name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
			OtherReceivables,,"8,101,000","11,688,000","13,920,000","11,067,000","9,800,000","4,067,000","4,289,000","5,806,000","13,969,000","6,774,000","4,163,000","3,707,000","3,834,000","3,656,000","2,704,000","4,984,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"81,816,000","71,195,000","51,856,000","43,031,000","35,539,000","35,031,000","36,802,000","32,097,000","34,854,000","29,042,000","28,970,000","27,659,000","29,325,000","25,638,000","23,333,000","22,994,000","25,074,000","25,976,000","31,754,000","35,130,000","39,920,000","41,193,000","35,828,000","36,624,000","42,415,000","38,819,000","39,873,000","32,499,000","31,518,000","32,747,000","32,512,000","30,170,000","30,304,000","36,926,000","40,369,000","44,381,000","46,385,000","64,270,000","68,269,000","68,007,000","65,545,000","70,649,000","65,155,000","61,064,000","58,817,000","58,065,000","57,176,000","42,816,000","39,609,000","35,066,000","30,720,000","34,363,000","38,213,000","26,875,000","32,530,000","32,124,000","33,086,000","34,251,000","36,341,000","42,508,000","46,685,000","42,116,000","35,635,000","30,961,000","31,208,000","38,552,000","43,064,000","42,620,000","43,237,000","41,763,000","37,988,000","30,359,000","28,323,000","22,425,000","21,205,000","21,644,000","22,768,000","25,904,000","32,034,000","27,847,000","26,126,000","30,944,000","35,424,000","62,093,000","64,024,000","80,191,000","81,979,000","68,355,000","42,868,000","35,300,000","30,500,000","24,200,000","21,200,000","22,400,000","20,700,000","18,700,000","16,300,000","15,500,000","14,400,000","13,900,000","17,000,000","14,800,000","10,400,000","9,000,000","8,600,000","9,200,000","8,900,000","7,600,000","6,600,000"
			RawMaterials,"33,719,000","29,657,000","20,150,000","14,188,000","12,597,000","10,565,000","13,064,000","12,093,000","13,793,000","13,329,000","11,264,000","11,299,000","12,723,000","12,380,000","12,520,000","13,368,000","14,618,000","14,913,000","16,318,000","21,698,000","22,382,000","21,099,000","21,103,000","19,798,000","8,150,000","5,421,000","2,400,000","1,601,000","1,844,000","1,422,000","1,805,000","1,836,000","2,174,000","2,389,000","3,188,000","3,697,000","4,579,000","10,731,000","10,708,000","12,893,000","13,708,000","14,099,000","12,857,000","12,759,000","10,781,000","10,378,000","13,352,000","7,675,000","8,774,000","8,633,000","6,250,000","5,914,000","8,893,000","5,562,000","8,192,000","7,428,000","8,147,000","8,700,000","10,475,000","11,166,000","12,592,000","12,845,000","11,690,000","9,369,000","12,687,000","14,392,000","13,499,000","13,928,000","14,487,000","13,171,000","12,306,000","10,939,000","8,997,000","9,594,000","7,966,000","8,100,000","7,921,000","10,944,000","14,249,000","15,182,000","14,490,000","12,302,000",,"22,092,000","19,526,000",,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"5,085,000","3,993,000","2,945,000","2,974,000","1,828,000","1,689,000","1,954,000","1,458,000","2,220,000","1,633,000","1,329,000","1,052,000","833,000","991,000","847,000","755,000","816,000","933,000","1,290,000","1,789,000","2,856,000","2,318,000","1,328,000","1,186,000","1,844,000","1,950,000","1,526,000","1,325,000","1,439,000","1,255,000","1,780,000","718,000","1,169,000","976,000","1,378,000","995,000","2,850,000","4,347,000","5,182,000","4,300,000","3,354,000","4,250,000","4,159,000","4,610,000","3,057,000","2,324,000","2,858,000","1,822,000","2,441,000","3,072,000","3,064,000","4,681,000","5,037,000","1,167,000","2,315,000","2,128,000","2,018,000","1,574,000","2,923,000","4,306,000","3,681,000","3,759,000","2,881,000","1,928,000","1,955,000","4,131,000","4,007,000","3,432,000","3,536,000","4,085,000","4,391,000","2,829,000","1,918,000","1,135,000","1,049,000","1,088,000","1,021,000","1,404,000","4,087,000","2,221,000","2,813,000","3,920,000",,"10,747,000","12,600,000",,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"43,012,000","37,545,000","28,761,000","25,869,000","21,114,000","22,777,000","21,784,000","18,546,000","18,841,000","14,080,000","16,377,000","15,308,000","15,769,000","12,267,000","9,966,000","8,871,000","9,640,000","10,130,000","14,146,000","11,643,000","14,682,000","17,776,000","13,397,000","15,640,000","32,421,000","31,448,000","35,947,000","29,573,000","28,235,000","30,070,000","28,927,000","27,616,000","26,961,000","33,561,000","35,803,000","39,689,000","38,956,000","49,192,000","52,379,000","50,814,000","48,483,000","52,300,000","48,139,000","43,695,000","44,979,000","45,363,000","40,966,000","33,319,000","28,394,000","23,361,000","21,406,000","23,768,000","24,283,000","20,146,000","22,023,000","22,568,000","22,921,000","23,977,000","22,943,000","27,036,000","30,412,000","25,512,000","21,064,000","19,664,000","16,566,000","20,029,000","25,558,000","25,260,000","25,214,000","24,507,000","21,291,000","16,591,000","17,408,000","11,696,000","12,190,000","12,456,000","13,826,000","13,556,000","13,698,000","10,445,000","8,823,000","14,722,000",,"29,254,000","31,898,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"27,251,000","8,074,000","9,900,000","11,217,000","11,234,000","11,453,000","2,718,000","3,153,000","3,653,000","1,594,000","7,595,000","7,998,000","6,219,000","3,497,000","3,609,000","3,753,000","5,646,000","3,867,000","6,066,000","7,320,000","7,403,000","6,688,000","16,469,000","22,272,000","24,220,000","17,236,000","25,163,000","24,261,000","25,243,000","10,946,000","26,852,000","23,766,000","28,216,000","18,323,000","14,757,000","19,727,000","28,977,000","23,636,000","19,178,000","24,050,000","18,893,000","21,474,000","22,133,000","26,399,000","28,218,000","28,614,000","24,873,000","25,234,000","24,043,000","20,821,000","15,561,000","16,369,000","14,703,000","15,985,000","11,692,000","14,410,000","12,116,000","17,489,000","11,911,000","16,387,000","10,804,000","12,807,000","16,104,000","11,932,000","8,220,000","8,335,000","7,205,000","7,087,000","9,479,000","8,504,000","10,262,000","7,765,000","6,134,000","6,196,000","4,667,000","3,554,000","4,625,000","5,494,000","6,749,000","5,901,000","7,049,000","9,775,000","7,083,000","6,698,000","8,523,000",,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,"0","222,000","274,000","285,000","530,000","803,000","802,000","768,000","731,000","1,341,000","1,328,000","1,347,000","1,093,000","1,091,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,"2,062,000","5,072,000","3,892,000","2,631,000","9,290,000","8,153,000","1,318,000","3,671,000","4,700,000","7,688,000","7,149,000","4,440,000","6,217,000","5,615,000","6,161,000","6,856,000","10,470,000","10,353,000","9,269,000","4,601,000","6,169,000","5,721,000","6,739,000","5,899,000","2,631,000","6,746,000","25,831,000","27,306,000","20,144,000","20,145,000","20,145,000","21,870,000","29,897,000","29,897,000","29,897,000","28,032,000","39,849,000","39,849,000","39,849,000","39,849,000","39,923,000","26,503,000","26,503,000","26,503,000","36,384,000","36,384,000","36,384,000","36,384,000","26,964,000","16,542,000","3,506,000","3,506,000",,,,,,,,,,,,,,,,,,,,,"2,785,000","4,219,000","7,019,000","9,065,000","27,984,000","28,824,000","29,665,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,375,000","3,375,000","3,375,000","3,375,000","2,631,000","6,746,000","25,831,000","24,650,000","20,144,000","20,145,000","20,145,000","21,870,000","29,897,000","29,897,000","29,897,000","28,032,000","39,849,000","39,849,000","39,849,000","39,849,000","39,923,000","26,503,000","26,503,000","26,503,000","36,384,000","36,384,000","36,384,000","36,384,000","26,964,000","16,542,000","3,506,000","3,506,000",,,,,,,,,,,,,,,,,,,,,"2,785,000","4,219,000","7,019,000","9,065,000","27,984,000","28,824,000","29,665,000",,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"13,797,000","13,855,000","17,177,000","16,346,000","16,879,000","10,054,000","10,741,000","11,487,000","15,225,000","9,486,000","8,895,000","4,497,000","4,973,000","4,586,000","4,855,000","5,156,000","3,485,000","3,121,000","4,304,000","7,046,000","6,149,000","3,960,000","3,161,000","1,682,000","303,000","747,000","1,255,000","255,000","1,412,000",,,,"542,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,467,000","24,427,000","23,585,000","9,587,000","9,300,000","2,800,000","27,700,000","1,300,000","1,200,000","1,600,000","1,400,000","1,800,000","1,700,000","2,400,000","1,700,000","1,500,000","1,400,000","1,200,000","1,500,000","1,400,000","200,000","300,000","300,000","300,000"
	TotalNonCurrentAssets,"375,045,000","370,559,000","352,691,000","350,119,000","349,042,000","353,488,000","345,379,000","349,644,000","344,650,000","335,965,000","331,319,000","341,218,000","333,106,000","314,133,000","319,225,000","326,680,000","334,388,000","336,284,000","335,905,000","335,256,000","338,348,000","337,234,000","339,364,000","340,159,000","354,250,000","238,826,000","240,262,000","243,322,000","243,705,000","247,834,000","254,908,000","257,413,000","265,144,000","277,354,000","287,518,000","294,808,000","295,691,000","320,659,000","319,536,000","327,234,000","335,508,000","342,288,000","348,991,000","356,890,000","364,499,000","371,835,000","378,677,000","151,340,000","140,084,000","138,006,000","130,179,000","133,801,000","136,676,000","94,033,000","99,076,000","80,169,000","80,491,000","81,971,000","83,731,000","67,113,000","68,753,000","69,994,000","22,181,000","22,753,000","23,847,000","25,149,000","26,688,000","28,364,000","29,493,000","27,334,000","30,843,000","35,690,000","40,592,000","44,980,000","50,508,000","55,673,000","61,605,000","67,818,000","74,435,000","80,731,000","90,015,000","99,593,000","119,973,000","138,770,000","142,731,000","136,891,000","1,649,576,000","1,723,932,000","19,695,000","16,000,000","37,100,000","29,300,000","12,300,000","12,000,000","11,800,000","12,200,000","11,700,000","11,500,000","10,600,000","10,000,000","9,900,000","9,400,000","8,900,000","5,200,000","4,900,000","4,500,000","3,300,000","3,200,000","2,700,000"
		NetPPE,"72,133,000","73,689,000","73,064,000","74,549,000","68,887,000","70,697,000","66,446,000","66,633,000","63,372,000","50,419,000","46,595,000","49,698,000","42,592,000","22,321,000","24,151,000","25,631,000","27,703,000","29,265,000","30,731,000","31,624,000","31,733,000","32,164,000","35,145,000","36,517,000","36,781,000","27,012,000","26,619,000","27,087,000","27,140,000","27,221,000","30,814,000","32,781,000","34,103,000","34,945,000","35,551,000","37,436,000","37,201,000","38,122,000","39,121,000","39,568,000","40,439,000","40,469,000","39,379,000","39,678,000","39,597,000","39,825,000","38,752,000","42,962,000","28,750,000","25,941,000","19,323,000","19,759,000","19,824,000","15,428,000","14,894,000","14,681,000","14,141,000","14,082,000","14,084,000","14,011,000","14,620,000","14,816,000","14,943,000","15,431,000","16,463,000","17,040,000","18,103,000","19,047,000","19,809,000","19,611,000","19,780,000","21,131,000","22,555,000","23,458,000","25,159,000","27,295,000","29,752,000","32,456,000","35,705,000","38,629,000","42,073,000","45,755,000","46,658,000","59,966,000","58,378,000","47,366,000","37,602,000","35,270,000","18,710,000","14,900,000","13,200,000","12,000,000","11,100,000","10,700,000","10,400,000","10,700,000","10,100,000","10,100,000","10,400,000","9,800,000","9,500,000","8,800,000","7,700,000","5,200,000","4,900,000","4,500,000","3,300,000","3,200,000","2,700,000"
			GrossPPE,"193,980,000","193,105,000","190,199,000","189,559,000","181,417,000","181,268,000","174,835,000","183,989,000","178,447,000","163,622,000","157,826,000","159,444,000","150,417,000","128,790,000","145,550,000","145,133,000","144,851,000","143,845,000","143,009,000","140,666,000",,"155,956,000","156,990,000","153,602,000","150,273,000","140,209,000","138,194,000","136,360,000","134,135,000","131,862,000","134,947,000","133,829,000","132,471,000","130,293,000","126,972,000","124,699,000","120,788,000","123,730,000","120,997,000","118,148,000","115,519,000","111,701,000",,,,"105,384,000",,,,"113,114,000",,,,"91,730,000","91,886,000","91,673,000","91,133,000","91,074,000","85,664,000","85,591,000","86,200,000","86,396,000","88,435,000","88,923,000","89,955,000","90,532,000","89,497,000","88,713,000","87,488,000","85,358,000","113,845,000","118,654,000","119,027,000","117,523,000","107,202,000","115,755,000","111,795,000","114,499,000","103,852,000","106,776,000","110,220,000","113,902,000","94,891,000","108,199,000","106,611,000","95,599,000","81,541,000","75,222,000","39,253,000","33,900,000",,,"25,100,000","24,700,000","20,400,000","20,700,000","20,100,000","20,100,000","16,900,000","16,300,000","16,000,000","15,300,000","12,500,000","10,000,000","9,700,000","9,300,000","6,600,000","6,500,000","6,000,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"7,063,000",,,,,,,,"27,388,000",,,,"27,092,000",,,,"26,355,000",,,,"26,354,000",,,,"25,792,000",,,,"25,700,000",,,,"25,927,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
