name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"1,243,345,000","1,259,044,000","1,272,868,000","1,371,732,000","1,258,755,000","1,090,346,000","1,046,353,000","1,066,583,000","1,072,155,000","1,077,710,000","1,071,609,000","1,103,504,000","1,106,197,000","1,134,002,000","443,006,000","435,771,000","422,718,000","420,457,000","404,464,000","401,344,000","378,767,000","345,512,000","347,488,000","347,496,000","352,814,000","345,346,000","332,486,000","336,779,000","335,482,000","348,818,000","365,372,000","356,098,000","342,094,000","345,423,000","341,120,000","348,237,000","346,998,000","334,873,000","348,575,000","347,955,000","356,025,000","361,608,000","371,084,000","371,891,000","373,288,000","366,043,000","363,484,000","340,606,000","330,274,000","330,118,000","323,638,000","313,523,000","327,423,000","344,169,000","330,189,000","334,394,000","336,632,000","340,379,000","328,944,000","324,554,000","330,568,000","326,339,000","319,515,000","325,358,000","321,620,000","306,977,000","289,909,000","263,444,000","253,088,000","250,768,000","244,643,000","239,773,000","228,906,000","220,730,000","228,536,000","226,166,000","224,996,000","221,803,000","228,784,000","228,415,000","225,496,000","221,559,000","218,139,000","220,157,000","223,840,000","231,495,000","236,238,000","232,426,000","229,311,000","220,700,000","199,600,000","183,700,000","163,800,000","162,200,000","163,600,000","172,400,000","171,500,000","162,900,000","151,200,000","137,400,000","127,500,000","118,000,000","113,900,000","111,300,000","114,400,000","103,900,000","89,600,000","80,000,000","74,600,000","68,400,000","66,700,000","63,000,000","47,700,000","41,800,000","42,700,000","43,200,000","39,800,000","36,100,000","34,100,000","28,000,000","24,100,000","22,200,000","20,200,000","17,800,000","20,700,000"
	CurrentAssets,"752,156,000","750,793,000","743,507,000","826,597,000","675,718,000","485,046,000","444,818,000","456,250,000","453,799,000","439,696,000","431,595,000","442,807,000","444,846,000","485,239,000","322,286,000","316,446,000","297,506,000","297,438,000","279,571,000","276,451,000","253,785,000","245,149,000","240,833,000","239,585,000","243,032,000","234,463,000","206,695,000","208,733,000","207,945,000","214,817,000","221,891,000","203,810,000","186,059,000","186,848,000","183,858,000","195,069,000","193,193,000","221,083,000","234,389,000","234,751,000","237,372,000","243,816,000","248,510,000","244,306,000","244,398,000","240,217,000","234,799,000","216,625,000","198,626,000","193,550,000","183,422,000","174,858,000","187,078,000","199,264,000","275,969,000","279,148,000","280,531,000","283,754,000","271,481,000","266,685,000","273,099,000","273,893,000","266,244,000","271,416,000","265,028,000","256,617,000","246,452,000","219,950,000","212,941,000","210,676,000","205,540,000","200,135,000","188,881,000","171,538,000","178,877,000","176,131,000","170,549,000","166,298,000","176,424,000","184,836,000","181,253,000","176,423,000","172,352,000","178,871,000","185,281,000","192,716,000","218,470,000","214,654,000","211,586,000","202,800,000","181,500,000","165,500,000","145,400,000","143,400,000","142,600,000","150,900,000","149,900,000","141,500,000","131,100,000","117,100,000","107,900,000","98,600,000","94,700,000","91,900,000","96,400,000","88,100,000","77,800,000","68,000,000","62,400,000","55,900,000","54,700,000","50,800,000","38,700,000","32,700,000","33,600,000","34,000,000","30,400,000","26,600,000","24,900,000","21,300,000","18,500,000","16,900,000","14,700,000","12,100,000","14,400,000"
		CashCashEquivalentsAndShortTermInvestments,"358,570,000","379,905,000","364,805,000","434,089,000","291,045,000","170,027,000","170,875,000","163,648,000","172,375,000","156,098,000","145,667,000","143,595,000","160,086,000","165,020,000","171,244,000","150,873,000","139,730,000","155,615,000","138,324,000","114,282,000","106,205,000","128,035,000","128,668,000","117,928,000","114,521,000","117,022,000","90,727,000","74,041,000","69,719,000","72,040,000","61,733,000","58,169,000","41,118,000","52,868,000","52,857,000","54,229,000","48,701,000","110,229,000","110,111,000","106,622,000","104,263,000","105,002,000","101,686,000","101,392,000","106,704,000","98,175,000","91,285,000","89,926,000","84,679,000","84,906,000","87,273,000","89,029,000","83,032,000","88,385,000","171,179,000","175,803,000","172,070,000","170,118,000","156,235,000","157,709,000","155,569,000","147,916,000","140,100,000","138,843,000","130,905,000","138,949,000","122,422,000","117,137,000","121,096,000","116,511,000","115,462,000","115,613,000","116,799,000","107,620,000","107,589,000","111,199,000","103,134,000","107,184,000","111,685,000","95,775,000","93,523,000","89,967,000","88,381,000","100,800,000","94,950,000","92,587,000","102,558,000","89,377,000","89,255,000","81,600,000","74,200,000","55,400,000","60,600,000","74,400,000","61,400,000","48,900,000","49,000,000","39,700,000","23,100,000","17,500,000","9,700,000","24,700,000","45,400,000","33,000,000","34,700,000","28,900,000","20,400,000","11,700,000","4,600,000","3,100,000","600,000","600,000","2,100,000","3,900,000","1,300,000","1,000,000","700,000","400,000","200,000","1,100,000","2,400,000","3,200,000","800,000","200,000","400,000"
			CashAndCashEquivalents,"267,068,000","290,201,000","288,785,000","353,896,000","143,119,000","149,358,000","169,926,000","162,728,000","171,474,000","155,194,000","145,094,000","143,014,000","159,521,000","164,460,000","170,695,000","127,008,000","115,136,000","134,286,000","121,984,000","92,472,000","83,836,000","96,045,000","109,217,000","108,713,000","104,945,000","115,370,000","89,260,000","72,588,000","68,609,000","70,885,000","60,578,000","57,969,000","40,043,000","51,668,000","46,248,000","47,440,000","41,393,000","102,808,000","75,630,000","59,193,000","50,466,000","53,262,000","51,146,000","49,388,000","48,809,000","45,921,000","32,845,000","41,130,000","40,040,000","38,247,000","39,024,000","43,245,000","37,349,000","30,194,000","71,170,000","82,129,000","92,078,000","77,281,000","40,232,000","22,046,000","50,169,000","24,829,000","24,957,000","25,831,000","29,915,000","38,747,000","47,158,000","36,622,000","59,233,000","59,591,000","10,509,000","7,293,000","8,411,000","7,127,000","6,098,000","11,790,000","6,350,000","32,696,000","60,102,000","57,087,000","65,045,000","65,510,000","70,015,000","83,421,000","79,958,000","79,119,000","92,318,000","73,989,000","62,310,000","56,000,000","51,300,000","55,400,000","60,600,000","74,400,000","61,400,000","48,900,000","49,000,000","39,700,000","23,100,000","17,500,000","9,700,000","24,700,000","45,400,000","33,000,000","34,700,000","28,900,000","20,400,000","11,700,000","4,600,000","3,100,000","600,000","600,000","2,100,000","3,900,000","1,300,000","1,000,000","700,000","400,000","200,000","1,100,000","2,400,000","3,200,000","800,000","200,000","400,000"
				CashFinancial,,,"236,946,000","346,197,000","115,626,000",,"144,727,000","112,531,000","163,780,000","147,523,000","132,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,"51,839,000","7,699,000","27,493,000",,"25,199,000","50,197,000","7,694,000","7,671,000","13,029,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"91,502,000","89,704,000","76,020,000","80,193,000","147,926,000","20,669,000","949,000","920,000","901,000","904,000","573,000","581,000","565,000","560,000","549,000","23,865,000","24,594,000","21,329,000","16,340,000","21,810,000","22,369,000","31,990,000","19,451,000","9,215,000","9,576,000","1,652,000","1,467,000","1,453,000","1,110,000","1,155,000","1,155,000","200,000","1,075,000","1,200,000","6,609,000","6,789,000","7,308,000","7,421,000","34,481,000","47,429,000","53,797,000","51,740,000","50,540,000","52,004,000","57,895,000","52,254,000","58,440,000","48,796,000","44,639,000","46,659,000","48,249,000","45,784,000","45,683,000","58,191,000","100,009,000","93,674,000","79,992,000","92,837,000","116,003,000","135,663,000","105,400,000","123,087,000","115,143,000","113,012,000","100,990,000","100,202,000","75,264,000","80,515,000","61,863,000","56,920,000","104,953,000","108,320,000","108,388,000","100,493,000","101,491,000","99,409,000","96,784,000","74,488,000","51,583,000","38,688,000","28,478,000","24,457,000","18,366,000","17,379,000","14,992,000","13,468,000","10,240,000","15,388,000","26,945,000","25,600,000","22,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"210,742,000","192,873,000","200,496,000","216,008,000","196,755,000","151,919,000","116,805,000","122,503,000","111,456,000","127,921,000","126,474,000","134,435,000","131,133,000","149,276,000","78,575,000","91,451,000","85,176,000","71,125,000","76,548,000","90,478,000","82,140,000","63,019,000","56,826,000","62,705,000","65,210,000","59,832,000","56,177,000","69,898,000","67,233,000","73,646,000","86,545,000","69,561,000","66,962,000","60,760,000","58,167,000","60,364,000","56,520,000","36,986,000","43,621,000","42,190,000","36,253,000","41,922,000","50,037,000","53,323,000","57,757,000","66,801,000","67,161,000","55,114,000","44,885,000","43,389,000","34,898,000","25,673,000","26,488,000","31,945,000","34,464,000","36,329,000","41,681,000","45,491,000","47,643,000","35,703,000","42,044,000","50,088,000","45,648,000","53,882,000","56,179,000","47,156,000","56,298,000","40,058,000","29,576,000","32,744,000","41,884,000","39,349,000","32,062,000","25,578,000","25,399,000","18,792,000","24,022,000","18,267,000","20,549,000","38,357,000","34,179,000","35,279,000","26,073,000","20,392,000","29,335,000","37,164,000","52,874,000","56,205,000","48,302,000","52,300,000","43,900,000","32,000,000","18,400,000","18,800,000","27,600,000","38,600,000","35,500,000","31,900,000","35,600,000","27,200,000","25,800,000","19,200,000","22,400,000","26,700,000","27,400,000","27,600,000","28,100,000","25,000,000","23,000,000","20,500,000","24,500,000","19,200,000","13,300,000","8,600,000","9,500,000","14,000,000","12,300,000","11,200,000","10,600,000","9,100,000","6,600,000","4,700,000","5,600,000","5,100,000","6,100,000"
			AccountsReceivable,"210,742,000","192,873,000","200,496,000","216,008,000","196,755,000","151,919,000","116,805,000","122,503,000","111,456,000","127,921,000","126,474,000","134,435,000","131,133,000","149,276,000","78,575,000","91,451,000","85,176,000","71,125,000","76,548,000","90,478,000","82,140,000","63,019,000","56,826,000","62,705,000","65,210,000","59,832,000","56,020,000","69,784,000","67,233,000","73,646,000","86,545,000","69,561,000","66,962,000","60,760,000","58,167,000","60,364,000","56,520,000","36,986,000","43,621,000","42,190,000","36,253,000","41,922,000","50,037,000","53,323,000","57,757,000","66,801,000","67,161,000","55,114,000","44,885,000","43,389,000","34,898,000","25,673,000","26,488,000","31,945,000","34,464,000","36,329,000","41,681,000","45,491,000","47,643,000","35,703,000","42,044,000","50,088,000","45,648,000","53,882,000","56,179,000","47,156,000","56,298,000","40,058,000","29,576,000","32,744,000","41,884,000","39,349,000","32,062,000","25,578,000","25,399,000","18,792,000","24,022,000","18,267,000","20,549,000","29,173,000","24,804,000","25,904,000","16,698,000","20,392,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"210,942,000",,,"216,408,000","197,155,000",,,,,,"126,674,000","134,735,000","131,433,000","149,576,000","78,775,000","91,651,000","85,376,000","71,325,000","76,648,000","90,578,000","82,240,000","63,119,000","56,926,000","62,805,000","65,310,000","59,932,000","56,120,000","69,884,000","67,433,000","73,946,000","86,845,000","69,861,000","67,662,000","61,360,000","58,967,000","61,164,000","57,120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
