name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,09/30/1990,06/30/1990,09/30/1989,06/30/1989
					AmortizationOfIntangibles,"1,654,000","577,000","267,000","345,000","465,000","469,000","522,000","507,000","461,000","3,770,000","3,737,000","3,742,000","3,853,000","3,920,000","4,022,000","4,021,000","3,206,000","3,103,000","3,115,000","2,885,000","2,792,000","2,668,000","2,659,000","2,475,000","1,602,000","561,000","577,000","574,000","553,000","816,000","952,000","915,000","2,072,000","2,673,000","2,477,000","842,000","734,000","903,000","1,084,000","1,091,000","1,129,000",,,"1,845,000","1,531,000","2,000,000","2,491,000","2,503,000","2,446,000","2,273,000","2,300,000","2,344,000","5,483,000","5,289,000","6,217,000","6,143,000","6,002,000","9,675,000","6,817,000","2,526,000","1,534,000","1,066,000","1,777,000","1,795,000","1,677,000","1,943,000","2,776,000","1,641,000","1,269,000","1,830,000","2,805,000","1,629,000","1,153,000","1,211,000","1,249,000","1,399,000","1,470,000","-515,000","2,628,000","2,981,000","2,900,000","4,106,000","3,827,000","3,961,000","3,769,000","2,711,000","3,433,000","3,156,000","3,557,000","4,384,000","2,434,000","2,432,000","2,432,000","1,762,000","2,283,000","2,283,000","2,283,000","126,000","1,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-925,000","-434,000","-188,000","-195,000","-108,000","-460,000","-230,000","-185,000","-84,000","-43,000","-74,000","-244,000","5,000","265,000","-10,000","26,000","28,000","-1,871,000","-1,301,000","-19,000","106,000","37,000","-5,000","46,000","64,000","23,000","-76,000","36,000","40,000","-285,000",,,,,,,,,,,,"8,000","18,000","18,000","18,000","-329,000","33,000","67,000","4,362,000","3,872,000","2,733,000","14,000","-23,000","13,052,000","-1,715,000","-12,386,000","-5,986,000","-4,116,000","1,000","172,000","-628,000","-402,000","-927,000","723,000","2,084,000","5,651,000","-3,220,000","-528,000","-1,150,000","6,576,000","-5,345,000","1,757,000","2,169,000","-2,927,000","-2,632,000","7,609,000","-1,766,000","-940,000","-595,000","-2,016,000","-1,994,000","-5,817,000","-3,367,000","602,000","-131,000","1,090,000",,,,"3,511,000","-1,216,000","-668,000","-398,000","4,717,000","-219,000","-449,000","1,606,000","5,960,000","-408,000","-788,000","360,000",,,,,,,"36,000","36,000","-38,000","-845,000","-286,000","54,000","-200,000","-500,000",,,,,,,,,,,,,,
			DeferredIncomeTax,"-925,000","-434,000","-188,000","-195,000","-108,000","-460,000","-230,000","-185,000","-84,000","-43,000","-74,000","-244,000","5,000","265,000","-10,000","26,000","28,000","-1,871,000","-1,301,000","-19,000","106,000","37,000","-5,000","46,000","64,000","23,000","-76,000","36,000","40,000","-285,000",,,,,,,,,,,,"8,000","18,000","18,000","18,000","-329,000","33,000","67,000","4,362,000","3,872,000","2,733,000","14,000","-23,000","13,052,000","-1,715,000","-12,386,000","-5,986,000","-4,116,000","1,000","172,000","-628,000","-402,000","-927,000","723,000","2,084,000","5,651,000","-3,220,000","-528,000","-1,150,000","6,576,000","-5,345,000","1,757,000","2,169,000","-2,927,000","-2,632,000","7,609,000","-1,766,000","-940,000","-595,000","-2,016,000","-1,994,000","-5,817,000","-3,367,000","602,000","-131,000","1,090,000",,,,"3,511,000","-1,216,000","-668,000","-398,000","4,717,000","-219,000","-449,000","1,606,000","5,960,000","-408,000","-788,000","360,000",,,,,,,"36,000","36,000","-38,000","-845,000","-286,000","54,000","-200,000","-500,000",,,,,,,,,,,,,,
		AssetImpairmentCharge,"0",,,,,,,,,,,,,,,,,,,,,"0",,,,"262,000","0",,,"3,454,000","0",,,"0","309,000","18,000","0","-88,000","0","0","208,000","9,681,000","0",,,"37,662,000","0","2,124,000","-2,065,000","55,000","238,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"14,549,000","3,747,000","3,839,000","3,342,000","3,621,000","30,781,000","6,630,000","1,256,000","1,426,000","2,049,000","1,329,000","1,345,000","482,000","1,420,000","1,282,000","1,265,000","409,000","912,000","1,458,000","1,099,000","1,219,000","1,645,000","-59,000","495,000","346,000","1,087,000","918,000","996,000","404,000","1,312,000","761,000","702,000","365,000","576,000","651,000","525,000","367,000","783,000","443,000","478,000","353,000","546,000","361,000","-53,000","2,042,000","989,000","865,000","1,079,000","681,000","717,000","636,000","533,000","540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","-14,000",,,"172,000","-70,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,"-27,000","78,000","-15,000","100,000","-248,000","-110,000","102,000","-213,000","410,000","31,000","-18,000","-1,061,000","1,030,000","183,000","-494,000","-146,000","-30,000","-135,000","-308,000","-1,241,000","-296,000","327,000","-1,843,000","-264,000","-428,000","19,000","-386,000","1,262,000","-643,000","-1,801,000","-2,582,000","11,527,000","-132,000","6,831,000","-2,744,000","-1,730,000","169,000","-11,000","1,273,000","-2,070,000","1,229,000","-675,000","-1,682,000","-175,957,000","1,160,000","109,940,000","55,948,000","-3,583,000","2,567,000","624,000","1,402,000","551,000","1,035,000","862,000","1,268,000","-5,164,000","3,227,000","1,772,000","-487,000","3,512,000","3,386,000","-4,782,000","-3,005,000","1,378,000","-23,000","669,000","-1,351,000","2,028,000","-831,000","820,000","-643,000","1,826,000","3,000","659,000","303,000","-2,017,000","589,000","909,000","558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-600,000","-600,000","-700,000","-500,000",,,,,"0","-200,000","600,000","800,000"
		ChangeInWorkingCapital,"4,314,000","115,000","4,187,000","-1,344,000","1,356,000","6,098,000","2,868,000","3,411,000","-6,938,000","2,014,000","811,000","433,000","-4,876,000","2,818,000","2,817,000","-3,471,000","-3,978,000","2,318,000","1,416,000","-2,613,000","-2,236,000","-645,000","3,086,000","-559,000","-838,000","-2,036,000","7,992,000","173,000","-2,887,000","6,131,000","2,876,000","-2,666,000","-7,166,000","5,976,000","-1,288,000","-3,138,000","-7,243,000","3,013,000","2,351,000","-2,073,000","-17,822,000","17,354,000","-1,137,000","13,695,000","-23,211,000","35,686,000","1,620,000","-11,277,000","-12,866,000","39,612,000","-39,407,000","-6,747,000","86,882,000","56,190,000","-37,949,000","-22,050,000","-62,699,000","-26,125,000","-4,219,000","-17,382,000","-134,693,000","178,395,000","-15,950,000","23,391,000","-36,128,000","15,328,000","-23,114,000","-11,275,000","24,743,000","20,726,000","-13,370,000","1,308,000","47,011,000","48,777,000","-59,991,000","8,110,000","-48,181,000","-7,112,000","2,119,000","11,032,000","54,583,000","29,345,000","63,411,000","49,776,000","50,554,000","16,597,000","14,334,000","-31,359,000","-60,322,000","11,210,000","-35,976,000","-2,569,000","-7,030,000","-58,923,000","29,961,000","27,997,000","-23,268,000","-24,451,000","-13,272,000","-30,573,000","-46,855,000","-36,823,000","16,090,000","8,429,000","-56,117,000","6,900,000","-8,529,000","-17,779,000","-12,490,000","-10,225,000","-1,627,000","-13,830,000","-14,597,000",,,,,"400,000","-1,200,000","3,700,000","-1,300,000","1,100,000","200,000","-200,000","-8,600,000","-800,000","-2,800,000","500,000","2,200,000"
			ChangeInReceivables,"3,235,000",,,,,,,,,,,,,,,,,"-1,641,000","16,000","4,006,000","-3,119,000","-251,000","806,000","1,162,000","4,700,000","-1,274,000","-3,871,000","2,153,000","6,245,000","-5,100,000","2,238,000","-1,212,000","1,316,000","-4,390,000","-4,767,000","-808,000","-583,000","6,117,000","-17,924,000","751,000","-2,196,000","-2,367,000","-5,000","9,439,000","-7,688,000","87,357,000","-52,418,000","-35,501,000","-17,346,000","80,103,000","-57,400,000","-20,174,000","46,952,000","19,758,000","-37,548,000","17,899,000","14,800,000","50,824,000","-52,559,000","3,967,000","22,562,000","183,939,000","-192,480,000","785,000","3,817,000","124,211,000","-111,049,000","-28,000","-16,040,000","107,978,000","-121,700,000","23,509,000","21,392,000","80,993,000","-130,846,000","605,000","-44,647,000","90,384,000","-73,457,000","25,264,000","-5,155,000","68,476,000","-32,046,000","12,390,000","46,033,000","56,030,000","-35,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"2,551,000",,,,,,,,,,,,,,,,,"-1,622,000","16,000","4,006,000","-3,119,000","-296,000","806,000","1,162,000","4,700,000","-1,290,000","-3,871,000","2,153,000","6,245,000","-4,277,000","2,238,000","-1,212,000","1,316,000","-1,688,000","-4,767,000","-808,000","-583,000","6,117,000","-18,198,000","1,025,000","-2,196,000","-2,367,000","-5,000","8,488,000","-6,737,000","87,357,000","-52,418,000","-35,501,000","-17,346,000","80,103,000","-57,400,000","-20,174,000","46,952,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-5,764,000",,,,,,,,,,,,,,,,,"142,000","170,000","-381,000","298,000","-121,000","226,000","-42,000","413,000","-355,000","-1,113,000","-704,000","121,000","-1,000","67,000","186,000","-423,000","978,000","-725,000","429,000","-302,000","5,941,000","-5,252,000","2,715,000","58,000","-4,016,000","1,956,000","2,325,000","-5,054,000","1,885,000","32,000","3,310,000","-11,413,000","10,761,000","-3,102,000","-1,634,000","6,814,000","-1,732,000","-2,032,000","461,000","1,540,000","22,507,000","-31,674,000","4,562,000","-1,108,000","9,665,000","793,000","4,307,000","-14,643,000","3,895,000","-3,920,000","743,000","-5,914,000","7,040,000","-1,045,000","-3,213,000","2,149,000","10,007,000","-7,353,000","9,100,000","-8,992,000","-21,483,000","21,166,000","14,301,000","11,876,000","54,335,000","35,949,000","33,284,000","12,497,000","60,697,000","-24,689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-484,000",,,,,,,,,,,,,,,,,"1,025,000","-848,000","-44,000","1,352,000","640,000","772,000","-282,000","816,000","-1,763,000","-2,888,000","-41,000","160,000","-851,000","-75,000","8,000","392,000","249,000","-113,000","-572,000","-62,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"3,613,000",,,,,,,,,,,,,,,,,"-400,000","968,000","-1,344,000","1,559,000","-1,956,000","-466,000","1,567,000","-2,841,000","-2,496,000","4,517,000","3,346,000","-7,933,000","6,373,000","-134,000","2,922,000","-7,501,000","5,689,000","886,000","752,000","-4,630,000","-9,209,000","22,213,000","-1,028,000","-11,965,000","7,874,000","8,084,000","646,000","-9,170,000","-54,911,000","54,070,000","20,882,000","15,003,000","-51,605,000","20,217,000","14,453,000","34,590,000","12,893,000","-14,412,000","-43,768,000","-32,559,000","-237,589,000","65,822,000","-17,644,000","-14,102,000","-133,454,000","159,903,000","21,324,000","-17,637,000","-108,727,000","81,834,000","-9,878,000","43,577,000","-81,733,000","95,958,000","-23,146,000","29,581,000","-40,186,000","71,056,000","4,377,000","9,279,000","-67,733,000","45,393,000","-22,197,000","46,478,000","-92,878,000","51,319,000","12,359,000","-5,828,000","-90,161,000","62,063,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"3,467,000",,,,,,,,,,,,,,,,,"628,000","-738,000","-84,000","324,000","-264,000","-433,000","1,701,000","-450,000","-3,432,000","2,705,000","-633,000","-6,536,000","6,400,000","1,452,000","561,000","-2,885,000","2,614,000","310,000","-665,000","-1,186,000","-12,261,000","20,392,000","-2,853,000","-1,248,000","3,052,000","7,104,000","-3,680,000","982,000","-47,734,000","45,035,000","16,028,000","17,711,000","-56,834,000","25,350,000","18,799,000","45,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
