name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
		PrepaidAssets,"346,165,000","326,079,000","345,831,000","407,685,000","348,227,000","412,924,000","359,461,000","339,380,000","419,720,000","403,400,000","278,132,000","196,549,000","202,029,000","199,278,000","202,102,000","207,832,000","163,802,000","187,820,000","252,975,000","109,178,000","110,265,000","90,914,000","80,837,000","73,355,000","70,251,000","68,661,000","51,669,000","57,857,000","70,198,000","74,889,000","45,512,000","61,917,000","60,684,000","40,062,000","32,988,000","27,122,000","24,932,000","28,126,000","25,608,000","17,505,000","17,305,000","15,416,000","18,126,000","36,850,000","36,226,000","33,191,000","40,212,000","34,021,000","32,972,000","24,113,000"
		RestrictedCash,"2,227,212,000","1,848,668,000","1,835,937,000","1,758,096,000","1,388,200,000","1,241,719,000","1,270,006,000","1,079,557,000","1,300,555,000","1,374,716,000","1,399,115,000","1,292,287,000","1,257,106,000","1,219,748,000","1,195,108,000","1,204,776,000","1,071,928,000","1,028,275,000","977,515,000","942,039,000","864,433,000","759,752,000","855,319,000","869,014,000","696,235,000","781,492,000","794,446,000","893,354,000","808,562,000","810,144,000","435,948,000","470,553,000","440,340,000","397,244,000","444,008,000","450,474,000","434,347,000","351,674,000","52,186,000","50,127,000","57,209,000","55,762,000","57,399,000","63,008,000","66,319,000","62,341,000","65,927,000","57,537,000","65,345,000","67,979,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","8,879,000","7,106,000","7,969,000","8,913,000","33,081,000","54,143,000","77,638,000","101,451,000","3,444,000","4,415,000","4,258,000","4,750,000","5,938,000","7,642,000","7,710,000","6,464,000","6,296,000","4,310,000","4,337,000","4,797,000","4,594,000","4,414,000","4,594,000","4,484,000","7,101,000","6,582,000","7,326,000","6,988,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0","8,879,000","7,106,000","7,969,000","8,913,000","33,081,000","54,143,000","77,638,000","101,451,000","3,444,000","4,415,000","4,258,000","4,750,000","5,938,000","7,642,000","7,710,000","6,464,000","6,296,000","4,310,000","4,337,000","4,797,000","4,594,000","4,414,000","4,594,000","4,484,000","7,101,000","6,582,000","7,326,000","6,988,000"
	TotalNonCurrentAssets,"8,045,167,000","7,916,605,000","7,930,092,000","7,772,740,000","7,142,101,000","7,238,261,000","7,122,983,000","7,162,648,000","7,181,138,000","7,629,970,000","7,474,187,000","7,589,234,000","7,342,856,000","7,326,491,000","7,317,899,000","7,435,926,000","7,785,400,000","7,768,658,000","7,808,793,000","7,056,353,000","7,127,863,000","7,099,039,000","7,230,898,000","5,917,763,000","5,957,249,000","5,946,696,000","6,251,590,000","6,373,665,000","6,395,459,000","6,537,156,000","2,719,765,000","2,730,311,000","2,565,308,000","2,578,723,000","1,984,581,000","1,607,271,000","1,572,318,000","1,526,516,000","1,524,152,000","1,306,372,000","1,254,136,000","1,201,567,000","952,610,000","863,637,000","862,352,000","865,135,000","855,880,000","857,565,000","857,923,000","862,303,000"
		NetPPE,"254,432,000","236,294,000","220,643,000","216,681,000","200,161,000","202,509,000","189,953,000","185,599,000","183,229,000","199,825,000","185,522,000","190,215,000","186,251,000","186,201,000","184,979,000","179,096,000","184,031,000","180,057,000","168,065,000","154,278,000","149,037,000","142,504,000","144,486,000","90,423,000","85,605,000","80,760,000","75,860,000","73,162,000","72,066,000","73,563,000","56,184,000","56,500,000","54,891,000","53,956,000","48,797,000","46,654,000","45,892,000","45,196,000","46,542,000","35,677,000","34,227,000","32,724,000","30,366,000","27,799,000","27,097,000","26,818,000","25,584,000","25,864,000","26,369,000","27,223,000"
			GrossPPE,,"565,141,000",,,,"468,686,000",,,,"413,805,000",,,,"351,683,000",,,"184,031,000","310,566,000",,,"271,534,000","253,361,000","251,394,000","189,665,000","177,167,000","163,569,000","154,987,000","146,978,000","137,608,000","135,062,000","127,340,000","125,195,000","118,458,000","111,100,000","108,288,000","101,373,000","97,104,000","93,902,000","117,008,000","101,875,000","99,479,000","93,380,000","90,435,000","90,770,000","87,411,000","83,013,000","76,514,000","77,367,000","75,623,000","72,091,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0"
				BuildingsAndImprovements,,"33,517,000",,,,"30,467,000",,,,"29,127,000",,,,"21,854,000",,,,"21,603,000",,,,"14,432,000",,,,"10,982,000",,,,"11,294,000",,,,"10,571,000",,,,"9,710,000",,,,"8,264,000",,,,,,,,"4,251,000"
				MachineryFurnitureEquipment,,"494,795,000",,,,"412,792,000",,,,"360,601,000",,,,"309,712,000",,,,"263,501,000",,,,"213,376,000",,,,"141,700,000",,,,"110,702,000",,,,"87,880,000",,,,"73,974,000",,,,"85,116,000",,,,,,,,"67,840,000"
				OtherProperties,,"36,829,000",,,,"25,427,000",,,,"24,077,000",,,,"20,117,000",,,,"25,462,000",,,,"25,553,000",,,,"10,887,000",,,,"13,066,000",,,,"12,649,000",,,,"10,218,000",,,,,,,,,,,,
			AccumulatedDepreciation,,"-328,847,000",,,,"-266,177,000",,,,"-213,980,000",,,,"-165,482,000",,,,"-130,509,000",,,"-122,497,000","-110,857,000","-106,908,000","-99,242,000","-91,562,000","-82,809,000","-79,127,000","-73,816,000","-65,542,000","-61,499,000","-71,156,000","-68,695,000","-63,567,000","-57,144,000","-59,491,000","-54,719,000","-51,212,000","-48,706,000","-70,466,000","-66,198,000","-65,252,000","-60,656,000","-60,069,000","-62,971,000","-60,314,000","-56,195,000","-50,930,000","-51,503,000","-49,254,000","-44,868,000"
		GoodwillAndOtherIntangibleAssets,"7,495,170,000","7,414,363,000","7,471,720,000","7,323,748,000","6,744,388,000","6,835,063,000","6,728,786,000","6,703,554,000","6,753,623,000","7,174,929,000","7,023,028,000","7,137,659,000","6,904,738,000","6,949,984,000","6,955,975,000","7,071,438,000","7,426,808,000","7,440,780,000","7,520,999,000","6,774,849,000","6,861,123,000","6,848,383,000","6,942,858,000","5,669,684,000","5,719,368,000","5,729,629,000","5,982,850,000","6,105,219,000","6,131,300,000","6,249,229,000","2,422,127,000","2,421,565,000","2,422,428,000","2,423,988,000","1,885,907,000","1,510,350,000","1,475,438,000","1,390,473,000","1,389,500,000","1,184,480,000","1,136,899,000","1,123,009,000","876,934,000","788,395,000","792,083,000","795,527,000","785,683,000","787,721,000","785,108,000","787,766,000"
			Goodwill,"5,180,832,000","5,078,978,000","5,102,263,000","5,058,174,000","4,693,469,000","4,719,181,000","4,613,597,000","4,582,250,000","4,583,881,000","4,833,047,000","4,707,383,000","4,720,471,000","4,549,099,000","4,542,074,000","4,517,348,000","4,556,206,000","4,744,292,000","4,715,823,000","4,644,559,000","4,212,523,000","4,227,472,000","4,195,150,000","4,183,981,000","3,557,446,000","3,564,211,000","3,546,034,000","3,712,326,000","3,767,071,000","3,761,378,000","3,811,862,000","1,557,011,000","1,572,930,000","1,561,530,000","1,552,725,000","1,241,969,000","994,648,000","973,335,000","926,609,000","923,715,000","775,749,000","763,487,000","823,549,000","642,799,000","602,802,000","602,017,000","601,666,000","594,812,000","592,972,000","591,966,000","590,336,000"
			OtherIntangibleAssets,"2,314,338,000","2,335,385,000","2,369,457,000","2,265,574,000","2,050,919,000","2,115,882,000","2,115,189,000","2,121,304,000","2,169,742,000","2,341,882,000","2,315,645,000","2,417,188,000","2,355,639,000","2,407,910,000","2,438,627,000","2,515,232,000","2,682,516,000","2,724,957,000","2,876,440,000","2,562,326,000","2,633,651,000","2,653,233,000","2,758,877,000","2,112,238,000","2,155,157,000","2,183,595,000","2,270,524,000","2,338,148,000","2,369,922,000","2,437,367,000","865,116,000","848,635,000","860,898,000","871,263,000","643,938,000","515,702,000","502,103,000","463,864,000","465,785,000","408,731,000","373,412,000","299,460,000","234,135,000","185,593,000","190,066,000","193,861,000","190,871,000","194,749,000","193,142,000","197,430,000"
		InvestmentsAndAdvances,"71,062,000","52,016,000","11,857,000","11,857,000","11,857,000","7,480,000","7,480,000","61,773,000","28,068,000","30,440,000","26,250,000","26,635,000","26,506,000","42,674,000","33,032,000","39,859,000","32,859,000","32,859,000","33,526,000","40,845,000","40,763,000","36,200,000","79,717,000","90,803,000","82,626,000","76,568,000","125,176,000","121,807,000","124,086,000","141,933,000","147,512,000","162,383,000",,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,"40,763,000","36,200,000","79,717,000","90,803,000","82,626,000","76,568,000","125,176,000","121,807,000","124,086,000","141,933,000","147,512,000","162,383,000",,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"224,503,000","213,932,000","225,872,000","220,454,000","185,695,000","193,209,000","196,764,000","211,722,000","216,218,000","224,776,000","239,387,000","234,725,000","225,361,000","147,632,000","143,913,000","145,533,000","141,702,000","114,962,000","86,203,000","86,381,000","76,940,000","71,952,000","63,837,000","66,853,000","69,650,000","59,739,000","67,704,000","73,477,000","68,007,000","72,431,000","93,942,000","89,863,000","87,989,000","100,779,000","49,877,000","50,267,000","50,988,000","90,847,000","88,110,000","86,215,000","83,010,000","45,834,000","45,310,000","47,443,000","43,172,000","42,790,000","44,613,000","43,980,000","46,446,000","47,314,000"
TotalLiabilitiesNetMinorityInterest,"11,316,997,000","10,538,073,000","10,279,398,000","9,538,036,000","8,130,975,000","7,839,168,000","8,156,249,000","7,660,283,000","8,513,921,000","8,536,925,000","8,013,884,000","8,132,220,000","7,983,948,000","7,862,297,000","7,888,642,000","8,046,048,000","7,804,413,000","7,641,837,000","7,899,876,000","6,696,211,000","6,668,142,000","6,542,694,000","6,737,533,000","5,186,003,000","5,024,061,000","5,061,821,000","5,322,562,000","5,667,667,000","5,724,550,000","5,921,369,000","2,665,633,000","2,777,845,000","2,670,537,000","2,688,342,000","2,301,203,000","1,963,075,000","1,907,371,000","1,808,048,000","1,807,053,000","1,562,769,000","1,677,875,000","1,513,056,000","977,719,000","905,879,000","954,554,000","858,173,000","938,909,000","930,380,000","972,144,000","735,496,000"
	CurrentLiabilities,"6,091,928,000","5,290,351,000","5,666,270,000","4,980,418,000","4,313,978,000","3,968,311,000","4,195,807,000","3,626,968,000","4,460,076,000","4,463,068,000","3,978,937,000","4,749,210,000","4,562,098,000","4,495,213,000","4,484,468,000","4,601,514,000","4,307,676,000","4,095,502,000","4,172,898,000","3,619,026,000","3,500,665,000","3,296,318,000","3,454,973,000","2,432,290,000","2,238,014,000","2,248,021,000","2,441,259,000","2,721,600,000","2,756,279,000","2,896,618,000","1,928,690,000","2,027,988,000","1,910,093,000","1,908,898,000","1,596,960,000","1,300,576,000","1,239,829,000","1,142,222,000","1,355,401,000","1,135,207,000","1,269,682,000","1,121,747,000","604,117,000","541,988,000","555,917,000","461,122,000","530,592,000","526,639,000","558,249,000","320,741,000"
		PayablesAndAccruedExpenses,"2,333,424,000","1,775,404,000","2,053,976,000","1,868,386,000","1,627,646,000","1,337,159,000","1,596,632,000","1,340,371,000","1,308,945,000","1,525,097,000","1,666,886,000","1,793,775,000","1,830,184,000","1,379,243,000","1,869,018,000","1,747,423,000","1,870,549,000","1,675,786,000","1,721,426,000","1,446,839,000","1,460,181,000","1,390,244,000","1,436,725,000","1,064,717,000","982,308,000","820,205,000","939,387,000","976,527,000","927,903,000","895,051,000","721,949,000","697,509,000","689,782,000","582,072,000","636,474,000","594,026,000","562,419,000","494,421,000","593,810,000","509,694,000","574,348,000","515,004,000","270,615,000","286,514,000","309,767,000","226,820,000","279,916,000","260,933,000","280,067,000","222,324,000"
			Payables,"1,957,054,000","1,499,977,000","1,726,705,000","1,578,266,000","1,348,983,000","1,133,249,000","1,297,236,000","1,096,303,000","1,058,713,000","1,319,936,000","1,375,929,000","1,523,862,000","1,518,827,000","1,202,995,000","1,616,949,000","1,532,741,000","1,609,240,000","1,501,012,000","1,435,585,000","1,240,766,000","1,246,182,000","1,256,055,000","1,230,339,000","904,151,000","796,803,000","675,505,000","760,413,000","815,544,000","775,929,000","745,650,000","612,691,000","573,482,000","578,507,000","530,404,000","567,420,000","528,161,000","501,036,000","467,401,000","533,113,000","474,837,000","534,111,000","489,138,000","241,423,000","234,873,000","250,765,000","177,644,000","233,659,000","214,535,000","235,407,000","175,578,000"
				AccountsPayable,"1,957,054,000","1,406,350,000","1,726,705,000","1,578,266,000","1,348,983,000","1,054,478,000","1,297,236,000","1,096,303,000","1,058,713,000","1,249,586,000","1,375,929,000","1,523,862,000","1,518,827,000","1,117,649,000","1,616,949,000","1,532,741,000","1,609,240,000","1,437,314,000","1,435,585,000","1,240,766,000","1,246,182,000","1,151,432,000","1,230,339,000","904,151,000","796,803,000","669,528,000","760,413,000","815,544,000","775,929,000","716,676,000","612,691,000","573,482,000","578,507,000","467,202,000","567,420,000","528,161,000","501,036,000","418,609,000","533,113,000","474,837,000","534,111,000","478,882,000","241,423,000","234,873,000","250,765,000","177,644,000","226,348,000","214,535,000","235,407,000","175,578,000"
				TotalTaxPayable,,"93,627,000",,,,"78,771,000",,,,"70,350,000",,,,"85,346,000",,,,"63,698,000",,,,"104,623,000",,,,"5,977,000",,,,"28,974,000",,,,"63,202,000",,,,"48,792,000",,,,"10,256,000",,,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,311,000","0","0",
			CurrentAccruedExpenses,"376,370,000","275,427,000","327,271,000","290,120,000","278,663,000","203,910,000","299,396,000","244,068,000","250,232,000","205,161,000","290,957,000","269,913,000","311,357,000","176,248,000","252,069,000","214,682,000","261,309,000","174,774,000","285,841,000","206,073,000","213,999,000","134,189,000","206,386,000","160,566,000","185,505,000","144,700,000","178,974,000","160,983,000","151,974,000","149,401,000","109,258,000","124,027,000","111,275,000","51,668,000","69,054,000","65,865,000","61,383,000","27,020,000","60,697,000","34,857,000","40,237,000","25,866,000","29,192,000","51,641,000","59,002,000","49,176,000","46,257,000","46,398,000","44,660,000","46,746,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,"433,000",,,,"3,558,000",,,,"314,000",,,,"65,000",,,,"77,000",,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,120,000",,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,926,983,000","1,517,628,000","1,901,397,000","1,346,080,000","1,364,165,000","1,205,697,000","1,333,769,000","1,245,178,000","1,913,470,000","1,746,838,000","1,165,214,000","1,932,394,000","1,807,318,000","2,070,616,000","1,699,548,000","1,915,685,000","1,621,913,000","1,616,512,000","1,602,507,000","1,443,444,000","1,407,708,000","1,336,506,000","1,383,763,000","824,158,000","742,128,000","875,647,000","1,001,624,000","1,246,342,000","1,336,108,000","1,424,764,000","919,945,000","1,021,149,000","926,368,000","1,011,439,000","654,890,000","548,091,000","507,375,000","460,174,000","228,639,000","129,873,000","179,359,000","140,354,000","15,243,000","15,243,000","11,134,000","11,617,000","10,801,000","9,769,000","10,555,000","22,621,000"
			CurrentDebt,"1,926,983,000","1,517,628,000","1,901,397,000","1,346,080,000","1,364,165,000","1,205,697,000","1,333,769,000","1,245,178,000","1,913,470,000","1,746,838,000","1,165,214,000","1,932,394,000","1,807,318,000","2,070,616,000","1,699,548,000","1,915,685,000","1,621,913,000","1,616,512,000","1,602,507,000","1,443,444,000","1,407,708,000","1,336,506,000","1,383,763,000","824,158,000","742,128,000","875,647,000","1,001,624,000","1,246,342,000","1,336,108,000","1,424,764,000","919,945,000","1,021,149,000","926,368,000","1,011,439,000","654,890,000","548,091,000","507,375,000","460,174,000","228,639,000","129,873,000","179,359,000","140,354,000","15,243,000","15,243,000","11,134,000","11,617,000","10,801,000","9,769,000","10,555,000","22,621,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228,639,000","129,873,000","179,359,000","140,354,000","15,243,000","15,243,000","11,134,000","11,617,000","10,801,000","9,769,000",,
				LineOfCredit,"1,436,000,000","1,118,000,000","1,098,000,000","1,000,000,000","915,000,000","700,000,000","688,000,000","654,000,000","819,000,000","970,973,000","992,000,000","974,000,000","942,000,000","886,000,000","931,000,000","939,000,000","829,000,000","811,000,000","794,000,000","741,000,000","676,000,000","591,000,000","656,000,000","713,000,000","551,000,000","614,000,000","665,000,000","764,000,000","679,000,000","675,000,000","393,600,000","424,400,000","393,500,000","349,000,000","394,000,000","402,000,000","385,000,000","298,000,000",,,,,,,,,,,,
				OtherCurrentBorrowings,"490,983,000","399,628,000","803,397,000","346,080,000","449,165,000","505,697,000","645,769,000","591,178,000","1,094,470,000","775,865,000","173,214,000","958,394,000","865,318,000","1,184,616,000","768,548,000","976,685,000","792,913,000","805,512,000","808,507,000","702,444,000","731,708,000","745,506,000","727,763,000","111,158,000","191,128,000","261,647,000","336,624,000","482,342,000","657,108,000","749,764,000","526,345,000","596,749,000","532,868,000","662,439,000","260,890,000","146,091,000","122,375,000","162,174,000","355,000,000",,,,,,,,,,,
		CurrentDeferredLiabilities,"1,586,979,000","1,788,705,000","1,533,145,000","1,570,190,000","1,118,965,000","1,175,322,000","1,123,974,000","887,601,000","906,065,000","1,007,631,000","957,667,000","870,217,000","768,342,000","926,685,000","825,371,000","852,617,000","746,332,000","732,171,000","731,501,000","688,574,000","589,387,000","530,787,000","595,405,000","503,112,000","471,109,000","507,233,000","461,958,000","456,693,000","451,588,000","492,257,000","180,131,000","193,604,000","174,683,000","182,541,000","177,511,000","158,459,000","170,035,000","187,627,000","177,952,000","170,640,000","174,975,000","180,269,000","168,259,000","78,231,000","81,016,000","78,685,000",,,,
			CurrentDeferredRevenue,"1,586,979,000","1,788,705,000","1,533,145,000","1,570,190,000","1,118,965,000","1,175,322,000","1,123,974,000","887,601,000","906,065,000","1,007,631,000","957,667,000","870,217,000","768,342,000","926,685,000","825,371,000","852,617,000","746,332,000","732,171,000","731,501,000","688,574,000","589,387,000","530,787,000","595,405,000","503,112,000","471,109,000","507,233,000","461,958,000","456,693,000","451,588,000","492,257,000","180,131,000","193,604,000","174,683,000","182,541,000","177,511,000","158,459,000","170,035,000","187,627,000","177,952,000","170,640,000","174,975,000","180,269,000","168,259,000","78,231,000","81,016,000","78,685,000",,,,
		OtherCurrentLiabilities,"244,542,000","208,614,000","177,752,000","195,762,000","203,202,000","250,133,000","141,432,000","153,818,000","331,596,000","183,502,000","189,170,000","152,824,000","156,254,000","118,669,000","90,531,000","85,789,000","68,882,000","71,033,000","117,464,000","40,169,000","43,389,000","38,781,000","39,080,000","40,303,000","42,469,000","44,936,000","38,290,000","42,038,000","40,680,000","84,546,000","106,665,000","115,726,000","119,260,000","132,846,000","128,085,000",,,,"355,000,000","325,000,000","341,000,000","280,000,000","150,000,000","162,000,000","154,000,000","144,000,000","239,875,000","255,937,000","267,627,000","75,796,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,225,069,000","5,247,722,000","4,613,128,000","4,557,618,000","3,816,997,000","3,870,857,000","3,960,442,000","4,033,315,000","4,053,845,000","4,073,857,000","4,034,947,000","3,383,010,000","3,421,850,000","3,367,084,000","3,404,174,000","3,444,534,000","3,496,737,000","3,546,335,000","3,726,978,000","3,077,185,000","3,167,477,000","3,246,376,000","3,282,560,000","2,753,713,000","2,786,047,000","2,813,800,000","2,881,303,000","2,946,067,000","2,968,271,000","3,024,751,000","736,943,000","749,857,000","760,444,000","779,444,000","704,243,000","662,499,000","667,542,000","665,826,000","451,652,000","427,562,000","408,193,000","391,309,000","373,602,000","363,891,000","398,637,000","397,051,000","408,317,000","403,741,000","413,895,000","414,755,000"
