name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
TotalRevenue,"7,478,000,000","1,866,000,000","2,034,000,000","1,901,000,000","1,677,000,000","1,544,000,000","1,631,000,000","1,589,000,000","1,484,000,000","1,503,000,000","1,886,000,000","1,783,000,000","1,710,000,000","1,536,000,000","1,801,000,000","1,550,000,000","1,537,000,000","1,517,000,000","1,782,000,000","1,663,000,000","1,593,000,000","1,478,000,000","1,802,000,000","1,677,000,000","1,620,000,000","1,444,000,000","1,680,000,000","1,613,000,000","1,604,000,000","1,476,000,000","1,768,000,000","1,647,000,000","1,658,000,000","1,518,000,000","1,670,000,000","1,508,000,000","1,535,000,000","1,410,000,000","1,642,000,000","1,435,000,000","1,409,000,000","1,244,000,000","1,633,000,000","1,403,000,000","1,312,000,000","1,095,000,000","1,406,000,000","1,207,000,000","1,177,000,000","1,029,000,000","1,345,000,000","1,135,000,000","1,124,000,000","1,008,000,000","1,421,000,000","1,379,000,000","1,332,000,000","1,183,000,000","1,521,000,000","1,278,000,000","1,609,000,000","1,346,000,000","1,811,000,000","1,517,000,000","1,531,000,000","1,283,000,000","1,717,000,000","1,498,000,000","1,470,000,000","1,343,000,000","1,788,000,000","1,454,000,000","1,452,000,000","1,290,000,000","1,643,000,000","1,355,000,000","1,366,000,000","1,234,000,000","1,581,000,000","1,377,000,000","1,380,000,000","1,247,000,000","1,600,000,000","1,442,000,000","1,499,000,000","1,376,000,000","1,792,000,000","1,464,000,000","1,448,000,000","1,255,000,000","1,761,000,000","1,530,000,000","1,572,000,000","1,333,000,000","2,067,000,000","1,555,000,000","1,574,000,000","1,309,000,000","1,992,000,000","1,563,000,000","1,645,000,000","1,389,000,000","2,040,000,000","1,658,000,000","1,679,000,000","1,586,000,000","2,269,000,000","2,033,000,000","2,042,000,000","1,818,000,000"
	OperatingRevenue,"7,478,000,000","1,866,000,000","2,034,000,000","1,901,000,000","1,677,000,000","1,544,000,000","1,631,000,000","1,589,000,000","1,484,000,000","1,503,000,000","1,886,000,000","1,783,000,000","1,710,000,000","1,536,000,000","1,801,000,000","1,550,000,000","1,537,000,000","1,517,000,000","1,782,000,000","1,663,000,000","1,593,000,000","1,478,000,000","1,802,000,000","1,677,000,000","1,620,000,000","1,444,000,000","1,680,000,000","1,613,000,000","1,604,000,000","1,476,000,000","1,768,000,000","1,647,000,000","1,658,000,000","1,518,000,000","1,670,000,000","1,508,000,000","1,535,000,000","1,410,000,000","1,642,000,000","1,435,000,000","1,409,000,000","1,244,000,000","1,633,000,000","1,403,000,000","1,312,000,000","1,095,000,000","1,406,000,000","1,207,000,000","1,177,000,000","1,029,000,000","1,345,000,000","1,135,000,000","1,124,000,000","1,008,000,000","1,421,000,000","1,379,000,000","1,332,000,000","1,183,000,000","1,521,000,000","1,278,000,000","1,609,000,000","1,346,000,000","1,811,000,000","1,517,000,000","1,531,000,000","1,283,000,000","1,717,000,000","1,498,000,000","1,470,000,000","1,343,000,000","1,788,000,000","1,454,000,000","1,452,000,000","1,290,000,000","1,643,000,000","1,355,000,000","1,366,000,000","1,234,000,000","1,581,000,000","1,377,000,000","1,380,000,000","1,247,000,000","1,600,000,000","1,442,000,000","1,499,000,000","1,376,000,000","1,792,000,000","1,464,000,000","1,448,000,000","1,255,000,000","1,761,000,000","1,530,000,000","1,572,000,000","1,333,000,000","2,067,000,000","1,555,000,000","1,574,000,000","1,309,000,000","1,992,000,000","1,563,000,000","1,645,000,000","1,389,000,000","2,040,000,000","1,658,000,000","1,679,000,000","1,586,000,000","2,269,000,000","2,033,000,000","2,042,000,000","1,818,000,000"
CostOfRevenue,"5,588,000,000","1,455,000,000","1,531,000,000","1,381,000,000","1,221,000,000","1,130,000,000","1,303,000,000","1,162,000,000","1,112,000,000","1,106,000,000","1,354,000,000","1,276,000,000","1,239,000,000","1,125,000,000","1,359,000,000","1,140,000,000","1,134,000,000","1,097,000,000","1,267,000,000","1,190,000,000","1,130,000,000","1,065,000,000","1,323,000,000","1,200,000,000","1,174,000,000","1,064,000,000","1,204,000,000","1,156,000,000","1,458,000,000","1,086,000,000","1,336,000,000","1,243,000,000","1,178,000,000","1,102,000,000","1,140,000,000","1,093,000,000","1,109,000,000","1,041,000,000","1,310,000,000","1,077,000,000","1,052,000,000","946,000,000","1,271,000,000","1,110,000,000","1,042,000,000","885,000,000","1,120,000,000","961,000,000","936,000,000","838,000,000","1,099,000,000","911,000,000","895,000,000","824,000,000","1,094,000,000","1,069,000,000","1,045,000,000","924,000,000","1,169,000,000","1,016,000,000","1,110,000,000","1,003,000,000","1,262,000,000","1,077,000,000","1,106,000,000","931,000,000","1,189,000,000","1,062,000,000","1,074,000,000","972,000,000","1,282,000,000","1,059,000,000","1,059,000,000","968,000,000","1,149,000,000","981,000,000","1,007,000,000","927,000,000","1,141,000,000","981,000,000","979,000,000","897,000,000","1,087,000,000","1,034,000,000","1,036,000,000","966,000,000","1,216,000,000","1,001,000,000","978,000,000","897,000,000","1,220,000,000","1,067,000,000","1,075,000,000","950,000,000","1,432,000,000","1,094,000,000","1,102,000,000","955,000,000","1,447,000,000","1,132,000,000","1,206,000,000","1,006,000,000",,,,,,,,
GrossProfit,"1,890,000,000","411,000,000","503,000,000","520,000,000","456,000,000","414,000,000","328,000,000","427,000,000","372,000,000","397,000,000","532,000,000","507,000,000","471,000,000","411,000,000","442,000,000","410,000,000","403,000,000","420,000,000","515,000,000","473,000,000","463,000,000","413,000,000","479,000,000","477,000,000","446,000,000","380,000,000","476,000,000","457,000,000","146,000,000","390,000,000","432,000,000","404,000,000","480,000,000","416,000,000","530,000,000","415,000,000","426,000,000","369,000,000","332,000,000","358,000,000","357,000,000","298,000,000","362,000,000","293,000,000","270,000,000","210,000,000","286,000,000","246,000,000","241,000,000","191,000,000","246,000,000","224,000,000","229,000,000","184,000,000","327,000,000","310,000,000","287,000,000","259,000,000","352,000,000","262,000,000","499,000,000","343,000,000","549,000,000","440,000,000","425,000,000","352,000,000","528,000,000","436,000,000","396,000,000","371,000,000","506,000,000","395,000,000","393,000,000","322,000,000","494,000,000","374,000,000","359,000,000","307,000,000","440,000,000","396,000,000","401,000,000","350,000,000","513,000,000","408,000,000","463,000,000","410,000,000","576,000,000","463,000,000","470,000,000","358,000,000","541,000,000","463,000,000","497,000,000","383,000,000","635,000,000","461,000,000","472,000,000","354,000,000","545,000,000","431,000,000","439,000,000","383,000,000",,,,,,,,
OperatingExpense,"1,493,000,000","378,000,000","380,000,000","363,000,000","372,000,000","304,000,000","373,000,000","309,000,000","283,000,000","320,000,000","350,000,000","335,000,000","314,000,000","311,000,000","335,000,000","285,000,000","326,000,000","311,000,000","334,000,000","273,000,000","285,000,000","296,000,000","331,000,000","281,000,000","279,000,000","277,000,000","309,000,000","277,000,000","406,000,000","280,000,000","365,000,000","291,000,000","311,000,000","308,000,000","233,000,000","270,000,000","287,000,000","284,000,000","339,000,000","269,000,000","256,000,000","249,000,000","280,000,000","275,000,000","223,000,000","204,000,000","234,000,000","212,000,000","210,000,000","209,000,000","207,000,000","195,000,000","190,000,000","194,000,000","232,000,000","210,000,000","225,000,000","194,000,000","233,000,000","224,000,000","343,000,000","301,000,000","344,000,000","322,000,000","322,000,000","305,000,000","357,000,000","324,000,000","323,000,000","317,000,000","377,000,000","336,000,000","340,000,000","330,000,000","381,000,000","341,000,000","343,000,000","339,000,000","364,000,000","343,000,000","350,000,000","341,000,000","402,000,000","373,000,000","404,000,000","429,000,000","463,000,000","396,000,000","427,000,000","376,000,000","568,000,000","411,000,000","436,000,000","391,000,000","555,000,000","428,000,000","449,000,000","388,000,000","511,000,000","447,000,000","458,000,000","401,000,000",,,,,,,,
	SellingGeneralAndAdministration,"1,226,000,000","313,000,000","316,000,000","294,000,000","303,000,000","238,000,000","308,000,000","254,000,000","234,000,000","255,000,000","276,000,000","271,000,000","252,000,000","252,000,000","273,000,000","226,000,000","261,000,000","245,000,000","256,000,000","220,000,000","227,000,000","229,000,000","248,000,000","225,000,000","229,000,000","224,000,000","254,000,000","224,000,000","339,000,000","225,000,000","288,000,000","232,000,000","247,000,000","245,000,000","193,000,000","217,000,000","232,000,000","229,000,000","275,000,000","217,000,000","203,000,000","199,000,000","229,000,000","231,000,000","181,000,000","164,000,000","189,000,000","173,000,000","171,000,000","170,000,000","171,000,000","159,000,000","156,000,000","159,000,000","195,000,000","175,000,000","184,000,000","159,000,000","192,000,000","187,000,000","283,000,000","245,000,000","281,000,000","267,000,000","264,000,000","245,000,000","286,000,000","267,000,000","265,000,000","258,000,000","309,000,000","278,000,000","281,000,000","273,000,000","319,000,000","285,000,000","287,000,000","280,000,000","305,000,000","287,000,000","289,000,000","285,000,000","330,000,000","305,000,000","327,000,000","353,000,000","376,000,000","319,000,000","328,000,000","306,000,000","474,000,000","329,000,000","352,000,000","311,000,000","405,000,000","342,000,000","359,000,000","308,000,000","409,000,000","351,000,000","362,000,000","314,000,000",,,,,,,,
	ResearchAndDevelopment,"267,000,000","65,000,000","64,000,000","69,000,000","69,000,000","66,000,000","65,000,000","55,000,000","49,000,000","65,000,000","74,000,000","64,000,000","62,000,000","59,000,000","62,000,000","59,000,000","65,000,000","66,000,000","78,000,000","53,000,000","58,000,000","67,000,000","83,000,000","56,000,000","50,000,000","53,000,000","55,000,000","53,000,000","67,000,000","55,000,000","77,000,000","59,000,000","64,000,000","63,000,000","40,000,000","53,000,000","55,000,000","55,000,000","64,000,000","52,000,000","53,000,000","50,000,000","51,000,000","44,000,000","42,000,000","40,000,000","45,000,000","39,000,000","39,000,000","39,000,000","36,000,000","36,000,000","34,000,000","35,000,000","37,000,000","35,000,000","41,000,000","35,000,000","41,000,000","37,000,000","60,000,000","56,000,000","63,000,000","55,000,000","58,000,000","60,000,000","71,000,000","57,000,000","58,000,000","59,000,000","68,000,000","58,000,000","59,000,000","57,000,000","62,000,000","56,000,000","56,000,000","59,000,000","59,000,000","56,000,000","61,000,000","56,000,000","72,000,000","68,000,000","77,000,000","76,000,000","87,000,000","77,000,000","99,000,000","70,000,000","94,000,000","82,000,000","84,000,000","80,000,000","100,000,000","86,000,000","90,000,000","80,000,000","102,000,000","96,000,000","96,000,000","87,000,000",,,,,,,,
OperatingIncome,"397,000,000","33,000,000","123,000,000","157,000,000","84,000,000","110,000,000","-45,000,000","118,000,000","89,000,000","77,000,000","182,000,000","172,000,000","157,000,000","100,000,000","107,000,000","125,000,000","77,000,000","109,000,000","181,000,000","200,000,000","178,000,000","117,000,000","148,000,000","196,000,000","167,000,000","103,000,000","167,000,000","180,000,000","-260,000,000","110,000,000","67,000,000","113,000,000","169,000,000","108,000,000","297,000,000","145,000,000","139,000,000","85,000,000","-7,000,000","89,000,000","101,000,000","49,000,000","82,000,000","18,000,000","47,000,000","6,000,000","52,000,000","34,000,000","31,000,000","-18,000,000","39,000,000","29,000,000","39,000,000","-10,000,000","95,000,000","100,000,000","62,000,000","65,000,000","119,000,000","38,000,000","156,000,000","42,000,000","205,000,000","118,000,000","103,000,000","47,000,000","171,000,000","112,000,000","73,000,000","54,000,000","129,000,000","59,000,000","53,000,000","-8,000,000","113,000,000","33,000,000","16,000,000","-32,000,000","76,000,000","53,000,000","51,000,000","9,000,000","111,000,000","35,000,000","59,000,000","-19,000,000","113,000,000","67,000,000","43,000,000","-18,000,000","-27,000,000","52,000,000","61,000,000","-8,000,000","80,000,000","33,000,000","23,000,000","-34,000,000","34,000,000","-16,000,000","-19,000,000","-18,000,000","-4,793,000,000","1,658,000,000","1,679,000,000","1,586,000,000","-8,264,000,000","2,033,000,000","2,042,000,000","1,818,000,000"
NetNonOperatingInterestIncomeExpense,"-260,000,000","-64,000,000","-83,000,000","-68,000,000","-62,000,000","-45,000,000","-48,000,000","-59,000,000","-57,000,000","-50,000,000","-56,000,000","-53,000,000","-45,000,000","-45,000,000","-46,000,000","-43,000,000","-41,000,000","-41,000,000","-38,000,000","-42,000,000","-41,000,000","-39,000,000","-36,000,000","-41,000,000","-43,000,000","-46,000,000","-37,000,000","-42,000,000","-45,000,000","-44,000,000","-40,000,000","-46,000,000","-46,000,000","-43,000,000","-27,000,000","-23,000,000","-26,000,000","-21,000,000","-12,000,000","-7,000,000","-8,000,000","-9,000,000","-4,000,000","-3,000,000","-1,000,000","0","4,000,000","0","0","-1,000,000","6,000,000","0","-5,000,000","-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"6,000,000","1,000,000",,,"1,000,000",,"4,000,000","2,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
