name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
MarketCap,"3,282,647,582","3,231,275,035","2,710,621,505","3,602,180,734","3,396,237,961","5,641,716,694","6,034,545,112","4,423,866,676","4,538,134,345","5,015,183,203","5,789,881,548","6,383,661,711","6,168,738,390","4,462,117,816","5,101,823,036","5,922,853,891","4,681,908,604","3,910,222,758","3,067,683,030","2,360,446,430","2,073,322,184","2,109,814,451","2,076,639,298","1,857,478,202","1,479,727,757","1,778,651,251","1,637,740,287","1,636,070,267","2,104,665,185","2,321,059,927","1,926,814,474","1,792,676,795","1,814,453,222","1,696,022,349","2,186,076,618","2,054,936,759","2,122,368,348","2,151,269,866","2,108,926,100","2,056,181,314","1,894,254,267","1,751,837,492","1,529,364,675","1,507,080,419","1,658,715,898","1,666,039,383","1,563,502,065","1,443,909,697","1,331,505,936","1,435,799,052","1,385,552,366","1,437,303,742","1,464,237,831","1,400,770,930","1,436,883,761","1,561,022,240","1,408,396,939","1,530,894,337","1,614,681,928","1,255,840,184","1,385,040,532","1,240,917,601","1,189,326,834","1,259,851,647","1,251,109,000","1,362,120,971","1,299,678,540","1,258,338,308","1,070,828,480","1,103,642,050","937,323,333","834,431,822","747,583,744","788,754,080","594,766,825","571,669,048","450,355,166","525,246,753","520,146,728","574,998,070","726,131,000","813,831,628","898,271,169","913,572,620","796,918,762","853,362,122","782,155,078","642,573,454","526,827,147","568,708,852","608,350,711","509,190,744","530,485,783","422,728,848","612,907,750","513,243,500","425,360,000","476,881,730","371,182,000","500,432,875","506,583,000","474,972,250","510,814,125","563,371,875","498,845,500","451,584,875","485,782,000","629,142,000","520,866,500","395,415,000","402,270,000","513,281,875","511,396,875","557,752,125","780,357,750","678,202,000","698,415,375","668,832,000","732,726,250","521,718,750","444,416,000","351,760,937","524,455,125","384,254,250","348,000,000"
EnterpriseValue,"3,803,936,582","3,771,580,035","3,298,977,505","4,213,088,734","3,982,208,961","5,762,490,694","6,219,393,112","4,676,398,676","4,842,636,345","5,260,470,203","6,048,769,548","6,629,119,711","6,349,507,390","4,651,063,816","5,245,712,036","6,078,628,891","4,755,421,604","3,928,798,758","3,150,665,030","2,491,750,430","2,248,405,184","2,316,443,451","2,325,823,298","2,138,942,202","1,772,604,757","2,100,591,251","1,971,801,287","1,955,715,267","2,371,894,185","2,624,613,927","2,226,751,474","2,083,674,795","2,059,671,222","1,965,404,349","2,491,326,618","2,369,161,759","2,423,342,348","2,440,535,866","2,398,192,100","1,825,193,314","1,669,164,267","1,552,117,492","1,352,355,675","1,330,071,419","1,446,336,898","1,474,211,383","1,406,402,065","1,344,985,697","1,258,840,936","1,314,888,052","1,236,469,366","1,279,136,742","1,312,775,831","1,250,087,930","1,321,514,761","1,463,443,240","1,303,019,939","1,409,704,337","1,510,232,928","1,064,907,184","1,184,689,532","1,043,286,601","981,738,834","1,034,881,647","1,026,139,000","1,150,606,971","1,136,307,540","1,094,967,308","918,120,480","963,670,050","826,268,333","744,099,822","673,196,744","728,897,080","564,160,825","574,675,048","470,300,166","545,978,753","547,079,728","610,271,070","730,725,000","789,750,628","874,190,169","902,865,620","792,154,762","864,042,122","802,399,078","656,385,454","540,639,147","581,582,852","639,650,711","515,990,744","538,585,783","425,528,848","634,807,750","540,243,500","472,560,000","526,181,730","436,582,000","567,432,875","556,883,000","496,172,250","519,414,125","572,771,875","504,045,500","455,484,875","506,182,000","659,842,000","551,566,500","424,615,000","413,570,000","524,581,875","518,996,875","555,852,125","780,357,750","685,602,000","707,115,375","672,132,000","739,826,250","538,018,750","467,216,000","372,960,937","553,355,125","406,054,250","348,000,000"
PeRatio,"76.179","147.023","88.4","56.472","42.994","52.363","57.367","46.909","60.514","65.137","88.385","137.109","115.712","101.721","256.538","272.81","105.506",,"829.714","641",,"130.871",,,,,"65.796","85.053","129.25","78.807","65.649","46.56","52.657","45.264","70.217","99.7","55.878","49.302","48.331","34.569","28.614","25.807","22.181","21.188","20.967","21.006","25.476","24.286","23.787","25.513","21.05","22.182","23.554","24.264","25.223","28.574","27.455","30.711","29.312","26.859","29.556","27.5","21.541","19.18","19.061","20.227","29.434","28.633","25.242","27.737","23.667","22.04","21.801","26.429","24.131","22.922","17.315","19.336","17.306","26.367","28.627","31.582","33.751","108.836","109.712","1,379.167",,"34.045","28.037","31.69","26.111","23.72","24.467","19.858","54.167",,,"896.9","60.87","20.296","17.386","14.792","15.222","15.865","14.038","13.091","14.2","18.852","15.779","12.288","14.871","15.625","16.04","18.234","26.429","24.617","27.038","27.586","32.33","25","23.188","20.139","33.817","26.179","25"
ForwardPeRatio,"22.831","37.594","22.026","24.753","24.331","32.258","36.63","30.96","33.67","25.84","31.348","44.248","41.494","31.847",,"55.249","41.152","35.714","33.003","27.174","24.814","26.316","24.096","25.126","20.202","19.38","19.763","16.208","20.79","21.882","19.724","18.484","16.892","13.699","17.986","16.695","18.018","19.802","19.608","19.231","14.948","20.704","17.123","15.385","16.34","18.282","17.794","16.026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,"2.477","2.432","3.227","3.665","3.094","2.806","2.152","2.616","3.688","3.458",,,"4.613","4.114","3.569","3.3","2.719","2.484","2.195","1.605",,"1.347","1.292","1.319",,"1.732","1.822","2.451","1.421","1.298","1.054","1.384","1.283","1.386","1.523","1.507","1.48","1.068","1.592","1.352","1.139","1.168","1.306","1.301","1.782",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.309","3.408","2.919","4.002","3.927","6.436","6.752","4.786","4.695","5.191","6.09","6.802","6.585","4.91","5.728","6.625","5.308","4.294","3.401","2.629","2.296","2.319","2.263","2.033","1.624","2.008","1.876","1.869","2.367","2.534","2.093","1.943","1.969","1.799","2.314","2.222","2.423","2.616","2.565","2.812","2.626","2.534","2.274","2.172","2.42","2.479","2.39","2.261","2.121","2.308","2.295","2.375","2.447","2.411","2.542","2.891","2.731","3.086","3.429","2.951","3.235","2.926","2.876","3.029","3.01","3.323","3.277","3.188","2.752","2.874","2.447","2.23","2.003","2.132","1.68","1.68","1.339","1.624","1.645","1.88","2.478","2.697","2.882","3.041","2.699","3.006","2.836","2.391","1.969","2.145","2.235","1.872","1.946","1.485","2.194","1.864","1.53","1.674","1.102","1.612","1.653","1.576","1.753","1.974","1.812","1.675","1.825","2.407","2.015","1.573","1.935","2.033","2.079","2.312","3.286","2.97","3.161","3.163","3.668","2.758","2.482","2.055","3.125","2.37","2.209"
PbRatio,"4.38","4.422","3.88","5.32","4.642","7.845","9.035","7.269","7.73","8.728","9.918","10.802","9.148","6.94","7.274","8.775","6.155","4.654","3.87","3.06","2.803","2.737","2.781","2.596","2.051","2.472","2.108","2.067","2.548","2.783","2.348","2.199","2.166","2.055","2.745","2.654","2.763","2.729","2.707","2.73","2.585","2.5","2.269","2.222","2.328","2.428","2.411","2.429","2.357","2.421","2.418","2.481","2.597","2.595","2.786","3.142","2.851","3.098","3.409","2.635","2.888","2.737","2.603","2.728","2.709","3.084","3.356","3.249","2.874","3.108","2.79","2.695","2.537","2.82","2.251","2.383","1.938","2.353","2.351","2.695","3.066","3.181","3.511","3.884","3.698","4.241","4.124","3.077","2.522","2.755","2.868","2.382","2.455","1.905","2.765","2.438","2.135","2.449","1.694","2.163","2.22","2.108","2.188","2.396","2.299","2.101","2.356","3.186","2.637","2.047","2.234","2.85","2.985","3.469","5.213","4.743","5.235","5.279","6.328","4.726","4.44","3.883","6.365","5.03",
EnterprisesValueRevenueRatio,"3.83","14.232","12.7","17.562","17.425","25.608","25.874","22.323","24.761","22.057","23.357","26.247","26.628","18.657","21.207","25.162","20.735","16.822","13.462","11.056","10.658","10.157","10.208","9.711","8.443","8.668","8.449","8.902","11.114","11.589","9.605","9.156","9.175","8.152","10.29","10.049","11.038","9.764","9.694","8.366","9.458","8.315","7.074","7.412","8.479","8.67","7.955","8.062","7.721","7.776","7.486","8.144","8.52","8.203","8.501","10.029","9.041","10.161","11.221","8.788","9.716","8.923","8.648","9.539","9.272","10.423","10.753","10.896","8.899","9.639","8.423","8.184","7.116","7.459","6.218","6.569","5.327","6.75","6.28","7.013","8.918","9.99","10.356","11.187","10.45","11.121","10.572","9.301","7.757","8.329","9.035","7.566","7.794","5.719","9.335","7.968","6.563","10.297","5.76","7.408","6.767","5.956","6.781","7.699","6.676","6.47","7.242","9.549","8.017","6.226","6.304","8.033","8.199","8.672","12.347","10.952","12.087","11.689","12.957","10.132","9.613","7.77","12.297","9.399","8.678"
EnterprisesValueEBITDARatio,"21.311","85.694","54.966","87.692","236.754","7,840.123","101.626","58.704","149.284","96.043","89.002","86.349","449.205","86.714","93.232","118.369","149.975","105.457","135.257","53.638","48.457","99.465","53.479","45.028","120.89","126.237","-51.277","46.651","91.717","77.882","54.946","62.16","109.295","55.641","64.43","54.678","206.259","59.971","70.789","66.781","68.806","45.107","35.626","42.635","40.415","37.229","34.795","32.439","34.08","85.588","33.685","34.603","36.258","51.544","36.457","43.418","47.695","48.45","55.3","48.14","51.6","32.658","41.058","47.737","47.103","20.238","53.711","49.029","38.534","42.597","38.086","35.302","30.43","33.672","26.017","33.956","29.821","44.023","27.718","35.867","43.61","28.67","133.566","39.943","24.293","24.427","47.197","45.92","37.665","47.134","44.731","32.049","33.873","34.042","44.084","34.854","33.515","20.083","396.893","48.088","37.375","38.463","35.822","34.504","30.364","33.247","27.966","36.863","31.162","26.705","24.765","30.148","31.84","34.312","47.294","42.584","51.24","50.159","54.399","43.042","42.474","35.52","57.641","45.624","44.615"
