name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
TotalRevenue,"36,964,000","0","36,964,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	OperatingRevenue,"36,964,000","0","36,964,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
OperatingExpense,"209,448,000","58,594,000","65,155,000","51,168,000","34,531,000","29,963,000","24,407,000","19,529,000","17,825,000","10,055,000","8,866,000","9,896,000","15,070,000","11,573,000","8,146,000","2,473,000","2,431,000","1,460,000"
	SellingGeneralAndAdministration,"57,628,000","14,788,000","20,063,000","12,393,000","10,384,000","9,777,000","8,823,000","6,944,000","7,006,000","5,635,000","3,874,000","4,103,000","8,286,000","4,606,000","1,426,000","1,056,000","256,000","236,000"
		GeneralAndAdministrativeExpense,"57,628,000","14,788,000","20,063,000","12,393,000","10,384,000","9,777,000","8,823,000","6,944,000","7,006,000","5,635,000","3,874,000","4,103,000","8,286,000","4,606,000","1,426,000","1,056,000","256,000","236,000"
			SalariesAndWages,"31,879,000","10,169,000","7,751,000","7,067,000","6,892,000","5,699,000","5,082,000","4,380,000","4,349,000","2,890,000","2,021,000","2,376,000","7,626,000","3,727,000","687,000","677,000","124,000","76,000"
			OtherGandA,"25,749,000","4,619,000","12,312,000","5,326,000","3,492,000","4,078,000","3,741,000","2,564,000","2,657,000","2,745,000","1,853,000","1,727,000","660,000","879,000","739,000","379,000","132,000","160,000"
	ResearchAndDevelopment,"151,820,000","43,806,000","45,092,000","38,775,000","24,147,000","20,186,000","15,584,000","12,585,000","10,819,000","4,420,000","4,992,000","5,793,000","6,784,000","6,967,000","6,720,000","1,417,000","2,175,000","1,224,000"
OperatingIncome,"-172,484,000","-58,594,000","-28,191,000","-51,168,000","-34,531,000","-29,963,000","-24,407,000","-19,529,000","-17,825,000","-10,055,000","-8,866,000","-9,896,000","-15,070,000","-11,573,000","-8,146,000","-2,473,000","-2,431,000","-1,460,000"
NetNonOperatingInterestIncomeExpense,"596,000","237,000","139,000","114,000","106,000","143,000","441,000","688,000","779,000","1,397,000","1,092,000","858,000","-70,000","-297,000","-166,000","-1,132,000","-392,000","-868,000"
	InterestIncomeNonOperating,"596,000","237,000","139,000","114,000","106,000","143,000","441,000","688,000","779,000","1,397,000","1,092,000","858,000","452,000","115,000","25,000","192,000","0","0"
	InterestExpenseNonOperating,,,,,,,"0","0","0","0","0","0","522,000","412,000","191,000","1,324,000","392,000","868,000"
OtherIncomeExpense,"368,000","139,000","98,000","122,000","9,000","-677,000",,,,,"0",,,"-135,000","-15,000","-2,633,000","2,284,000","-80,000"
	GainOnSaleOfSecurity,"-135,000",,,,,,,,,,"0",,,"-135,000","-15,000","-2,633,000","2,284,000","-80,000"
	SpecialIncomeCharges,"-25,000","0","-25,000","0","0","-677,000",,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"25,000","0","25,000","0","0","677,000",,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"139,000","123,000","122,000","9,000",,,,,,,,,,,,,
PretaxIncome,"-171,520,000","-58,218,000","-27,954,000","-50,932,000","-34,416,000","-30,497,000","-23,966,000","-18,841,000","-17,046,000","-8,658,000","-7,774,000","-9,038,000","-15,140,000","-12,005,000","-8,327,000","-6,238,000","-539,000","-2,408,000"
TaxProvision,"6,000","0","6,000","0","0","0","43,000","0","0","0","0","0","0","0","0","0","0","0"
NetIncomeCommonStockholders,"-171,526,000","-58,218,000","-27,960,000","-50,932,000","-34,416,000","-30,497,000","-24,009,000","-18,841,000","-17,046,000","-8,658,000","-7,774,000","-9,038,000","-15,140,000","-12,005,000","-8,327,000","-6,238,000","-539,000","-2,408,000"
	NetIncome,"-171,526,000","-58,218,000","-27,960,000","-50,932,000","-34,416,000","-30,497,000","-24,009,000","-18,841,000","-17,046,000","-8,658,000","-7,774,000","-9,038,000","-15,140,000","-12,005,000","-8,327,000","-6,238,000","-539,000","-2,408,000"
		NetIncomeIncludingNoncontrollingInterests,"-171,526,000","-58,218,000","-27,960,000","-50,932,000","-34,416,000","-30,497,000","-24,009,000","-18,841,000","-17,046,000","-8,658,000","-7,774,000","-9,038,000","-15,140,000","-12,005,000","-8,327,000","-6,238,000","-539,000","-2,408,000"
			NetIncomeContinuousOperations,"-171,526,000","-58,218,000","-27,960,000","-50,932,000","-34,416,000","-30,497,000","-24,009,000","-18,841,000","-17,046,000","-8,658,000","-7,774,000","-9,038,000","-15,140,000","-12,005,000","-8,327,000","-6,238,000","-539,000","-2,408,000"
