name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,110,000",,,,
	TotalNonCurrentAssets,"5,975,857,000","6,079,333,000","5,962,878,000","5,667,707,000","5,822,111,000","5,882,022,000","5,980,580,000","6,078,347,000","6,106,943,000","6,332,587,000","6,358,819,000","6,535,204,000","6,615,258,000","6,733,938,000","2,840,163,000","2,837,881,000","2,633,318,000","2,485,487,000","2,493,371,000","2,507,375,000","2,703,607,000","2,702,281,000","2,820,805,000","2,887,225,000","2,957,638,000","2,959,737,000","2,955,166,000","2,957,909,000","2,633,796,000","2,639,655,000","2,162,749,000","2,050,234,000","1,991,591,000","2,001,868,000","1,875,179,000","1,801,775,000","1,827,710,000","1,716,276,000","1,555,970,000","1,371,211,000","1,334,998,000","1,330,167,000","1,318,455,000","1,159,473,000","699,031,000","630,308,000","378,133,000","207,513,000","85,409,000"
		NetPPE,,,,,,,,,,"0","0","0","0","199,745,000","28,593,000","28,742,000","28,889,000","29,037,000","29,185,000","29,332,000","29,480,000","29,627,000","29,775,000","29,922,000","30,070,000","30,218,000","30,365,000","30,513,000","30,660,000","30,891,000","23,478,000","23,403,000","19,158,000","19,217,000","10,118,000","10,173,000","10,228,000","10,283,000","1,348,499,000","1,165,080,000","1,133,851,000","1,127,484,000","1,120,484,000","1,120,085,000","688,365,000","599,714,000","367,028,000","156,895,000",
			GrossPPE,,,,,,,,,,"0","0","0","0","199,745,000","28,593,000","28,742,000","28,889,000","29,037,000","29,185,000","29,332,000","29,480,000","29,627,000","29,775,000","29,922,000","30,070,000","30,218,000","30,365,000","30,513,000","30,660,000","30,891,000","23,478,000","23,403,000","19,158,000","19,217,000","10,118,000","10,173,000","10,228,000","10,283,000","1,414,618,000","1,220,376,000","1,179,379,000","1,163,552,000","1,147,261,000","1,138,004,000","698,764,000","605,382,000","369,238,000","157,100,000",
				Properties,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
				LandAndImprovements,,,,,,,,,,"0","0","0","0","199,745,000","28,593,000","28,742,000","28,889,000","29,037,000","29,185,000","29,332,000","29,480,000","29,627,000","29,775,000","29,922,000","30,070,000","30,218,000","30,365,000","30,513,000","30,660,000","30,891,000","23,478,000","23,403,000","19,158,000","19,217,000","10,118,000","10,173,000","10,228,000","10,283,000","234,383,000","197,491,000","190,197,000","190,197,000","190,197,000","190,197,000","106,428,000","107,850,000","62,515,000","32,565,000",
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,073,527,000","925,916,000","896,210,000","887,217,000","878,819,000","873,815,000","545,507,000","459,566,000","281,783,000","113,547,000",
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,961,000","91,834,000","92,972,000","86,138,000","78,245,000","73,992,000","46,829,000","37,966,000","24,940,000","10,988,000",
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,747,000","5,135,000",,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-66,119,000","-55,296,000","-45,528,000","-36,068,000","-26,777,000","-17,919,000","-10,399,000","-5,668,000","-2,210,000","-205,000",
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,338,000","10,393,000","10,448,000","10,502,000","10,557,000","10,612,000",,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,448,000","10,502,000","10,557,000",,,,,,
		InvestmentProperties,"5,975,857,000","6,079,333,000","5,962,878,000","5,667,707,000","5,822,111,000","5,882,022,000","5,980,580,000","6,078,347,000","6,106,943,000","6,332,587,000","6,358,819,000","6,535,204,000","6,615,258,000","6,534,193,000","2,437,679,000","2,439,140,000","2,446,670,000","2,456,450,000","2,464,186,000","2,478,043,000","2,674,127,000","2,672,654,000","2,607,942,000","2,612,933,000","2,684,285,000","2,673,584,000","2,668,149,000","2,672,557,000","2,349,874,000","2,343,690,000","1,879,271,000","1,764,615,000","1,712,545,000","1,717,611,000","1,603,236,000","1,530,629,000","1,535,458,000","1,417,229,000",,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,"373,891,000","369,999,000","157,759,000",,,,,"0","183,088,000","244,370,000","243,283,000","248,794,000","249,609,000","247,312,000","247,538,000","258,828,000","256,274,000","258,334,000","255,584,000","260,304,000","256,658,000","255,711,000","276,378,000","283,011,000","173,112,000","170,960,000","168,170,000","171,765,000","167,603,000",,,"0","0","40,000,000","85,000,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,"0","183,088,000","244,370,000","243,283,000","248,794,000","249,609,000","247,312,000","247,538,000","258,828,000","256,274,000","258,334,000","255,584,000","260,304,000","256,658,000","255,711,000","276,378,000","283,011,000","173,112,000","170,960,000","168,170,000",,,,,,,,
				InvestmentsinJointVenturesatCost,,,,,,,,,,,,,,,,,,,,,,"0","183,088,000","244,370,000","243,283,000","248,794,000","249,609,000","247,312,000","247,538,000","258,828,000","256,274,000","258,334,000","255,584,000","260,304,000","256,658,000","255,711,000","276,378,000","283,011,000","173,112,000","170,960,000",,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,"373,891,000","369,999,000","157,759,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,924,000","3,920,000","1,154,000",
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"7,141,000","7,043,000","7,527,000","5,724,000","6,246,000","3,726,000","3,882,000","4,304,000","4,736,000","5,167,000","5,262,000","5,646,000","5,753,000","5,402,000","3,734,000","3,660,000","3,487,000","3,614,000","4,042,000",,"2,718,000","2,142,000","374,000",
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,619,000","21,044,000","18,869,000","16,929,000","16,197,000","24,734,000",,"13,231,000","5,043,000","9,090,000","409,000"
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,666,000","10,721,000",,,
TotalLiabilitiesNetMinorityInterest,"3,094,439,000","3,097,285,000","3,025,166,000","2,835,703,000","2,989,753,000","2,812,040,000","2,905,670,000","3,006,357,000","3,310,177,000","2,866,619,000","2,888,147,000","3,040,440,000","3,126,398,000","3,208,418,000","1,541,480,000","1,421,496,000","1,241,596,000","1,087,342,000","1,078,037,000","1,089,248,000","1,278,453,000","1,200,143,000","1,350,894,000","1,244,634,000","1,479,706,000","1,302,096,000","1,332,278,000","1,327,305,000","995,665,000","988,073,000","721,527,000","696,898,000","645,368,000","641,847,000","640,133,000","614,573,000","609,452,000","533,070,000","417,749,000","314,204,000","260,109,000","300,284,000","299,003,000","296,188,000","278,640,000","167,063,000","55,782,000","13,490,000","9,417,000"
	CurrentLiabilities,"331,974,000","335,971,000","338,795,000","306,218,000","300,942,000","276,463,000","296,427,000","297,043,000","601,919,000","637,399,000","658,419,000","641,714,000","619,040,000","461,520,000","208,217,000","198,882,000","198,658,000","182,717,000","185,061,000","183,245,000","184,548,000","184,782,000","201,933,000","194,704,000","193,371,000","174,316,000","181,297,000","164,542,000","142,852,000","132,503,000","113,005,000","101,897,000","84,420,000","79,168,000","75,083,000","71,207,000","63,891,000","59,966,000","58,678,000","53,989,000","49,047,000","48,745,000","47,169,000","44,074,000","26,250,000","23,493,000","20,782,000","13,490,000","9,417,000"
		PayablesAndAccruedExpenses,"253,218,000","266,907,000","285,673,000","259,098,000","257,447,000","240,406,000","262,462,000","259,894,000","561,186,000","579,695,000","601,126,000","587,436,000","567,805,000","406,779,000","182,670,000","172,449,000","170,434,000","182,717,000","185,061,000","183,245,000","181,863,000","184,782,000","201,182,000","194,704,000","193,371,000","174,316,000","181,297,000","164,542,000","142,852,000","132,503,000","113,005,000","101,897,000","84,420,000","79,168,000","75,083,000","71,207,000","63,891,000","59,966,000","53,299,000","47,990,000","42,905,000","44,365,000","41,969,000","39,407,000","23,077,000","21,011,000","19,125,000","13,119,000","9,417,000"
			Payables,"244,863,000","262,340,000","277,226,000","254,852,000","248,360,000","235,753,000","256,929,000","256,402,000","555,500,000","575,001,000","595,452,000","582,452,000","562,005,000","404,038,000","179,211,000","170,179,000","167,091,000","180,644,000","181,811,000","181,317,000","178,552,000","182,498,000","197,447,000","192,134,000","189,106,000","171,766,000","178,677,000","162,043,000","140,518,000","130,121,000","110,951,000","99,987,000","82,488,000","77,223,000","73,187,000","69,392,000","62,015,000","58,638,000","52,195,000","46,915,000","41,976,000","43,365,000","41,038,000","38,622,000","22,218,000","20,707,000","10,965,000","5,069,000","1,367,000"
				AccountsPayable,"233,298,000","250,584,000","263,424,000","243,812,000","239,278,000","226,446,000","247,623,000","247,094,000","546,196,000","516,437,000","537,016,000","524,145,000","503,826,000","360,279,000","147,564,000","138,750,000","135,747,000","148,821,000","150,100,000","149,809,000","146,836,000","149,283,000","164,389,000","158,966,000","156,739,000","141,897,000","148,841,000","132,520,000","111,283,000","106,828,000","88,792,000","79,313,000","61,963,000","61,428,000","57,916,000","54,190,000","48,031,000","47,364,000","40,986,000","36,083,000","31,770,000","43,365,000","41,038,000","30,325,000","22,218,000","20,707,000","10,965,000",,
				DividendsPayable,"11,565,000","11,756,000","13,802,000","11,040,000","9,082,000","9,307,000","9,306,000","9,308,000","9,304,000","58,564,000","58,436,000","58,307,000","58,179,000","43,759,000","31,647,000","31,429,000","31,344,000","31,823,000","31,711,000","31,508,000","31,716,000","33,215,000","33,058,000","33,168,000","32,367,000","29,869,000","29,836,000","29,523,000","29,235,000","23,293,000","22,159,000","20,674,000","20,525,000","15,795,000","15,271,000","15,202,000","13,984,000","11,274,000","11,209,000","10,832,000","10,206,000",,,"8,297,000",,,,,
			CurrentAccruedExpenses,"8,355,000","4,567,000","8,447,000","4,246,000","9,087,000","4,653,000","5,533,000","3,492,000","5,686,000","4,694,000","5,674,000","4,984,000","5,800,000","2,741,000","3,459,000","2,270,000","3,343,000","2,073,000","3,250,000","1,928,000","3,311,000","2,284,000","3,735,000","2,570,000","4,265,000","2,550,000","2,620,000","2,499,000","2,334,000","2,382,000","2,054,000","1,910,000","1,932,000","1,945,000","1,896,000","1,815,000","1,876,000","1,328,000","1,104,000","1,075,000","929,000","1,000,000","931,000","785,000","859,000","304,000","8,160,000","8,050,000","8,050,000"
				InterestPayable,"8,355,000","4,567,000","8,447,000","4,246,000","9,087,000","4,653,000","5,533,000","3,492,000","5,686,000","4,694,000","5,674,000","4,984,000","5,800,000","2,741,000","3,459,000","2,270,000","3,343,000","2,073,000","3,250,000","1,928,000","3,311,000","2,284,000","3,735,000","2,570,000","4,265,000","2,550,000","2,620,000","2,499,000","2,334,000","2,382,000","2,054,000","1,910,000","1,932,000","1,945,000","1,896,000","1,815,000","1,876,000","1,328,000","1,104,000","1,075,000","929,000","1,000,000","931,000","785,000","859,000","304,000","110,000",,
		CurrentDebtAndCapitalLeaseObligation,,,,,,"255,106,000","255,177,000","256,344,000",,"165,000,000",,,,"170,000,000","394,000,000","383,000,000","203,000,000","45,000,000","30,000,000","43,000,000","204,000,000","82,000,000","130,000,000","30,000,000","180,000,000","165,000,000","175,000,000","310,000,000","100,000,000","50,000,000",,"36,000,000",,,,,,,,,,,,,,,,,
			CurrentDebt,,,,,,"40,000,000",,,,"165,000,000",,,,"170,000,000","394,000,000","383,000,000","203,000,000","45,000,000","30,000,000","43,000,000","204,000,000","82,000,000","130,000,000","30,000,000","180,000,000","165,000,000","175,000,000","310,000,000","100,000,000","50,000,000",,"36,000,000",,,,,,,,,,,,,,,,,
				LineOfCredit,,,,,,"40,000,000",,,,"165,000,000",,"0","0","170,000,000","394,000,000","383,000,000","203,000,000","45,000,000","30,000,000","43,000,000","204,000,000","82,000,000","130,000,000","30,000,000","180,000,000","165,000,000","175,000,000","310,000,000","100,000,000","50,000,000","0","36,000,000","0","0","0","0","0","0",,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,,,"255,106,000","255,177,000","256,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"78,756,000","69,064,000","53,122,000","47,120,000","41,202,000","36,057,000","33,965,000","35,377,000","40,733,000","57,704,000","56,995,000","53,116,000","51,235,000","54,741,000","25,547,000","26,433,000","28,224,000",,,,,,,,,,,,,,,,,,,,,,"5,379,000","5,999,000","6,142,000","4,380,000","5,200,000","4,667,000",,,,,
			CurrentDeferredRevenue,"78,756,000","69,064,000","53,122,000","47,120,000","41,202,000","36,057,000","33,965,000","35,377,000","40,733,000","57,704,000","56,995,000","53,116,000","51,235,000","54,741,000","25,547,000","26,433,000","28,224,000",,,,,,,,,,,,,,,,,,,,,,"5,379,000","5,999,000","6,142,000","4,380,000","5,200,000","4,667,000",,,,,
		OtherCurrentLiabilities,,,,,"2,293,000",,,"1,772,000",,,"298,000","1,162,000",,,,,,,,,"2,685,000",,"751,000",,,,,,,,,,,,,,,,,,,,,,"3,173,000","2,482,000","1,657,000","371,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,762,465,000","2,761,314,000","2,686,371,000","2,529,485,000","2,688,811,000","2,535,577,000","2,609,243,000","2,709,314,000","2,708,258,000","2,229,220,000","2,229,728,000","2,398,726,000","2,507,358,000","2,746,898,000","1,333,263,000","1,222,614,000","1,042,938,000","904,625,000","892,976,000","906,003,000","1,093,905,000","1,015,361,000","1,148,961,000","1,049,930,000","1,286,335,000","1,127,780,000","1,150,981,000","1,162,763,000","852,813,000","855,570,000","608,522,000","595,001,000","560,948,000","562,679,000","565,050,000","543,366,000","545,561,000","473,104,000","359,071,000","260,215,000","211,062,000","251,539,000","251,834,000","252,114,000","252,390,000","143,570,000","35,000,000","0","0"
		LongTermDebtAndCapitalLeaseObligation,"2,762,465,000","2,761,314,000","2,686,371,000","2,529,485,000","2,688,811,000","2,535,577,000","2,609,243,000","2,709,314,000","2,708,258,000","2,229,220,000","2,229,728,000","2,398,726,000","2,507,358,000","2,746,898,000","1,333,263,000","1,222,614,000","1,042,938,000","885,237,000","872,931,000","886,253,000","1,073,419,000","996,251,000","1,129,150,000","1,030,498,000","1,267,577,000","1,110,054,000","1,134,305,000","1,147,198,000","840,064,000","843,987,000","597,235,000","584,654,000","551,410,000","554,247,000","556,847,000","535,319,000","537,837,000","468,508,000","359,071,000","260,215,000","211,062,000","251,539,000","251,834,000","252,114,000","252,390,000","143,570,000","35,000,000",,
			LongTermDebt,"2,443,090,000","2,441,888,000","2,384,230,000","2,274,916,000","2,433,980,000","2,280,471,000","2,354,066,000","2,452,970,000","2,708,258,000","2,229,220,000","2,229,728,000","2,398,726,000","2,507,358,000","2,746,898,000","1,333,263,000","1,222,614,000","1,042,938,000","885,237,000","872,931,000","886,253,000","1,073,419,000","996,251,000","1,129,150,000","1,030,498,000","1,267,577,000","1,110,054,000","1,134,305,000","1,147,198,000","840,064,000","843,987,000","597,235,000","584,654,000","551,410,000","554,247,000","556,847,000","535,319,000","537,837,000","468,508,000","359,071,000","260,215,000","211,062,000","251,539,000","251,834,000","252,114,000","252,390,000","143,570,000","35,000,000",,
			LongTermCapitalLeaseObligation,"319,375,000","319,426,000","302,141,000","254,569,000","254,831,000","255,106,000","255,177,000","256,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,"35,377,000","40,733,000","57,704,000","56,995,000","53,116,000","51,235,000","54,741,000","25,547,000","26,433,000","28,224,000","19,388,000","20,045,000","19,750,000","20,486,000","19,110,000","19,811,000","19,432,000","18,758,000","17,726,000","16,676,000","15,565,000","12,749,000","11,583,000","11,287,000","10,347,000","9,538,000","8,432,000","8,203,000","8,047,000","7,724,000","4,596,000",,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,"35,377,000","40,733,000","57,704,000","56,995,000","53,116,000","51,235,000","54,741,000","25,547,000","26,433,000","28,224,000","19,388,000","20,045,000","19,750,000","20,486,000","19,110,000","19,811,000","19,432,000","18,758,000","17,726,000","16,676,000","15,565,000","12,749,000","11,583,000","11,287,000","10,347,000","9,538,000","8,432,000","8,203,000","8,047,000","7,724,000","4,596,000",,,,,,,,,,,
TotalEquityGrossMinorityInterest,"3,084,934,000","3,163,905,000","3,202,302,000","3,238,646,000","3,019,156,000","3,264,326,000","3,360,119,000","3,488,746,000","3,627,766,000","3,631,936,000","3,656,466,000","3,690,274,000","3,706,799,000","3,769,930,000","1,534,983,000","1,532,634,000","1,500,330,000","1,503,526,000","1,515,651,000","1,514,451,000","1,533,986,000","1,609,116,000","1,604,535,000","1,753,126,000","1,592,307,000","1,760,834,000","1,758,686,000","1,757,944,000","1,754,339,000","1,782,411,000","1,646,580,000","1,463,686,000","1,460,292,000","1,475,084,000","1,404,712,000","1,402,397,000","1,386,276,000","1,313,092,000","1,315,216,000","1,245,176,000","1,135,267,000","1,116,348,000","1,118,425,000","1,023,765,000","801,690,000","688,452,000","694,736,000","376,081,000","378,890,000"
	StockholdersEquity,"3,077,000,000","3,156,181,000","3,194,915,000","3,231,603,000","3,012,684,000","3,257,337,000","3,352,783,000","3,467,708,000","3,606,307,000","3,621,208,000","3,645,735,000","3,679,768,000","3,696,549,000","3,759,835,000","1,529,391,000","1,527,354,000","1,495,412,000","1,498,901,000","1,511,229,000","1,510,344,000","1,530,206,000","1,605,684,000","1,601,346,000","1,750,011,000","1,589,618,000","1,758,389,000","1,756,515,000","1,756,105,000","1,752,786,000","1,781,091,000","1,642,713,000","1,460,625,000","1,457,974,000","1,473,339,000","1,403,367,000","1,401,498,000","1,385,799,000","1,312,951,000","1,310,973,000","1,241,403,000","1,131,933,000","1,113,251,000","1,115,747,000","1,021,485,000","799,771,000","686,912,000","693,480,000","375,220,000","378,890,000"
		CapitalStock,"1,605,000","1,604,000","1,604,000","1,604,000","1,512,000","1,511,000","1,511,000","1,510,000","1,510,000","1,509,000","1,509,000","1,509,000","1,509,000","1,507,000","789,000","789,000","789,000","788,000","788,000","788,000","799,000","819,000","819,000","853,000","803,000","857,000","857,000","857,000","857,000","856,000","816,000","768,000","768,000","767,000","742,000","742,000","736,000","700,000","694,000","664,000","612,000","598,000","225,508,000","125,508,000","125,398,000","398,000","398,000","203,000","203,000"
			PreferredStock,"296,000","296,000","296,000","296,000","204,000","204,000","204,000","204,000","204,000","204,000","204,000","204,000","204,000","204,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","134,000","84,000","140,000","140,000","140,000","140,000","140,000","140,000","130,000","130,000","130,000","130,000","130,000","126,000","90,000","90,000","90,000","90,000","90,000","225,000,000","125,000,000","125,000,000","0",,,
			CommonStock,"1,309,000","1,308,000","1,308,000","1,308,000","1,308,000","1,307,000","1,307,000","1,306,000","1,306,000","1,305,000","1,305,000","1,305,000","1,305,000","1,303,000","689,000","689,000","689,000","688,000","688,000","688,000","699,000","719,000","719,000","719,000","719,000","717,000","717,000","717,000","717,000","716,000","676,000","638,000","638,000","637,000","612,000","612,000","610,000","610,000","604,000","574,000","522,000","508,000","508,000","508,000","398,000","398,000","398,000","203,000","203,000"
		AdditionalPaidInCapital,"4,269,322,000","4,268,042,000","4,265,695,000","4,263,473,000","4,038,860,000","4,169,870,000","4,092,602,000","4,077,497,000","4,075,727,000","4,069,410,000","4,067,529,000","4,065,672,000","4,063,830,000","4,065,804,000","1,686,530,000","1,684,638,000","1,683,046,000","1,685,437,000","1,683,785,000","1,683,647,000","1,715,272,000","1,776,404,000","1,774,413,000","1,854,623,000","1,731,920,000","1,868,047,000","1,866,605,000","1,864,607,000","1,862,807,000","1,864,739,000","1,717,853,000","1,544,163,000","1,542,796,000","1,541,138,000","1,465,905,000","1,464,904,000","1,449,797,000","1,362,349,000","1,355,774,000","1,286,022,000","1,175,102,000","1,142,905,000","917,842,000","920,297,000","694,477,000","698,100,000","697,950,000","379,577,000","379,433,000"
