name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"943,400,000","911,300,000","910,700,000","902,300,000","868,300,000","848,200,000","819,655,000","793,838,000","804,920,000","800,498,000","815,669,000","848,555,000","872,305,000","855,457,000","903,464,000","923,836,000","918,365,000","889,579,000","877,012,000","878,985,000","874,488,000","843,601,000","861,839,000","846,628,000","835,780,000","777,353,000","787,287,000","803,791,000","814,073,000","805,465,000","788,581,000","803,139,000","774,704,000","749,291,000","750,063,000","738,132,000","753,596,000","724,565,000","747,413,000","740,846,000","725,730,000","716,883,000","689,028,000","691,207,000","676,820,000","649,639,000","630,333,000","611,196,000","603,208,000","590,901,000","606,414,000","605,243,000","605,390,000","612,812,456","605,477,000","597,399,000","575,786,000","542,569,517","527,496,000","487,839,000","465,161,000","421,862,535","400,848,000","394,469,000","384,363,000","346,582,674","345,562,000","344,007,000","348,857,000","324,817,967","306,348,000","318,934,000","342,454,000","320,956,465","355,639,000","363,530,000","418,451,000","416,503,127","402,421,000","413,815,000","436,325,000","400,690,986","424,269,000","415,908,000","422,025,000","402,305,819","379,049,000","399,680,000","380,176,000","355,400,000","312,400,000","296,600,000","282,000,000","249,200,000","237,300,000","233,600,000","218,300,000","192,200,000","182,400,000","189,800,000","184,800,000","167,900,000","166,000,000","160,300,000","157,000,000","154,400,000","164,900,000","172,000,000","174,600,000","156,000,000","134,900,000","129,200,000","126,400,000","103,000,000","98,200,000","118,200,000","99,500,000","87,900,000","88,300,000","95,900,000","93,500,000","91,000,000","88,700,000","92,700,000","114,300,000","112,400,000","110,900,000","114,300,000","125,000,000","128,200,000","125,600,000","129,800,000","138,400,000","121,200,000","98,000,000","103,600,000","32,800,000"
	CurrentAssets,"675,700,000","641,700,000","644,800,000","634,500,000","592,000,000","565,800,000","533,158,000","530,405,000","534,182,000","506,304,000","529,884,000","557,535,000","576,073,000","560,991,000","624,362,000","642,216,000","632,237,000","602,969,000","609,898,000","611,087,000","606,332,000","576,833,000","590,567,000","607,031,000","599,935,000","541,797,000","555,974,000","566,737,000","568,211,000","553,191,000","531,632,000","536,373,000","545,437,000","522,411,000","521,559,000","511,145,000","526,514,000","499,866,000","512,107,000","506,386,000","490,634,000","485,554,000","472,119,000","482,745,000","474,228,000","447,821,000","428,221,000","409,209,000","399,285,000","384,365,000","386,954,000","387,054,000","389,479,000","395,099,088","389,287,000","398,444,000","380,000,000","348,731,640","347,495,000","334,886,000","322,259,000","283,017,960","266,174,000","264,402,000","260,263,000","226,028,190","224,809,000","217,538,000","221,164,000","198,484,439","183,313,000","196,705,000","207,378,000","184,152,424","200,632,000","205,833,000","254,811,000","249,875,222","227,043,000","227,965,000","254,228,000","225,260,592","248,346,000","237,397,000","252,808,000","231,993,785","210,538,000","247,113,000","228,507,000","203,400,000","177,300,000","172,100,000","168,700,000","144,900,000","144,800,000","150,600,000","139,900,000","118,600,000","110,300,000","117,900,000","115,800,000","104,300,000","109,500,000","104,200,000","100,200,000","96,600,000","104,900,000","110,900,000","115,000,000","102,100,000","93,700,000","89,900,000","92,800,000","76,500,000","75,100,000","96,800,000","78,800,000","67,800,000","66,500,000","73,600,000","71,200,000","68,000,000","64,600,000","68,600,000","91,600,000","90,300,000","87,900,000","90,100,000","100,000,000","96,200,000","95,400,000","99,800,000","109,300,000","91,100,000","73,900,000","82,200,000","24,000,000"
		CashCashEquivalentsAndShortTermInvestments,"117,800,000","142,700,000","173,800,000","183,800,000","171,600,000","162,900,000","112,275,000","122,700,000","45,910,000","50,404,000","27,392,000","26,116,000","30,195,000","27,767,000","28,106,000","67,178,000","43,691,000","63,904,000","68,034,000","54,138,000","56,809,000","83,395,000","53,187,000","70,362,000","64,099,000","26,601,000","15,819,000","19,079,000","14,659,000","14,939,000","15,723,000","19,999,000","46,431,000","52,740,000","62,685,000","58,146,000","73,175,000","80,929,000","35,564,000","35,916,000","41,642,000","57,505,000","51,737,000","73,490,000","80,171,000","94,597,000","81,366,000","81,989,000","49,184,000","40,429,000","36,149,000","10,153,000","10,563,000","9,673,542","28,839,000","39,491,000","29,154,000","34,636,472","48,164,000","72,166,000","57,120,000","44,878,128","34,299,000","22,015,000","20,856,000","22,597,696","21,215,000","9,833,000","9,426,000","8,348,693","11,562,000","20,325,000","13,341,000","9,734,537","12,610,000","11,280,000","44,490,000","30,341,171","8,927,000","6,828,000","5,950,000","6,670,178","24,650,000","5,003,000","3,170,000","7,053,328","2,723,000","14,258,000","6,478,000","3,700,000","2,600,000","5,700,000","7,200,000","5,400,000","1,200,000","18,400,000","1,800,000","2,900,000","800,000","8,700,000","5,400,000","3,400,000","3,200,000","4,200,000","1,200,000","3,100,000","2,000,000","1,800,000","2,700,000","10,500,000","1,700,000","3,100,000","7,200,000","3,500,000","3,900,000","25,700,000","1,300,000","2,200,000","2,000,000","4,600,000","4,900,000","5,800,000","1,600,000","1,200,000","400,000","1,300,000","600,000","1,200,000","800,000","800,000","1,000,000","3,400,000","1,300,000","1,000,000","200,000","1,900,000","1,200,000"
			CashAndCashEquivalents,"111,700,000","134,100,000","164,600,000","174,500,000","164,600,000","158,600,000","108,529,000","119,797,000","43,854,000","48,857,000","26,289,000","24,905,000","28,606,000","25,821,000","25,674,000","65,206,000","41,940,000","62,280,000","66,379,000","52,107,000","55,401,000","82,371,000","52,474,000","68,473,000","62,445,000","25,062,000","13,985,000","16,353,000","12,464,000","13,023,000","13,820,000","18,624,000","44,969,000","35,564,000","46,342,000","41,157,000","73,175,000","80,929,000","35,564,000","35,916,000","41,642,000","57,505,000","51,737,000","73,490,000","80,171,000","94,597,000","81,366,000","81,989,000","49,184,000","40,429,000","36,149,000","10,153,000","10,563,000","9,673,542","28,839,000","39,491,000","29,154,000","34,636,472","48,164,000","72,166,000","57,120,000","44,878,128","34,299,000","22,015,000","20,856,000","22,597,696","21,215,000","9,833,000","9,426,000","8,348,693","11,562,000","20,325,000","13,341,000","9,734,537","12,610,000","11,280,000","44,490,000","30,341,171","8,927,000","6,828,000","5,950,000","6,670,178","24,650,000","5,003,000","3,170,000","7,053,328","2,723,000","14,258,000","6,478,000","3,700,000","2,600,000","5,700,000","7,200,000","5,400,000","1,200,000","18,400,000","1,800,000","2,900,000","800,000","8,700,000","5,400,000","3,400,000","3,200,000","4,200,000","1,200,000","3,100,000","2,000,000","1,800,000","2,700,000","10,500,000","1,700,000","3,100,000","7,200,000","3,500,000","3,900,000","25,700,000","1,300,000","2,200,000","2,000,000","4,600,000","4,900,000","5,800,000","1,600,000","1,200,000","400,000","1,300,000","600,000","1,200,000","800,000","800,000","1,000,000","3,400,000","1,300,000","1,000,000","200,000","1,900,000","1,200,000"
				CashFinancial,,,"164,600,000","174,500,000",,"158,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"6,100,000","8,600,000","9,200,000","9,300,000","7,000,000","4,300,000","3,746,000","2,903,000","2,056,000","1,547,000","1,103,000","1,211,000","1,589,000","1,946,000","2,432,000","1,972,000","1,751,000","1,624,000","1,655,000","2,031,000","1,408,000","1,024,000","713,000","1,889,000","1,654,000","1,539,000","1,834,000","2,726,000","2,195,000","1,916,000","1,903,000","1,375,000","1,462,000","17,176,000","16,343,000","16,989,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"142,700,000","147,600,000","149,500,000","154,300,000","146,200,000","120,600,000","132,833,000","118,710,000","140,956,000","124,847,000","114,073,000","139,196,000","137,211,000","133,978,000","127,523,000","144,205,000","153,854,000","119,952,000","109,693,000","149,306,000","156,222,000","110,673,000","111,753,000","127,490,000","119,371,000","101,997,000","105,226,000","118,248,000","129,919,000","107,301,000","108,844,000","119,694,000","109,080,000","94,789,000","97,347,000","102,795,000","104,599,000","89,048,000","109,320,000","119,983,000","113,609,000","102,060,000","101,227,000","103,842,000","100,221,000","80,863,000","88,266,000","84,736,000","83,221,000","68,105,000","65,033,000","87,058,000","80,456,000","75,160,753","93,912,000","107,853,000","115,197,000","87,486,796","83,324,000","81,984,000","86,226,000","66,673,261","68,720,000","79,473,000","78,025,000","53,395,228","60,334,000","67,865,000","65,227,000","45,288,513","48,391,000","63,826,000","70,925,000","46,018,129","59,496,000","57,609,000","76,280,000","76,448,497","73,766,000","79,990,000","93,367,000","68,498,654","87,553,000","91,804,000","109,130,000","83,159,966","75,394,000","116,800,000","102,197,000","81,300,000","73,900,000","72,300,000","67,700,000","52,400,000","60,200,000","54,100,000","53,700,000","38,800,000","41,600,000","42,700,000","40,400,000","34,600,000","35,000,000","33,600,000","30,000,000","27,700,000","41,900,000","40,700,000","37,000,000","30,100,000","27,300,000","24,900,000","22,900,000","19,100,000","20,400,000","22,600,000","23,900,000","12,700,000","16,200,000","21,300,000","14,000,000","12,300,000","12,500,000","15,400,000","16,200,000","13,700,000","19,100,000","22,700,000","26,900,000","29,200,000","24,400,000","29,000,000","34,300,000","24,900,000","22,800,000","23,100,000","4,800,000"
			AccountsReceivable,"137,900,000","144,100,000","145,800,000","148,300,000","141,200,000","115,900,000","127,160,000","114,917,000","136,710,000","120,271,000","110,583,000","135,969,000","133,431,000","130,569,000","121,855,000","140,876,000","149,450,000","114,786,000","105,002,000","143,479,000","151,538,000","106,659,000","108,436,000","124,047,000","116,364,000","98,865,000","103,629,000","116,640,000","125,720,000","105,743,000","107,167,000","117,413,000","105,939,000","92,055,000","95,023,000","99,423,000","99,774,000","85,595,000","105,075,000","116,584,000","109,750,000","97,941,000","98,731,000","101,592,000","97,985,000","77,978,000","86,545,000","82,693,000","81,530,000","66,338,000","62,568,000","85,758,000","79,091,000","71,629,778","92,199,000","106,093,000","113,407,000","84,197,596","82,036,000","80,560,000","84,464,000","64,590,673","66,933,000","78,009,000","76,985,000","50,853,686","58,047,000","66,284,000","63,880,000","44,215,440","45,628,000","61,891,000","68,299,000","44,749,274","57,313,000","55,180,000","76,280,000","48,964,719","73,766,000","79,990,000","93,367,000","53,057,092","87,553,000","91,804,000","109,130,000",,"75,394,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"140,400,000","146,400,000","148,100,000","150,900,000","143,500,000","117,600,000",,,"138,601,000","121,687,000","111,862,000","137,896,000","134,614,000","131,753,000","123,140,000","142,395,000","150,896,000","116,502,000","106,482,000","144,942,000","153,162,000","108,170,000","110,009,000","125,773,000","118,482,000","100,702,000","105,417,000","118,305,000","127,497,000","107,991,000","108,901,000","119,220,000","107,589,000","93,763,000","96,830,000","101,582,000","102,168,000","87,738,000",,,,"100,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-2,500,000","-2,300,000","-2,300,000","-2,600,000","-2,300,000","-1,700,000",,,"-1,891,000","-1,416,000","-1,279,000","-1,927,000","-1,183,000","-1,184,000","-1,285,000","-1,519,000","-1,446,000","-1,716,000","-1,480,000","-1,463,000","-1,624,000","-1,511,000","-1,573,000","-1,726,000","-2,118,000","-1,837,000","-1,788,000","-1,665,000","-1,777,000","-2,248,000","-1,734,000","-1,807,000","-1,650,000","-1,708,000","-1,807,000","-2,159,000","-2,394,000","-2,143,000",,,,"-2,398,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
