name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"45,021,000","14,996,000","10,644,000","12,695,000","6,686,000","-13,793,000","-18,007,000","-23,101,000","-19,960,000","3,603,000","28,638,000","27,603,000","40,869,000","6,002,000","31,755,000","31,157,000","42,285,000","9,625,000","17,882,000","22,986,000","49,774,000","17,764,000","8,313,000","35,548,000","33,598,000","9,099,000","34,430,000","35,100,000","37,865,000","14,422,000","34,391,000","37,081,000","22,480,000","18,942,000","20,068,000","29,484,000","28,480,000","12,229,000","22,757,000","23,016,000","21,466,000","4,517,000","19,762,000","21,149,000","13,555,000","4,202,000","14,063,000","15,239,000","18,409,000","-1,465,000","7,273,000","4,959,000","9,698,000","-398,000","8,642,000","22,535,000","19,045,000","3,672,000","21,578,000","18,776,000","14,799,000","4,147,000","9,198,000","7,958,000","6,746,000","3,315,000","11,623,000","-1,712,000","5,216,000","286,000","1,494,000","4,081,000","4,726,000","1,847,000","1,061,000","2,281,000","1,768,000","83,000","2,673,000","2,684,000","1,263,000","1,357,000","2,544,000","2,311,000","322,000","1,651,000","2,445,000","1,450,000","-871,000","2,008,000","1,775,000","1,200,000","600,000","-500,000"
	CashFlowFromContinuingOperatingActivities,"45,021,000","14,996,000","10,644,000","12,695,000","6,686,000","-13,793,000","-18,007,000","-23,101,000","-19,960,000","3,603,000","28,638,000","27,603,000","40,869,000","6,002,000","31,755,000","31,157,000","42,285,000","9,625,000","17,882,000","22,986,000","49,774,000","17,764,000","8,313,000","35,548,000","33,598,000","9,099,000","34,430,000","35,100,000","37,865,000","14,422,000","34,391,000","37,081,000","22,480,000","18,942,000","20,068,000","29,484,000","28,480,000","12,229,000","22,757,000","23,016,000","21,466,000","4,517,000","19,762,000","21,149,000","13,555,000","4,202,000","14,063,000","15,239,000","18,409,000","-1,465,000","7,273,000","4,959,000","9,698,000","-398,000","8,642,000","22,535,000","19,045,000","3,672,000","21,578,000","18,776,000","14,799,000","4,147,000","9,198,000","7,958,000","6,746,000","3,315,000","11,623,000","-1,712,000","5,216,000","286,000","1,494,000","4,081,000","4,726,000","1,847,000","1,061,000","2,281,000","1,768,000","83,000","2,673,000","2,684,000","1,263,000","1,357,000","2,544,000","2,311,000","322,000","1,651,000","2,445,000","1,450,000","-871,000","2,008,000","1,775,000","1,200,000","600,000","-500,000"
		NetIncomeFromContinuingOperations,"-70,901,000","-16,966,000","-14,480,000","-15,932,000","-23,523,000","9,090,000","-43,335,000","-48,173,000","-71,780,000","-25,972,000","-4,031,000","507,000","5,559,000","-7,882,000","2,689,000","2,987,000","11,837,000","-9,148,000","-9,066,000","3,263,000","84,788,000","25,955,000","6,712,000","8,205,000","114,959,000","-8,419,000","12,567,000","14,403,000","19,626,000","-4,389,000","8,611,000","7,587,000","58,586,000","-6,513,000","37,239,000","2,300,000","18,085,000","-7,676,000","6,849,000","5,894,000","17,389,000","-7,914,000","606,000","-22,504,000",,,"-8,174,000","1,602,000","5,707,000","-16,337,000","-11,324,000","-37,935,000","1,484,000","-10,683,000","-20,489,000","6,334,000","8,226,000","-2,879,000","5,793,000","8,496,000","7,796,000","-4,238,000","-174,000","5,780,000","3,376,000","-3,884,000","-1,938,000","2,456,000","3,753,000","-974,000","-1,089,000","2,362,000","1,605,000","-829,000","149,000","298,000","34,000","304,000","377,000","297,000","308,000","310,000","239,000","234,000","245,000","116,000","77,000","270,000","206,000","294,000","338,000","300,000","400,000","300,000"
		OperatingGainsLosses,"2,635,000","936,000","433,000","819,000","447,000","-46,759,000","404,000","1,735,000","1,730,000","1,995,000","623,000","273,000","-191,000","-109,000","-843,000","-524,000","-470,000","-3,158,000","-939,000","-171,000","-71,552,000","-30,805,000","-21,473,000","5,234,000","-96,791,000","251,000","-81,000","-272,000","-509,000","328,000","17,000","-437,000","-7,442,000","846,000","-29,271,000","-303,000","-829,000","610,000","1,610,000","1,757,000","-6,885,000","-2,670,000","-1,208,000","768,000","-2,552,000","988,000","-3,545,000","1,065,000","-1,869,000","2,470,000","5,032,000","-1,284,000","319,000","1,654,000","4,503,000","-1,629,000",,,,,,,"3,548,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,"0","0","0","0","-745,000","0","14,000","-3,417,000","-806,000","39,000","-70,852,000","-18,731,000","-21,000,000","437,000",,,,,,,"72,000","169,000","-7,170,000","-138,000","-31,089,000","11,000","-1,043,000","0",,,,,,,,,,"1,182,000","190,000","3,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183,000","-6,950,000","-4,502,000","-148,000",,,,"13,000",,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"-1,000","208,000","-142,000","-48,051,000","-345,000","1,066,000","1,228,000","977,000","781,000","63,000","91,000","72,000","-677,000","58,000","67,000","-3,381,000","-779,000","56,000","-70,841,000","-18,726,000","-20,997,000","441,000","-95,270,000","37,000","24,000","16,000","13,000","54,000","75,000","170,000","-7,115,000","-126,000","-31,085,000","-77,000","-944,000","7,000","-10,794,000","3,000",,,,"41,000",,,,,,,,"-22,000","-76,000","-75,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"2,570,000","936,000","434,000","611,000","589,000","658,000","749,000","669,000","502,000","1,018,000","-173,000","-38,000","-299,000","-181,000","-166,000","-582,000","-537,000","201,000","-164,000","-539,000","-711,000","-12,353,000","-587,000","3,717,000","-1,521,000","214,000","-105,000","-608,000","-526,000","274,000","-87,000","-607,000","-419,000","420,000","1,814,000","-227,000","-148,000","396,000","-1,116,000","1,568,000","-58,000","1,730,000","-1,150,000","1,570,000","-2,559,000","981,000","337,000","243,000","-2,059,000","-778,000","5,260,000","606,000","-5,000","1,729,000","5,804,000","-1,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"85,928,000","20,679,000","21,348,000","21,703,000","22,198,000","23,038,000","25,638,000","25,040,000","24,752,000","24,637,000","24,746,000","24,475,000","24,357,000","24,541,000","23,939,000","23,240,000","22,523,000","22,011,000","23,009,000","22,022,000","20,573,000","19,950,000","18,654,000","17,637,000","20,079,000","20,296,000","19,237,000","18,972,000","18,649,000","18,641,000","17,208,000","18,938,000","17,720,000","16,866,000","15,263,000","17,147,000","16,475,000","15,461,000","15,315,000","15,327,000","14,595,000","14,514,000","14,324,000","14,877,000","15,372,000","14,870,000","14,772,000","13,965,000","13,410,000","12,651,000","11,474,000","11,552,000","11,793,000","11,468,000","11,488,000","11,434,000","10,288,000","9,967,000","9,578,000","9,667,000","8,953,000","8,577,000","6,732,000","5,363,000","4,891,000","4,263,000","3,483,000","3,331,000","2,511,000","2,043,000","1,806,000","1,952,000","1,840,000","1,602,000","1,456,000","1,138,000","1,109,000","1,087,000","1,060,000","1,076,000","1,055,000","1,021,000","1,141,000","1,132,000","1,068,000","1,135,000","1,102,000","1,032,000","961,000","797,000","664,000","600,000","500,000","300,000"
			DepreciationAndAmortization,"85,928,000","20,679,000","21,348,000","21,703,000","22,198,000","23,038,000","25,638,000","25,040,000","24,752,000","24,637,000","24,746,000","24,475,000","24,357,000","24,541,000","23,939,000","23,240,000","22,523,000","22,011,000","23,009,000","22,022,000","20,573,000","19,950,000","18,654,000","17,637,000","20,079,000","20,296,000","19,237,000","18,972,000","18,649,000","18,641,000","17,208,000","18,938,000","17,720,000","16,866,000","15,263,000","17,147,000","16,475,000","15,461,000","15,315,000","15,327,000","14,595,000","14,514,000","14,324,000","14,877,000","15,372,000","14,870,000","14,772,000","13,965,000","13,410,000","12,651,000","11,474,000","11,552,000","11,793,000","11,468,000","11,488,000","11,434,000","10,288,000","9,967,000","9,578,000","9,667,000","8,953,000","8,577,000","6,732,000","5,363,000","4,891,000","4,263,000","3,483,000","3,331,000","2,511,000","2,043,000","1,806,000","1,952,000","1,840,000","1,602,000","1,456,000","1,138,000","1,109,000","1,087,000","1,060,000","1,076,000","1,055,000","1,021,000","1,141,000","1,132,000","1,068,000","1,135,000","1,102,000","1,032,000","961,000","797,000","664,000","600,000","500,000","300,000"
