name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"793,051,000","337,774,000","289,581,000","18,794,000","146,902,000","183,010,000","28,771,000","57,038,000","-664,230,000","423,962,000","628,805,000","214,782,000","263,556,000","517,190,000","632,187,000","218,135,000","317,957,000","459,621,000","536,302,000","245,048,000","305,574,000","386,033,000","445,150,000","181,695,000","217,764,000","336,328,000","410,838,000","150,381,000","254,965,000","300,856,000","396,814,000","118,916,000","213,443,000","286,648,000"
	OperatingRevenue,"793,051,000","337,774,000","289,581,000","18,794,000","146,902,000","183,010,000","28,771,000","57,038,000","-664,230,000","423,962,000","628,805,000","214,782,000","263,556,000","517,190,000","632,187,000","218,135,000","317,957,000","459,621,000","536,302,000","245,048,000","305,574,000","386,033,000","445,150,000","181,695,000","217,764,000","336,328,000","410,838,000","150,381,000","254,965,000","300,856,000","396,814,000","118,916,000","213,443,000","286,648,000"
CostOfRevenue,"506,631,000","206,273,000","192,847,000","8,578,000","98,933,000","126,510,000","16,661,000","39,786,000","-416,494,000","272,662,000","371,338,000","132,464,000","175,567,000","310,792,000","386,809,000","123,909,000","209,179,000","299,706,000","311,881,000","123,736,000","230,593,000","252,708,000","266,673,000","111,407,000","141,757,000","275,118,000","249,632,000","71,350,000","156,877,000","231,098,000","268,870,000","68,036,000","174,073,000","248,927,000"
GrossProfit,"286,420,000","131,501,000","96,734,000","10,216,000","47,969,000","56,500,000","12,110,000","17,252,000","-247,736,000","151,300,000","257,467,000","82,318,000","87,989,000","206,398,000","245,378,000","94,226,000","108,778,000","159,915,000","224,421,000","121,312,000","74,981,000","133,325,000","178,477,000","70,288,000","76,007,000","61,210,000","161,206,000","79,031,000","98,088,000","69,758,000","127,944,000","50,880,000","39,370,000","37,721,000"
OperatingExpense,"244,803,000","70,108,000","60,815,000","45,154,000","68,726,000","48,376,000","50,516,000","44,656,000","-195,339,000","184,293,000","176,625,000","171,636,000","167,868,000","167,885,000","167,101,000","145,011,000","154,166,000","152,583,000","151,984,000","136,962,000","167,451,000","126,619,000","120,226,000","103,131,000","122,164,000","118,146,000","112,167,000","83,608,000","93,769,000","79,342,000","88,025,000","85,940,000","94,343,000","84,607,000"
	SellingGeneralAndAdministration,"240,222,000","68,902,000","59,600,000","43,728,000","67,992,000","46,803,000","48,909,000","42,996,000","-126,010,000","154,626,000","148,414,000","142,645,000","137,467,000","138,949,000","136,935,000","115,321,000","123,199,000","122,154,000","121,440,000","106,416,000","138,674,000","100,084,000","94,260,000","77,021,000","96,621,000","92,352,000","86,262,000","58,368,000","70,130,000","53,786,000","63,001,000","51,401,000","67,883,000","58,632,000"
	DepreciationAmortizationDepletionIncomeStatement,"4,581,000","1,206,000","1,215,000","1,426,000","734,000","1,573,000","1,607,000","1,660,000","-69,329,000","29,667,000","28,211,000","28,991,000","30,401,000","28,936,000","30,166,000","29,690,000","30,967,000","30,429,000","30,544,000","30,546,000","28,777,000","26,535,000","25,966,000","26,110,000","25,543,000","25,794,000","25,905,000","25,240,000","23,639,000","25,556,000","25,024,000","34,539,000","26,460,000","25,975,000"
		DepreciationAndAmortizationInIncomeStatement,"4,581,000","1,206,000","1,215,000","1,426,000","734,000","1,573,000","1,607,000","1,660,000","-69,329,000","29,667,000","28,211,000","28,991,000","30,401,000","28,936,000","30,166,000","29,690,000","30,967,000","30,429,000","30,544,000","30,546,000","28,777,000","26,535,000","25,966,000","26,110,000","25,543,000","25,794,000","25,905,000","25,240,000","23,639,000","25,556,000","25,024,000","34,539,000","26,460,000","25,975,000"
OperatingIncome,"41,617,000","61,393,000","35,919,000","-34,938,000","-20,757,000","8,124,000","-38,406,000","-27,404,000","-52,397,000","-32,993,000","80,842,000","-89,318,000","-79,879,000","38,513,000","78,277,000","-50,785,000","-45,388,000","7,332,000","72,437,000","-15,650,000","-92,470,000","6,706,000","58,251,000","-32,843,000","-46,157,000","-56,936,000","49,039,000","-4,577,000","4,319,000","-9,584,000","39,919,000","-35,060,000","-54,973,000","-46,886,000"
NetNonOperatingInterestIncomeExpense,"-12,136,000","-2,418,000","-3,542,000","-3,053,000","-3,123,000","-2,930,000","-2,487,000","-1,989,000","-15,568,000","1,778,000","4,554,000","5,475,000","1,348,000","3,583,000","1,723,000","3,141,000","2,653,000","1,259,000","1,580,000","675,000","1,283,000","2,174,000","2,201,000","1,989,000","1,927,000","1,476,000","934,000","417,000","223,000","162,000","96,000","77,000","187,000","5,000"
