name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
			OtherReceivables,"237,817,000","239,244,000","239,774,000","236,451,000","228,603,000","207,155,000","208,823,000","198,253,000","182,399,000","180,219,000","172,090,000","169,554,000","161,480,000","172,656,000","155,964,000","151,354,000","153,657,000","30,063,000","32,820,000","34,306,000","37,877,000","34,681,000","34,280,000","19,732,000","18,405,000","25,657,000","18,145,000","15,127,000","22,498,000","27,627,000","25,311,000","32,340,000","30,329,000","38,618,000","33,318,000","19,300,000","13,369,000","22,923,000",,,,,,,,,,,,,"2,180,000",,,,,,,"3,212,000","3,171,000","3,585,000","2,967,000","3,319,000",,,,,,,,,,,,,,,,,,,"35,512,000","31,359,000",,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,100,000",,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,640,000",,,,,,,"787,000","1,351,000","778,000","606,000","1,191,000","4,701,000","3,274,000","2,871,000","1,953,000","1,881,000","1,468,000","1,517,000","1,236,000","1,429,000","1,221,000","1,065,000","727,000","949,000","544,000","779,000","790,000","1,340,000","663,000","954,000","2,286,000","1,933,000","1,929,000","2,955,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,"12,530,000",,,,,,,,,,,,,,,,,,,,,"12,409,000","12,375,000","12,414,000","12,380,000","12,903,000","12,948,000","12,950,000","12,974,000","12,328,000","12,052,000","11,132,000","11,106,000","10,152,000","10,152,000","10,252,000","10,202,000","9,823,000","9,827,000","9,829,000","9,826,000","4,820,000","4,811,000","4,810,000","5,466,000","6,516,000","4,514,000","2,481,000","2,523,000","4,338,000","4,335,000","4,354,000","4,351,000",,,,"2,148,000","2,833,000","3,000,000","2,929,000","2,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"12,409,000","12,375,000","12,414,000","12,380,000","12,903,000","12,948,000","12,950,000","12,974,000","12,328,000","12,052,000","11,132,000","11,106,000","10,152,000","10,152,000","10,252,000","10,202,000","9,823,000","9,827,000","9,829,000","9,826,000","4,820,000","4,811,000","4,810,000","5,466,000","6,516,000","4,514,000","2,481,000","2,523,000","4,338,000","4,335,000","4,354,000","4,351,000",,,,"2,148,000","2,833,000","3,000,000","2,929,000","2,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"34,964,000","29,787,000","93,819,000","96,215,000","91,868,000","88,760,000","89,406,000","77,889,000","72,000,000","57,308,000","58,204,000","77,290,000","63,731,000","49,684,000","73,464,000","63,864,000","50,692,000","14,559,000","17,679,000","18,505,000","19,652,000","12,188,000","14,319,000","22,161,000","23,199,000","10,791,000","12,310,000","12,536,000","13,277,000","9,544,000","10,096,000","8,982,000","8,537,000","9,117,000","6,929,000","6,204,000","5,735,000","5,496,000","6,276,000","5,512,000","5,989,000","4,865,000","7,680,000","6,302,000","8,448,000","7,379,000","2,447,000","2,638,000","2,727,000","6,623,000","3,192,000","3,061,000","9,444,000","9,596,000","14,645,000","17,778,000","28,342,000","20,276,000","17,740,000","16,203,000","17,830,000","23,383,000","21,908,000","24,228,000","25,813,000","26,537,000","26,758,000","28,367,000","28,670,000","31,358,000","31,104,000","33,128,000","29,623,000","28,565,000","42,385,000","38,712,000","36,817,000","37,481,000","35,008,000","35,733,000",,,,,,"2,297,000","2,499,000","1,884,000","1,997,000","1,700,000","2,300,000","1,700,000","1,700,000","2,400,000","2,200,000",,"2,000,000","1,500,000","4,600,000","1,700,000","1,300,000","1,200,000",,"400,000","400,000","400,000"
	TotalNonCurrentAssets,"734,667,000","753,313,000","726,511,000","692,341,000","606,350,000","627,352,000","583,117,000","526,346,000","490,319,000","479,202,000","450,893,000","403,759,000","393,825,000","371,918,000","376,505,000","372,855,000","381,788,000","209,306,000","226,986,000","225,326,000","228,064,000","229,524,000","218,336,000","218,889,000","169,359,000","168,893,000","190,771,000","193,937,000","192,694,000","194,721,000","182,781,000","182,008,000","181,632,000","186,445,000","150,688,000","153,599,000","156,434,000","160,482,000","158,347,000","157,776,000","151,643,000","149,750,000","138,893,000","143,999,000","145,692,000","150,481,000","150,329,000","155,492,000","24,057,000","23,344,000","22,107,000","21,980,000","22,210,000","21,873,000","21,409,000","21,555,000","21,726,000","20,981,000","22,046,000","24,591,000","25,931,000","23,410,000","24,662,000","28,250,000","27,873,000","36,652,000","36,544,000","37,078,000","40,391,000","48,773,000","47,811,000","48,985,000","48,704,000","57,899,000","55,380,000","59,621,000","55,218,000","55,665,000","55,176,000","53,277,000","47,345,000","48,818,000","47,864,000","47,427,000","47,074,000","49,441,000","55,320,000","55,121,000","55,104,000","60,500,000","64,400,000","67,900,000","71,400,000","68,600,000","77,300,000","65,600,000","58,100,000","53,700,000","41,400,000","31,400,000","30,000,000","26,900,000","20,600,000","16,400,000","14,000,000","16,100,000"
		NetPPE,"115,815,000","114,358,000",,,,"40,398,000",,,"54,624,000","34,283,000",,,,"36,635,000",,,,"40,359,000","39,849,000","38,881,000","39,947,000","38,281,000","39,343,000","37,736,000","35,940,000","31,319,000","31,830,000","33,855,000","31,135,000","30,156,000","28,881,000","27,223,000","27,838,000","28,957,000","28,977,000","29,262,000","29,747,000","30,827,000","31,285,000","28,175,000","18,852,000","14,458,000","11,601,000","11,845,000","10,879,000","11,010,000","10,769,000","11,265,000","10,013,000","8,931,000","7,487,000","6,318,000","6,234,000","5,723,000","5,152,000","4,143,000","4,153,000","3,613,000","3,683,000","3,238,000","2,884,000","2,453,000","2,119,000","2,019,000","2,098,000","2,792,000","2,118,000","1,878,000","1,676,000","1,586,000","1,452,000","1,208,000","1,212,000","992,000","1,139,000","1,127,000","1,340,000","1,727,000","2,087,000","2,325,000","2,787,000","3,053,000","3,717,000","4,398,000","5,816,000","6,568,000","6,127,000","7,080,000","7,533,000","8,300,000","8,400,000","9,200,000","9,900,000","10,000,000","9,200,000","6,900,000","5,900,000","5,600,000","4,700,000","3,800,000","3,300,000","3,000,000","2,500,000","2,200,000","2,100,000","2,200,000"
			GrossPPE,"115,815,000","182,695,000",,,,"122,152,000",,,"54,624,000","105,258,000",,,,"98,232,000",,,,"92,403,000",,,,"79,425,000",,,,"61,822,000",,,,"53,677,000",,,,"47,316,000",,,,"43,870,000",,,,"29,582,000",,,,"22,954,000",,,,"17,352,000",,,,"15,176,000","13,649,000","12,640,000","12,650,000","12,110,000","11,041,000","10,596,000","10,242,000","9,811,000","9,471,000","9,057,000","8,827,000","11,212,000","10,348,000","10,108,000","9,906,000","9,816,000","16,032,000","15,788,000","15,792,000","15,572,000","14,991,000","14,979,000","15,192,000","15,579,000","14,606,000","14,844,000","15,306,000","15,572,000","20,098,000","20,779,000","22,197,000","22,949,000","21,161,000","21,227,000","20,704,000","20,400,000","19,400,000","19,000,000","18,600,000","17,600,000","19,000,000","15,100,000","12,900,000","10,000,000","7,900,000","7,000,000","6,100,000","5,500,000","3,300,000","4,000,000","3,400,000","3,500,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,631,000",,,,"2,778,000","2,457,000","2,408,000","2,393,000","2,053,000",,,,"1,990,000",,,,"2,864,000",,,,"2,765,000",,,,"3,133,000",,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"59,709,000",,,,"67,740,000",,,,"59,052,000",,,,"57,843,000",,,,"51,586,000",,,,"45,801,000",,,,"30,148,000",,,,"25,087,000",,,,"22,625,000",,,,"20,644,000",,,,"16,353,000",,,,"15,086,000",,,,"10,944,000",,,,"10,962,000",,,,"8,479,000",,,,"7,033,000","7,014,000","6,649,000","6,434,000","8,842,000",,,,"7,826,000",,,,"12,708,000",,,,"12,814,000",,,,"12,439,000",,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"115,815,000","87,521,000",,,,,,,"54,624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"4,262,000",,,,"2,077,000",,,,"4,044,000",,,,"1,173,000",,,,"2,167,000",,,,"772,000",,,,"2,173,000",,,,"918,000",,,,"449,000",,,,"161,000",,,,"451,000",,,,"626,000",,,,"694,000",,,,,,,,,,,,,,,,"317,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"31,203,000",,,,"52,335,000",,,,"42,162,000",,,,"39,216,000",,,,"38,650,000",,,,"32,852,000",,,,"29,501,000",,,,"27,672,000",,,,"24,242,000",,,,"23,065,000",,,,"12,778,000",,,,"7,242,000",,,,"5,714,000",,,,"4,214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-68,337,000",,,,"-81,754,000",,,,"-70,975,000",,,,"-61,597,000",,,,"-52,044,000",,,,"-41,144,000",,,,"-30,503,000",,,,"-23,521,000",,,,"-18,359,000",,,,"-13,043,000",,,,"-15,124,000",,,,"-11,944,000",,,,"-8,421,000",,,,"-9,453,000","-8,497,000","-8,497,000","-8,497,000","-8,497,000","-7,358,000","-7,358,000","-7,358,000","-7,358,000","-7,352,000","-7,038,000","-6,729,000","-8,420,000","-8,230,000","-8,230,000","-8,230,000","-8,230,000","-14,580,000","-14,580,000","-14,580,000","-14,580,000","-13,852,000","-13,852,000","-13,852,000","-13,852,000","-12,519,000","-12,519,000","-12,519,000","-12,519,000","-16,381,000","-16,381,000","-16,381,000","-16,381,000","-15,034,000","-14,147,000","-13,171,000","-12,100,000","-11,000,000","-9,800,000","-8,700,000","-7,600,000","-9,800,000","-8,200,000","-7,000,000","-4,400,000","-3,200,000","-3,200,000","-2,800,000","-2,500,000","-800,000","-1,800,000","-1,300,000","-1,300,000"
		GoodwillAndOtherIntangibleAssets,"95,122,000","95,986,000","81,954,000","82,173,000","82,037,000","222,990,000","78,864,000","78,675,000","97,187,000","98,756,000","99,582,000","100,782,000","91,207,000","94,093,000","96,275,000","99,128,000","102,097,000","104,851,000","107,696,000","110,734,000","113,826,000","117,355,000","121,333,000","125,465,000","77,155,000","80,194,000","83,228,000","86,301,000","89,264,000","92,524,000","92,889,000","90,523,000","89,687,000","94,037,000","70,361,000","73,133,000","75,906,000","78,683,000","81,460,000","84,238,000","87,015,000","89,820,000","92,628,000","95,436,000","98,265,000","104,525,000","106,550,000","142,098,000","5,377,000","5,703,000","6,084,000","7,158,000","2,584,000","8,033,000","2,141,000","2,141,000","9,731,000","10,769,000","12,228,000","15,198,000","17,012,000","20,858,000","3,516,000","3,601,000","3,381,000","2,375,000","2,346,000","2,550,000","2,638,000","2,725,000","2,346,000","2,900,000","2,988,000","3,075,000","2,346,000","2,346,000","3,246,000","51,913,000","49,288,000","3,167,000","41,197,000","43,155,000","40,771,000","38,929,000","36,488,000","37,401,000","5,705,000","41,768,000","40,646,000","44,600,000",,,,,,,,,,,,,,,,
			Goodwill,"82,031,000","81,923,000","81,954,000","82,173,000","82,037,000","79,231,000","78,864,000","78,675,000","78,498,000","79,039,000","78,862,000","79,037,000","72,898,000","72,858,000","72,897,000","72,911,000","73,017,000","72,952,000","72,941,000","72,890,000","72,828,000","73,164,000","73,871,000","74,385,000","46,724,000","46,776,000","46,816,000","46,882,000","46,777,000","46,860,000","45,009,000","40,463,000","36,869,000","37,463,000","20,451,000","20,451,000","20,451,000","20,451,000","20,451,000","20,451,000","20,451,000","20,451,000","20,451,000","20,451,000","20,451,000","22,618,000","21,613,000","50,976,000","2,391,000","2,391,000","2,391,000","2,141,000","2,141,000","2,141,000","2,141,000","2,141,000","2,182,000","1,933,000","2,346,000","2,346,000","2,346,000","2,346,000","2,346,000","2,346,000","2,346,000",,,,,,,,,,,,,"3,246,000","3,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"13,091,000","14,063,000",,,,"143,759,000",,,"18,689,000","19,717,000","20,720,000","21,745,000","18,309,000","21,235,000","23,378,000","26,217,000","29,080,000","31,899,000","34,755,000","37,844,000","40,998,000","44,191,000","47,462,000","51,080,000","30,431,000","33,418,000","36,412,000","39,419,000","42,487,000","45,664,000","47,880,000","50,060,000","52,818,000","56,574,000","49,910,000","52,682,000","55,455,000","58,232,000","61,009,000","63,787,000","66,564,000","69,369,000","72,177,000","74,985,000","77,814,000","81,907,000","84,937,000","91,122,000","2,986,000","3,312,000","3,693,000","5,017,000","443,000","5,892,000",,,"7,549,000","8,836,000","9,882,000","12,852,000","14,666,000","18,512,000","1,170,000","1,255,000","1,035,000","2,375,000","2,346,000","2,550,000","2,638,000","2,725,000","2,346,000","2,900,000","2,988,000","3,075,000","2,346,000","2,346,000","3,246,000","48,667,000","46,121,000","3,167,000","41,197,000","43,155,000","40,771,000","38,929,000","36,488,000","37,401,000","5,705,000","41,768,000","40,646,000","44,600,000",,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"146,267,000","140,432,000","132,147,000","144,065,000","108,048,000","113,278,000","108,456,000","109,308,000","116,057,000","121,736,000","123,962,000","117,889,000","130,494,000","151,237,000","168,929,000","169,330,000","180,077,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
