name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
TotalAssets,"9,237,094,000","9,224,097,000","9,200,120,000","9,067,435,000","9,039,931,000","8,798,536,000","8,865,473,000","8,963,192,000","8,325,051,000","8,188,694,000","7,070,250,000","6,980,743,000","6,816,964,000","6,691,618,000","6,567,853,000","6,277,403,000","6,564,881,000","5,766,500,000"
TotalLiabilitiesNetMinorityInterest,"8,204,608,000","8,145,016,000","8,169,244,000","8,034,389,000","8,040,282,000","7,787,249,000","7,848,143,000","7,922,204,000","7,363,925,000","7,206,177,000","6,078,415,000","5,972,834,000","5,822,462,000","5,719,558,000","5,620,807,000","5,336,106,000","6,090,977,000","5,294,430,000"
TotalEquityGrossMinorityInterest,"1,032,486,000","1,079,081,000","1,030,876,000","1,033,046,000","999,649,000","1,011,287,000","1,017,330,000","1,040,988,000","961,126,000","982,517,000","991,835,000","1,007,909,000","994,502,000","972,060,000","947,046,000","941,297,000","473,904,000","472,070,000"
	StockholdersEquity,"1,032,486,000","1,079,081,000","1,030,876,000","1,033,046,000","999,649,000","1,011,287,000","1,017,330,000","1,040,988,000","961,126,000","982,517,000","991,835,000","1,007,909,000","994,502,000","972,060,000","947,046,000","941,297,000","473,904,000","472,070,000"
		CapitalStock,"1,246,000","1,246,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,173,000","1,173,000","1,173,000","1,159,000","1,159,000","1,159,000","1,159,000","1,159,000",,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"1,246,000","1,246,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,220,000","1,173,000","1,173,000","1,173,000","1,159,000","1,159,000","1,159,000","1,159,000","1,159,000",,
		AdditionalPaidInCapital,"670,955,000","667,906,000","617,548,000","614,381,000","611,549,000","609,531,000","607,735,000","605,124,000","534,213,000","531,667,000","529,588,000","527,650,000","527,346,000","527,037,000","526,716,000","526,332,000",,
		RetainedEarnings,"791,749,000","765,133,000","741,799,000","720,817,000","694,129,000","673,084,000","652,430,000","637,343,000","622,246,000","615,481,000","601,932,000","587,714,000","575,683,000","560,216,000","545,349,000","534,522,000","549,264,000","537,480,000"
		TreasuryStock,"294,121,000","271,647,000","242,447,000","221,072,000","195,361,000","163,015,000","115,580,000","108,327,000","95,326,000","54,950,000","42,084,000","3,867,000",,,,,,
