name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2010,03/31/2010,06/30/2009,03/31/2009,03/31/2008,06/30/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,09/30/2003,06/30/2003,03/31/2003
		DeferredTax,"66,278,000","56,201,000","38,903,000","-9,169,000","-19,657,000","14,335,000","-61,105,000","-23,112,000","-39,085,000","6,174,000","-3,787,000","5,508,000","-4,755,000","3,725,000","14,700,000","7,027,000","-18,471,000","-1,877,000","46,247,000","1,468,000","17,499,000","7,013,000","4,824,000","7,424,000","-10,182,000","6,646,000","6,824,000","-9,325,000","-5,240,000","9,067,000","21,150,000","613,000","-3,391,000","18,228,000","8,926,000","17,920,000","-7,499,000","-11,830,000","2,562,000","-4,882,000","-6,901,000","164,000","1,703,000","-4,170,000",,,,,,,"-1,121,000","-659,000","-1,080,000","-81,000",,,,,,,,,,,
			DeferredIncomeTax,"66,278,000","56,201,000","38,903,000","-9,169,000","-19,657,000","14,335,000","-61,105,000","-23,112,000","-39,085,000","6,174,000","-3,787,000","5,508,000","-4,755,000","3,725,000","14,700,000","7,027,000","-18,471,000","-1,877,000","46,247,000","1,468,000","17,499,000","7,013,000","4,824,000","7,424,000","-10,182,000","6,646,000","6,824,000","-9,325,000","-5,240,000","9,067,000","21,150,000","613,000","-3,391,000","18,228,000","8,926,000","17,920,000","-7,499,000","-11,830,000","2,562,000","-4,882,000","-6,901,000","164,000","1,703,000","-4,170,000",,,,,,,"-1,121,000","-659,000","-1,080,000","-81,000",,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,"27,888,000","28,745,000","26,047,000","28,182,000","29,077,000","28,701,000","29,805,000","30,369,000","29,331,000","30,069,000","29,400,000","26,642,000","27,186,000","26,696,000","27,211,000","25,164,000","26,386,000","26,921,000","25,920,000","24,292,000","24,414,000","23,256,000","23,310,000","23,375,000","25,539,000","29,729,000","31,491,000","30,658,000","30,627,000",,,"28,652,000",,,"16,277,000","13,190,000","8,610,000","7,219,000","7,194,000",,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,"361,000",,,,,,,,,,,,,,,"2,584,000",,,,,,,,,,"1,920,000","9,505,000","177,000","0","703,000",,,,,,,,,,,,,,,,
		StockBasedCompensation,"49,009,000","13,589,000","12,232,000","12,192,000","10,996,000","14,169,000","13,489,000","13,566,000","13,172,000","14,767,000","12,579,000","14,173,000","14,310,000","14,296,000","13,522,000","12,937,000","13,559,000","12,548,000","10,866,000","12,443,000","12,356,000","10,710,000","10,924,000","10,814,000","10,696,000","9,222,000","9,089,000","9,125,000","8,941,000","7,519,000","7,575,000","7,575,000","7,493,000","5,047,000","4,975,000","4,981,000","4,902,000","707,000","7,138,000","3,912,000","3,794,000","2,765,000","2,700,000","2,633,000","2,041,000","1,483,000","1,386,000","1,180,000","563,000",,,,,,,,,,,,,,,,
		OtherNonCashItems,"-1,103,073,000","-290,354,000","48,049,000","-371,530,000","-489,238,000","212,564,000","-158,074,000","-41,344,000","86,448,000","119,221,000","-80,503,000","-67,063,000","-58,812,000","316,789,000","10,719,000","-71,205,000","-70,229,000","-71,603,000","-273,291,000","-19,178,000","-165,244,000","255,428,000","-18,152,000","-38,909,000","-186,976,000","9,222,000","154,959,000","-165,645,000","-223,169,000","241,412,000","-92,636,000","-13,561,000","27,815,000","12,714,000","98,659,000","8,776,000","-229,526,000","-89,754,000","47,747,000",,,"22,869,000",,,"-3,916,000","-5,626,000",,,,,"13,017,000","-408,000","-29,585,000","30,489,000","-48,795,000","25,029,000","-16,311,000","17,033,000","1,335,000","587,000","-64,361,000","65,484,000","-6,201,000","-5,941,000","15,819,000"
		ChangeInWorkingCapital,"-454,142,000","-384,032,000","-50,514,000","-260,302,000","240,706,000","177,615,000","-11,351,000","120,294,000","-29,375,000","-62,752,000","-66,972,000","-59,277,000","34,151,000","-26,639,000","-30,807,000","64,130,000","26,454,000","-51,955,000","-111,095,000","218,824,000","-240,141,000","-58,522,000","104,810,000","60,457,000","-53,778,000","-42,223,000","-10,797,000","54,225,000","-8,037,000","-38,816,000","-2,475,000","14,186,000","42,756,000","-54,363,000","-7,478,000","-3,967,000","-43,398,000","56,454,000","-15,674,000","-14,465,000","2,152,000","32,175,000","-37,570,000","-27,605,000","207,889,000","-199,371,000","90,762,000","-43,265,000","34,658,000",,"-27,343,000","143,485,000","-124,726,000","22,732,000","-24,552,000","-17,536,000","11,372,000","-55,253,000","9,723,000","-46,989,000","46,664,000","10,033,000","26,056,000","4,491,000","8,549,000"
			ChangeInReceivables,"-39,229,000","-30,784,000","5,324,000","-4,447,000","-9,322,000","-20,581,000","-27,875,000","-40,123,000","-61,252,000","-1,024,000","-4,994,000","3,050,000","634,000","-4,388,000","-8,302,000","-7,255,000","-2,394,000","-6,808,000","-13,318,000","-435,000","2,234,000","-2,588,000","-4,037,000","771,000","-2,400,000","-3,291,000","-5,696,000","-5,361,000","9,000","-3,271,000","-4,263,000","-2,431,000","-766,000","-559,000","-3,250,000","-2,342,000","-307,000","-1,402,000","-1,840,000","-433,000","362,000","-1,923,000","-2,546,000","-4,274,000","-1,368,000","-2,439,000",,,,,,,,,,,,,,,,,,"-391,000","-600,000"
				ChangesInAccountReceivables,,,,,,,,,,,,"3,050,000","634,000","-4,388,000","-8,302,000","-7,255,000","-2,394,000","-6,808,000","-13,318,000","-435,000","2,234,000","-2,588,000","-4,037,000","771,000","-2,400,000","-3,291,000","-5,696,000","-5,361,000","9,000","-3,271,000","-4,263,000","-2,431,000","-766,000","-559,000","-3,250,000","-2,342,000","-307,000","-1,402,000","-1,840,000","-433,000","362,000","-1,923,000","-2,546,000","-4,274,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"327,218,000","236,402,000","-108,600,000","224,144,000","-24,728,000","132,138,000","-63,724,000","227,719,000","80,116,000","-26,176,000","-21,959,000","-62,662,000","66,728,000","220,022,000","32,215,000","62,165,000","81,176,000","-27,887,000","-49,733,000","213,435,000","-207,459,000","46,152,000","120,691,000","688,000","-24,944,000","29,540,000","10,235,000","-24,449,000","108,326,000","1,548,000","-1,451,000","-9,038,000","46,222,000","-33,083,000","-4,886,000","-22,411,000","2,675,000","35,858,000","2,720,000","21,868,000","-18,088,000","53,512,000","-21,539,000","-33,096,000","15,059,000","1,533,000","31,866,000","7,161,000","-42,049,000",,,,,,,,,,,,,,"25,065,000","4,882,000","9,149,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-505,000","246,000",,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-505,000","246,000",,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"327,218,000","236,402,000","-108,600,000","224,144,000","-24,728,000","132,138,000","-63,724,000","227,719,000","80,116,000","-26,176,000","-21,959,000","-62,662,000","66,728,000","220,022,000","32,215,000","62,165,000","81,176,000","-27,887,000","-49,733,000","213,435,000","-207,459,000","46,152,000","120,691,000","688,000","-24,944,000","29,540,000","10,235,000","-24,449,000","108,326,000","1,548,000","-1,451,000","-9,038,000","46,222,000","-33,083,000","-4,886,000","-22,411,000","2,675,000","35,858,000","2,720,000","21,868,000","-18,088,000","53,512,000","-21,539,000","-33,096,000","15,059,000","1,533,000","31,361,000","7,666,000","-42,295,000",,,,,,,,,,,,,,"25,065,000","4,882,000","9,149,000"
			ChangeInOtherCurrentAssets,"-742,131,000","-589,650,000","52,762,000","-479,999,000","274,756,000","66,058,000","80,248,000","-67,302,000","-48,239,000","-35,552,000","-40,019,000","335,000","-33,211,000","-242,273,000","-54,720,000","9,220,000","-52,328,000","-17,260,000","-48,044,000","5,824,000","-34,916,000","-102,086,000","-11,844,000","58,998,000","-26,434,000","-68,472,000","-15,336,000","84,035,000","-116,372,000","-37,093,000","3,239,000","25,655,000","-2,700,000","-20,721,000","658,000","20,786,000","-45,766,000","21,998,000","-16,554,000","-35,900,000","19,878,000","-19,414,000","-13,485,000","9,765,000","194,198,000","-198,465,000","59,666,000","-50,209,000","79,027,000",,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,916,000","-5,626,000","-2,667,000","-217,000","-2,320,000",,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,916,000","5,626,000",,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-29,218,452,000","-6,609,087,000","-10,138,740,000","-6,368,831,000","-6,101,794,000","-4,511,832,000","-4,139,865,000","-1,489,905,000","-4,328,507,000","-1,920,282,000","-1,214,698,000","60,414,000","-391,792,000","-1,088,280,000","-1,303,924,000","-1,026,276,000","-996,319,000","-962,615,000","-1,557,684,000","-881,187,000","-682,424,000","-1,220,657,000","-1,497,553,000","-1,002,792,000","-1,487,838,000","-1,431,405,000","-1,703,285,000","-1,687,153,000","-1,254,660,000","-1,526,887,000","-1,338,866,000","-1,432,665,000","-1,280,255,000","-764,112,000","-1,468,973,000","-1,451,208,000","-1,239,333,000","-753,552,000","-1,021,698,000","-582,620,000","-607,814,000","-627,798,000","-809,340,000","-744,741,000","-856,956,000","-267,113,000","-480,377,000","-123,963,000","-74,257,000","0","-297,744,000","-134,752,000","-59,928,000","-157,321,000","-351,742,000","-257,409,000","-140,254,000","-181,087,000","-313,105,000","-413,858,000","-466,515,000","-223,495,000","-155,232,000","-184,754,000","-249,619,000"
	CashFlowFromContinuingInvestingActivities,"-29,218,452,000","-6,609,087,000","-10,138,740,000","-6,368,831,000","-6,101,794,000","-4,511,832,000","-4,139,865,000","-1,489,905,000","-4,328,507,000","-1,920,282,000","-1,214,698,000","60,414,000","-391,792,000","-1,088,280,000","-1,303,924,000","-1,026,276,000","-996,319,000","-962,615,000","-1,557,684,000","-881,187,000","-682,424,000","-1,220,657,000","-1,497,553,000","-1,002,792,000","-1,487,838,000","-1,431,405,000","-1,703,285,000","-1,687,153,000","-1,254,660,000","-1,526,887,000","-1,338,866,000","-1,432,665,000","-1,280,255,000","-764,112,000","-1,468,973,000","-1,451,208,000","-1,239,333,000","-753,552,000","-1,021,698,000","-582,620,000","-607,814,000","-627,798,000","-809,340,000","-744,741,000","-856,956,000","-267,113,000","-480,377,000","-123,963,000","-74,257,000",,"-297,744,000","-134,752,000","-59,928,000","-157,321,000","-351,742,000","-257,409,000","-140,254,000","-181,087,000","-313,105,000","-413,858,000","-466,515,000","-223,495,000","-155,232,000","-184,754,000","-249,619,000"
		NetPPEPurchaseAndSale,"-39,567,000","-12,731,000","-9,651,000","-10,611,000","-6,574,000","-5,360,000","-5,763,000","-10,003,000","-5,184,000","-14,092,000","-14,309,000","-6,289,000","-7,124,000","-5,215,000","6,661,000","-6,388,000","-7,873,000","-3,887,000","-4,920,000","-6,751,000","-5,340,000","-6,055,000","-5,661,000","-3,891,000","-3,199,000","-3,872,000","-4,567,000","-3,584,000","-2,536,000","-1,522,000","-3,414,000","-1,342,000","-3,408,000","-5,405,000","-2,256,000","-1,884,000","-3,568,000","-4,651,000","-2,419,000","-1,178,000","-2,905,000","-2,047,000","-1,254,000","-2,834,000","-582,000","-389,000","-810,000","-1,104,000","-2,632,000",,"-1,850,000","-1,548,000","-1,665,000","-2,307,000","-3,155,000","-1,453,000","-594,000","-425,000","120,057,000","-122,997,000","-718,000","-1,168,000","-15,000","43,000","-81,000"
			PurchaseOfPPE,"-39,567,000","-12,731,000","-9,651,000","-10,611,000","-6,574,000","-5,360,000","-5,763,000","-10,003,000","-5,184,000","-14,092,000","-14,309,000","-6,289,000","-7,124,000","-5,215,000","6,661,000","-6,388,000","-7,873,000","-3,887,000","-4,920,000","-6,751,000","-5,340,000","-6,055,000","-5,661,000","-3,891,000","-3,199,000","-3,872,000","-4,567,000","-3,584,000","-2,536,000","-1,522,000","-3,414,000","-1,342,000","-3,408,000","-5,405,000","-2,256,000","-1,884,000","-3,568,000","-4,651,000","-2,419,000","-1,178,000","-2,905,000","-2,047,000","-1,254,000","-2,834,000","-582,000","-389,000","-810,000","-1,104,000","-2,632,000",,,,,,,,,,,,,,"-15,000","43,000","-81,000"
		NetInvestmentPurchaseAndSale,"-13,536,902,000","-5,017,863,000","-3,787,546,000","-2,238,643,000","-2,492,850,000","-2,357,251,000","-1,488,485,000","-494,422,000","-140,361,000","-754,000","-40,413,000","33,353,000","87,495,000","-29,923,000","16,502,000","-65,310,000","-58,765,000","-190,340,000","-11,843,000","-79,495,000","-73,701,000","-203,540,000","-204,289,000","140,354,000","215,381,000","-189,969,000","-78,727,000","13,412,000","8,872,000","-87,432,000","-31,245,000","-327,150,000","-66,764,000","-83,013,000","-28,375,000","-392,999,000","-485,802,000","-151,425,000","13,569,000","145,553,000","77,524,000","-124,974,000","-375,210,000","-395,719,000","-655,019,000","-144,613,000","-275,261,000","-18,939,000","123,767,000",,"-119,359,000","8,348,000","98,551,000","-57,084,000","-216,095,000","-137,213,000","-44,345,000","-92,152,000","-242,715,000","-324,543,000","-454,705,000","-196,718,000","-152,991,000","-180,061,000","-250,200,000"
			PurchaseOfInvestment,"-18,262,076,000","-5,925,520,000","-4,857,141,000","-3,642,013,000","-3,837,402,000","-3,445,767,000","-2,579,774,000","-1,537,451,000","-841,488,000","-474,019,000","-610,468,000","-432,647,000","-289,138,000","-300,682,000","-279,667,000","-400,040,000","-392,605,000","-499,523,000","-371,669,000","-456,681,000","-429,531,000","-578,614,000","-667,313,000","-361,087,000","-286,579,000","-489,058,000","-407,150,000","-348,908,000","-387,775,000","-370,477,000","-291,404,000","-592,217,000","-363,308,000","-372,608,000","-429,108,000","-852,836,000","-969,822,000","-683,547,000","-532,042,000","-428,179,000","-416,055,000","-565,624,000","-821,059,000","-723,253,000","-1,146,407,000","-798,365,000","-664,127,000","-349,534,000","-245,180,000",,"-397,516,000","-301,476,000","-202,922,000","-418,616,000","-570,393,000","-488,828,000","-374,950,000","-470,832,000","-2,672,183,000","1,544,223,000","-628,237,000","-365,140,000","-346,252,000","-378,071,000","-407,935,000"
			SaleOfInvestment,"4,725,174,000","907,657,000","1,069,595,000","1,403,370,000","1,344,552,000","1,088,516,000","1,091,289,000","1,043,029,000","701,127,000","473,265,000","570,055,000","466,000,000","376,633,000","270,759,000","296,169,000","334,730,000","333,840,000","309,183,000","359,826,000","377,186,000","355,830,000","375,074,000","463,024,000","501,441,000","501,960,000","299,089,000","328,423,000","362,320,000","396,647,000","283,045,000","260,159,000","265,067,000","296,544,000","289,595,000","400,733,000","459,837,000","484,020,000","532,122,000","545,611,000","573,732,000","493,579,000","440,650,000","445,849,000","327,534,000","491,388,000","653,752,000","388,866,000","330,595,000","368,947,000",,"278,157,000","309,824,000","301,473,000","361,532,000","354,298,000","351,615,000","330,605,000","378,680,000","2,429,468,000","-1,868,766,000","173,532,000","168,422,000","193,261,000","198,010,000","157,735,000"
		NetOtherInvestingChanges,"10,227,000","7,781,000","973,000","4,089,000","-2,616,000","2,535,000","0","47,025,000","24,656,000","-12,020,000","14,625,000","40,285,000","-12,041,000","-9,331,000","-34,200,000","26,325,000","-25,032,000","-4,050,000","-74,250,000","10,344,000","-9,560,000","-21,825,000","-5,400,000","20,209,000","-11,940,000","18,907,000","-55,125,000","8,550,000","-26,667,000","5,175,000","4,275,000","18,479,000","-1,482,000","23,175,000","-21,825,000","-13,282,000","-45,209,000","-457,000","-11,700,000","6,075,000","-12,885,000","16,650,000","-13,725,000","-3,150,000",,,,,,,"-176,535,000","-141,552,000","-156,814,000","-97,930,000","-132,492,000","-118,743,000","-95,315,000","-88,510,000","-190,447,000","33,682,000","-11,092,000","-25,609,000","-2,226,000","-4,736,000","662,000"
FinancingCashFlow,"35,780,566,000","3,479,549,000","10,498,315,000","10,515,662,000","11,287,040,000","11,212,878,000","10,029,599,000","3,031,792,000","7,065,983,000","2,405,324,000","1,081,565,000","411,500,000","72,657,000","762,787,000","1,219,717,000","471,494,000","552,025,000","1,376,124,000","1,740,588,000","259,974,000","628,152,000","1,018,777,000","1,083,714,000","1,177,628,000","1,552,120,000","1,264,305,000","1,449,633,000","1,852,784,000","1,196,035,000","1,152,680,000","1,275,144,000","1,359,038,000","1,259,574,000","656,369,000","1,336,418,000","1,252,111,000","1,462,025,000","710,018,000","933,848,000","503,047,000","568,463,000","507,437,000","787,585,000","753,982,000","582,684,000","560,831,000","397,566,000","220,375,000","8,748,000","0","644,531,000","3,298,000","221,261,000","94,638,000","402,608,000","196,559,000","220,925,000","199,336,000","274,442,000","404,021,000","511,137,000","185,799,000","138,556,000","178,796,000","234,375,000"
	CashFlowFromContinuingFinancingActivities,"35,780,566,000","3,479,549,000","10,498,315,000","10,515,662,000","11,287,040,000","11,212,878,000","10,029,599,000","3,031,792,000","7,065,983,000","2,405,324,000","1,081,565,000","411,500,000","72,657,000","762,787,000","1,219,717,000","471,494,000","552,025,000","1,376,124,000","1,740,588,000","259,974,000","628,152,000","1,018,777,000","1,083,714,000","1,177,628,000","1,552,120,000","1,264,305,000","1,449,633,000","1,852,784,000","1,196,035,000","1,152,680,000","1,275,144,000","1,359,038,000","1,259,574,000","656,369,000","1,336,418,000","1,252,111,000","1,462,025,000","710,018,000","933,848,000","503,047,000","568,463,000","507,437,000","787,585,000","753,982,000","582,684,000","560,831,000","397,566,000","220,375,000","8,748,000",,"644,531,000","3,298,000","221,261,000","94,638,000","402,608,000","196,559,000","220,925,000","199,336,000","274,442,000","404,021,000","511,137,000","185,799,000","138,556,000","178,796,000","234,375,000"
		NetIssuancePaymentsOfDebt,"-574,728,000","-189,728,000","-25,000,000","-100,000,000","-260,000,000","-75,000,000","375,001,000","-1,045,000,000","-895,000,000","637,101,000","-125,000,000","-999,220,000","-764,000,000","590,364,000","1,005,000,000","-595,000,000","380,000,000","15,000,000","1,923,000,000","-248,900,000","400,000,000","-33,000,000","617,828,000","-639,100,000","76,204,000","-392,163,000","1,287,000,000","-303,000,000","763,000,000","-260,000,000","-25,000,000","-241,150,000","-453,000,000","-601,000,000","326,000,000","477,150,000","990,000,000","-7,837,000","469,000,000","-174,625,000","109,450,000","-244,625,000","221,050,000","183,258,000","4,033,000","-115,942,000","-148,924,000","45,459,000","-93,527,000",,"-26,606,000","173,996,000","-170,395,000","256,692,000","45,000,000","-20,000,000","57,000,000","18,000,000","115,000,000","25,000,000","140,000,000","-70,000,000","-33,000,000","98,000,000","-65,000,000"
			NetLongTermDebtIssuance,"-574,728,000","-189,728,000","-25,000,000","-100,000,000","-260,000,000","-75,000,000","375,001,000","-1,045,000,000","-895,000,000","637,101,000","-125,000,000","-999,220,000","-764,000,000","590,364,000","1,005,000,000","-595,000,000","380,000,000","15,000,000","1,923,000,000","-248,900,000","400,000,000","-33,000,000","617,828,000","-639,100,000","76,204,000","-392,163,000","1,287,000,000","-303,000,000","763,000,000","-260,000,000","-25,000,000","-241,150,000","-453,000,000","-601,000,000","1,789,000,000","166,150,000","-165,000,000","-4,837,000","175,000,000","-50,000,000","75,000,000","45,000,000","0","-55,000,000",,,,"151,716,000","-36,179,000",,"-26,606,000","173,996,000","-170,395,000","256,692,000","45,000,000","-20,000,000","57,000,000","18,000,000","115,000,000","25,000,000","140,000,000","-70,000,000","-33,000,000","98,000,000","-65,000,000"
