name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"325,196,304","309,602,652","144,078,865","123,134,784","100,172,363"
	CurrentAssets,"268,170,785","256,032,491","96,729,916","77,712,247","58,423,668"
		CashCashEquivalentsAndShortTermInvestments,"188,353,909","175,537,221","39,550,926","33,146,205","32,418,220"
			CashAndCashEquivalents,"188,353,909","175,537,221","39,550,926","33,146,205","32,418,220"
				CashFinancial,,,"59,319",,
		Receivables,"76,167,670","78,383,614","51,497,088","41,062,157","24,854,957"
			AccountsReceivable,"76,167,670","78,383,614","51,497,088","41,062,157","24,854,957"
				GrossAccountsReceivable,"84,191,018","85,761,003","56,798,586","45,446,626","28,048,005"
				AllowanceForDoubtfulAccountsReceivable,"-8,023,348","-7,377,389","-5,301,498","-4,384,469","-3,193,048"
		PrepaidAssets,"3,649,206","2,111,656","5,681,902","3,503,885","1,150,491"
	TotalNonCurrentAssets,"57,025,519","53,570,161","47,348,949","45,422,537","41,748,695"
		NetPPE,"25,246,129","26,236,684","23,207,003","22,865,510","21,104,648"
			GrossPPE,"34,061,920","34,383,950","30,809,106","29,869,425","26,974,261"
				Properties,"0","0","0","0","0"
				LandAndImprovements,"37,800","37,800","37,800","37,800","37,800"
				BuildingsAndImprovements,"527,283","527,284","498,784","498,784","200,000"
				MachineryFurnitureEquipment,"16,072,551","15,750,059","13,443,366","13,084,426","11,462,600"
				OtherProperties,"16,828,372","17,452,361","16,212,710","15,642,868","14,680,561"
				Leases,"595,914","616,446","616,446","605,547","593,300"
			AccumulatedDepreciation,"-8,815,791","-8,147,266","-7,602,103","-7,003,915","-5,869,613"
		GoodwillAndOtherIntangibleAssets,"19,266,276","19,365,015","17,423,639","17,428,322","17,284,663"
			Goodwill,"8,686,966","8,686,966","6,610,557","6,610,557","6,610,557"
			OtherIntangibleAssets,"10,579,310","10,678,049","10,813,082","10,817,765","10,674,106"
		InvestmentsAndAdvances,"520,063","589,058",,,
			LongTermEquityInvestment,"520,063","589,058",,,
		OtherNonCurrentAssets,"11,993,051","7,379,404","6,718,307","5,128,705","3,359,384"
TotalLiabilitiesNetMinorityInterest,"84,931,995","82,545,628","77,022,911","56,887,520","33,225,322"
	CurrentLiabilities,"60,992,489","57,875,921","66,963,157","46,681,415","23,495,675"
		PayablesAndAccruedExpenses,"50,703,295","49,520,674","51,461,022","34,112,189","18,745,186"
			Payables,"16,639,391","17,463,612","14,490,263","7,865,004","5,086,537"
				AccountsPayable,"15,120,928","15,833,970","13,378,151","6,745,174","3,954,123"
				TotalTaxPayable,,,"103,115",,
				OtherPayable,"1,518,463","1,629,642","1,112,112","1,119,830","1,132,414"
			CurrentAccruedExpenses,"34,063,904","32,057,062","36,970,759","26,247,185","13,658,649"
		PensionandOtherPostRetirementBenefitPlansCurrent,"3,229,861","2,259,571","1,965,084","120,426","538,897"
		CurrentDebtAndCapitalLeaseObligation,"6,286,367","5,359,655","13,343,049","12,391,143","4,161,592"
			CurrentDebt,"1,619,712","626,330","8,931,561","8,431,134","664,357"
				LineOfCredit,"1,025,881","25,881","8,000,000","8,000,000",
				OtherCurrentBorrowings,"593,831","600,449","931,561","431,134","664,357"
			CurrentCapitalLeaseObligation,"4,666,655","4,733,325","4,411,488","3,960,009","3,497,235"
		CurrentDeferredLiabilities,,,,"0",
		OtherCurrentLiabilities,"772,966","736,021","194,002","57,657","50,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"23,939,506","24,669,707","10,059,754","10,206,105","9,729,647"
		LongTermDebtAndCapitalLeaseObligation,"10,362,255","11,151,205","10,059,754","10,206,105","9,729,647"
			LongTermDebt,"1,171,306","1,302,839","605,075","742,461","594,494"
			LongTermCapitalLeaseObligation,"9,190,949","9,848,366","9,454,679","9,463,644","9,135,153"
		NonCurrentDeferredLiabilities,,,"4,025,000",,
		DerivativeProductLiabilities,"13,577,251","13,518,502","8,595,000",,
TotalEquityGrossMinorityInterest,"240,264,309","227,057,024","67,055,954","66,247,264","66,947,041"
	StockholdersEquity,"231,983,556","219,582,014","56,295,037","52,537,448","54,997,841"
		CapitalStock,"10,208","10,013","0","0","0"
			PreferredStock,,,"0","0","0"
			CommonStock,"10,208","10,013","0","0","0"
		AdditionalPaidInCapital,"284,938,732","283,161,216","143,289,262","143,108,386","142,346,852"
		RetainedEarnings,"-52,927,020","-63,556,714","-87,117,532","-90,625,052","-87,300,472"
		GainsLossesNotAffectingRetainedEarnings,"-38,364","-32,501","123,307","54,114","-48,539"
	MinorityInterest,"8,280,753","7,475,010","10,760,917","13,709,816","11,949,200"
TotalCapitalization,"233,154,862","220,884,853","56,900,112","53,279,909","55,592,335"
CommonStockEquity,"231,983,556","219,582,014","56,295,037","52,537,448","54,997,841"
CapitalLeaseObligations,"13,857,604","14,581,691","13,866,167","13,423,653","12,632,388"
NetTangibleAssets,"212,717,280","200,216,999","38,871,398","35,109,126","37,713,178"
WorkingCapital,"207,178,296","198,156,570","29,766,759","31,030,832","34,927,993"
InvestedCapital,"234,774,574","221,511,183","65,831,673","61,711,043","56,256,692"
TangibleBookValue,"212,717,280","200,216,999","38,871,398","35,109,126","37,713,178"
TotalDebt,"16,648,622","16,510,860","23,402,803","22,597,248","13,891,239"
ShareIssued,"100,475,958","100,133,953","100,221,062","100,221,062","100,221,062"
OrdinarySharesNumber,"100,475,958","100,133,953","100,221,062","100,221,062","100,221,062"
