name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,03/31/1991
TotalAssets,"11,423,594,000","11,689,966,000","11,752,448,000","12,101,007,000","6,574,471,000","6,580,780,000","5,492,567,000","5,363,927,000","5,425,582,000","5,335,581,000","5,185,717,000","5,229,723,000","5,073,071,000","5,006,390,000","5,021,290,000","5,051,814,000","5,200,334,000","5,157,004,000","5,120,276,000","5,056,147,000","4,924,455,000","4,886,946,000","5,210,625,000","5,293,171,000","5,346,416,000","5,350,283,000","2,309,078,000","2,181,434,000","2,099,466,000","2,027,808,000","2,027,407,000","2,052,466,000","1,887,162,000","1,777,806,000","1,788,502,000","1,774,160,000","1,761,109,000","1,765,072,000","1,632,732,000","1,403,346,000","1,405,696,000","1,376,410,000","1,372,260,000","1,416,911,000","1,426,685,000","1,352,391,000","1,294,406,000","1,265,606,000","1,238,402,000","1,295,689,000","1,263,236,000","1,215,197,000","1,216,939,000","1,194,911,000","1,274,649,000","1,214,373,000","1,239,292,000","1,194,795,000","1,204,030,000","1,187,876,000","1,209,170,000","1,166,932,000","1,164,503,000","1,196,328,000","1,188,973,000","1,129,324,000","1,156,766,000","1,142,193,000","1,185,722,000","1,118,756,000","1,068,939,000","1,056,455,000","1,069,810,000","997,751,000","959,049,000","962,404,000","894,992,000","846,067,000","842,565,000","835,014,000","841,572,000","819,633,000","816,430,000","810,904,000","844,980,000","864,195,000","878,146,000","872,257,000","903,574,000","919,900,000","905,400,000","865,800,000","866,000,000","852,700,000","825,000,000","744,033,000","732,325,000","733,497,000","723,550,000","538,989,000","539,500,000","554,000,000","479,900,000","557,600,000","85,400,000","70,000,000","63,200,000","58,100,000","54,900,000","49,800,000","47,800,000","43,000,000","42,700,000","38,400,000","34,900,000","33,000,000","30,900,000","21,800,000","21,300,000","21,600,000","8,000,000","4,400,000"
	CurrentAssets,"1,878,997,000","1,927,094,000","1,904,627,000","2,007,860,000","1,211,754,000","1,176,075,000","1,150,310,000","1,097,128,000","1,208,751,000","1,052,871,000","1,031,954,000","1,044,282,000","1,053,735,000","1,020,523,000","979,520,000","988,889,000","989,657,000","1,032,927,000","1,027,235,000","1,029,983,000","1,017,802,000","970,341,000","956,196,000","945,885,000","972,525,000","965,708,000","713,008,000","737,743,000","720,432,000","671,551,000","673,535,000","676,897,000","674,745,000","620,913,000","630,698,000","628,068,000","613,940,000","622,133,000","605,686,000","655,505,000","651,883,000","631,954,000","626,026,000","663,587,000","705,806,000","641,710,000","627,609,000","607,874,000","576,457,000","626,729,000","593,451,000","543,985,000","553,130,000","514,126,000","578,638,000","494,411,000","513,376,000","473,211,000","481,364,000","466,669,000","484,720,000","440,550,000","437,586,000","466,579,000","460,315,000","394,096,000","408,688,000","392,888,000","420,132,000","443,254,000","405,887,000","450,640,000","462,678,000","398,522,000","369,266,000","378,970,000","354,432,000","309,391,000","306,388,000","307,120,000","316,644,000","311,966,000","313,989,000","307,725,000","340,199,000","349,562,000","360,070,000","353,154,000","389,119,000","423,200,000","415,000,000","388,200,000","393,400,000","378,400,000","373,000,000","350,735,000","344,332,000","338,644,000","334,601,000","295,970,000","300,000,000","294,100,000","292,800,000","373,500,000","52,400,000","49,600,000","43,700,000","38,800,000","39,000,000","35,500,000","34,600,000","33,900,000","37,500,000","33,900,000","31,100,000","29,800,000","28,800,000","19,900,000","19,500,000","20,000,000","6,500,000","3,600,000"
		CashCashEquivalentsAndShortTermInvestments,"348,320,000","359,089,000","383,494,000","534,774,000","220,531,000","252,502,000","312,028,000","255,627,000","319,581,000","199,230,000","225,536,000","238,067,000","220,633,000","224,906,000","209,921,000","218,524,000","201,534,000","283,844,000","295,628,000","294,840,000","282,918,000","264,857,000","254,351,000","242,423,000","248,841,000","231,360,000","162,187,000","196,193,000","167,689,000","144,512,000","147,413,000","157,936,000","152,802,000","157,337,000","163,794,000","165,838,000","142,008,000","155,887,000","156,609,000","186,731,000","150,821,000","143,787,000","134,111,000","156,116,000","193,016,000","192,288,000","217,403,000","226,070,000","214,971,000","265,419,000","223,758,000","176,072,000","154,180,000","106,050,000","160,219,000","49,038,000","51,868,000","55,388,000","61,563,000","57,946,000","52,296,000","39,011,000","44,907,000","79,562,000","72,732,000","44,650,000","46,382,000","37,453,000","26,179,000","62,196,000","32,785,000","79,926,000","80,408,000","38,852,000","12,338,000","18,896,000","25,941,000","10,775,000","15,959,000","10,272,000","12,424,000","17,193,000","10,942,000","7,209,000","24,710,000","21,500,000","29,047,000","25,853,000","35,476,000","28,600,000","32,300,000","17,600,000","23,700,000","15,000,000","25,100,000","21,825,000","17,172,000","17,484,000","36,748,000","25,449,000","20,600,000","34,800,000","56,700,000","142,800,000","200,000","900,000","2,000,000","1,600,000","1,600,000","1,700,000","1,400,000","2,700,000","2,700,000","20,100,000","20,100,000","20,700,000","19,900,000","12,100,000","11,700,000","13,600,000","1,000,000","300,000"
			CashAndCashEquivalents,"348,320,000","359,089,000","383,494,000","534,774,000","220,531,000","252,502,000","312,028,000","255,627,000","319,581,000","199,230,000","225,536,000","238,067,000","220,633,000","224,906,000","209,921,000","218,524,000","201,534,000","283,844,000","295,628,000","294,840,000","282,918,000","264,857,000","254,351,000","242,423,000","248,841,000","231,360,000","162,187,000","196,193,000","167,689,000","144,512,000","147,413,000","157,936,000","152,802,000","157,337,000","163,794,000","165,838,000","142,008,000","155,887,000","156,609,000","186,731,000","150,821,000","143,787,000","134,111,000","156,116,000","193,016,000","192,288,000","217,403,000","226,070,000","214,971,000","265,419,000","223,758,000","176,072,000","154,180,000","106,050,000","160,219,000","49,038,000","51,868,000","55,388,000","61,563,000","57,946,000","52,296,000","39,011,000","44,907,000","79,562,000","72,732,000","44,650,000","46,382,000","37,453,000","26,179,000","62,196,000","32,785,000","79,926,000","80,408,000","38,852,000","12,338,000","18,896,000","25,941,000","10,775,000","15,959,000","10,272,000","12,424,000","17,193,000","10,942,000","7,209,000","24,710,000","21,500,000","29,047,000","25,853,000","35,476,000","28,600,000","32,300,000","17,600,000","23,700,000","15,000,000","25,100,000","21,825,000","17,172,000","16,601,000","35,815,000","24,429,000","20,600,000","34,800,000","56,700,000","142,800,000","200,000","900,000","2,000,000","1,600,000","1,600,000","1,700,000","1,400,000","2,700,000","2,700,000","20,100,000","20,100,000","20,700,000","19,900,000","12,100,000","11,700,000","13,600,000","1,000,000","300,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"883,000","933,000","1,020,000",,,,,,,,,,,,,,,,,,,,,,
		Receivables,"799,041,000","752,132,000","762,003,000","743,420,000","609,406,000","556,117,000","503,724,000","503,172,000","586,481,000","544,405,000","513,353,000","509,655,000","564,830,000","509,859,000","490,952,000","481,482,000","528,066,000","472,060,000","449,371,000","455,627,000","483,451,000","443,661,000","441,294,000","439,845,000","471,523,000","440,858,000","301,390,000","291,392,000","325,289,000","297,015,000","288,587,000","284,194,000","313,686,000","267,721,000","260,379,000","262,846,000","275,937,000","248,021,000","231,034,000","245,587,000","280,324,000","251,427,000","236,765,000","242,628,000","272,248,000","212,637,000","201,758,000","185,691,000","214,940,000","207,087,000","214,359,000","205,327,000","238,438,000","215,883,000","210,997,000","214,305,000","249,814,000","201,213,000","211,774,000","207,650,000","251,207,000","207,012,000","201,497,000","203,670,000","242,002,000","209,525,000","228,141,000","225,605,000","281,401,000","249,003,000","238,924,000","236,693,000","255,437,000","218,492,000","210,660,000","214,040,000","211,687,000","181,220,000","177,166,000","181,746,000","196,631,000","179,019,000","182,400,000","178,615,000","201,305,000","203,928,000","203,648,000","195,684,000","206,344,000","224,400,000","219,400,000","210,800,000","230,300,000","208,700,000","196,600,000","187,511,000","203,992,000","195,175,000","177,402,000","156,181,000","164,200,000","147,900,000","132,000,000","126,600,000","26,200,000","23,800,000","20,400,000","16,900,000","17,300,000","15,400,000","13,400,000","10,800,000","11,700,000","9,300,000","7,700,000","6,300,000","6,500,000","5,100,000","5,100,000","3,700,000","3,600,000","1,800,000"
			AccountsReceivable,"799,041,000","752,132,000","762,003,000","743,420,000","609,406,000","556,117,000","503,724,000","503,172,000","586,481,000","544,405,000","513,353,000","509,655,000","564,830,000","509,859,000","490,952,000","481,482,000","528,066,000","472,060,000","449,371,000","455,627,000","483,451,000","443,661,000","441,294,000","439,845,000","471,523,000","440,858,000","301,390,000","291,392,000","325,289,000","297,015,000","288,587,000","284,194,000","313,686,000","267,721,000","260,379,000","262,846,000","275,937,000","248,021,000","231,034,000","245,587,000","280,324,000","251,427,000","236,765,000","242,628,000","272,248,000","212,637,000","201,758,000","185,691,000","214,940,000","207,087,000","214,359,000","205,327,000","238,438,000","215,883,000","210,997,000","214,305,000","249,814,000","201,213,000","211,774,000","207,650,000","251,207,000","207,012,000","201,497,000","203,670,000","242,002,000","209,525,000","228,141,000","225,605,000","281,401,000","249,003,000","238,924,000","236,693,000","255,437,000","218,492,000","210,660,000","214,040,000","211,687,000","181,220,000","177,166,000","181,746,000","196,631,000","179,019,000","182,400,000","178,615,000","201,305,000",,,,,,,,,,,"187,511,000","203,992,000","195,175,000","177,402,000","156,181,000",,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"823,412,000","773,252,000","780,413,000","761,077,000","620,761,000","567,722,000","514,000,000","514,011,000","598,532,000","555,378,000","524,572,000","520,261,000","574,475,000","520,020,000","500,733,000","491,320,000","540,538,000","483,768,000","462,055,000","465,424,000","493,808,000","452,480,000","450,273,000","449,265,000","482,708,000","451,617,000","312,425,000","301,333,000","334,704,000","306,026,000","298,361,000","294,490,000","324,608,000","276,505,000","269,404,000","271,356,000","285,980,000",,"239,604,000","255,306,000","291,752,000","261,656,000","246,275,000","252,630,000","281,333,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-24,371,000","-21,120,000","-18,410,000","-17,657,000","-11,355,000","-11,605,000","-10,276,000","-10,839,000","-12,051,000","-10,973,000","-11,219,000","-10,606,000","-9,645,000","-10,161,000","-9,781,000","-9,838,000","-12,472,000","-11,708,000","-12,684,000","-9,797,000","-10,357,000","-8,819,000","-8,979,000","-9,420,000","-11,185,000","-10,759,000","-11,035,000","-9,941,000","-9,415,000","-9,011,000","-9,774,000","-10,296,000","-10,922,000","-8,784,000","-9,025,000","-8,510,000","-10,043,000",,"-8,570,000","-9,719,000","-11,428,000","-10,229,000","-9,510,000","-10,002,000","-9,085,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"574,999,000","594,599,000","564,532,000","593,067,000","315,067,000","294,132,000","278,593,000","276,970,000","248,259,000","252,046,000","236,837,000","233,587,000","208,243,000","227,626,000","230,828,000","233,876,000","205,731,000","219,495,000","224,795,000","217,434,000","197,837,000","209,714,000","209,935,000","209,645,000","192,792,000","208,306,000","183,951,000","183,753,000","160,818,000","183,456,000","184,447,000","179,593,000","155,146,000","159,899,000","155,661,000","155,148,000","144,443,000","163,577,000","160,537,000","162,085,000","157,712,000","169,412,000","185,223,000","195,048,000","167,344,000","167,258,000","144,933,000","131,955,000","121,135,000","128,413,000","128,147,000","137,533,000","130,218,000","148,116,000","161,298,000","168,853,000","147,210,000","164,436,000","157,693,000","153,213,000","131,997,000","147,039,000","140,955,000","133,776,000","112,224,000","121,978,000","114,721,000","110,074,000","96,197,000","103,646,000","103,714,000","101,462,000","98,249,000","113,711,000","119,707,000","117,705,000","90,135,000","86,496,000","82,683,000","85,354,000","77,922,000","85,046,000","87,931,000","90,476,000","82,239,000","80,198,000","85,661,000","93,678,000","107,728,000","130,200,000","124,600,000","122,000,000","99,300,000","113,300,000","110,600,000","106,206,000","90,998,000","92,362,000","86,896,000","82,876,000","78,800,000","88,800,000","80,900,000","77,800,000","10,700,000","6,900,000","3,700,000","3,900,000","4,400,000","4,500,000","4,300,000","4,600,000","3,700,000","3,100,000","2,000,000","1,900,000","1,800,000","2,000,000","2,100,000","2,100,000","1,400,000","1,300,000"
