name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
	InterestExpenseNonOperating,"25,000,000","6,000,000","6,000,000","6,000,000","7,000,000","7,000,000","6,000,000","7,000,000","7,000,000","7,000,000","7,000,000","8,000,000","8,000,000","9,000,000","6,000,000","6,000,000","5,000,000","5,000,000","4,000,000","4,000,000","4,000,000","3,000,000","3,000,000","3,000,000","4,000,000","3,000,000","3,000,000","3,000,000","2,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-25,000,000","-9,000,000","-4,000,000","-6,000,000","-6,000,000","-3,000,000","-4,000,000","-5,000,000","-5,000,000","-3,000,000","-2,000,000","-2,000,000","-3,000,000","-2,000,000","-1,000,000","-2,000,000","-3,000,000","-2,000,000","10,000,000","-1,000,000","-1,000,000","-1,000,000","0","2,000,000","-2,000,000","-81,000,000","-132,000,000","35,000,000","-326,000,000",,"-1,000,000",,"-1,000,000","-7,000,000","-23,000,000",,,"-1,000,000","-1,000,000",,,"-1,000,000","0","-1,000,000","27,000,000","-1,000,000",,,,,"0","-4,000,000",,,,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000","35,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-80,000,000","-138,000,000","0","-340,000,000",,,,,,,,,,,"0","0","-1,000,000","0","-1,000,000","27,000,000","-1,000,000","-1,000,000","0",,"0","0","-4,000,000",,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","80,000,000","138,000,000","0","340,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-25,000,000","-9,000,000","-4,000,000","-6,000,000","-6,000,000","-3,000,000","-4,000,000","-5,000,000","-5,000,000","-3,000,000","-2,000,000","-2,000,000","-3,000,000","-2,000,000","-1,000,000","-2,000,000","-3,000,000","-2,000,000","10,000,000","-1,000,000","-1,000,000","-1,000,000","0","2,000,000","-2,000,000","-1,000,000","-1,000,000","33,000,000","-1,000,000",,"-1,000,000",,"-1,000,000","-7,000,000","-23,000,000",,,"-1,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"175,000,000","55,000,000","42,000,000","19,000,000","59,000,000","72,000,000","3,000,000","-10,000,000","-3,000,000","-14,000,000","-12,000,000","4,000,000","5,000,000","-10,000,000","19,000,000","10,000,000","6,000,000","-8,000,000","57,000,000","6,000,000","-3,000,000","-2,000,000","91,000,000","90,000,000","85,000,000","-45,000,000","-35,000,000","110,000,000","-249,000,000","30,000,000","157,000,000","123,000,000","132,000,000","82,000,000","154,000,000","132,000,000","147,000,000","75,000,000","149,000,000","143,000,000","160,000,000","126,000,000","133,000,000","121,000,000","137,000,000","90,000,000","116,000,000","106,000,000","106,000,000","86,000,000","106,000,000","84,000,000","84,000,000","60,000,000","103,000,000","85,000,000","94,000,000","56,000,000","108,000,000","66,000,000","88,000,000","70,000,000","96,000,000","68,000,000"
TaxProvision,"45,000,000","19,000,000","9,000,000","2,000,000","15,000,000","19,000,000","-2,000,000","-9,000,000","40,000,000","-182,000,000","7,000,000","-6,000,000","6,000,000","0","4,000,000","-8,000,000","2,000,000","-1,000,000","131,000,000","-7,000,000","1,000,000","0","33,000,000","41,000,000","21,000,000","1,000,000","14,000,000","32,000,000","16,000,000","8,000,000","39,000,000","29,000,000","36,000,000","23,000,000","42,000,000","34,000,000","39,000,000","16,000,000","37,000,000","39,000,000","48,000,000","35,000,000","35,000,000","34,000,000","34,000,000","25,000,000","31,000,000","31,000,000","32,000,000","19,000,000","22,000,000","21,000,000","22,000,000","15,000,000","24,000,000","25,000,000","25,000,000","14,000,000","23,000,000","37,000,000","39,000,000","27,000,000","34,000,000","25,000,000"
NetIncomeCommonStockholders,"130,000,000","36,000,000","33,000,000","17,000,000","44,000,000","53,000,000","5,000,000","-1,000,000","-43,000,000","168,000,000","-19,000,000","10,000,000","-1,000,000","-10,000,000","15,000,000","18,000,000","4,000,000","-7,000,000","-74,000,000","13,000,000","-4,000,000","-2,000,000","58,000,000","49,000,000","64,000,000","-46,000,000","-49,000,000","78,000,000","-265,000,000","22,000,000","118,000,000","94,000,000","96,000,000","59,000,000","112,000,000","98,000,000","108,000,000","59,000,000","112,000,000","104,000,000","112,000,000","91,000,000","98,000,000","87,000,000","103,000,000","65,000,000","85,000,000","75,000,000","74,000,000","67,000,000","84,000,000","63,000,000","62,000,000","45,000,000","79,000,000","60,000,000","69,000,000","42,000,000","85,000,000","29,000,000","49,000,000","43,000,000","62,000,000","43,000,000"
	NetIncome,"130,000,000","36,000,000","33,000,000","17,000,000","44,000,000","53,000,000","5,000,000","-1,000,000","-43,000,000","168,000,000","-19,000,000","10,000,000","-1,000,000","-10,000,000","15,000,000","18,000,000","4,000,000","-7,000,000","-74,000,000","13,000,000","-4,000,000","-2,000,000","58,000,000","49,000,000","64,000,000","-46,000,000","-49,000,000","78,000,000","-265,000,000","22,000,000","118,000,000","94,000,000","96,000,000","59,000,000","112,000,000","98,000,000","108,000,000","59,000,000","112,000,000","104,000,000","112,000,000","91,000,000","98,000,000","87,000,000","103,000,000","65,000,000","85,000,000","75,000,000","74,000,000","67,000,000","84,000,000","63,000,000","62,000,000","45,000,000","79,000,000","60,000,000","69,000,000","42,000,000","85,000,000","29,000,000","49,000,000","43,000,000","62,000,000","43,000,000"
		NetIncomeIncludingNoncontrollingInterests,"130,000,000","36,000,000","33,000,000","17,000,000","44,000,000","53,000,000","5,000,000","-1,000,000","-43,000,000","168,000,000","-19,000,000","10,000,000","-1,000,000","-10,000,000","15,000,000","18,000,000","4,000,000","-7,000,000","-74,000,000","13,000,000","-4,000,000","-2,000,000","58,000,000","49,000,000","64,000,000","-46,000,000","-49,000,000","78,000,000","-265,000,000","22,000,000","118,000,000","94,000,000","96,000,000","59,000,000","112,000,000","98,000,000","108,000,000","59,000,000","112,000,000","104,000,000","112,000,000","91,000,000","98,000,000","87,000,000","103,000,000","65,000,000","85,000,000","75,000,000","74,000,000","67,000,000","84,000,000","63,000,000","62,000,000","45,000,000","79,000,000","60,000,000","69,000,000","42,000,000","85,000,000","29,000,000","49,000,000","43,000,000","62,000,000","43,000,000"
			NetIncomeContinuousOperations,"130,000,000","36,000,000","33,000,000","17,000,000","44,000,000","53,000,000","5,000,000","-1,000,000","-43,000,000","168,000,000","-19,000,000","10,000,000","-1,000,000","-10,000,000","15,000,000","18,000,000","4,000,000","-7,000,000","-74,000,000","13,000,000","-4,000,000","-2,000,000","58,000,000","49,000,000","64,000,000","-46,000,000","-49,000,000","78,000,000","-265,000,000","22,000,000","118,000,000","94,000,000","96,000,000","59,000,000","112,000,000","98,000,000","108,000,000","59,000,000","112,000,000","104,000,000","112,000,000","91,000,000","98,000,000","87,000,000","103,000,000","65,000,000","85,000,000","75,000,000","74,000,000","67,000,000","84,000,000","63,000,000","62,000,000","45,000,000","79,000,000","60,000,000","69,000,000","42,000,000","85,000,000","29,000,000","49,000,000","43,000,000","62,000,000","43,000,000"
DilutedNIAvailtoComStockholders,"130,000,000","36,000,000","33,000,000","17,000,000","44,000,000","53,000,000","5,000,000","-1,000,000","-43,000,000","168,000,000","-19,000,000","10,000,000","-1,000,000","-10,000,000","15,000,000","18,000,000","4,000,000","-7,000,000","-74,000,000","13,000,000","-4,000,000","-2,000,000","58,000,000","49,000,000","64,000,000","-46,000,000","-49,000,000","78,000,000","-265,000,000","22,000,000","118,000,000","94,000,000","96,000,000","59,000,000","112,000,000","98,000,000","108,000,000","59,000,000","112,000,000","104,000,000","112,000,000","91,000,000","98,000,000","87,000,000","103,000,000","65,000,000","85,000,000","75,000,000","74,000,000","67,000,000","84,000,000","63,000,000","62,000,000","45,000,000","79,000,000","60,000,000","69,000,000","42,000,000","85,000,000","29,000,000","49,000,000","43,000,000","62,000,000","43,000,000"
BasicEPS,,"0.34","0.31","0.16","0.4","0.49","0.05","-0.01","-0.4","1.52","-0.21","0.09","-0.01","-0.09","0.13","0.15","0.03","-0.06","-0.61","0.11","-0.03","-0.02","0.45","0.38","0.49","-0.36","0.31","0.56","-1.87","0.15","0.78","0.61","0.61","0.37","0.69","0.6","0.66","0.36","0.67","0.62","0.66","0.54",,"0.52","0.61","0.39",,"0.45","0.44","0.4",,"0.37","0.36","0.26",,"0.34","0.38","0.23",,"0.16","0.27","0.24",,"0.24"
DilutedEPS,,"0.33","0.29","0.15","0.39","0.47","0.04","-0.01","-0.4","1.51","-0.21","0.09","-0.01","-0.09","0.13","0.15","0.03","-0.06","-0.61","0.1","-0.03","-0.02","0.44","0.37","0.49","-0.36","0.31","0.55","-1.87","0.15","0.77","0.6","0.6","0.37","0.68","0.59","0.65","0.35","0.66","0.6","0.65","0.53",,"0.51","0.6","0.38",,"0.44","0.44","0.39",,"0.36","0.36","0.26",,"0.33","0.38","0.23",,"0.16","0.27","0.24",,"0.24"
BasicAverageShares,,"105,000,000","107,700,000","108,900,000","109,000,000","108,700,000","109,100,000","109,100,000","108,500,000","110,300,000","111,300,000","113,200,000","115,500,000","117,100,000","117,300,000","118,700,000","119,500,000","121,400,000","121,100,000","123,700,000","127,900,000","130,400,000","130,100,000","129,700,000","129,800,000","129,400,000","132,100,000","139,200,000","141,900,000","145,200,000","151,800,000","154,500,000","156,900,000","158,400,000","161,700,000","163,200,000","163,400,000","165,400,000","167,400,000","168,800,000","168,700,000","167,900,000",,"167,900,000","168,700,000","168,400,000",,"167,200,000","167,000,000","167,800,000",,"171,700,000","172,300,000","173,300,000",,"177,500,000","179,300,000","180,400,000",,"180,700,000","180,700,000","180,700,000",,"180,700,000"
DilutedAverageShares,,"108,600,000","112,200,000","113,400,000","112,700,000","112,800,000","112,000,000","109,100,000","108,500,000","111,300,000","111,300,000","114,200,000","115,500,000","117,100,000","119,100,000","120,700,000","121,500,000","121,400,000","121,100,000","125,800,000","127,900,000","130,400,000","132,000,000","131,600,000","131,500,000","129,400,000","134,000,000","141,400,000","141,900,000","147,700,000","154,100,000","157,100,000","159,400,000","160,900,000","164,400,000","166,400,000","166,300,000","168,500,000","170,700,000","172,400,000","172,300,000","171,600,000",,"171,700,000","172,400,000","171,800,000",,"170,100,000","169,800,000","170,500,000",,"174,100,000","173,900,000","174,300,000",,"179,400,000","181,200,000","182,300,000",,"180,700,000","180,700,000","180,700,000",,"180,700,000"
TotalOperatingIncomeAsReported,"218,000,000","68,000,000","50,000,000","30,000,000","70,000,000","81,000,000","13,000,000","1,000,000","8,000,000","-6,000,000","-5,000,000","10,000,000","10,000,000","-5,000,000","23,000,000","14,000,000","10,000,000","-4,000,000","59,000,000","7,000,000","-1,000,000","-1,000,000","98,000,000","89,000,000","87,000,000","-42,000,000","-40,000,000","77,000,000","-262,000,000","30,000,000","158,000,000","123,000,000","133,000,000","89,000,000","177,000,000","132,000,000","147,000,000","76,000,000","150,000,000","143,000,000","160,000,000","127,000,000","133,000,000","122,000,000","110,000,000","91,000,000","117,000,000","106,000,000","106,000,000","86,000,000","106,000,000","88,000,000","84,000,000","60,000,000","102,000,000","86,000,000","92,000,000","53,000,000","106,000,000","66,000,000","88,000,000","70,000,000","96,000,000","68,000,000"
TotalExpenses,"1,704,000,000","428,000,000","425,000,000","430,000,000","421,000,000","410,000,000","478,000,000","453,000,000","449,000,000","440,000,000","499,000,000","449,000,000","468,000,000","473,000,000","565,000,000","512,000,000","534,000,000","510,000,000","567,000,000","519,000,000","514,000,000","492,000,000","528,000,000","463,000,000","512,000,000","507,000,000","621,000,000","529,000,000","545,000,000","552,000,000","603,000,000","544,000,000","543,000,000","539,000,000","592,000,000","534,000,000","523,000,000","511,000,000","590,000,000","504,000,000","505,000,000","486,000,000","540,000,000","480,000,000","471,000,000","415,000,000","431,000,000","383,000,000","364,000,000","343,000,000","390,000,000","337,000,000","337,000,000","307,000,000","391,000,000","353,000,000","363,000,000","322,000,000","373,000,000","373,000,000","342,000,000","297,000,000","357,000,000","307,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"130,000,000","36,000,000","33,000,000","17,000,000","44,000,000","53,000,000","5,000,000","-1,000,000","-43,000,000","168,000,000","-19,000,000","10,000,000","-1,000,000","-10,000,000","15,000,000","18,000,000","4,000,000","-7,000,000","-74,000,000","13,000,000","-4,000,000","-2,000,000","58,000,000","49,000,000","64,000,000","-46,000,000","-49,000,000","78,000,000","-265,000,000","22,000,000","118,000,000","94,000,000","96,000,000","59,000,000","112,000,000","98,000,000","108,000,000","59,000,000","112,000,000","104,000,000","112,000,000","91,000,000","98,000,000","87,000,000","103,000,000","65,000,000","85,000,000","75,000,000","74,000,000","67,000,000","84,000,000","63,000,000","62,000,000","45,000,000","79,000,000","60,000,000","69,000,000","42,000,000","85,000,000","29,000,000","49,000,000","43,000,000","62,000,000","43,000,000"
NormalizedIncome,"130,000,000","36,000,000","33,000,000","17,000,000","44,000,000","53,000,000","5,000,000","-1,000,000","-43,000,000","168,000,000","-19,000,000","10,000,000","-1,000,000","-10,000,000","15,000,000","18,000,000","4,000,000","-7,000,000","-74,000,000","13,000,000","-4,000,000","-2,000,000","58,000,000","49,000,000","64,000,000","2,000,000","29,600,000","53,185,000","-70,000,000","22,000,000","118,000,000","94,000,000","96,000,000","59,000,000","112,000,000","98,000,000","108,000,000","59,000,000","112,000,000","104,000,000","112,000,000","91,722,222.222","98,000,000","87,719,008.264","82,700,729.927","65,722,222.222","85,732,758.621","75,000,000","74,000,000","67,000,000","84,000,000","66,000,000","62,000,000","45,000,000","79,000,000","60,000,000","69,000,000","42,000,000","85,000,000","29,000,000","49,000,000","43,000,000","62,000,000","43,000,000"
InterestIncome,"7,000,000","2,000,000","2,000,000","1,000,000","2,000,000","1,000,000","0","1,000,000","1,000,000","2,000,000","2,000,000","4,000,000","6,000,000","6,000,000","3,000,000","4,000,000","4,000,000","3,000,000",,"3,000,000","3,000,000","2,000,000",,"2,000,000","2,000,000","1,000,000","2,000,000","1,000,000","1,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,"0","0",,
InterestExpense,"25,000,000","6,000,000","6,000,000","6,000,000","7,000,000","7,000,000","6,000,000","7,000,000","7,000,000","7,000,000","7,000,000","8,000,000","8,000,000","9,000,000","6,000,000","6,000,000","5,000,000","5,000,000","4,000,000","4,000,000","4,000,000","3,000,000","3,000,000","3,000,000","4,000,000","3,000,000","3,000,000","3,000,000","2,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-18,000,000","-4,000,000","-4,000,000","-5,000,000","-5,000,000","-6,000,000","-6,000,000","-6,000,000","-6,000,000","-5,000,000","-5,000,000","-4,000,000","-2,000,000","-3,000,000","-3,000,000","-2,000,000","-1,000,000","-2,000,000","-12,000,000","-1,000,000","-1,000,000","-1,000,000","-7,000,000","-1,000,000","-2,000,000","-2,000,000","-1,000,000","-2,000,000","-1,000,000","0",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,"0","0",,
EBIT,"200,000,000","61,000,000","48,000,000","25,000,000","66,000,000","79,000,000","9,000,000","-3,000,000","4,000,000","-7,000,000","-5,000,000","12,000,000","13,000,000","-1,000,000","25,000,000","16,000,000","11,000,000","-3,000,000","61,000,000","10,000,000","1,000,000","1,000,000","94,000,000","93,000,000","89,000,000","-42,000,000","-32,000,000","113,000,000","-247,000,000","31,000,000","158,000,000","123,000,000","133,000,000","89,000,000","177,000,000","132,000,000","147,000,000","76,000,000","150,000,000","143,000,000","160,000,000","127,000,000","133,000,000","122,000,000","110,000,000","91,000,000","117,000,000","106,000,000","106,000,000","86,000,000","106,000,000","88,000,000","84,000,000","60,000,000","102,000,000","86,000,000","92,000,000","53,000,000","106,000,000","66,000,000","88,000,000","70,000,000","96,000,000","68,000,000"
EBITDA,"350,000,000"
ReconciledCostOfRevenue,"742,000,000","195,000,000","181,000,000","185,000,000","181,000,000","184,000,000","207,000,000","200,000,000","201,000,000","209,000,000","246,000,000","212,000,000","242,000,000","244,000,000","299,000,000","262,000,000","294,000,000","283,000,000","320,000,000","276,000,000","271,000,000","267,000,000","311,000,000","258,000,000","289,000,000","276,000,000","354,000,000","299,000,000","296,000,000","305,000,000","336,000,000","317,000,000","305,000,000","295,000,000","338,000,000","308,000,000","291,000,000","282,000,000","330,000,000","286,000,000","283,000,000","275,000,000","299,000,000","274,000,000","265,000,000","231,000,000","243,000,000","210,000,000","202,000,000","193,000,000","218,000,000","198,000,000","188,000,000","167,000,000","224,000,000","202,000,000","206,000,000","181,000,000","208,000,000","210,000,000","200,000,000","171,000,000","212,000,000","176,000,000"
ReconciledDepreciation,"150,000,000","40,000,000","36,000,000","37,000,000","37,000,000","39,000,000","46,000,000","41,000,000","43,000,000","42,000,000","37,000,000","36,000,000","40,000,000","37,000,000","35,000,000","31,000,000","30,000,000","34,000,000","35,000,000","33,000,000","34,000,000","36,000,000","31,000,000","32,000,000","31,000,000","34,000,000","41,000,000","45,000,000","42,000,000","42,000,000","41,000,000","44,000,000","43,000,000","41,000,000","38,000,000","39,000,000","36,000,000","34,000,000","33,000,000","32,000,000","31,000,000","30,000,000","28,000,000","37,000,000","19,000,000","18,000,000","17,000,000","15,000,000","14,000,000","14,000,000","17,000,000","19,000,000","13,000,000","14,000,000","13,000,000","14,000,000","16,000,000","17,000,000","17,000,000","18,000,000","17,000,000","16,000,000","14,000,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"130,000,000","36,000,000","33,000,000","17,000,000","44,000,000","53,000,000","5,000,000","-1,000,000","-43,000,000","168,000,000","-19,000,000","10,000,000","-1,000,000","-10,000,000","15,000,000","18,000,000","4,000,000","-7,000,000","-74,000,000","13,000,000","-4,000,000","-2,000,000","58,000,000","49,000,000","64,000,000","-46,000,000","-49,000,000","78,000,000","-265,000,000","22,000,000","118,000,000","94,000,000","96,000,000","59,000,000","112,000,000","98,000,000","108,000,000","59,000,000","112,000,000","104,000,000","112,000,000","91,000,000","98,000,000","87,000,000","103,000,000","65,000,000","85,000,000","75,000,000","74,000,000","67,000,000","84,000,000","63,000,000","62,000,000","45,000,000","79,000,000","60,000,000","69,000,000","42,000,000","85,000,000","29,000,000","49,000,000","43,000,000","62,000,000","43,000,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-80,000,000","-131,000,000","35,000,000","-325,000,000",,,,,,,,,,,"0","0","-1,000,000","0","-1,000,000","27,000,000","-1,000,000","-1,000,000","0",,"0","0","-4,000,000",,,,,,,,,,,,
