name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
	TotalOtherFinanceCost,,,"0",,"10,320,000","200,000",,,,,,,,,,,,,"0","6,640,000",,,,,,,"0",,"1,970,000",,"3,360,000",,,,"2,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-430,000","-280,000","-280,000","-540,000","670,000","-930,000","-900,000","-135,800,000","1,130,000","-80,000","-440,000","610,000","1,350,000","-680,000","-100,000","410,000","-2,180,000","-560,000","-1,540,000","-200,000","30,000","-610,000","-101,150,000","-200,000","130,000","-60,000","-77,520,000","-720,000","-290,000","-2,570,000","-5,370,000","-2,610,000","-1,910,000","-1,020,000","-920,000","12,650,000","300,000","-2,240,000","5,920,000","150,000","-7,450,000","-1,340,000","-1,960,000","540,000","-4,520,000","-1,160,000","-260,000","-200,000","-130,000","-510,000","-10,300,000","990,000","10,940,000","14,610,000","-168,090,000","-430,000","-1,450,000","-1,300,000","-179,720,000","-2,670,000","-22,350,000","-1,330,000","-118,410,000","-9,300,000","-1,060,000","-960,000","-4,300,000","-1,600,000","-2,750,000","-1,090,000","-450,000","-60,000","-380,000","-550,000","-2,680,000","-40,000","-5,500,000","-11,900,000","180,000","-470,000","-2,290,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-340,000","-1,900,000",,,,,,,,,,,,
	SpecialIncomeCharges,,,"-130,000","0",,,"-1,290,000","-134,600,000",,,"-100,000",,,,"-180,000",,,,"2,140,000","-200,000","30,000","-610,000","-99,420,000","-200,000","130,000","-60,000","-77,410,000","-720,000","-2,260,000","-2,570,000","-4,020,000","-240,000","-1,910,000","-1,020,000","1,420,000","10,360,000","0","-10,000","8,920,000","150,000","-7,450,000","-1,340,000","-1,960,000","540,000","-4,520,000","-1,160,000","-260,000","-200,000","-130,000","-510,000","-10,300,000","990,000","10,940,000","14,610,000","-168,090,000","-430,000","-1,450,000","-1,300,000","-179,720,000","-2,670,000","-22,350,000","-1,330,000","-118,410,000","-9,300,000","-1,060,000","-960,000","-6,770,000","-1,260,000","-850,000","-1,090,000","-450,000","-60,000","-380,000","-550,000","-2,680,000","-40,000","-5,500,000","-11,900,000","180,000","-470,000","-2,290,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,230,000",,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0",,,"0","134,600,000",,,,,,,,,,,"0",,,,"98,900,000",,,,"75,680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"460,000",,,,"380,000",,"-130,000",,"-490,000",,,,"4,710,000",,,,"4,800,000",,"-300,000","2,230,000",,,,,,,,,,,,,,,,,,,,,,,"8,120,000",,,,,,,,,"1,330,000","-460,000","360,000","450,000",,,,,,,,
		GainOnSaleOfPPE,,,"0",,,,"-210,000",,,,"-100,000",,,,"-180,000",,,,"2,140,000",,,,"-520,000",,,,"-1,730,000",,,,"-4,020,000","-240,000",,,"1,420,000","10,360,000","0","-10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,000","-910,000","300,000","70,000",,,,,,,,
	OtherNonOperatingIncomeExpenses,"-300,000","-280,000","-150,000","-540,000","670,000","-930,000","390,000","-1,200,000","1,130,000","-80,000","-290,000","610,000","1,350,000","-680,000","150,000","410,000","-2,180,000","-560,000","-460,000","-200,000","30,000","-610,000","-380,000","-200,000","130,000","-60,000","490,000","-720,000","-290,000","-2,570,000","-1,350,000","-2,370,000","-1,910,000","-1,020,000","-2,340,000","2,290,000","300,000","-2,230,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"70,920,000","18,240,000","14,040,000","26,840,000","11,800,000","16,430,000","15,340,000","-112,970,000","-21,250,000","16,170,000","1,780,000","25,780,000","28,970,000","21,730,000","22,360,000","26,810,000","25,860,000","30,950,000","13,880,000","17,890,000","22,860,000","11,580,000","-100,770,000","14,110,000","15,480,000","12,950,000","-71,000,000","17,400,000","13,230,000","20,260,000","6,140,000","26,540,000","38,690,000","28,100,000","5,050,000","40,010,000","36,400,000","16,300,000","-26,890,000","27,290,000","25,430,000","16,430,000","14,330,000","25,600,000","26,360,000","16,850,000","7,190,000","20,260,000","23,300,000","10,400,000","-11,030,000","10,400,000","15,250,000","6,460,000","-171,350,000","13,840,000","14,630,000","12,210,000","-190,090,000","10,430,000","-5,060,000","13,320,000","-121,600,000","-2,780,000","10,360,000","8,560,000","-5,010,000","-2,440,000","6,330,000","3,920,000","-27,670,000","3,440,000","16,320,000","4,040,000","-29,710,000","4,660,000","160,000","-3,960,000","-7,080,000","-6,110,000","10,470,000"
TaxProvision,"12,500,000","4,070,000","1,220,000","7,250,000","-40,000","3,370,000","-8,350,000","-12,100,000","-5,550,000","3,050,000","60,000","6,670,000","6,950,000","2,640,000","5,650,000","4,140,000","6,260,000","6,630,000","17,890,000","4,760,000","8,010,000","4,590,000","-33,410,000","5,330,000","5,000,000","4,650,000","-10,200,000","5,690,000","4,740,000","6,280,000","3,460,000","8,150,000","12,490,000","8,720,000","-3,230,000","10,060,000","9,300,000","2,260,000","-13,800,000","7,330,000","8,260,000","4,180,000","7,200,000","8,620,000","9,270,000","5,100,000","-980,000","7,500,000","8,080,000","4,650,000","-3,880,000","3,890,000","5,940,000","2,400,000","-17,290,000","5,540,000","5,250,000","4,420,000","-18,990,000","3,850,000","-1,870,000","4,930,000","-3,060,000","-930,000","3,470,000","3,250,000","900,000","-2,670,000","2,280,000","1,410,000","-12,130,000","1,270,000","6,030,000","1,500,000","-3,550,000","990,000","1,580,000","-6,360,000","-1,460,000","-2,070,000","3,740,000"
NetIncomeCommonStockholders,"58,420,000","14,170,000","12,820,000","19,590,000","11,840,000","13,060,000","23,690,000","-100,870,000","-15,700,000","13,120,000","38,400,000","19,110,000","22,020,000","19,090,000","16,710,000","22,670,000","19,600,000","24,320,000","-4,010,000","13,130,000","14,850,000","6,990,000","-67,360,000","8,780,000","10,480,000","8,300,000","-60,800,000","11,710,000","1,710,000","13,980,000","1,470,000","22,230,000","26,200,000","18,570,000","6,850,000","28,630,000","26,890,000","13,180,000","-13,940,000","18,670,000","16,660,000","12,490,000","13,250,000","18,270,000","17,090,000","11,750,000","5,690,000","12,720,000","21,430,000","5,430,000","-11,360,000","5,830,000","8,990,000","-3,680,000","-161,830,000","8,320,000","9,450,000","7,870,000","-168,870,000","6,580,000","-3,190,000","7,050,000","-123,030,000","-12,720,000","2,860,000","6,640,000","-52,250,000","230,000","4,050,000","2,510,000","-15,540,000","2,170,000","10,290,000","2,540,000","-26,160,000","3,670,000","-1,420,000","4,580,000","-5,620,000","-4,040,000","6,730,000"
	NetIncome,"58,420,000","14,170,000","12,820,000","19,590,000","11,840,000","13,060,000","23,690,000","-100,870,000","-15,700,000","13,120,000","38,400,000","19,110,000","22,020,000","19,090,000","16,710,000","22,670,000","19,600,000","24,320,000","-4,010,000","13,130,000","14,850,000","6,990,000","-67,360,000","8,780,000","10,480,000","8,300,000","-60,800,000","11,710,000","1,710,000","13,980,000","1,470,000","22,230,000","26,200,000","18,570,000","6,850,000","28,630,000","26,890,000","13,180,000","-13,940,000","18,670,000","16,660,000","12,490,000","13,250,000","18,270,000","17,090,000","11,750,000","5,690,000","12,720,000","21,430,000","5,430,000","-11,360,000","5,830,000","8,990,000","-3,680,000","-161,830,000","8,320,000","9,450,000","7,870,000","-168,870,000","6,580,000","-3,190,000","7,050,000","-123,030,000","-12,720,000","2,860,000","6,640,000","-52,250,000","230,000","4,050,000","2,510,000","-15,540,000","2,170,000","10,290,000","2,540,000","-26,160,000","3,670,000","-1,420,000","4,580,000","-5,620,000","-4,040,000","6,730,000"
		NetIncomeIncludingNoncontrollingInterests,"58,420,000","14,170,000","12,820,000","19,590,000","11,840,000","13,060,000","23,690,000","-100,870,000","-15,700,000","13,120,000","38,400,000","19,110,000","22,020,000","19,090,000","16,710,000","22,670,000","19,600,000","24,320,000","-4,010,000","13,130,000","14,850,000","6,990,000","-67,360,000","8,780,000","10,480,000","8,300,000","-60,800,000","11,710,000","1,710,000","13,980,000","1,470,000","22,230,000","26,200,000","19,380,000","8,280,000","29,950,000","27,800,000","14,040,000","-13,090,000","19,960,000","17,170,000","12,250,000","13,250,000","18,270,000","17,090,000","11,750,000","5,690,000","12,720,000","21,430,000","5,430,000","-11,360,000","5,830,000","8,990,000","-3,680,000","-161,830,000","8,320,000","9,450,000","7,870,000","-168,870,000","6,580,000","-3,190,000","7,050,000","-123,030,000","-12,720,000","2,860,000","6,640,000","-52,250,000","230,000","4,050,000","2,510,000","-15,540,000","2,170,000","10,290,000","2,540,000","-26,160,000","3,670,000","-1,420,000","4,580,000","-5,620,000","-4,040,000","6,730,000"
			NetIncomeContinuousOperations,"58,420,000","14,170,000","12,820,000","19,590,000","11,840,000","13,060,000","23,690,000","-100,870,000","-15,700,000","13,120,000","1,720,000","19,110,000","22,020,000","19,090,000","16,710,000","22,670,000","19,600,000","24,320,000","-4,010,000","13,130,000","14,850,000","6,990,000","-67,360,000","8,780,000","10,480,000","8,300,000","-60,800,000","11,710,000","8,490,000","13,980,000","2,680,000","18,390,000","26,200,000","19,380,000","8,280,000","29,950,000","27,100,000","14,040,000","-13,090,000","19,960,000","17,170,000","12,250,000","7,130,000","16,980,000","17,090,000","11,750,000","8,170,000","12,760,000","15,220,000","5,750,000","-7,150,000","6,510,000","9,310,000","4,060,000","-154,060,000","8,300,000","9,380,000","7,790,000","-171,100,000","6,580,000","-3,190,000","8,390,000","-118,540,000","-1,850,000","6,890,000","5,310,000","-5,910,000","230,000","4,050,000","2,510,000","-15,540,000","2,170,000","10,290,000","2,540,000","-26,160,000","3,670,000","-1,420,000","4,580,000","-5,620,000","-4,040,000","6,730,000"
			NetIncomeDiscontinuousOperations,,,,,,,"0","0","0","0","24,970,000",,,,,,,,,,,,"0","0","0","0","0","0","-6,780,000","0","-1,210,000","3,840,000","0",,"0","0","700,000",,"0","0","0","0","6,120,000","1,290,000","0","0","-2,480,000","-40,000","6,210,000","-320,000","-4,210,000","-680,000","-320,000","-7,740,000","-7,770,000","20,000","70,000","80,000","2,230,000",,,"-1,340,000","-4,490,000","-10,870,000","-4,030,000","1,330,000",,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-810,000","-1,430,000","-1,320,000","-910,000","-860,000","-850,000","-1,290,000","-510,000","240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"58,420,000","14,170,000","12,820,000","19,590,000","11,840,000","13,060,000","23,690,000","-100,870,000","-15,700,000","13,120,000","38,400,000","19,110,000","22,020,000","19,090,000","16,710,000","22,670,000","19,600,000","24,320,000","-4,010,000","13,130,000","14,850,000","6,990,000","-67,360,000","8,780,000","10,480,000","8,300,000","-60,800,000","11,710,000","1,710,000","13,980,000","1,470,000","22,230,000","26,200,000","18,570,000","6,850,000","28,630,000","26,890,000","13,180,000","-13,940,000","18,670,000","16,660,000","12,490,000","13,250,000","18,270,000","17,090,000","11,750,000","5,690,000","12,720,000","21,430,000","5,430,000","-11,360,000","5,830,000","8,990,000","-3,680,000","-161,830,000","8,320,000","9,450,000","7,870,000","-168,870,000","6,580,000","-3,190,000","7,050,000","-123,030,000","-12,720,000","2,860,000","6,640,000","-52,250,000","230,000","4,050,000","2,510,000","-15,540,000","2,170,000","10,290,000","2,540,000","-26,160,000","3,670,000","-1,420,000","4,580,000","-5,620,000","-4,040,000","6,730,000"
BasicEPS,,"0.33","0.3","0.46","0.27","0.3","0.55","-2.32","-0.36","0.3","0.86","0.42","0.48","0.42","0.37","0.49","0.43","0.53","-0.09","0.29","0.32","0.15","-1.48","0.19","0.23","0.18","-1.35","0.26","0.04","0.31","0.03","0.49","0.58","0.41","0.15","0.71","0.68","0.34",,"0.48","0.45","0.36",,"0.53","0.5","0.35",,"0.38","0.63","0.16",,"0.17","0.27","-0.11",,"0.25","0.28","0.23",,"0.2","-0.12","0.34",,"-0.63","0.14","0.2",,"0.01","0.2","0.13",,"0.11","0.51","0.13",,"0.177","-0.068","0.221",,"-0.195","0.324"
DilutedEPS,,"0.33","0.3","0.45","0.27","0.3","0.54","-2.32","-0.36","0.3","0.85","0.42","0.48","0.42","0.36","0.49","0.42","0.53","-0.09","0.29","0.32","0.15","-1.48","0.19","0.23","0.18","-1.35","0.26","0.04","0.31","0.03","0.49","0.58","0.41","0.15","0.7","0.67","0.33",,"0.47","0.44","0.36",,"0.52","0.49","0.34",,"0.37","0.62","0.16",,"0.17","0.27","-0.11",,"0.25","0.28","0.23",,"0.2","-0.12","0.34",,"-0.63","0.14","0.19",,"0.01","0.2","0.13",,"0.11","0.51","0.13",,"0.099","-0.068","0.123",,"-0.195","0.181"
BasicAverageShares,,"42,799,206","42,842,566","42,889,922","43,110,191","43,185,007","43,202,937","43,457,704","43,463,235","44,201,053","44,868,503","45,175,244","45,592,075","45,578,815","45,747,659","45,850,288","45,920,307","45,779,966","45,721,160","45,721,155","45,717,697","45,570,495","45,484,485","45,435,936","45,429,851","45,278,990","45,188,303","45,157,412","45,150,827","44,997,961","44,938,675","44,919,340","44,901,090","44,768,594","44,698,948","40,345,828","39,425,471","39,234,780",,"39,045,282","37,345,026","34,592,267",,"34,417,879","34,215,734","33,913,610",,"33,827,939","33,794,647","33,569,677",,"33,496,634","33,485,317","33,459,502",,"33,420,560","33,409,500","33,409,500",,"33,409,500","26,223,236","20,759,500",,"20,132,201","20,010,000","20,010,000",,"20,010,000","20,010,000","20,010,000",,"20,010,000","20,010,000","20,010,000",,"20,759,500","20,759,500","20,759,500",,"20,759,500","20,759,500"
DilutedAverageShares,,"43,109,693","43,086,974","43,094,099","43,308,356","43,634,876","43,493,781","43,457,704","43,463,235","44,470,472","45,144,353","45,415,767","45,828,315","45,992,182","46,085,202","46,166,558","46,200,757","46,229,337","45,721,160","46,029,361","45,922,416","45,908,958","45,484,485","45,760,455","45,726,348","45,654,816","45,188,303","45,499,104","45,418,907","45,400,843","45,384,460","45,276,199","45,230,862","45,186,114","45,159,205","40,746,503","39,886,593","39,790,524",,"39,508,503","37,694,221","35,027,899",,"34,901,277","34,769,576","34,599,076",,"34,512,820","34,437,418","34,314,020",,"34,007,846","33,656,242","33,487,526",,"33,469,027","33,642,907","33,551,645",,"33,457,027","26,223,236","20,759,500",,"20,132,201","20,760,000","20,760,000",,"20,010,000","20,010,000","20,010,000",,"20,010,000","20,323,060","20,310,491",,"37,099,338","37,099,338","37,099,338",,"37,099,338","37,099,338"
TotalOperatingIncomeAsReported,"95,910,000","21,930,000","17,590,000","30,820,000","25,570,000","21,110,000","18,350,000","-108,320,000","-18,150,000","19,830,000","5,570,000","28,690,000","31,110,000","25,850,000","25,460,000","29,880,000","31,520,000","35,210,000","18,380,000","28,120,000","26,250,000","15,740,000","-96,900,000","17,790,000","18,660,000","16,450,000","-68,040,000","21,560,000","19,210,000","27,500,000","15,600,000","32,270,000","44,040,000","32,590,000","11,860,000","43,290,000","41,640,000","23,740,000","19,330,000","36,600,000","43,200,000","28,740,000","26,400,000","35,790,000","42,500,000","30,030,000","19,500,000","33,010,000","36,520,000","25,050,000","9,780,000","20,170,000","15,620,000","4,340,000","-162,230,000","27,890,000","29,850,000","28,110,000","-174,130,000","27,320,000","21,700,000","33,340,000","-100,830,000","26,400,000","31,530,000","29,260,000","15,060,000","18,000,000","27,790,000","23,250,000","-9,590,000","20,930,000","32,980,000","20,900,000","-12,370,000","21,670,000","22,430,000","12,160,000","5,810,000","7,650,000","28,770,000"
