name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,12/31/2004
			RawMaterials,"12,337,000","10,962,000","10,688,000","11,621,000","10,372,000","10,690,000","9,289,000","8,508,000","7,752,000","7,713,000","6,938,000","5,547,000","6,042,000","6,578,000","6,588,000","6,820,000","7,919,000","9,234,000","8,292,000","7,898,000","7,419,000","6,992,000","7,404,000","7,439,000","7,648,000","8,119,000","7,480,000","7,292,000","7,231,000","7,034,000","7,899,000","5,879,000","5,309,000","4,158,000","3,146,000","2,477,000","2,651,000","2,822,000","2,185,000","2,558,000","3,906,000","3,539,000","2,825,000","2,705,000","1,849,000","1,254,000","1,268,000","1,256,000","1,501,000","1,110,000","1,410,000","1,536,000","1,168,000",,,,,,,,,,,,,,
			WorkInProcess,"3,781,000","2,090,000","3,682,000","3,469,000","3,726,000","2,705,000","3,459,000","2,637,000","2,533,000","2,039,000","2,228,000","1,415,000","1,612,000","1,160,000","1,360,000","1,315,000","1,354,000","771,000","1,143,000","1,221,000","1,021,000","614,000","728,000","1,142,000","917,000","453,000","1,222,000","1,108,000","943,000","507,000","913,000","855,000","1,021,000","904,000","739,000","688,000","612,000","392,000","910,000","1,022,000","571,000","622,000","497,000","640,000","807,000","321,000","194,000","282,000","246,000","91,000","301,000","348,000","187,000",,,,,,,,,,,,,,
			FinishedGoods,"16,736,000","18,619,000","18,757,000","17,223,000","19,269,000","19,111,000","16,404,000","16,561,000","13,784,000","11,720,000","10,323,000","11,096,000","11,650,000","11,941,000","10,147,000","8,470,000","7,729,000","7,396,000","7,600,000","7,778,000","8,165,000","8,563,000","8,755,000","8,859,000","9,661,000","9,665,000","6,744,000","5,566,000","5,045,000","6,416,000","5,832,000","6,156,000","5,559,000","5,221,000","4,381,000","3,078,000","3,533,000","3,947,000","3,867,000","3,481,000","3,347,000","3,802,000","3,733,000","2,473,000","2,209,000","2,746,000","2,994,000","2,781,000","2,815,000","2,847,000","2,371,000","1,485,000","1,382,000",,,,,,,,,,,,,,
		PrepaidAssets,"5,742,000","4,842,000","5,944,000","5,285,000","2,855,000","2,994,000","3,369,000","2,617,000","2,243,000","2,961,000","2,858,000","3,330,000","2,221,000","1,944,000","2,248,000","2,977,000","2,350,000","2,556,000","6,031,000","5,074,000","3,479,000","1,382,000","1,998,000","2,992,000","1,388,000","1,577,000","2,603,000","3,380,000","3,904,000","4,084,000","3,587,000","1,846,000","1,018,000","1,476,000","1,231,000","959,000","778,000","1,124,000","1,249,000","1,536,000","980,000","1,413,000","1,212,000","797,000","727,000","1,036,000","1,448,000","1,048,000","991,000","1,078,000","1,264,000","798,000","1,179,000","773,000","1,187,000","1,177,000","1,518,000","2,429,000","2,921,000","1,981,000","1,627,000","2,079,000","2,820,000","4,642,000","802,000","275,000","105,000"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,800,000","2,800,000","2,800,000",,,"542,000","131,000",,,,,,,,,,,,
	TotalNonCurrentAssets,"78,678,000","78,403,000","69,133,000","67,898,000","61,590,000","55,855,000","56,292,000","51,830,000","55,642,000","54,505,000","55,127,000","38,502,000","38,998,000","36,452,000","35,772,000","35,741,000","33,575,000","34,265,000","34,560,000","34,881,000","35,025,000","35,771,000","36,242,000","37,524,000","38,264,000","38,459,000","39,032,000","37,434,000","36,798,000","35,160,000","25,323,000","19,190,000","7,110,000","6,663,000","7,125,000","7,068,000","6,340,000","6,119,000","6,195,000","5,354,000","5,572,000","5,613,000","5,599,000","5,730,000","6,174,000","6,042,000","3,938,000","3,856,000","3,879,000","3,704,000","3,490,000","26,318,000","25,919,000","36,000","203,000","1,185,000","1,763,000","1,995,000","2,244,000","2,624,000","2,979,000","3,281,000","2,986,000","3,210,000","3,270,000","3,509,000","2,944,000"
		NetPPE,"29,097,000","29,397,000","28,788,000","31,106,000","28,157,000","28,123,000","28,232,000","27,810,000","27,692,000","27,320,000","27,367,000","27,324,000","27,607,000","28,230,000","27,388,000","27,744,000","28,165,000","28,729,000","29,164,000","29,696,000","30,213,000","31,204,000","31,820,000","32,471,000","33,224,000","33,564,000","33,711,000","32,883,000","32,359,000","30,940,000","21,238,000","15,297,000","3,420,000","3,088,000","3,022,000","2,999,000","2,532,000","2,342,000","2,122,000","2,163,000","2,257,000","2,388,000","2,271,000","2,383,000","2,220,000","2,315,000","2,015,000","1,964,000","1,959,000","1,784,000","1,636,000","1,719,000","1,624,000","0","133,000","1,105,000","1,677,000","1,905,000","2,131,000","2,503,000","2,851,000","3,170,000","2,900,000","3,092,000","3,032,000","3,248,000","2,904,000"
			GrossPPE,"53,400,000","52,760,000","51,407,000","53,435,000","50,441,000","49,655,000","49,010,000","48,496,000","47,952,000","46,841,000","46,136,000","45,352,000","45,911,000","45,729,000","44,111,000","43,687,000","44,025,000","43,659,000","43,100,000","42,638,000","42,218,000","42,217,000","41,850,000","41,544,000","41,557,000","41,113,000","40,337,000","38,622,000","37,577,000","35,689,000","25,603,000","19,294,000","3,420,000","3,088,000","3,022,000","6,621,000","2,532,000","2,342,000",,"5,062,000",,,,"4,466,000",,,,"3,384,000",,,,"2,590,000",,"0","6,028,000","6,807,000","7,929,000","7,931,000","7,879,000","7,872,000","7,875,000","7,775,000","6,227,000","6,419,000","6,359,000","6,575,000","4,976,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0",,"0","0","0","0","0","0","0",,,,"0","0"
				LandAndImprovements,"572,000","572,000","572,000","572,000","572,000","572,000","572,000","572,000","572,000","572,000","572,000","572,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,420,000","22,575,000","22,575,000","22,575,000","22,575,000","22,576,000","22,541,000","22,468,000","22,902,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,222,000","2,220,000","2,220,000","2,214,000","2,210,000","2,210,000","2,195,000",,,,"1,974,000","1,527,000"
				MachineryFurnitureEquipment,"3,376,000","3,376,000","3,376,000","3,376,000","3,326,000","3,360,000","3,345,000","3,326,000","3,207,000","2,981,000","2,975,000","2,975,000","2,900,000","2,724,000","2,709,000","2,709,000","2,709,000","2,709,000","2,709,000","2,709,000","2,708,000","2,709,000","2,709,000","2,709,000","2,697,000","2,715,000","2,616,000","2,581,000","2,570,000","626,000","626,000","626,000",,,,"490,000",,,,"4,882,000",,,,"4,286,000",,,,"3,253,000",,,,"2,481,000",,"0",,"4,585,000","5,709,000","5,711,000","5,665,000","5,662,000","5,665,000","5,580,000",,,,"4,601,000","3,449,000"
				OtherProperties,"24,045,000","22,811,000","21,966,000","23,415,000","19,212,000","18,893,000","18,097,000","18,255,000","18,235,000","18,022,000","17,654,000","17,517,000","17,869,000","16,879,000","16,799,000","16,510,000","17,034,000","16,991,000","16,681,000","16,502,000","16,194,000","15,638,000","15,566,000","14,141,000","13,072,000","12,827,000","12,121,000","11,745,000","10,914,000","7,303,000","6,820,000","6,436,000","3,420,000","3,088,000","3,022,000","5,914,000","2,532,000","2,342,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"2,175,000","2,777,000","2,269,000","2,848,000","4,125,000","3,729,000","3,895,000","3,251,000","2,855,000","2,283,000","1,964,000","1,328,000","1,682,000","2,666,000","1,245,000","1,110,000","924,000","601,000","352,000","421,000","310,000","709,000","414,000","1,533,000","2,626,000","2,379,000","2,443,000","1,218,000","458,000","27,027,000","17,424,000","11,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"812,000","804,000","804,000","804,000","786,000","681,000","681,000","672,000","663,000","563,000","551,000","540,000","540,000","540,000","438,000","438,000","438,000","438,000","438,000","86,000","86,000","86,000","86,000","86,000","87,000","116,000","116,000","110,000","233,000","233,000","233,000","233,000",,,,"217,000",,,,"180,000",,,,"180,000",,,,"131,000",,,,"109,000",,"0",,,,,,,,,,,,,
			AccumulatedDepreciation,"-24,303,000","-23,363,000","-22,619,000","-22,329,000","-22,284,000","-21,532,000","-20,778,000","-20,686,000","-20,260,000","-19,521,000","-18,769,000","-18,028,000","-18,304,000","-17,499,000","-16,723,000","-15,943,000","-15,860,000","-14,930,000","-13,936,000","-12,942,000","-12,005,000","-11,013,000","-10,030,000","-9,073,000","-8,333,000","-7,549,000","-6,626,000","-5,739,000","-5,218,000","-4,749,000","-4,365,000","-3,997,000",,,,"-3,622,000",,,,"-2,899,000",,,,"-2,083,000",,,,"-1,420,000",,,,"-871,000",,"0","-5,895,000","-5,702,000","-6,252,000","-6,026,000","-5,748,000","-5,369,000","-5,024,000","-4,605,000","-3,327,000","-3,327,000","-3,327,000","-3,327,000","-2,072,000"
		GoodwillAndOtherIntangibleAssets,"16,080,000","16,426,000","16,772,000","15,376,000","15,694,000","15,998,000","16,302,000","16,606,000","20,256,000","20,571,000","20,991,000","5,105,000","5,242,000","5,307,000","5,501,000","5,231,000","5,148,000","5,386,000","5,278,000","5,056,000","4,752,000","4,503,000","4,352,000","5,013,000","4,952,000","4,759,000","4,787,000","4,511,000","4,399,000","4,150,000","4,015,000","3,823,000","3,620,000","3,505,000","3,418,000","3,219,000","3,066,000","2,938,000","2,903,000","2,635,000","2,659,000","2,499,000","2,422,000","2,314,000","2,192,000","2,015,000","1,817,000","1,712,000","1,704,000","1,629,000","1,490,000","1,363,000","1,265,000",,,,,,,,,,,,,,
			OtherIntangibleAssets,"16,080,000","16,426,000","16,772,000","15,376,000","15,694,000","15,998,000","16,302,000","16,606,000","20,256,000","20,571,000",,"5,105,000","5,242,000","5,307,000","5,501,000","5,231,000","5,148,000","5,386,000","5,278,000","5,056,000","4,752,000","4,503,000","4,352,000","5,013,000","4,952,000","4,759,000","4,787,000","4,511,000","4,399,000","4,150,000","4,015,000","3,823,000","3,620,000","3,505,000","3,418,000","3,219,000","3,066,000","2,938,000","2,903,000","2,635,000","2,659,000","2,499,000","2,422,000","2,314,000","2,192,000","2,015,000","1,817,000","1,712,000","1,704,000","1,629,000","1,490,000","1,363,000",,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"30,733,000","29,666,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","20,000,000","22,500,000",,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,500,000",,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,000","70,000","70,000","685,000","850,000","742,000","839,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"2,768,000","2,914,000","23,573,000","21,416,000","17,739,000","11,734,000","11,758,000","7,414,000","7,694,000","6,614,000","6,769,000","6,073,000","6,149,000","2,915,000","2,883,000","2,766,000","262,000","150,000","118,000","129,000","60,000","64,000","70,000","40,000","88,000","136,000","534,000","40,000","40,000","70,000","70,000",,,"70,000","685,000","850,000","742,000","839,000","1,170,000","556,000","656,000","726,000","906,000","1,033,000","1,762,000","1,712,000","106,000","180,000","216,000","291,000","364,000","3,236,000","530,000","36,000","70,000","80,000","86,000","90,000","113,000","121,000","128,000","111,000","86,000","118,000","238,000","261,000","40,000"
TotalLiabilitiesNetMinorityInterest,"70,493,000","66,875,000","69,078,000","81,609,000","76,484,000","75,104,000","73,318,000","70,727,000","76,902,000","80,887,000","74,991,000","70,633,000","69,616,000","68,589,000","66,331,000","68,882,000","68,303,000","66,104,000","70,254,000","75,551,000","73,375,000","46,644,000","35,390,000","41,509,000","43,238,000","29,950,000","31,778,000","31,893,000","35,887,000","32,454,000","33,906,000","29,846,000","29,177,000","24,927,000","29,849,000","30,065,000","29,048,000","27,489,000","31,100,000","30,935,000","30,482,000","30,107,000","24,959,000","25,123,000","26,898,000","27,235,000","26,991,000","24,619,000","43,684,000","41,178,000","43,833,000","42,038,000","41,302,000","4,698,000","6,875,000","12,201,000","8,130,000","12,286,000","8,350,000","6,687,000","62,421,000","64,189,000","62,456,000","207,839,000","208,651,000","146,211,000","72,269,000"
	CurrentLiabilities,"46,421,000","41,880,000","43,038,000","54,650,000","50,447,000","48,085,000","45,702,000","44,506,000","50,056,000","53,290,000","46,897,000","42,345,000","40,497,000","38,989,000","36,261,000","37,460,000","36,155,000","33,491,000","36,258,000","40,972,000","38,650,000","32,378,000","30,451,000","35,499,000","34,987,000","27,964,000","29,862,000","29,888,000","33,883,000","30,487,000","32,015,000","29,729,000","29,065,000","24,804,000","23,954,000","22,413,000","19,955,000","16,938,000","19,287,000","17,852,000","16,138,000","14,265,000","15,095,000","15,186,000","15,447,000","15,206,000","18,042,000","14,716,000","31,879,000","34,478,000","36,042,000","36,174,000","34,243,000","4,698,000","6,875,000","12,201,000","8,105,000","12,255,000","8,313,000","6,643,000","62,371,000","64,133,000","9,650,000","11,693,000","14,042,000","9,315,000","2,714,000"
		PayablesAndAccruedExpenses,"43,609,000","39,159,000","40,550,000","52,250,000","48,185,000","46,007,000","43,611,000","42,639,000","48,299,000","51,634,000","45,191,000","40,581,000","38,885,000","37,470,000","35,013,000","36,217,000","34,601,000","32,396,000","36,258,000","40,972,000","38,650,000","32,378,000","30,451,000","35,499,000","34,987,000","27,964,000","29,862,000","29,888,000","33,883,000","30,487,000","30,815,000","27,329,000","25,338,000","19,603,000","18,729,000","17,162,000","14,851,000","11,958,000","14,287,000","10,246,000","11,876,000","10,933,000","10,543,000","10,726,000","11,007,000","10,316,000","11,907,000","9,922,000","11,278,000","8,789,000","10,240,000","10,351,000","9,279,000","4,698,000","6,875,000","12,201,000","8,105,000","12,255,000","8,313,000","6,643,000","7,209,000","7,957,000","5,206,000","7,249,000","9,598,000","9,154,000","1,216,000"
			Payables,"14,558,000","13,689,000","14,241,000","15,525,000","14,385,000","15,529,000","15,430,000","13,684,000","15,727,000","19,514,000","16,208,000","14,543,000","15,951,000","16,553,000","16,550,000","13,963,000","13,391,000","13,123,000","14,112,000","14,233,000","12,320,000","11,125,000","12,162,000","11,878,000","11,724,000","11,847,000","13,157,000","12,980,000","17,527,000","18,302,000","18,196,000","12,699,000","11,329,000","8,511,000","8,520,000","7,230,000","6,183,000","5,012,000","5,595,000","5,610,000","5,072,000","5,633,000","5,203,000","5,181,000","4,488,000","4,114,000","5,038,000","3,353,000","4,943,000","3,010,000","4,368,000","4,751,000","4,841,000","635,000","6,875,000","12,201,000","3,136,000","4,553,000","8,313,000","6,643,000","7,209,000","7,957,000","5,206,000","7,249,000","9,598,000","9,154,000","1,216,000"
				AccountsPayable,"13,598,000","12,493,000","12,911,000","14,061,000","12,644,000","13,669,000","13,419,000","11,539,000","13,235,000","16,560,000","13,106,000","11,194,000","12,396,000","12,998,000","13,005,000","10,441,000","9,836,000","9,716,000","10,674,000","10,736,000","8,813,000","7,616,000","8,763,000","8,506,000","8,338,000","8,313,000","9,815,000","9,763,000","17,527,000","18,302,000","18,196,000","12,699,000","11,329,000","8,511,000","8,520,000","7,230,000","6,183,000","5,012,000","5,595,000","5,610,000","5,072,000","5,633,000","5,203,000","5,181,000","4,488,000","4,114,000","5,038,000","3,353,000","4,943,000","3,010,000","4,368,000","4,751,000","4,841,000","635,000","6,875,000","12,201,000","3,136,000","4,553,000","8,313,000","6,643,000","7,209,000","7,957,000","5,206,000","7,249,000","9,598,000","9,154,000","1,216,000"
				TotalTaxPayable,"960,000","1,196,000","1,330,000","1,464,000","1,741,000","1,860,000","2,011,000","2,145,000","2,492,000","2,954,000","3,102,000","3,349,000","3,555,000","3,555,000","3,545,000","3,522,000","3,555,000","3,407,000","3,438,000","3,497,000","3,507,000","3,509,000","3,399,000","3,372,000","3,386,000","3,534,000","3,342,000","3,217,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"29,051,000","25,470,000","26,309,000","36,725,000","33,800,000","30,478,000","28,181,000","28,955,000","32,572,000","32,120,000","28,983,000","26,038,000","22,934,000","20,917,000","18,463,000","22,254,000","21,210,000","19,273,000","22,146,000","26,739,000","26,330,000","21,253,000","18,289,000","23,621,000","23,263,000","16,117,000","16,705,000","16,908,000","16,356,000","12,185,000","12,619,000","14,630,000","14,009,000","11,092,000","10,209,000","9,932,000","8,668,000","6,946,000","8,692,000","4,636,000","6,804,000","5,300,000","5,340,000","5,545,000","6,519,000","6,202,000","6,869,000","6,569,000","6,335,000","5,779,000","5,872,000","5,600,000","4,438,000","4,063,000",,,"4,969,000","7,702,000",,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,"4,491,000","4,230,000","4,094,000","4,015,000","3,718,000","3,557,000","3,520,000","3,552,000","3,326,000","3,436,000","3,430,000","3,414,000","3,452,000","3,498,000","3,368,000","3,775,000","3,849,000","3,770,000","3,544,000","3,226,000","3,022,000","2,843,000","2,570,000","2,438,000",,"2,151,000",,,,"2,626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000","2,400,000","3,600,000","5,050,000","5,074,000","5,095,000","4,928,000","4,678,000","4,678,000","4,678,000","3,478,000","2,337,000","3,905,000","3,813,000","3,723,000","3,638,000","4,600,000","3,613,000","20,601,000","25,689,000","25,802,000","25,823,000","24,964,000",,,,,,,,,,,,,"161,000","1,215,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000","2,400,000","3,600,000","5,050,000","5,074,000","5,095,000","4,928,000","4,678,000","4,678,000","4,678,000","3,478,000","2,337,000","3,905,000","3,813,000","3,723,000","3,638,000","4,600,000","3,613,000","20,601,000","25,689,000","25,802,000","25,823,000","24,964,000",,,,,,,,,,,,,"161,000","1,215,000"
		CurrentDeferredLiabilities,"2,812,000","2,721,000","2,488,000","2,400,000","2,262,000","2,078,000","2,091,000","1,867,000","1,757,000","1,656,000","1,706,000","1,764,000","1,612,000","1,519,000","1,248,000","1,243,000","1,554,000","1,095,000",,,,,,,,,,,,,,"59,000","127,000","151,000","151,000","156,000","176,000","302,000","322,000","302,000","784,000","995,000","647,000","647,000","717,000","1,252,000","1,535,000","1,181,000",,,,,,,,,,,,,"55,162,000","56,176,000","4,444,000","4,444,000","4,444,000",,"283,000"
