name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
		Inventory,"538,000,000","744,000,000","719,000,000","819,000,000","738,000,000","878,000,000","917,000,000","816,000,000","776,000,000","897,000,000","925,000,000","809,000,000","718,000,000","902,000,000","919,000,000","792,000,000","736,000,000","866,000,000","936,000,000","847,000,000","739,000,000","887,000,000","957,000,000","905,000,000","839,000,000","976,000,000","923,000,000","824,000,000","749,000,000","1,022,000,000","1,025,000,000","902,000,000","746,000,000","1,024,000,000","1,049,000,000","916,000,000","754,000,000","1,005,000,000","1,073,000,000","965,000,000","866,000,000","1,052,000,000","1,105,000,000","924,000,000","741,000,000","1,025,000,000","1,185,000,000","862,000,000","1,167,000,000","1,302,000,000","1,073,000,000","846,000,000","1,255,000,000","1,383,000,000","1,142,000,000","686,000,000","1,089,000,000","1,197,000,000","982,000,000","652,000,000","1,137,000,000","1,164,000,000","936,000,000","675,000,000","1,089,000,000","1,076,000,000","782,000,000","490,000,000","891,000,000","944,000,000","703,000,000","432,000,000","754,000,000","838,000,000","642,000,000","430,000,000","620,000,000","673,000,000","551,000,000","432,000,000","683,000,000","704,000,000","587,000,000","424,000,000","586,000,000","432,000,000","443,000,000","304,000,000","441,000,000","485,000,000","403,000,000","380,000,000","479,000,000","470,000,000","393,000,000","316,000,000","452,000,000","472,000,000","372,000,000","283,000,000","460,800,000","453,800,000","337,400,000","236,000,000","398,400,000","456,800,000","406,900,000","317,600,000","417,200,000","466,500,000","390,600,000","282,700,000"
		PrepaidAssets,"100,000,000","63,000,000","139,000,000","253,000,000","76,000,000","51,000,000","128,000,000","268,000,000","124,000,000","79,000,000","249,000,000","348,000,000","112,000,000","94,000,000","214,000,000","324,000,000","114,000,000","118,000,000","200,000,000","273,000,000","56,000,000","76,000,000","145,000,000","271,000,000","89,000,000","135,000,000","180,000,000","272,000,000","80,000,000","108,000,000","175,000,000","249,000,000","55,000,000","89,000,000","210,000,000","312,000,000","87,000,000","283,000,000","274,000,000","397,000,000","315,000,000","308,000,000","416,000,000","446,000,000","102,000,000","204,000,000","331,000,000","100,000,000","161,000,000","318,000,000","465,000,000","81,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000,000",,,,,,,,,,,,,,,,,,,,,"3,000,000","2,000,000","10,000,000","10,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","23,000,000","0","0","11,000,000","128,000,000","104,000,000","114,000,000","24,000,000","31,000,000","32,000,000","38,000,000","49,000,000","148,000,000","90,000,000",,"0","96,000,000","96,000,000","80,000,000","43,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","23,000,000","0","0","11,000,000","128,000,000","104,000,000","114,000,000","24,000,000","31,000,000","32,000,000","38,000,000","49,000,000","148,000,000","90,000,000",,"0","96,000,000","96,000,000","80,000,000","43,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","2,060,000,000","2,050,000,000",,,"0","0","29,000,000","28,000,000","30,000,000",,"74,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","294,000,000","293,000,000","564,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"144,000,000","72,000,000","137,000,000","35,000,000","29,000,000","60,000,000","46,000,000","112,000,000","169,000,000","113,000,000","18,000,000","83,000,000","20,000,000","11,000,000","11,000,000","24,000,000","43,000,000","29,000,000","84,000,000","113,000,000","114,000,000","163,000,000","149,000,000","152,000,000","230,000,000","242,000,000","162,000,000","155,000,000","87,000,000","240,000,000","71,000,000","73,000,000","43,000,000","98,000,000","107,000,000","142,000,000","77,000,000","138,000,000","403,000,000","165,000,000","583,000,000","156,000,000","113,000,000","135,000,000","174,000,000","182,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"409,000,000","408,000,000","343,000,000","363,000,000","279,000,000","396,000,000","390,000,000","501,000,000","379,000,000","392,000,000","402,000,000","449,000,000","321,000,000","406,000,000","363,000,000","307,000,000","158,000,000","215,000,000","258,000,000","285,000,000","184,000,000","206,000,000","274,000,000","319,000,000","224,000,000","177,000,000","212,000,000","383,000,000","515,000,000","587,000,000","235,000,000","263,000,000","158,000,000","274,000,000","391,000,000","433,000,000","332,000,000","405,000,000","41,000,000","391,000,000","28,000,000","289,000,000","206,000,000","246,000,000","213,000,000","277,000,000","61,000,000","105,000,000","83,000,000","50,000,000","60,000,000","91,000,000","571,000,000","821,000,000","2,118,000,000","1,768,000,000","1,466,000,000","757,000,000","897,000,000","568,000,000","688,000,000","479,000,000","581,000,000","844,000,000","1,121,000,000","1,124,000,000","854,000,000","579,000,000","512,000,000","630,000,000","656,000,000","598,000,000","607,000,000","539,000,000","629,000,000","456,000,000","536,000,000","1,410,000,000","1,424,000,000","1,027,000,000","987,000,000","1,192,000,000","745,000,000","356,000,000","199,000,000","253,000,000","471,000,000","100,000,000","125,000,000","258,000,000","376,000,000","78,000,000","93,000,000","266,000,000","387,000,000","145,000,000","86,000,000","251,000,000","369,000,000","47,000,000","57,100,000","220,400,000","660,400,000","81,600,000","90,100,000","241,800,000","364,200,000","52,100,000","62,600,000","203,900,000","312,700,000","93,100,000"
	TotalNonCurrentAssets,"43,046,000,000","42,749,000,000","42,611,000,000","46,091,000,000","46,611,000,000","46,420,000,000","45,553,000,000","45,038,000,000","44,638,000,000","44,499,000,000","43,756,000,000","43,124,000,000","42,729,000,000","41,819,000,000","41,858,000,000","40,702,000,000","39,984,000,000","39,404,000,000","38,076,000,000","37,336,000,000","36,948,000,000","36,816,000,000","36,279,000,000","35,556,000,000","34,863,000,000","34,041,000,000","33,220,000,000","32,585,000,000","31,668,000,000","31,214,000,000","30,301,000,000","29,906,000,000","29,473,000,000","28,908,000,000","28,869,000,000","28,444,000,000","28,056,000,000","27,856,000,000","26,728,000,000","26,202,000,000","26,041,000,000","25,910,000,000","24,941,000,000","25,003,000,000","24,904,000,000","24,858,000,000","25,433,000,000","25,306,000,000","25,084,000,000","24,893,000,000","24,926,000,000","25,024,000,000","25,050,000,000","23,988,000,000","23,038,000,000","23,247,000,000","23,464,000,000","24,777,000,000","24,561,000,000","24,594,000,000","24,908,000,000","25,220,000,000","24,912,000,000","25,055,000,000","24,985,000,000","25,316,000,000","24,970,000,000","25,550,000,000","25,564,000,000","24,996,000,000","24,154,000,000","24,300,000,000","24,338,000,000","23,920,000,000","23,601,000,000","22,986,000,000","22,776,000,000","22,543,000,000","22,120,000,000","22,196,000,000","22,138,000,000","21,338,000,000","20,500,000,000","19,251,000,000","18,387,000,000","17,883,000,000","17,291,000,000","17,120,000,000","16,972,000,000","16,640,000,000","16,455,000,000","16,107,000,000","16,343,000,000","16,096,000,000","16,183,000,000","16,232,000,000","16,280,000,000","15,715,000,000","15,647,000,000","15,310,000,000","15,170,900,000","15,189,700,000","15,100,400,000","15,764,000,000","15,611,300,000","15,539,000,000","15,474,200,000","15,454,100,000","15,360,500,000","15,261,100,000","15,181,500,000","14,979,700,000"
		NetPPE,"34,929,000,000","34,567,000,000","33,785,000,000","37,258,000,000","38,041,000,000","37,847,000,000","37,319,000,000","36,824,000,000","36,480,000,000","36,126,000,000","35,692,000,000","35,159,000,000","35,040,000,000","34,363,000,000","33,781,000,000","33,151,000,000","32,405,000,000","31,797,000,000","30,533,000,000","29,637,000,000","29,345,000,000","29,286,000,000","28,804,000,000","28,014,000,000","27,274,000,000","26,539,000,000","25,605,000,000","24,807,000,000","23,978,000,000","23,589,000,000","22,836,000,000","22,310,000,000","21,933,000,000","21,645,000,000","21,079,000,000","20,561,000,000","20,125,000,000","19,736,000,000","19,103,000,000","18,590,000,000","18,233,000,000","17,849,000,000","17,282,000,000","16,894,000,000","16,648,000,000","16,390,000,000","16,463,000,000","15,683,000,000","15,440,000,000","15,143,000,000","14,899,000,000","14,641,000,000","14,433,000,000","14,006,000,000","13,773,000,000","13,450,000,000","13,275,000,000","13,507,000,000","13,279,000,000","13,133,000,000","13,002,000,000","13,684,000,000","13,571,000,000","13,411,000,000","13,336,000,000","13,476,000,000","13,272,000,000","13,797,000,000","13,750,000,000","13,487,000,000","12,696,000,000","12,502,000,000","12,422,000,000","12,352,000,000","12,136,000,000","11,692,000,000","11,449,000,000","10,595,000,000","10,289,000,000","10,213,000,000","10,064,000,000","9,619,000,000","8,853,000,000","8,068,000,000","7,702,000,000","7,316,000,000","7,217,000,000","7,131,000,000","7,078,000,000","6,953,000,000","6,839,000,000","10,752,000,000","10,876,000,000","10,873,000,000","10,897,000,000","10,967,000,000","11,050,000,000","11,046,000,000","11,100,000,000","11,239,000,000","11,179,200,000","11,167,900,000","11,110,500,000","11,147,100,000","11,187,400,000","11,157,300,000","11,132,800,000","11,080,200,000","11,098,200,000","10,928,300,000","10,891,000,000","10,833,400,000"
			GrossPPE,"44,498,000,000","43,885,000,000","43,281,000,000","48,484,000,000","49,318,000,000","48,831,000,000","48,219,000,000","47,430,000,000","46,852,000,000","46,226,000,000","45,785,000,000","45,001,000,000","45,107,000,000","44,201,000,000","43,613,000,000","42,809,000,000","42,033,000,000","41,231,000,000","39,916,000,000","38,794,000,000","40,195,000,000","39,337,000,000","38,225,000,000","37,285,000,000","36,393,000,000","35,494,000,000","34,625,000,000","33,603,000,000","32,805,000,000","32,196,000,000","31,328,000,000","30,709,000,000","30,152,000,000","29,713,000,000","29,206,000,000","28,515,000,000","27,932,000,000","27,402,000,000","26,731,000,000","26,045,000,000","25,596,000,000","25,080,000,000","24,618,000,000","24,056,000,000","23,698,000,000","23,272,000,000","23,458,000,000","22,455,000,000","22,069,000,000","21,920,000,000","21,519,000,000","21,172,000,000","20,818,000,000","20,310,000,000","19,982,000,000","19,571,000,000","19,310,000,000","19,717,000,000","19,346,000,000","19,107,000,000","18,851,000,000","19,634,000,000","19,388,000,000","19,111,000,000","18,896,000,000","19,076,000,000","18,727,000,000","19,266,000,000","19,121,000,000","18,770,000,000","17,826,000,000","17,572,000,000","17,406,000,000","17,710,000,000","17,329,000,000","16,950,000,000","16,562,000,000","15,702,000,000","15,273,000,000","15,130,000,000","14,886,000,000","14,383,000,000","13,434,000,000","12,546,000,000","11,968,000,000","11,410,000,000","11,412,000,000","11,339,000,000","11,156,000,000","10,601,000,000","10,256,000,000","17,974,000,000","17,924,000,000","17,794,000,000","17,658,000,000","17,573,000,000","17,513,000,000","17,399,000,000","17,259,000,000","17,260,000,000","17,068,300,000","16,991,800,000","16,805,100,000","16,706,900,000","16,627,800,000","16,482,200,000","16,461,400,000","16,309,500,000","16,245,300,000","15,988,100,000","15,871,400,000","15,708,000,000"
				OtherProperties,"44,498,000,000","1,464,000,000","43,281,000,000","48,484,000,000","49,318,000,000","1,917,000,000","48,219,000,000","47,430,000,000","46,852,000,000","1,879,000,000","45,785,000,000","45,001,000,000","45,107,000,000","1,594,000,000",,,,"1,477,000,000",,,,"1,441,000,000",,,,"1,470,000,000",,,,"1,504,000,000",,,,"1,477,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,461,000,000","10,158,000,000","17,760,000,000","17,705,000,000","17,481,000,000","17,335,000,000","17,245,000,000","17,187,000,000","16,994,000,000","16,911,000,000","16,791,000,000","16,623,000,000","16,558,700,000","16,484,500,000","16,354,400,000","16,258,700,000","16,114,600,000","15,704,600,000","15,555,700,000","15,438,400,000","15,235,800,000","15,190,800,000","14,923,600,000"
