name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
DilutedAverageShares,,"108,204,960","107,406,930","107,028,201","106,393,429","100,246,972","95,313,234","94,842,726","94,482,873","92,679,000","91,574,082","91,140,462","90,853,263","89,483,781","97,519,266","87,845,103","86,760,942","85,087,437","93,365,418","82,786,383","81,965,511","80,853,615","87,959,637","79,476,939","78,820,140","78,351,219","83,297,541","76,102,041","74,625,681","74,223,918","73,855,296","73,549,251","73,365,777","33,248,310",,"56,893,068","56,893,068","56,893,068",
TotalOperatingIncomeAsReported,"-112,704,000","-48,085,000","-17,833,000","-18,555,000","-28,231,000","-34,075,000","-7,199,000","-16,452,000","-22,094,000","-32,670,000","-14,005,000","-15,975,000","-24,006,000","-22,001,000","4,500,000","-6,833,000","-11,305,000","-15,497,000","6,023,000","-3,251,000","-5,344,000","-11,025,000","4,611,000","-3,930,000","-5,585,000","-10,789,000","3,558,000","-4,545,000","-6,536,000","-11,551,000","296,000","-5,114,000","-4,558,000","-7,932,000","1,582,000","-2,127,000","-1,265,000","-4,035,000","2,319,000"
TotalExpenses,"524,314,000","144,346,000","144,411,000","118,908,000","116,649,000","108,860,000","102,396,000","93,203,000","88,659,000","86,846,000","86,565,000","81,624,000","83,627,000","78,361,000","83,018,000","73,885,000","73,495,000","69,025,000","67,186,000","56,852,000","55,518,000","51,405,000","49,798,000","44,867,000","44,226,000","41,259,000","40,279,000","35,782,000","35,686,000","34,537,000","33,418,000","30,677,000","29,174,000","25,387,000","24,107,000","20,637,000","19,102,000","16,615,000","16,238,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-129,968,000","-48,763,000","-24,943,000","-23,314,000","-32,948,000","-35,656,000","-19,032,000","-19,225,000","-24,323,000","-31,430,000","-14,650,000","-16,987,000","-24,488,000","-22,639,000","6,468,000","-7,317,000","-12,683,000","-15,046,000","5,534,000","-3,314,000","-5,035,000","-10,879,000","3,522,000","-4,389,000","-6,493,000","-10,350,000","2,634,000","-4,925,000","-6,322,000","-12,670,000","-331,000","-6,354,000","-4,639,000","-8,074,000","1,516,000","-2,564,000","-1,636,000","-4,791,000","2,200,000"
NormalizedIncome,"-128,948,600","-48,763,000","-24,943,000","-23,314,000","-32,948,000","-35,656,000","-19,032,000","-19,225,000","-24,323,000","-31,430,000","-14,650,000","-16,987,000","-24,488,000","-22,639,000","6,468,000","-7,317,000","-12,683,000","-15,046,000","5,534,000","-3,314,000","-5,035,000","-10,879,000","3,522,000","-4,389,000","-6,493,000","-10,350,000","2,634,000","-4,925,000","-6,322,000","-12,670,000","-331,000","-6,354,000","-4,639,000","-8,074,000","1,516,000","-2,564,000","-1,636,000","-4,791,000","2,200,000"
InterestExpense,,,"1,980,000","3,234,000","3,802,000",,"3,168,000","2,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-8,688,000","736,000","-2,388,000","-3,234,000","-3,802,000","-1,022,000","-2,812,000","-2,553,000","-1,845,000","1,453,000","2,381,000","-482,000","65,000","-128,000","1,278,000","99,000","-811,000","978,000","-1,452,000","622,000","950,000","469,000","485,000","-187,000","-605,000","645,000","931,000","-104,000","402,000","-1,041,000","785,000","-944,000","74,000","-38,000","1,077,000","-387,000","-324,000","-679,000","2,798,000"
EBIT,"-114,811,000","-48,085,000","-19,940,000","-18,555,000","-28,231,000","-34,075,000","-8,569,000","-16,452,000","-22,094,000","-32,670,000","-14,005,000","-15,975,000","-24,006,000","-22,001,000","4,500,000","-6,833,000","-11,305,000","-15,497,000","6,023,000","-3,251,000","-5,344,000","-11,025,000","4,611,000","-3,930,000","-5,585,000","-10,789,000","3,558,000","-4,545,000","-6,536,000","-11,551,000","-1,418,000","-5,114,000","-4,558,000","-7,932,000","308,000","-2,127,000","-1,265,000","-4,035,000","-640,000"
EBITDA,"-103,593,000"
ReconciledCostOfRevenue,"63,726,000","17,809,000","17,378,000","14,338,000","14,201,000","13,482,000","12,462,000","11,284,000","10,335,000","10,180,000","9,652,000","8,768,000","8,398,000","8,326,000","7,749,000","7,052,000","6,440,000","6,442,000","5,887,000","5,436,000","4,878,000","4,672,000","4,510,000","4,116,000","3,721,000","3,496,000","3,279,000","3,044,000","2,863,000","2,833,000","2,788,000","2,590,000","2,491,000","2,042,000","1,968,000","1,652,000","1,507,000","1,349,000","1,507,000"
ReconciledDepreciation,"11,218,000","2,679,000","2,617,000","2,815,000","3,107,000","2,349,000","-4,642,000","5,347,000","5,140,000","4,058,000","4,015,000","5,676,000","2,917,000","2,736,000","1,676,000","854,000","829,000","797,000","1,358,000","686,000","662,000","622,000","570,000","544,000","569,000","497,000","564,000","362,000","345,000","344,000","427,000","324,000","280,000","254,000","230,000","213,000","191,000","162,000","136,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-129,968,000","-48,763,000","-24,943,000","-23,314,000","-32,948,000","-35,656,000","-19,032,000","-19,225,000","-24,323,000","-31,430,000","-14,650,000","-16,987,000","-24,488,000","-22,639,000","6,468,000","-7,317,000","-12,683,000","-15,046,000","5,534,000","-3,314,000","-5,035,000","-10,879,000","3,522,000","-4,389,000","-6,493,000","-10,350,000","2,634,000","-4,925,000","-6,322,000","-12,670,000","-331,000","-6,354,000","-4,639,000","-8,074,000","1,516,000","-2,564,000","-1,636,000","-4,791,000","2,200,000"
TotalUnusualItemsExcludingGoodwill,"-1,699,000"
TotalUnusualItems,"-1,699,000"
NormalizedEBITDA,"-101,894,000","-45,406,000","-17,323,000","-15,740,000","-25,124,000","-31,726,000","-8,569,000","-11,105,000","-16,954,000","-28,612,000","-9,990,000","-10,299,000","-21,089,000","-19,265,000","6,176,000","-5,979,000","-10,476,000","-14,700,000","7,381,000","-2,565,000","-4,682,000","-10,403,000","5,181,000","-3,386,000","-5,016,000","-10,292,000","4,122,000","-4,183,000","-6,191,000","-11,207,000","-991,000","-4,790,000","-4,278,000","-7,678,000","538,000","-1,914,000","-1,074,000","-3,873,000","-504,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.128","0.4","0.4","0.4","0.09","0.4","0.4","0.4","0.052","0.4","0.4","0.4","0.351","0.35","0.35","0.35","0.107","0.35","0.35","0.35","0.019"
TaxEffectOfUnusualItems,"-679,600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
