name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"776,200,000","218,900,000","123,800,000","177,600,000","255,900,000","158,500,000","279,700,000","173,400,000","222,300,000","29,300,000","215,600,000","114,400,000","145,400,000","159,900,000","178,400,000","198,500,000","169,200,000","216,300,000","151,400,000","173,800,000","151,200,000","180,800,000","116,000,000","177,600,000","152,200,000","159,700,000","116,600,000","163,300,000","102,900,000","102,000,000","70,200,000","139,600,000","128,000,000","107,100,000","100,900,000","142,600,000","105,400,000","121,400,000","109,300,000","107,200,000","114,000,000","81,000,000","131,900,000","53,900,000","67,800,000","89,100,000","61,500,000","96,800,000","87,900,000","84,800,000","44,000,000","132,900,000","46,100,000","183,100,000","77,900,000","82,300,000","25,200,000","41,800,000","376,300,000","-34,600,000","-105,200,000","-5,800,000","-44,765,000","-25,071,000","20,749,000","-71,313,000","-87,001,000","108,923,000","-36,931,000","16,570,000",,"159,973,000","234,947,000","200,862,000","261,710,000","169,947,000","158,541,000","80,196,000","305,832,000","203,381,000","210,499,000","77,052,000","229,311,000","116,700,000","142,800,000","215,700,000","243,732,000","169,500,000","123,100,000","99,800,000","146,148,000","116,500,000","77,700,000","75,500,000","114,056,000","105,800,000","93,100,000","54,700,000","89,982,000","39,500,000","70,800,000","17,000,000","44,750,000","36,600,000","8,500,000","42,200,000","24,400,000","7,600,000","11,900,000","8,400,000","9,700,000","15,500,000","12,700,000","-6,700,000","8,000,000","5,500,000","5,900,000","6,300,000","11,900,000","3,800,000","8,200,000","4,200,000"
	CashFlowFromContinuingOperatingActivities,"776,800,000","219,000,000","123,700,000","177,600,000","256,500,000","158,500,000","279,700,000","173,500,000","222,300,000","29,400,000","215,400,000","114,500,000","146,900,000","162,900,000","176,900,000","198,600,000","169,100,000","217,000,000","151,300,000","173,900,000","151,400,000","181,200,000","116,100,000","177,700,000","152,500,000","159,900,000","116,500,000","163,800,000","103,100,000","102,100,000","70,400,000","139,400,000","129,000,000","107,300,000","101,400,000","143,800,000","104,900,000","122,100,000","108,800,000","107,400,000","112,700,000","80,600,000","132,200,000","51,700,000","59,200,000","90,500,000","60,700,000","98,100,000","89,900,000","87,000,000","47,900,000","135,500,000","52,900,000","183,300,000","89,100,000","95,100,000","12,400,000","41,800,000","847,200,000","405,100,000","-495,000,000","-55,700,000","-51,165,000","-25,071,000","20,749,000","-71,313,000","-39,178,000","108,923,000","-36,931,000","16,570,000",,"159,973,000","234,947,000","200,862,000","261,710,000","169,947,000","158,541,000","80,196,000","305,832,000","203,381,000","210,499,000","77,052,000","229,311,000","116,700,000","142,800,000","215,700,000","243,732,000","169,500,000","123,100,000","99,800,000","146,148,000","116,500,000","77,700,000","75,500,000","114,056,000","105,800,000","93,100,000","54,700,000","89,982,000","39,500,000","70,800,000","17,000,000","44,750,000","36,600,000","8,500,000","42,200,000","24,400,000","7,600,000","11,900,000","8,400,000","9,700,000","15,500,000","12,700,000","-6,700,000","8,000,000","5,500,000","5,900,000","6,300,000","11,900,000","3,800,000","8,200,000","4,200,000"
		NetIncomeFromContinuingOperations,"494,500,000","110,100,000","115,700,000","126,700,000","142,000,000","132,800,000","111,700,000","100,100,000","48,300,000","108,700,000","90,200,000","119,500,000","110,900,000","125,200,000","47,700,000","109,300,000","113,200,000","105,200,000","86,500,000","85,100,000","79,400,000","84,400,000","82,100,000","78,100,000","81,200,000","76,700,000","65,800,000","67,800,000","60,200,000","59,000,000","57,500,000","64,800,000","97,900,000","61,500,000","64,200,000","72,300,000","179,000,000","65,900,000","61,900,000","57,300,000","59,900,000","56,800,000","13,700,000","87,400,000","27,600,000","77,100,000","789,900,000","38,900,000","57,400,000","53,600,000","38,000,000","30,200,000","2,200,000","56,300,000","181,900,000","19,400,000","9,300,000","41,800,000","429,900,000","251,600,000","28,500,000","-56,600,000","-1,158,527,000","1,011,101,000","-55,281,000","-422,293,000",,,,,,"48,080,000","-20,125,000","107,749,000","67,898,000","79,125,000","-19,947,000","75,311,000","76,886,000","71,040,000","65,213,000","65,326,000","-143,083,000","-4,300,000","114,000,000","109,900,000","-185,742,000","5,700,000","117,200,000","109,400,000","98,808,000","85,900,000","81,300,000","64,600,000","62,318,000","61,100,000","59,500,000","37,900,000","34,049,000","27,100,000","-1,300,000","19,100,000","12,598,000","14,600,000","13,300,000","12,100,000","-21,300,000","9,600,000","9,600,000","8,800,000","9,000,000","8,200,000","7,800,000","4,700,000","6,900,000","6,100,000","5,200,000","4,200,000","4,100,000","3,300,000","2,900,000","2,600,000"
		OperatingGainsLosses,,,"-4,000,000",,,,,,,,"-1,300,000",,,,"-2,300,000","-2,100,000",,,"-1,800,000","-1,800,000","8,400,000","-2,100,000","-2,500,000","3,000,000","3,700,000","-2,400,000","0","-2,400,000","17,700,000","-1,600,000","11,300,000","-1,900,000","-2,600,000","-4,300,000","-600,000","-2,000,000","-3,300,000","-2,900,000","-8,200,000","400,000",,,"13,500,000","4,100,000","25,700,000","200,000","19,600,000","3,400,000","-1,700,000","3,800,000","18,500,000","8,200,000","8,100,000","104,000,000",,,,,,,,"-5,000,000",,,,,,,,,,,,,,,,,,,,,,"165,600,000","43,300,000","44,500,000",,"173,100,000","39,000,000","40,100,000",,"35,300,000","35,000,000","46,500,000",,"32,500,000","26,000,000","52,900,000",,"10,800,000","51,700,000","6,400,000",,"5,000,000","4,000,000","4,300,000","62,700,000",,,,"9,700,000","1,400,000","-700,000","300,000","300,000","500,000","500,000","200,000",,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","9,000,000",,,"2,900,000","7,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,"-2,300,000","-2,100,000",,,"-1,800,000","-2,100,000","-2,000,000","-2,100,000","-2,500,000","-2,500,000","-2,400,000","-2,400,000","-2,400,000","-2,400,000","-2,300,000","-1,600,000","-1,900,000","-1,900,000","-2,600,000","-4,300,000","-3,000,000","-2,000,000","-3,300,000","-2,900,000","-3,000,000","-3,300,000","-3,100,000","-3,300,000","9,800,000","-3,100,000","-3,200,000","-2,500,000","5,500,000","-2,300,000","-2,600,000","-2,600,000","-2,600,000","-3,000,000","2,700,000","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"260,300,000","66,200,000","65,800,000","64,900,000","63,400,000","62,500,000","62,300,000","61,200,000","60,700,000","58,800,000","58,400,000","55,100,000","52,700,000","52,500,000","52,900,000","51,200,000","49,700,000","45,900,000","46,600,000","46,200,000","45,800,000","45,200,000","43,800,000","43,500,000","42,900,000","42,400,000","41,400,000","33,700,000","32,700,000","31,900,000","27,500,000","27,400,000","26,400,000","26,400,000","25,200,000","24,300,000","23,100,000","22,100,000","21,700,000","21,300,000","20,000,000","19,500,000","20,200,000","19,500,000","18,800,000","20,300,000","20,100,000","19,300,000","18,700,000","18,300,000","17,500,000","18,100,000","17,700,000","17,600,000",,,,,,,,"21,300,000",,,,,,,,,"-31,194,000","79,505,000","79,807,000","77,582,000","95,039,000","95,789,000","93,223,000","91,219,000","91,747,000","89,159,000","90,286,000","89,655,000","659,248,000","-94,700,000","-95,900,000","-94,400,000","587,191,000","-88,900,000","-80,300,000","-73,400,000","431,310,000","-63,800,000","-60,100,000","-57,400,000","326,266,000","-49,300,000","-45,400,000","-42,600,000","207,995,000","-31,100,000","-32,800,000","-22,900,000","123,488,000","-18,000,000","-16,000,000","-13,900,000","-10,100,000","-9,300,000","-8,700,000","-8,400,000","-7,300,000","-6,600,000","-5,900,000","-5,700,000","-4,500,000","-3,500,000","-3,400,000","-3,300,000","-3,200,000","-3,000,000","-2,600,000","-2,300,000"
			DepreciationAndAmortization,"260,300,000","66,200,000","65,800,000","64,900,000","63,400,000","62,500,000","62,300,000","61,200,000","60,700,000","58,800,000","58,400,000","55,100,000","52,700,000","52,500,000","52,900,000","51,200,000","49,700,000","45,900,000","46,600,000","46,200,000","45,800,000","45,200,000","43,800,000","43,500,000","42,900,000","42,400,000","41,400,000","33,700,000","32,700,000","31,900,000","27,500,000","27,400,000","26,400,000","26,400,000","25,200,000","24,300,000","23,100,000","22,100,000",,,,,,,,,"20,100,000","19,300,000","18,700,000","18,300,000","17,500,000","18,100,000","17,700,000","17,600,000",,,,,,,,"21,300,000",,,,,,,,,"-31,194,000","79,505,000","79,807,000","77,582,000","95,039,000","95,789,000","93,223,000","91,219,000","91,747,000","89,159,000","90,286,000","89,655,000","659,248,000","-94,700,000","-95,900,000","-94,400,000","587,191,000","-88,900,000","-80,300,000","-73,400,000","431,310,000","-63,800,000","-60,100,000","-57,400,000","326,266,000","-49,300,000","-45,400,000","-42,600,000","207,995,000","-31,100,000","-32,800,000","-22,900,000","123,488,000","-18,000,000","-16,000,000","-13,900,000","-10,100,000","-9,300,000","-8,700,000","-8,400,000","-7,300,000","-6,600,000","-5,900,000","-5,700,000","-4,500,000","-3,500,000","-3,400,000","-3,300,000","-3,200,000","-3,000,000","-2,600,000","-2,300,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,200,000",,,,,,,,,,,,,,,,,,,,,,"-94,700,000","-95,900,000","-94,400,000",,"-88,900,000","-80,300,000","-73,400,000",,"-63,800,000","-60,100,000","-57,400,000",,"-49,300,000","-45,400,000","-42,600,000",,"-31,100,000","-32,800,000","-22,900,000",,"-18,000,000","-16,000,000","-13,900,000","-10,100,000","-9,300,000","-8,700,000","-8,400,000","-7,300,000","-6,600,000","-5,900,000","-5,700,000","-4,500,000","-3,500,000","-3,400,000","-3,300,000","-3,200,000","-3,000,000","-2,600,000","-2,300,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
