name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,04/30/1992,04/30/1991
				AllowanceForDoubtfulAccountsReceivable,"-5,913,000","-6,780,000","-6,459,000","-5,857,000","-6,138,000","-6,901,000",,,"-5,123,000",,,,"-6,772,000",,,,"-9,537,000",,,,"-9,342,000",,,,"-12,008,000",,,,"-8,419,000",,,,"-9,873,000",,,,"-5,808,000",,,,"-7,831,000",,,,"-8,365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"785,604,000","868,728,000","830,121,000","770,366,000","736,778,000","838,012,000","761,941,000","700,535,000","812,194,000","866,313,000","787,406,000","809,643,000","761,018,000","845,846,000","792,533,000","845,507,000","779,834,000","882,018,000","796,369,000","777,354,000","711,903,000","827,057,000","795,454,000","799,176,000","722,140,000","814,413,000","752,849,000","716,707,000","456,687,000","514,619,000","499,893,000","518,857,000","436,463,000","451,110,000","442,125,000","388,260,000","360,563,000","352,646,000","330,953,000","318,128,000","319,952,000","334,775,000","347,348,000","346,476,000","336,094,000","323,270,000","306,675,000","336,382,000","288,725,000","302,637,000","294,646,000","299,481,000","269,934,000","285,297,000","311,637,000","319,220,000","281,238,000","288,777,000","280,444,000","280,878,000","250,207,000","242,951,000","235,733,000","261,959,000","244,709,000","242,573,000","237,011,000","225,776,000","206,405,000","199,885,000","188,630,000","191,587,000","173,022,000","164,614,000","152,665,000","145,328,000","125,340,000","150,631,000","142,853,000","156,038,000","142,457,000","151,950,000","135,443,000","136,845,000","103,700,000","110,887,000","99,156,000","107,040,000","92,838,000","110,100,000","106,600,000","101,600,000","91,700,000","97,300,000","98,700,000","97,100,000","81,800,000","72,000,000","69,400,000","65,500,000","60,300,000","68,300,000","57,000,000","54,700,000","48,800,000","55,700,000","49,100,000","58,400,000","60,200,000","56,900,000","44,800,000","45,600,000","44,400,000","51,600,000","37,600,000","34,800,000","30,600,000","32,400,000","29,300,000","26,900,000","24,200,000"
		PrepaidAssets,"304,242,000","289,548,000","333,314,000","330,655,000","286,672,000","273,119,000","263,149,000","267,714,000","236,104,000","268,937,000","189,163,000","160,578,000","165,605,000","169,209,000","176,019,000","183,963,000","103,029,000","116,310,000","96,578,000","97,676,000","111,928,000","112,265,000","104,257,000","82,696,000","91,255,000","99,831,000","83,169,000","94,358,000","71,767,000","54,340,000","59,276,000","59,524,000","65,991,000","63,877,000","57,975,000","54,868,000","47,387,000","41,527,000","37,861,000","49,039,000","44,911,000","39,048,000","44,857,000","35,195,000","40,780,000","43,865,000","50,855,000","44,700,000","51,696,000","35,903,000","44,343,000","40,823,000","33,440,000","33,315,000","38,366,000","33,433,000","31,589,000","36,681,000","37,640,000","34,589,000","33,091,000","27,986,000","25,206,000","25,802,000","27,974,000","30,453,000","30,088,000","32,182,000","30,533,000","29,063,000","29,019,000","28,246,000","24,694,000","33,541,000","35,484,000","15,659,000","14,744,000","12,730,000","12,972,000","12,637,000","13,291,000","8,708,000","10,146,000","9,928,000","9,928,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","130,306,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"538,092,000","250,068,000","373,776,000",,,"122,348,000","298,427,000",,"267,782,000","170,151,000","175,377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,851,000","10,402,000","12,822,000","7,978,000","5,200,000","6,900,000","4,900,000","3,700,000","4,600,000","4,400,000","4,000,000","4,000,000","2,600,000","4,100,000","3,400,000","4,000,000","4,100,000","4,000,000","3,700,000","2,600,000","2,800,000","3,300,000","4,700,000","3,700,000","3,900,000","3,400,000","8,700,000","2,900,000","2,300,000","2,300,000","2,100,000","1,300,000","1,200,000","1,800,000","1,400,000","1,300,000"
	TotalNonCurrentAssets,"1,062,608,000","1,073,065,000","1,103,294,000","1,139,365,000","1,135,582,000","1,127,735,000","1,132,766,000","1,186,069,000","1,172,585,000","1,820,878,000","1,748,025,000","1,766,958,000","1,664,906,000","1,640,859,000","1,638,955,000","1,646,234,000","1,698,940,000","1,694,570,000","1,684,871,000","1,679,149,000","1,704,320,000","1,722,846,000","1,757,536,000","1,808,199,000","1,773,263,000","1,844,814,000","1,785,908,000","2,437,852,000","1,374,481,000","1,370,266,000","1,367,723,000","1,453,986,000","1,448,960,000","1,439,015,000","1,382,372,000","1,314,610,000","1,320,442,000","1,349,362,000","1,343,217,000","1,338,862,000","1,335,855,000","1,325,323,000","1,338,681,000","1,338,781,000","1,334,259,000","1,327,633,000","1,314,149,000","1,313,502,000","1,289,211,000","1,245,177,000","1,241,831,000","1,248,757,000","1,196,025,000","1,179,887,000","1,139,253,000","1,093,036,000","1,091,332,000","1,066,146,000","1,063,354,000","1,053,459,000","1,053,830,000","1,080,995,000","1,083,773,000","1,069,352,000","1,064,344,000","1,046,799,000","1,022,695,000","1,000,193,000","885,264,000","881,442,000","873,712,000","859,836,000","810,814,000","794,708,000","765,982,000","217,002,000","217,861,000","213,803,000","212,325,000","200,850,000","188,956,000","178,490,000","179,099,000","179,001,000","106,419,000","103,793,000","103,466,000","100,594,000","100,568,000","108,200,000","90,200,000","87,300,000","86,700,000","85,400,000","85,600,000","85,500,000","88,700,000","80,500,000","81,200,000","80,400,000","80,200,000","80,500,000","81,200,000","28,100,000","28,100,000","26,700,000","24,300,000","22,500,000","22,800,000","22,900,000","22,700,000","21,700,000","19,800,000","22,400,000","21,600,000","11,500,000","9,500,000","7,800,000","6,600,000","5,300,000","4,900,000"
		NetPPE,"283,862,000","286,243,000","287,457,000","294,707,000","296,655,000","304,467,000","379,631,000","377,556,000","382,746,000","389,989,000","391,174,000","391,182,000","305,790,000","290,271,000","289,602,000","289,658,000","290,590,000","287,439,000","286,715,000","294,819,000","298,452,000","300,395,000","303,342,000","298,104,000","293,315,000","278,288,000","272,190,000","258,964,000","226,805,000","225,418,000","219,541,000","214,453,000","204,939,000","204,586,000","198,917,000","193,688,000","192,020,000","191,385,000","192,354,000","193,495,000","195,465,000","196,598,000","201,170,000","196,243,000","189,583,000","185,572,000","182,830,000","178,721,000","169,598,000","168,657,000","170,561,000","170,863,000","166,500,000","158,591,000","158,418,000","155,446,000","148,932,000","133,980,000","132,391,000","132,179,000","131,952,000","132,299,000","141,267,000","143,397,000","141,541,000","125,019,000","119,820,000","109,826,000","97,178,000","91,742,000","86,417,000","83,917,000","77,233,000","71,830,000","70,577,000","56,805,000","57,254,000","56,636,000","57,089,000","56,647,000","57,140,000","52,452,000","52,502,000","51,953,000","48,575,000","47,953,000","47,102,000","46,499,000","46,022,000","45,100,000","40,900,000","38,600,000","37,000,000","36,300,000","35,900,000","35,600,000","38,000,000","36,100,000","36,100,000","35,200,000","34,500,000","35,800,000","35,800,000","25,700,000","25,700,000","25,200,000","23,200,000","22,200,000","22,500,000","22,700,000","22,600,000","21,500,000","19,500,000","21,400,000","20,500,000","10,800,000","8,800,000","7,200,000","6,000,000","4,200,000","3,600,000"
			GrossPPE,"692,215,000","286,243,000","287,457,000","294,707,000","689,734,000","304,467,000","379,631,000","377,556,000","737,656,000","389,989,000","391,174,000","391,182,000","629,411,000","290,271,000","289,602,000","289,658,000","583,912,000","287,439,000","286,715,000","294,819,000","549,997,000","300,395,000","303,342,000","298,104,000","555,549,000","278,288,000","272,190,000","258,964,000","479,325,000","225,418,000","219,541,000","214,453,000","443,169,000","204,586,000","198,917,000","193,688,000","401,898,000","191,385,000","192,354,000","193,495,000","391,316,000",,,,"362,696,000",,,,"323,337,000",,,,"301,006,000","269,020,000","268,847,000","265,875,000","259,361,000","227,074,000","225,485,000","225,273,000","225,046,000","210,771,000","219,739,000","221,869,000","220,013,000","189,345,000","184,146,000","174,152,000","161,504,000","147,264,000","141,939,000","139,439,000","132,755,000","123,238,000","121,985,000","108,213,000","108,662,000","105,775,000","106,228,000","105,786,000","106,279,000","91,211,000","91,261,000","90,712,000","87,334,000","86,852,000","84,190,000","82,524,000","79,214,000","79,600,000","72,500,000","68,700,000","65,200,000","61,600,000","59,700,000","59,000,000","60,300,000","56,800,000","55,800,000","52,300,000","50,300,000","50,400,000","49,500,000","38,500,000","37,700,000","34,300,000","32,300,000","31,300,000","31,600,000","28,900,000","28,800,000","27,700,000","25,700,000","25,500,000","24,600,000","14,900,000","12,900,000","10,500,000","9,300,000","7,500,000","5,900,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"11,341,000",,,,"12,014,000",,,,"11,919,000",,,,"11,969,000",,,,"10,227,000",,,,"11,518,000",,,,"11,585,000",,,,"12,988,000",,,,"14,925,000",,,,"14,811,000",,,,"15,578,000",,,,"14,103,000",,,,"12,263,000",,,,"12,380,000",,,,"13,100,000",,,,"10,990,000",,,,"9,050,000",,,,"6,499,000",,,,"5,646,000",,,,"3,940,000",,,,"3,790,000",,,,"3,790,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"106,957,000",,,,"118,582,000",,,,"119,585,000",,,,"118,556,000",,,,"104,720,000",,,,"110,807,000",,,,"111,386,000",,,,"125,384,000",,,,"129,360,000",,,,"127,364,000",,,,"130,009,000",,,,"113,563,000",,,,"104,750,000",,,,"97,430,000",,,,"88,850,000",,,,"81,107,000",,,,"80,584,000",,,,"45,333,000",,,,"42,776,000",,,,"31,097,000",,,,"30,215,000",,,,"24,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"441,298,000",,,,"433,131,000",,,,"408,100,000",,,,"394,667,000",,,,"382,650,000",,,,"366,288,000",,,,"310,837,000",,,,"269,644,000",,,,"262,479,000",,,,"237,378,000",,,,"227,286,000",,,,"201,207,000",,,,"189,699,000",,,,"171,788,000",,,,"139,703,000",,,,"129,030,000",,,,"114,421,000",,,,"94,361,000",,,,"84,333,000",,,,"73,625,000",,,,"72,274,000",,,,"58,731,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"70,722,000","286,243,000","287,457,000","294,707,000","77,217,000","304,467,000","379,631,000","377,556,000","79,021,000","389,989,000","391,174,000","391,182,000","305,790,000","290,271,000","289,602,000","289,658,000","290,590,000","287,439,000","286,715,000","294,819,000","298,452,000","300,395,000","303,342,000","298,104,000","293,315,000","278,288,000","272,190,000","258,964,000","226,805,000","225,418,000","219,541,000","214,453,000","204,939,000","204,586,000","198,917,000","193,688,000","192,020,000","191,385,000","192,354,000","193,495,000","195,465,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"30,502,000",,,,"17,665,000",,,,"89,604,000",,,,"75,860,000",,,,"59,691,000",,,,"36,211,000",,,,"95,450,000",,,,"51,851,000",,,,"18,110,000",,,,"5,594,000",,,,"3,385,000",,,,"19,487,000",,,,"3,244,000",,,,"6,477,000",,,,"17,708,000",,,,"3,919,000",,,,"15,958,000",,,,"15,311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"31,395,000",,,,"31,125,000",,,,"29,427,000",,,,"28,359,000",,,,"26,624,000",,,,"25,173,000",,,,"26,291,000",,,,"19,458,000",,,,"18,295,000",,,,"16,751,000",,,,"15,058,000",,,,"14,336,000",,,,"13,381,000",,,,"12,931,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-408,353,000",,,,"-393,079,000",,,,"-354,910,000",,,,"-323,621,000",,,,"-293,322,000",,,,"-251,545,000",,,,"-262,234,000",,,,"-252,520,000",,,,"-238,230,000",,,,"-209,878,000",,,,"-195,851,000",,,,"-173,113,000",,,,"-153,739,000",,,,"-134,506,000","-110,429,000","-110,429,000","-110,429,000","-110,429,000","-93,094,000","-93,094,000","-93,094,000","-93,094,000","-78,472,000","-78,472,000","-78,472,000","-78,472,000","-64,326,000","-64,326,000","-64,326,000","-64,326,000","-55,522,000","-55,522,000","-55,522,000","-55,522,000","-51,408,000","-51,408,000","-51,408,000","-51,408,000","-49,139,000","-49,139,000","-49,139,000","-49,139,000","-38,759,000","-38,759,000","-38,759,000","-38,759,000","-38,899,000","-37,088,000","-36,025,000","-33,192,000","-34,500,000","-31,600,000","-30,100,000","-28,200,000","-25,300,000","-23,800,000","-23,400,000","-22,300,000","-20,700,000","-19,700,000","-17,100,000","-15,800,000","-14,600,000","-13,700,000","-12,800,000","-12,000,000","-9,100,000","-9,100,000","-9,100,000","-9,100,000","-6,200,000","-6,200,000","-6,200,000","-6,200,000","-4,100,000","-4,100,000","-4,100,000","-4,100,000","-3,300,000","-3,300,000","-3,300,000","-2,300,000"
