name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalAssets,"9,642,124,000","9,545,093,000","9,477,854,000","9,402,402,000","9,416,989,000","9,068,104,000","9,289,366,000","9,364,655,000","8,515,105,000","8,308,773,000","8,152,027,000","8,070,854,000","7,972,673,000","7,828,255,000","7,686,345,000","7,648,755,000","7,320,767,000","7,308,539,000","7,384,339,000","7,383,386,000","6,808,977,000","6,684,018,000","6,666,483,000","6,749,821,000","6,699,154,000","6,566,890,000","6,384,749,000","6,316,728,000","6,331,842,000","6,360,285,000","6,356,098,000","6,300,222,000","6,209,397,000","6,214,861,000","6,150,962,000","6,153,016,000","6,099,039,000","5,995,390,000","5,963,638,000","5,946,816,000","5,968,644,000","5,841,122,000","5,658,062,000","5,691,302,000","5,762,366,000","5,812,842,000","5,911,703,000","6,058,069,000","6,343,829,000","6,446,293,000","6,511,439,000","6,448,997,000","6,422,574,000","6,425,880,000","6,203,790,000","6,251,412,000","6,118,979,000","5,883,618,000","5,722,096,000","5,735,188,000","5,861,212,000","6,043,916,000","6,092,539,000","5,925,386,000","5,944,510,000","6,026,320,000","6,161,041,000","6,181,749,000","6,200,590,000","6,198,478,000","6,258,777,000","6,260,984,000","5,225,461,000","5,189,195,000","4,820,190,000","4,830,764,000","4,575,457,000","4,524,743,000","4,576,445,000","4,584,972,000","4,533,633,000","4,583,530,000","4,652,012,000","4,531,687,000","4,479,387,000","4,372,312,000","4,329,401,000","4,297,719,000","4,321,165,000","4,340,800,000","4,322,700,000","4,203,200,000","4,173,400,000","4,096,800,000","3,085,800,000","3,202,800,000","3,173,500,000","2,929,300,000","2,772,100,000","2,716,100,000","2,619,000,000","2,584,600,000","2,564,800,000","2,485,100,000","2,383,200,000","2,364,300,000","2,336,100,000","2,306,900,000","2,341,400,000","2,334,900,000","2,325,300,000","1,981,000,000","1,972,600,000","1,955,300,000","1,721,400,000","1,706,500,000","1,672,700,000","1,787,500,000","1,604,100,000","1,562,200,000","1,346,800,000"
TotalLiabilitiesNetMinorityInterest,"8,574,505,000","8,435,721,000","8,364,999,000","8,295,983,000","8,329,509,000","7,999,487,000","8,216,535,000","8,288,950,000","7,457,181,000","7,253,108,000","7,112,997,000","7,049,023,000","6,974,654,000","6,852,866,000","6,713,414,000","6,687,970,000","6,421,418,000","6,420,412,000","6,490,038,000","6,503,921,000","6,047,982,000","5,934,089,000","5,914,696,000","6,008,035,000","5,965,840,000","5,847,344,000","5,661,981,000","5,605,522,000","5,618,982,000","5,644,140,000","5,646,614,000","5,575,718,000","5,492,614,000","5,503,164,000","5,439,606,000","5,442,341,000","5,351,311,000","5,249,383,000","5,189,747,000","5,174,326,000","5,201,286,000","5,082,579,000","4,889,070,000","4,929,226,000","5,010,234,000","5,063,065,000","5,169,893,000","5,403,819,000","5,710,750,000","5,807,482,000","5,868,294,000","5,815,687,000","5,775,074,000","5,773,101,000","5,671,977,000","5,704,714,000","5,544,501,000","5,314,830,000","5,159,864,000","5,175,030,000","5,288,882,000","5,472,555,000","5,523,571,000","5,414,023,000","5,428,761,000","5,505,275,000","5,640,136,000","5,652,616,000","5,687,453,000","5,666,500,000","5,731,755,000","5,736,811,000","4,781,073,000","4,758,249,000","4,410,197,000","4,419,302,000","4,168,789,000","4,123,353,000","4,177,385,000","4,197,454,000","4,165,385,000","4,213,464,000","4,271,459,000","4,144,501,000","4,130,121,000","4,038,156,000","4,018,830,000","4,003,379,000","4,036,835,000","4,054,100,000","3,976,600,000","3,864,000,000","3,816,700,000","3,741,400,000","2,804,000,000","2,923,600,000","2,898,700,000","2,657,500,000","2,503,000,000","2,451,000,000","2,354,900,000","2,323,200,000","2,307,300,000","2,230,600,000","2,130,300,000","2,112,000,000","2,088,600,000","2,064,500,000","2,108,500,000","2,109,800,000","2,098,400,000","1,799,600,000","1,789,500,000","1,768,800,000","1,555,800,000","1,543,600,000","1,513,100,000","1,617,100,000","1,451,800,000","1,412,900,000","1,216,500,000"
TotalEquityGrossMinorityInterest,"1,067,619,000","1,109,372,000","1,112,855,000","1,106,419,000","1,087,480,000","1,068,617,000","1,072,831,000","1,075,705,000","1,057,924,000","1,055,665,000","1,039,030,000","1,021,831,000","998,019,000","975,389,000","972,931,000","960,785,000","899,349,000","888,127,000","894,301,000","879,465,000","760,995,000","749,929,000","751,787,000","741,786,000","733,314,000","719,546,000","722,768,000","711,206,000","712,860,000","716,145,000","709,484,000","724,504,000","716,783,000","711,697,000","711,356,000","710,675,000","747,728,000","746,007,000","773,891,000","772,490,000","767,358,000","758,543,000","768,992,000","762,076,000","752,132,000","749,777,000","741,810,000","654,250,000","633,079,000","638,811,000","643,145,000","633,310,000","647,500,000","652,779,000","531,813,000","546,698,000","574,478,000","568,788,000","562,232,000","560,158,000","572,330,000","571,361,000","568,968,000","511,363,000","515,749,000","521,045,000","520,905,000","529,133,000","513,137,000","531,978,000","527,022,000","524,173,000","444,388,000","430,946,000","409,993,000","411,462,000","406,668,000","401,390,000","399,060,000","387,518,000","368,248,000","370,066,000","380,553,000","387,186,000","349,266,000","334,156,000","310,571,000","294,340,000","284,330,000","286,700,000","346,100,000","339,200,000","356,700,000","355,400,000","281,800,000","279,200,000","274,800,000","271,800,000","269,100,000","265,100,000","264,100,000","261,400,000","257,500,000","254,500,000","252,900,000","252,300,000","247,500,000","242,400,000","232,900,000","225,100,000","226,900,000","181,400,000","183,100,000","186,500,000","165,600,000","162,900,000","159,600,000","170,400,000","152,300,000","149,300,000","130,300,000"
	StockholdersEquity,"1,067,619,000","1,109,372,000","1,112,855,000","1,106,419,000","1,087,480,000","1,068,617,000","1,072,831,000","1,075,705,000","1,057,924,000","1,055,665,000","1,039,030,000","1,021,831,000","998,019,000","975,389,000","972,931,000","960,785,000","899,349,000","888,127,000","894,301,000","879,465,000","760,995,000","749,929,000","751,787,000","741,786,000","733,314,000","719,546,000","722,768,000","711,206,000","712,860,000","716,145,000","709,484,000","724,504,000","716,783,000","711,697,000","711,356,000","710,675,000","747,728,000","746,007,000","773,891,000","772,490,000","767,358,000","758,543,000","768,992,000","762,076,000","752,132,000","749,777,000","741,810,000","654,250,000","633,079,000","638,811,000","643,145,000","633,310,000","647,500,000","652,779,000","531,813,000","546,698,000","574,478,000","568,788,000","562,232,000","560,158,000","572,330,000","571,361,000","568,968,000","511,363,000","515,749,000","521,045,000","520,905,000","529,133,000","513,137,000","531,978,000","527,022,000","524,173,000","444,388,000","430,946,000","409,993,000","411,462,000","406,668,000","401,390,000","399,060,000","387,518,000","368,248,000","370,066,000","380,553,000","352,186,000","349,266,000","334,156,000","310,571,000","294,340,000","284,330,000","286,700,000","346,100,000","339,200,000","356,700,000","355,400,000","281,800,000","279,200,000","274,800,000","271,800,000","269,100,000","265,100,000","264,100,000","261,400,000","257,500,000","254,500,000","252,900,000","252,300,000","247,500,000","242,400,000","232,900,000","225,100,000","226,900,000","181,400,000","183,100,000","186,500,000","165,600,000","162,900,000","159,600,000","170,400,000","152,300,000","149,300,000","130,300,000"
		CapitalStock,"113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,515,000","105,515,000","105,515,000","86,971,000","86,755,000","86,600,000","86,600,000","86,600,000","86,600,000","86,600,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","63,704,000","63,704,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","113,915,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,563,000","105,515,000","105,515,000","105,515,000","86,971,000","86,755,000","86,600,000","86,600,000","86,600,000","86,600,000","86,600,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","75,100,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","71,978,000","63,704,000","63,704,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,525,000","62,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"496,627,000","496,121,000","495,929,000","495,899,000","495,720,000","494,683,000","494,682,000","494,682,000","494,181,000","493,737,000","493,737,000","493,737,000","493,664,000","492,273,000","492,262,000","492,262,000","471,768,000","470,123,000","470,123,000","470,123,000","367,607,000","366,426,000","366,291,000","366,181,000","366,090,000","365,981,000","365,950,000","365,933,000","365,874,000","365,615,000","365,576,000","365,550,000","365,469,000","365,333,000","365,338,000","365,352,000","365,354,000","365,354,000","365,394,000","365,541,000","365,707,000","365,868,000","366,070,000","366,266,000","366,338,000","366,488,000","366,647,000","303,961,000","302,841,000","301,523,000","302,418,000","302,602,000","302,862,000","303,008,000","205,953,000","206,245,000","206,498,000","206,889,000","207,310,000","207,553,000","207,958,000","208,313,000","208,621,000","172,707,000","173,369,000","173,967,000","174,015,000","174,571,000","175,067,000","175,453,000","175,112,000","175,462,000","78,783,000","79,581,000","63,927,000","64,361,000","64,683,000","64,885,000","64,929,000","65,253,000","65,667,000","66,176,000","66,038,000","66,546,000","66,979,000","67,223,000","67,593,000","68,023,000","68,170,000","68,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"708,149,000","691,260,000","667,422,000","644,362,000","625,806,000","596,614,000","592,704,000","584,312,000","571,256,000","577,348,000","560,360,000","543,566,000","526,136,000","511,409,000","493,392,000","477,276,000","454,227,000","437,416,000","441,231,000","427,748,000","421,533,000","412,764,000","401,079,000","390,110,000","384,330,000","378,081,000","374,247,000","368,060,000","360,841,000","353,027,000","351,718,000","345,771,000","340,430,000","334,748,000","331,203,000","321,135,000","321,185,000","315,608,000","312,049,000","307,466,000","301,194,000","294,056,000","302,982,000","297,796,000","293,518,000","291,492,000","280,706,000","271,139,000","258,593,000","278,887,000","278,695,000","287,092,000","305,712,000","309,947,000","315,404,000","317,611,000","317,058,000","319,246,000","319,472,000","319,677,000","320,734,000","322,415,000","322,583,000","319,740,000","319,523,000","318,569,000","318,751,000","317,342,000","311,047,000","307,363,000","302,327,000","316,253,000","315,804,000","312,261,000","309,241,000","304,595,000","300,324,000","296,165,000","292,560,000","289,202,000","287,062,000","288,219,000","283,572,000","279,329,000","275,749,000","272,169,000","269,458,000","266,047,000","261,091,000","257,800,000","253,500,000","247,300,000","240,500,000","235,600,000","191,800,000","187,400,000","184,100,000","181,100,000","179,000,000","174,700,000","171,900,000","168,700,000","165,400,000","163,600,000","160,700,000","157,600,000","155,800,000","151,900,000","149,500,000","146,800,000","140,900,000","101,500,000","98,600,000","107,400,000","95,600,000","92,900,000","89,800,000","93,300,000","82,800,000","80,000,000","78,400,000"
		TreasuryStock,"182,912,000","183,156,000","167,927,000","154,872,000","154,159,000","153,828,000","147,581,000","138,726,000","138,780,000","134,914,000","135,059,000","133,080,000","131,594,000","130,867,000","105,981,000","106,107,000","127,552,000","127,154,000","126,997,000","127,330,000","127,625,000","127,797,000","127,908,000","128,015,000","127,947,000","127,693,000","127,953,000","128,210,000","122,120,000","103,561,000","103,697,000","86,358,000","82,187,000","73,359,000","71,279,000","64,653,000","44,062,000","41,777,000","13,982,000","8,314,000","7,046,000","7,345,000","7,436,000","7,458,000","7,470,000","7,660,000","7,967,000","8,457,000","8,829,000","16,554,000","17,706,000","17,766,000","17,811,000","17,907,000","18,411,000","21,054,000","22,293,000","22,700,000","22,814,000","16,155,000","14,138,000","14,953,000","16,171,000","16,947,000","18,672,000","20,214,000","22,116,000","25,623,000","26,093,000","26,643,000","30,437,000","31,982,000","32,619,000","37,779,000","40,840,000","43,601,000","44,536,000","44,981,000","46,429,000","47,286,000","49,038,000","51,431,000","51,540,000","53,241,000","54,329,000","54,666,000","54,801,000","55,934,000","55,934,000","55,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
