name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"174,864,000","185,705,000","199,403,000","209,533,000","59,875,000","62,526,000"
	CurrentAssets,"167,023,000","176,561,000","191,103,000","200,521,000","47,522,000","62,223,000"
		CashCashEquivalentsAndShortTermInvestments,"164,806,000","173,516,000","189,405,000","198,572,000","45,477,000","61,695,000"
			CashAndCashEquivalents,"156,215,000","145,736,000","156,974,000","166,037,000","18,891,000","61,695,000"
			OtherShortTermInvestments,"8,591,000","27,780,000","32,431,000","32,535,000","26,586,000",
		Receivables,,,"115,000","200,000","170,000",
			AccountsReceivable,,,,,"36,000",
			AccruedInterestReceivable,,,"115,000","200,000","134,000",
		PrepaidAssets,"2,217,000","3,045,000","1,583,000","1,749,000","280,000","528,000"
		CurrentDeferredAssets,,,,,"1,595,000",
	TotalNonCurrentAssets,"7,841,000","9,144,000","8,300,000","9,012,000","12,353,000","303,000"
		NetPPE,"5,476,000","5,687,000","5,823,000","4,540,000","294,000","291,000"
			GrossPPE,"5,867,000","5,944,000","5,930,000","4,582,000","314,000","299,000"
				Properties,"0","0","0","0","0","0"
				BuildingsAndImprovements,"2,582,000",,"2,860,000","3,045,000",,
				MachineryFurnitureEquipment,"455,000","439,000","411,000","345,000","27,000","7,000"
				OtherProperties,"1,927,000","4,596,000","1,366,000","115,000","216,000","210,000"
				ConstructionInProgress,"108,000","81,000","997,000","1,014,000","39,000","58,000"
				Leases,"795,000","828,000","296,000","63,000","32,000","24,000"
			AccumulatedDepreciation,"-391,000","-257,000","-107,000","-42,000","-20,000","-8,000"
		InvestmentsAndAdvances,"415,000","1,876,000","2,238,000","4,256,000","11,843,000",
		NonCurrentPrepaidAssets,,,"23,000","0","0",
		OtherNonCurrentAssets,"1,950,000","1,581,000","216,000","216,000","216,000","12,000"
TotalLiabilitiesNetMinorityInterest,"10,099,000","6,922,000","8,072,000","7,517,000","59,654,000","57,357,000"
	CurrentLiabilities,"7,962,000","4,637,000","5,641,000","4,942,000","3,919,000","1,619,000"
		PayablesAndAccruedExpenses,"6,910,000","3,592,000","4,885,000","4,450,000","3,715,000","1,313,000"
			Payables,"2,524,000","1,329,000","1,249,000","1,350,000","969,000","727,000"
				AccountsPayable,"2,524,000","1,329,000","1,249,000","1,350,000","969,000","727,000"
			CurrentAccruedExpenses,"4,386,000","2,263,000","3,636,000","3,100,000","2,746,000","586,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,"47,000"
		CurrentDebtAndCapitalLeaseObligation,"578,000","565,000","554,000","476,000","173,000","259,000"
			CurrentDebt,,,,,"36,000","36,000"
				OtherCurrentBorrowings,,,,,"36,000","36,000"
			CurrentCapitalLeaseObligation,"578,000","565,000","554,000","476,000","137,000","223,000"
		CurrentDeferredLiabilities,,,,,"31,000",
		OtherCurrentLiabilities,"474,000","480,000","202,000","16,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,137,000","2,285,000","2,431,000","2,575,000","55,735,000","55,738,000"
		LongTermDebtAndCapitalLeaseObligation,"2,137,000","2,285,000","2,431,000","2,575,000",,
			LongTermCapitalLeaseObligation,"2,137,000","2,285,000","2,431,000","2,575,000",,
		PreferredSecuritiesOutsideStockEquity,,"0","0","0","55,735,000","55,738,000"
TotalEquityGrossMinorityInterest,"164,765,000","178,783,000","191,331,000","202,016,000","221,000","5,169,000"
	StockholdersEquity,"164,765,000","178,783,000","191,331,000","202,016,000","221,000","5,169,000"
		CapitalStock,"3,000","3,000","2,000","2,000","1,000","1,000"
			PreferredStock,"0","0","0","0",,
			CommonStock,"3,000","3,000","2,000","2,000","1,000","1,000"
		AdditionalPaidInCapital,"230,893,000","228,532,000","226,359,000","224,438,000","14,262,000","13,343,000"
		RetainedEarnings,"-66,108,000","-49,742,000","-35,032,000","-22,426,000","-14,027,000","-8,175,000"
		GainsLossesNotAffectingRetainedEarnings,"-23,000","-10,000","2,000","2,000","-15,000",
TotalCapitalization,"164,765,000","178,783,000","191,331,000","202,016,000","221,000","5,169,000"
CommonStockEquity,"164,765,000","178,783,000","191,331,000","202,016,000","221,000","5,169,000"
CapitalLeaseObligations,"2,715,000","2,850,000","2,985,000","3,051,000","137,000","223,000"
NetTangibleAssets,"164,765,000","178,783,000","191,331,000","202,016,000","221,000","5,169,000"
WorkingCapital,"159,061,000","171,924,000","185,462,000","195,579,000","43,603,000","60,604,000"
InvestedCapital,"164,765,000","178,783,000","191,331,000","202,016,000","257,000","5,205,000"
TangibleBookValue,"164,765,000","178,783,000","191,331,000","202,016,000","221,000","5,169,000"
TotalDebt,"2,715,000","2,850,000","2,985,000","3,051,000","173,000","259,000"
ShareIssued,"29,168,681","29,115,421","29,041,708","28,990,180","27,267,867","27,267,867"
OrdinarySharesNumber,"29,168,681","29,115,421","29,041,708","28,990,180","27,267,867","27,267,867"
