name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"9,453,200,000","2,461,400,000","2,430,400,000","2,340,100,000","2,221,300,000","1,918,800,000","1,654,100,000","1,437,600,000","1,241,200,000","1,425,100,000","1,387,100,000","1,576,600,000","1,592,900,000","1,553,400,000","1,635,000,000","1,872,400,000","1,728,400,000","1,710,300,000","1,619,900,000","1,554,900,000","1,526,500,000","1,567,100,000","1,385,700,000","1,452,700,000","1,364,000,000","1,348,200,000","1,267,400,000","533,600,000","535,400,000","518,000,000","499,800,000","593,600,000","570,400,000","577,400,000","562,100,000","670,700,000","652,200,000","630,000,000","587,600,000","581,200,000","508,700,000","507,200,000","445,800,000","550,200,000","529,100,000","436,000,000","385,400,000","432,800,000","405,700,000","362,000,000","350,900,000","397,000,000","383,000,000","400,600,000","434,200,000","502,900,000","428,300,000","399,100,000","404,800,000","350,300,000","839,100,000","765,700,000","748,400,000","851,900,000","826,400,000","725,100,000","604,100,000","599,000,000","593,700,000","560,900,000","475,200,000","520,100,000","512,700,000","489,000,000","384,900,000","414,500,000","396,400,000","390,200,000","351,400,000","340,300,000","314,300,000","295,000,000","278,700,000","333,600,000","324,500,000","334,200,000","415,700,000","392,800,000","378,100,000","362,400,000","341,300,000","354,100,000","314,800,000","304,800,000","-342,200,000","582,000,000","613,100,000","573,100,000","578,500,000","607,900,000","632,400,000","591,200,000","276,000,000","748,600,000","824,000,000","789,400,000","783,800,000","796,400,000","803,700,000","766,100,000","678,100,000","666,900,000","708,100,000","604,900,000","598,800,000","606,800,000","625,500,000","591,900,000","552,400,000","576,500,000","632,900,000","614,200,000","594,300,000","551,300,000","568,000,000","561,000,000","640,000,000","656,000,000","660,000,000","636,000,000","600,000,000","580,000,000","658,000,000","671,000,000","623,000,000","540,000,000","578,000,000","567,200,000","502,900,000","468,500,000","485,900,000","467,700,000","407,300,000","407,500,000","440,800,000","451,400,000","390,600,000","427,100,000"
	OperatingRevenue,"9,453,200,000","2,461,400,000","2,430,400,000","2,340,100,000","2,221,300,000","1,918,800,000","1,654,100,000","1,437,600,000","1,241,200,000","1,425,100,000","1,387,100,000","1,576,600,000","1,592,900,000","1,553,400,000","1,635,000,000","1,872,400,000","1,728,400,000","1,710,300,000","1,619,900,000","1,554,900,000","1,526,500,000","1,567,100,000","1,385,700,000","1,452,700,000","1,364,000,000","1,348,200,000","1,267,400,000","533,600,000","535,400,000","518,000,000","499,800,000","593,600,000","570,400,000","577,400,000","562,100,000","670,700,000","652,200,000","630,000,000","587,600,000","581,200,000","508,700,000","507,200,000","445,800,000","550,200,000","529,100,000","436,000,000","385,400,000","432,800,000","405,700,000","362,000,000","350,900,000","397,000,000","383,000,000","400,600,000","434,200,000","502,900,000","428,300,000","399,100,000","404,800,000","350,300,000","839,100,000","765,700,000","748,400,000","851,900,000","826,400,000","725,100,000","604,100,000","599,000,000","593,700,000","560,900,000","475,200,000","520,100,000","512,700,000","489,000,000","384,900,000","414,500,000","396,400,000","390,200,000","351,400,000","340,300,000","314,300,000","295,000,000","278,700,000","333,600,000","324,500,000","334,200,000","415,700,000","392,800,000","378,100,000","362,400,000","341,300,000","354,100,000","314,800,000","304,800,000","-342,200,000","582,000,000","613,100,000","573,100,000","578,500,000","607,900,000","632,400,000","591,200,000","276,000,000","748,600,000","824,000,000","789,400,000","783,800,000","796,400,000","803,700,000","766,100,000","678,100,000","666,900,000","708,100,000","604,900,000","598,800,000","606,800,000","625,500,000","591,900,000","552,400,000","576,500,000","632,900,000","614,200,000","594,300,000","551,300,000","568,000,000","561,000,000","640,000,000","656,000,000","660,000,000","636,000,000","600,000,000","580,000,000","658,000,000","671,000,000","623,000,000","540,000,000","578,000,000","567,200,000","502,900,000","468,500,000","485,900,000","467,700,000","407,300,000","407,500,000","440,800,000","451,400,000","390,600,000","427,100,000"
CostOfRevenue,"7,000,100,000","1,807,500,000","1,800,600,000","1,679,800,000","1,712,200,000","1,423,800,000","1,457,300,000","1,307,400,000","1,235,700,000","1,374,200,000","1,270,600,000","1,357,600,000","1,463,700,000","1,347,300,000","1,391,000,000","1,441,700,000","1,460,700,000","1,528,700,000","1,396,200,000","1,345,600,000","1,404,100,000","1,393,700,000","1,227,000,000","1,284,400,000","1,236,900,000","1,175,400,000","1,148,100,000","460,000,000","445,500,000","433,200,000","421,900,000","492,300,000","463,600,000","475,400,000","469,700,000","528,500,000","531,100,000","504,400,000","487,900,000","475,800,000","391,400,000","392,900,000","368,300,000","432,700,000","413,700,000","359,200,000","323,200,000","366,500,000","347,700,000","312,500,000","288,100,000","316,400,000","312,000,000","306,200,000","335,200,000","380,700,000","347,300,000","314,000,000","335,900,000","282,500,000","760,100,000","695,600,000","667,200,000","769,800,000","741,200,000","618,900,000","514,000,000","505,400,000","505,500,000","473,900,000","400,300,000","457,400,000","470,000,000","437,300,000","345,900,000","365,800,000","348,400,000","345,900,000","318,300,000","307,900,000","284,700,000","270,000,000","242,100,000","302,900,000","282,100,000","294,900,000","331,700,000","299,400,000","286,000,000","278,900,000","269,500,000","289,400,000","251,800,000","244,300,000","-197,100,000","437,700,000","441,000,000","401,400,000","420,800,000","439,200,000","458,800,000","423,200,000","179,800,000","543,200,000","597,600,000","570,400,000","593,400,000","608,500,000","597,900,000","578,200,000","520,500,000","507,200,000","531,200,000","454,100,000","625,300,000","472,400,000","473,300,000","451,000,000","420,200,000","442,200,000","485,600,000","461,000,000","458,500,000","423,100,000","423,000,000","412,000,000","492,000,000","506,000,000","481,000,000","461,000,000","423,000,000","418,000,000","476,000,000","490,000,000",,,,,,,,,,,,,,
GrossProfit,"2,453,100,000","653,900,000","629,800,000","660,300,000","509,100,000","495,000,000","196,800,000","130,200,000","5,500,000","50,900,000","116,500,000","219,000,000","129,200,000","206,100,000","244,000,000","430,700,000","267,700,000","181,600,000","223,700,000","209,300,000","122,400,000","173,400,000","158,700,000","168,300,000","127,100,000","172,800,000","119,300,000","73,600,000","89,900,000","84,800,000","77,900,000","101,300,000","106,800,000","102,000,000","92,400,000","142,200,000","121,100,000","125,600,000","99,700,000","105,400,000","117,300,000","114,300,000","77,500,000","117,500,000","115,400,000","76,800,000","62,200,000","66,300,000","58,000,000","49,500,000","62,800,000","80,600,000","71,000,000","94,400,000","99,000,000","122,200,000","81,000,000","85,100,000","68,900,000","67,800,000","79,000,000","70,100,000","81,200,000","82,100,000","85,200,000","106,200,000","90,100,000","93,600,000","88,200,000","87,000,000","74,900,000","62,700,000","42,700,000","51,700,000","39,000,000","48,700,000","48,000,000","44,300,000","33,100,000","32,400,000","29,600,000","25,000,000","36,600,000","30,700,000","42,400,000","39,300,000","84,000,000","93,400,000","92,100,000","83,500,000","71,800,000","64,700,000","63,000,000","60,500,000","-145,100,000","144,300,000","172,100,000","171,700,000","157,700,000","168,700,000","173,600,000","168,000,000","96,200,000","205,400,000","226,400,000","219,000,000","190,400,000","187,900,000","205,800,000","187,900,000","157,600,000","159,700,000","176,900,000","150,800,000","-26,500,000","134,400,000","152,200,000","140,900,000","132,200,000","134,300,000","147,300,000","153,200,000","135,800,000","128,200,000","145,000,000","149,000,000","148,000,000","150,000,000","179,000,000","175,000,000","177,000,000","162,000,000","182,000,000","181,000,000",,,,,,,,,,,,,,
OperatingExpense,"414,300,000","104,300,000","102,200,000","107,700,000","100,100,000","106,900,000","111,900,000","112,900,000","99,600,000","96,700,000","102,000,000","110,700,000","96,900,000","106,900,000","115,000,000","112,500,000","110,300,000","92,400,000","95,800,000","86,400,000","79,700,000","88,600,000","84,000,000","82,200,000","79,500,000","77,200,000","105,600,000","35,900,000","-2,500,000","47,200,000","41,400,000","42,800,000","41,100,000","43,800,000","56,700,000","36,900,000","47,200,000","48,900,000","37,100,000","42,400,000","45,100,000","43,700,000","39,600,000","39,800,000","42,700,000","39,500,000","33,100,000","33,300,000","35,900,000","32,100,000","28,800,000","31,200,000","36,100,000","39,200,000","34,300,000","35,200,000","35,100,000","32,700,000","32,300,000","30,000,000","37,400,000","42,300,000","37,400,000","45,800,000","44,500,000","47,000,000","49,000,000","48,400,000","42,200,000","31,800,000","43,900,000","33,200,000","34,300,000","34,100,000","34,000,000","33,400,000","29,600,000","31,500,000","33,000,000","27,400,000","28,700,000","30,000,000","29,600,000","30,800,000","26,900,000","33,700,000","58,700,000","52,900,000","53,000,000","48,400,000","50,600,000","53,700,000","53,200,000","51,500,000","-128,200,000","112,800,000","112,500,000","113,900,000","106,500,000","110,000,000","115,000,000","106,500,000","54,300,000","141,200,000","142,400,000","150,100,000","144,500,000","131,800,000","129,200,000","121,500,000","113,100,000","119,000,000","126,200,000","118,700,000","165,400,000","117,800,000","123,200,000","115,600,000","113,000,000","117,600,000","109,000,000","110,400,000","108,600,000","98,400,000","109,000,000","237,000,000","137,000,000","115,000,000","131,000,000","122,000,000","125,000,000","114,000,000","117,000,000","119,000,000",,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"414,300,000","104,300,000","102,200,000","107,200,000","100,600,000","106,900,000","112,900,000","112,700,000","99,700,000","96,700,000","102,100,000","110,800,000","97,000,000","107,000,000","109,000,000","110,800,000","110,300,000","100,500,000","96,100,000","86,400,000","80,000,000","88,200,000","73,800,000","82,000,000","79,300,000","88,100,000","63,800,000","35,800,000","39,900,000","47,000,000","41,900,000","42,800,000","42,000,000","43,700,000","55,700,000","36,500,000","48,700,000","49,100,000","37,400,000","42,400,000","45,100,000","43,700,000","39,600,000","39,800,000","42,500,000","39,500,000","33,100,000","33,300,000","35,900,000","32,100,000","28,800,000","31,200,000","36,100,000","39,200,000","32,800,000","35,600,000","35,600,000","33,300,000","33,700,000","30,300,000","44,200,000","41,200,000","42,200,000","44,800,000","44,100,000","45,800,000","47,900,000","48,300,000","41,300,000","38,800,000","37,900,000","35,600,000","34,400,000","33,100,000","34,100,000","34,000,000","31,600,000","30,300,000","31,500,000","26,200,000","27,600,000","29,000,000","28,600,000","29,600,000","25,600,000","32,200,000","36,200,000","31,200,000","32,000,000","27,600,000","26,100,000","31,400,000","31,600,000","30,900,000","-101,900,000","73,400,000","74,900,000","76,600,000","65,900,000","71,700,000","75,000,000","72,400,000","35,400,000","103,800,000","107,100,000","111,700,000","107,500,000","96,400,000","94,400,000","86,700,000","78,900,000","82,600,000","90,200,000","85,300,000","128,400,000","82,500,000","89,600,000","82,500,000","80,000,000","77,600,000","79,200,000","81,200,000","79,900,000","68,100,000","78,000,000","207,000,000","104,000,000","84,000,000","102,000,000","92,000,000","93,000,000","83,000,000","87,000,000","90,000,000",,,,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000","1,100,000","1,200,000","1,000,000","1,100,000","1,200,000","1,100,000","1,000,000","900,000","1,200,000","1,200,000","900,000","900,000","1,000,000","1,500,000","1,200,000","1,100,000","1,200,000","1,500,000","1,200,000","1,100,000","1,000,000","1,000,000","1,200,000","1,300,000","1,500,000","900,000","1,300,000","1,400,000","1,400,000","2,900,000","2,000,000","2,100,000","2,000,000","-10,500,000","7,000,000","6,700,000","6,800,000","6,800,000","7,600,000","7,200,000","7,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,600,000","20,400,000","19,600,000","19,400,000","21,600,000","20,300,000","19,500,000","18,600,000","-15,800,000","32,400,000","30,900,000","30,500,000","33,800,000","30,700,000","32,800,000","26,700,000","18,900,000","37,400,000","35,300,000","38,400,000","37,000,000","35,400,000","34,800,000","34,800,000","34,200,000","36,400,000","36,000,000","33,400,000","37,000,000","35,300,000","33,600,000","33,100,000","33,000,000","40,000,000","29,800,000","29,200,000","28,700,000","30,300,000","31,000,000","30,000,000","33,000,000","31,000,000","29,000,000","30,000,000","32,000,000","31,000,000","30,000,000","29,000,000",,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,600,000","20,400,000","19,600,000","19,400,000","21,600,000","20,300,000","19,500,000","18,600,000","-15,800,000","32,400,000","30,900,000","30,500,000","33,800,000","30,700,000","32,800,000","26,700,000","18,900,000","37,400,000","35,300,000","38,400,000","37,000,000","35,400,000","34,800,000","34,800,000","34,200,000","36,400,000","36,000,000","33,400,000","37,000,000","35,300,000","33,600,000","33,100,000","33,000,000","40,000,000","29,800,000","29,200,000","28,700,000","30,300,000","31,000,000","30,000,000","33,000,000","31,000,000","29,000,000","30,000,000","32,000,000","31,000,000","30,000,000","29,000,000",,,,,,,,,,,,,,
	OtherOperatingExpenses,,,"-1,400,000","500,000","-500,000",,"-1,000,000","200,000","-100,000",,"-100,000","-100,000","-100,000","-100,000","6,000,000","1,700,000",,"-8,100,000","-300,000",,"-300,000","400,000","10,200,000","200,000","200,000","-10,900,000","41,800,000","100,000","-42,400,000","200,000","-500,000",,"-900,000","100,000","1,000,000","400,000","-1,500,000","-200,000","-6,100,000",,,,,,"200,000",,,,,,,,,,,"-400,000","-500,000","-600,000","-1,400,000","-300,000","-8,000,000",,"-6,000,000",,"-700,000",,"0","-900,000",,"-8,200,000",,"-3,300,000","-1,000,000",,"-1,600,000","-1,800,000","-3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
