name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
				Depreciation,"146,373",,,,,,,"36,490","35,670","36,682","37,531","36,103","41,690","41,840","42,554","44,866","43,681","44,010","44,229","66,806","89,749","88,160","89,284","95,241","100,951","112,275","114,406","121,723","121,152","123,444","127,939","160,155","142,293","143,146","143,749","137,952","144,134","143,307","130,911",,,,,,,,,,,,,,,,"54,670",,"58,193","48,857","36,432","32,708","36,627","34,202","30,120","51,198","-9,341","-1,223","22,370","-11,015","22,415","19,177","26,373","43,456","-25,804","102,185","121,311","83,643","142,249","121,835","127,239","27,310","123,068","138,783","121,012",,,,,,,,,"-100,000","933,994","-100,000","-200,000","-100,000","1,053,298","-200,000","-100,000","-200,000","825,084","-200,000",,,,,,"-100,000","-200,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","-100,000","0","-100,000","-100,000","0",,
				AmortizationCashFlow,"316,368",,,,,,,"79,092","79,092","79,092","79,092","77,308","77,309","77,308","77,309","68,815","68,816","68,815","68,816","40,093","40,094","40,093","26,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,605",,"-35,939","-33,580","24,904","-55,721","57,000","57,000","61,000","13,228","75,383","91,590","90,428","146,756","104,696","84,072","130,323","24,705","203,794","328,906","288,144","292,958","257,456","255,045","265,223","137,610","206,306","145,454","111,557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"316,368",,,,,,,"79,092","79,092","79,092","79,092","77,308","77,309","77,308","77,309","68,815","68,816","68,815","68,816","40,093","40,094","40,093","26,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,605",,"-35,939","-33,580","24,904","-55,721","57,000","57,000","61,000","13,228","75,383","91,590","90,428","146,756","104,696","84,072","130,323","24,705","203,794","328,906","288,144","292,958","257,456","255,045","265,223","137,610","206,306","145,454","111,557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-3,594,806","-88,256","93,421","-656,270","-2,943,701","-6,579","37,502","-1,056,810","742","-46,334","-152,610","-458,477","-4,297","-23,434","48,144","3,997,150","1,286,558","-1,356,558","-3,297,000","-265,670","-524,499","-873,327","-591,573","1,265,620","115,945","-73,200","746,452","42,328","135,313","1,178,330","569,768","118,506","462,743","433,811","-2,726","-5,254,544","-2,702","-396","-1,423","-4,893,320","-8,029","6,789","627",,,,"118",,,,,"-1,597,552","0",,,"-231,000","-167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-3,594,806","-88,256","93,421","-656,270","-2,943,701","-6,579","37,502","-1,056,810","742","-46,334","-152,610","-458,477","-4,297","-23,434","48,144","3,997,150","1,286,558","-1,356,558","-3,297,000","-265,670","-524,499","-873,327","-591,573","1,265,620","115,945","-73,200","746,452","42,328","135,313","1,178,330","569,768","118,506","462,743","433,811","-2,726","-5,254,544","-2,702","-396","-1,423","-4,893,320","-8,029","6,789","627",,,,"118",,,,,"-1,597,552","0",,,"-231,000","-167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,207","-6,208","-6,208","-6,208","-6,207","-6,208","-6,208","-6,208","-6,207","-6,208","-6,208","-6,208","-6,207",,,,,,,"-29,793","-82,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"14,100,000"
		ProvisionandWriteOffofAssets,,,,"408,418","132,572","33,375","9,138","16,841","-1,065","77,125","151,922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"7,268,180","2,124,941","1,880,428","1,362,726","1,900,085","1,002,281","785,297","664,754","685,314","681,680","614,498","524,426","468,207","496,209","417,256","559,229","459,974","411,848","207,454","228,490","105,316","105,158","317,311","135,173","110,584","130,772","123,344","-53,035","162,566","180,482","199,676","242,122","212,335","200,405","203,753","154,071","180,188","173,513","219,837","186,365","204,151","223,825","228,171","225,710","223,206","210,316","137,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-2,293,702","696,220","424,404","-574,135","-2,797,678","-30,662","184,555","910,057","1,255,649","1,250,640","1,217,572","959,503","1,178,091","1,412,216","1,298,836","1,251,355","1,570,118","353,653","3,759,137","0","0","0","542,930",,,,,,,,,,,,,,,,,"-6,943,381","2,549,743","1,904,429","2,659,944","4,695,257",,,"-7,186","596,118","-4,806","-5,751","-665,671","44,575","54,013","-127,070","71,043","-45,825","52,301","83,428","88,112","118,464","142,080","206,373","161,398","227,736","176,207","230,093","1",,,,,,,,"10,000",,,,,,,,,,,,,,,,,,"-1,168,253","-500,000","1,400,000","300,000","-1,404,987","800,000","-700,000","500,000","2,145,782","1,300,000","-1,200,000","100,000","2,100,000","-1,500,000","-1,800,000","1,500,000","3,700,000","300,000","-3,000,000","200,000","-400,000","400,000","600,000","300,000","-200,000","3,000,000","300,000","200,000","200,000","100,000",,
		ChangeInWorkingCapital,"-5,283,501","6,222,187","-4,928,267","1,266,592","-7,844,013","-834,560","129,423","-3,721,990","4,139,485","-3,216,365","-1,547,406","-95,515","642,450","-1,094,202","-1,016,782","384,267","-424,666","-191,403","3,771,178","2,777,834","2,539,194","190,596","2,142,996","-559,319","-477,982","-1,085,507","-2,905,907","501,703","-1,798,393","-4,758,890","-2,925,956","2,135,324","-1,655,466","-1,162,018","-621,942","-2,581,578","6,722,169","172,478","-2,860,061","-2,437,570","1,112,357","946,106","-1,131,058","-211,019","1,321,659","31,101","1,474,343","-2,551,201","-214,809","808,356","1,569,714","-1,214,598","1,925,567","-2,195,867","1,715,292","-571,767","-190,598","132,689","280,917","-1,218,651","-231,890","-160,061","-179,145","-715,353","176,812","441,290","-882,163","92,538","-5,337","-20,759","-15,127","462,628","-679,708","837,888","-197,541","-87,754","66,584","618,093","-276,502","-432,281","13,054","-449,567","-4,858","59,550","-728,016","163,792","291,210","55,479","145,811","312,947","503,228",,"738,656",,,,,,,,,,,,,,,,"-3,100,000","-1,100,000","-2,000,000","-100,000","1,800,000","-900,000","-900,000","-500,000","2,000,000","-600,000","-1,700,000","-600,000","800,000","-1,100,000","-1,200,000","-900,000"
			ChangeInReceivables,"-4,405,536","-1,489,149","724,683","-478,681","-3,162,389","-992,362","1,071,445","-282,261","2,031,649","-1,194,414","-642,764","-560,437","-736,669","-1,540,139","1,485,536","-453,743","-926,809","28,177","3,226,930","2,241,901","1,515,528","1,080,366","2,391,417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-438,219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-4,405,536","-1,489,149","724,683","-478,681","-3,162,389","-992,362","1,071,445","-282,261","2,031,649","-1,194,414","-642,764","-560,437","-736,669","-1,540,139","1,485,536","-453,743","-926,809","28,177","3,226,930","2,204,797","1,550,403","1,080,399","2,391,226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"825,518","-1,578,923","725,161","963,245","716,035","-1,161,990","29,088","-1,526,533","822,946","-1,498,058","-1,099,906","-513,295","-193,093","-329,573","-418,522","261,001","935,170","-522,021","-299,112","-347,734","-227,103","-15,985","111,404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,591,421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-7,566,492","2,747,654","-4,105,738","967,018","-7,175,426","-609,449","-1,825,459","626,571","957,676","-753,293","-209,177","-635,728","5,011","-14,779","-58,810","198,367","-321,979","-10,327","68,369","130,602","-197,140","112,533","-75,378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"6,324,692","6,640,046","-2,153,179","-53,371","1,891,196","2,098,223","909,284","-2,463,037","387,070","359,774","457,725","1,613,945","1,567,201","824,091","-1,871,629","596,881","341","430,414","799,492","702,930","483,527","-986,318","-284,447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"1,889,625","3,430,363","677,937","-1,517,909","-700,766","2,353,590","462,183","-960,317","-462,689","407,805","703,123","-10,044","609,633","574,916","-1,231,443","-279,952","-78,026","1,022,296","-168,347","769,946","480,748","168,902","-522,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"1,889,625","3,430,363","677,937","-1,517,909","-700,766","2,353,590","462,183","-960,317","-462,689","407,805","703,123","-10,044","609,633","574,916","-1,231,443","-279,952","-78,026","1,022,296","-168,347","769,946","480,748","168,902","-522,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"4,435,067","3,209,683","-2,831,116","1,464,538","2,591,962","-255,367","447,101","-1,502,720","849,759","-48,031","-245,398","1,623,989","957,568","249,175","-640,186","876,833","78,367","-591,882","967,839","-67,016","2,779","-1,155,220","237,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,400,000","-1,100,000",,,"2,100,000",,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-461,683","-97,441","-119,194","-131,619","-113,429","-168,982","-54,935","-76,730","-59,856","-130,374","-53,284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,"-900,000","-500,000","2,400,000","-600,000","-1,700,000","-600,000","2,900,000","-1,100,000","-1,200,000","-900,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,"-53,284","0","0","-33,802","-153,357","-218,239","-111,389","-117,646","-24,501","50,135",,,,,"-477,982","-1,085,507","-2,905,907",,"-1,798,393","-4,758,890","-2,925,956",,,,,,,,,,,,,,,,,,,,,,,,"1,715,292",,"-190,598","132,689","280,917",,"-231,890","-160,061","-179,145",,"176,812","441,290","-882,163",,"-5,337","-20,759","-15,127",,"-679,708","837,888","-197,541",,"66,584","618,093","-276,502",,"13,054","-449,567","-4,858",,"-728,016","163,792","291,210",,"145,811","312,947","503,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"1,648,035","-185,225","2,197,791","-222,233","-142,298","-4,932","14,992,814","-32,316","-18,764","-32,873","-21,807","-33,569","-74,304","-644","0","-2,958","-45,783","1","-1,914","29,054","-35,930","-17,869","-65,623","-2,949","-686","203","-2,942","-7,836","-100,548","-24,758","-2,282","-10,435","-2,885","-2,089","-81,902","34,812","-28,796","-188,488","-119,726","-212,738","-230,647","-177,527","-33,420","-11,154","-6,866","-2,277","-25,938","69,320","-18,690","5,604","-6,871","-381,052","-615,927","-479,253","-28,483","21,265","-23,311","-126,511","-330,624","-221,466","-217,973","124,653","-537,876","-120,808","-60,029","-10,873","-170,221","-13,085","-77,276","-140,955","6,691","-35,747","5,971","11,041","134,823","24,345","-7,342","49,443","-15,107","8,494","-11,651","-19,110","-11,637","-136,376","-35,820","-595","0","295","534","-806","-11,307",,"82,032","0",,,"-3,323","0","0","3,200,000","-1,186,227","-400,000","2,100,000","-1,000,000","-200,000","-100,000","-100,000","-100,000","100,000","-400,000","0","-200,000","-100,000","-100,000","-100,000","-100,000","0","-100,000","-200,000","-300,000","800,000","-400,000","-1,400,000","-100,000"
	CashFlowFromContinuingInvestingActivities,"1,648,035","-185,225","2,197,791","-222,233","-142,298","-4,932","14,992,814","-32,316","-18,764","-32,873","-21,807","-33,569","-74,304","-644","0","-2,958","-45,783","1","-1,914","29,054","-35,930","-17,869","-65,623","-2,949","-686","203","-2,942","-7,836","-100,548","-24,758","-2,282","-10,435","-2,885","-2,089","-81,902","34,812","-28,796","-188,488","-119,726","-212,738","-230,647","-177,527","-33,420","-11,154","-6,866","-2,277","-25,938","69,320","-18,690","5,604","-6,871","-381,052","-615,927","-479,253","-28,483","21,265","-23,311","-126,511","-330,624","-221,466","-217,973","124,653","-537,876","-120,808","-60,029","-10,873","-170,221","-13,085","-77,276","-140,955","6,691","-35,747","5,971","11,041","134,823","24,345","-7,342","49,443","-15,107","8,494","-11,651","-19,110","-11,637","-136,376","-35,820","-595","0","295","534","-806","-11,307",,"82,032","0",,,"-3,323","0","0","3,200,000","-1,186,227","-400,000","2,100,000","-1,000,000","-200,000","-100,000","-100,000","-100,000","100,000","-400,000","0","-200,000","-100,000","-100,000","-100,000","-100,000","0","-100,000","-200,000","-300,000","800,000","-400,000","-1,400,000","-100,000"
		CapitalExpenditureReported,"-851,965","-185,225","-302,209","-222,233","-142,298","-4,932","-7,186","-32,316","-18,764","-32,873","-21,807","-33,569","-74,304","-644","0","-2,958","-45,783","1","-1,914","-14,064","-35,930","-17,869","-65,623","-2,949","-686","203","-2,942","-7,836","-100,548","-24,758","-2,282","-10,435","-2,885","-2,089","-81,902","-12,773","-28,598","-191,928","-68,899","-212,579","-230,755","-177,372","-97,597","-11,267","-6,870","-2,114","-26,036","-25,558","-18,697","-7","-6,871","-385,625","-741,055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"627","31,452","66,385","-66,385","-3,749","-22,704","-126,369","-180,921","-220,493","-220,136","-29,799","-549,742","-98,581","-14,359","-10,873","-377","-13,085","-77,276","-140,955","-20,371","-34,314","7,944","-1,775","-12,441","-2,326","-10,556","-19,244","-15,107","8,494","-11,651","-19,110","-11,637","-21,376","-35,820",,,"295","534","-806","-11,307",,,,,,"3,476,056","0","0","-100,000",,"4,900,000",,,,,,,"100,000",,,,,,,,"0","0","-100,000","-200,000","-300,000","-400,000",,
