name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalRevenue,"1,368,796,000","348,438,000","374,880,000","325,754,000","319,724,000","311,166,000","307,371,000","302,419,000","290,530,000","308,999,000","311,227,000","318,005,000","305,211,000","298,323,000","273,395,000","209,384,000","201,143,000","201,810,000","196,961,000","210,754,000","221,528,000","219,059,000","228,780,000","225,247,000","217,266,000","270,240,000","265,251,000","214,666,000","238,079,000","220,388,000","248,332,000","195,945,000","252,907,000","209,171,000","122,476,000","137,914,000","119,056,000","113,386,000","165,999,000","71,036,000","68,042,000","69,409,000","63,169,000","78,372,000","118,398,000","77,532,000","81,969,000","58,954,000","70,396,000","63,091,000","59,650,000","61,170,000","55,426,000","62,135,000","61,362,000","66,636,000","58,503,000","57,372,000","51,607,000","55,852,000","110,135,000","45,898,000","115,117,000","52,604,000","57,659,000","47,886,000","47,430,000","40,170,000","42,521,000","43,996,000","37,995,000","99,271,000","53,433,000","37,401,000","37,220,000","44,177,000","36,329,000","47,161,000","52,553,000","38,197,000","41,590,000","35,506,000","38,515,000","33,341,000","35,658,000","31,897,000","36,435,000","33,929,000","26,611,000","23,276,000","20,606,000","24,100,000","22,000,000","21,700,000","20,030,000","21,800,000","21,300,000","22,300,000"
	OperatingRevenue,"1,298,683,000","333,389,000","331,299,000","322,116,000","312,521,000","307,898,000","304,130,000","299,578,000","286,202,000","298,460,000","294,838,000","298,842,000","295,086,000","291,185,000","255,256,000","195,272,000","189,193,000","189,155,000","184,807,000","197,820,000","199,774,000","187,287,000","199,512,000","202,424,000","197,943,000","211,652,000","216,566,000","195,183,000","221,188,000","201,633,000","207,986,000","174,592,000","190,752,000","162,409,000","105,804,000","107,149,000","95,007,000","92,877,000","41,442,000","71,036,000","68,042,000","69,409,000","63,169,000","78,372,000","118,398,000","77,532,000","81,969,000","58,954,000","70,396,000","63,091,000","59,650,000","61,170,000","55,426,000","62,135,000","61,362,000","66,636,000","58,503,000","57,372,000","51,607,000","55,852,000","110,135,000","45,898,000","115,117,000","52,604,000","57,659,000","47,886,000","41,674,000","40,170,000","44,229,000","45,856,000","40,977,000","101,516,000","55,399,000","37,401,000","37,512,000","45,432,000","37,980,000","47,161,000","52,553,000","38,644,000","41,590,000","36,936,000","38,828,000","33,341,000","36,660,000","31,897,000","35,513,000","34,116,000","26,701,000","24,382,000","22,963,000","24,100,000","22,000,000","21,700,000","23,400,000","21,800,000","21,300,000","22,300,000"
CostOfRevenue,"129,058,000","34,453,000","31,813,000","32,868,000","29,924,000","29,593,000","26,962,000","30,521,000","29,246,000","32,503,000","34,290,000","39,321,000","38,527,000","37,545,000","31,350,000","19,974,000","20,178,000","21,422,000","21,199,000","22,626,000","32,119,000","44,325,000","41,026,000","34,298,000","31,615,000","47,171,000","57,073,000","30,800,000","27,116,000","27,282,000","54,568,000","35,231,000","65,168,000","54,191,000","22,903,000","30,659,000","23,780,000","19,854,000","105,743,000","5,026,000","5,835,000","5,197,000","5,974,000","6,397,000","6,008,000","5,712,000","-32,876,000","17,895,000","17,127,000","16,863,000","16,680,000","15,261,000","12,822,000","12,005,000","10,422,000","13,292,000","13,226,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"1,239,738,000","313,985,000","343,067,000","292,886,000","289,800,000","281,573,000","280,409,000","271,898,000","261,284,000","276,496,000","276,937,000","278,684,000","266,684,000","260,778,000","242,045,000","189,410,000","180,965,000","180,388,000","175,762,000","188,128,000","189,409,000","174,734,000","187,754,000","190,949,000","185,651,000","223,069,000","208,178,000","183,866,000","210,963,000","193,106,000","193,764,000","160,714,000","187,739,000","154,980,000","99,573,000","107,255,000","95,276,000","93,532,000","60,256,000","66,010,000","62,207,000","64,212,000","57,195,000","71,975,000","112,390,000","71,820,000","114,845,000","41,059,000","53,269,000","46,228,000","42,970,000","45,909,000","42,604,000","50,130,000","50,940,000","53,344,000","45,277,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"591,282,000","146,310,000","161,344,000","139,768,000","143,860,000","137,786,000","135,042,000","132,314,000","128,059,000","140,877,000","135,579,000","133,237,000","139,947,000","140,031,000","116,898,000","89,290,000","86,332,000","94,754,000","87,454,000","91,182,000","87,154,000","90,484,000","94,087,000","87,733,000","93,408,000","115,790,000","106,732,000","104,068,000","100,778,000","104,838,000","101,750,000","88,145,000","92,986,000","87,938,000","65,740,000","60,321,000","61,177,000","59,849,000","6,254,000","81,276,000","53,799,000","52,510,000","47,348,000","47,074,000","48,949,000","44,492,000","80,955,000","24,115,000","26,325,000","26,405,000","17,448,000","25,532,000","23,610,000","26,718,000","23,312,000","25,223,000","23,457,000","36,317,000","55,945,000","26,993,000","36,644,000","26,600,000","50,983,000","32,267,000","38,609,000","23,489,000","44,066,000","19,200,000","20,969,000","20,578,000","24,756,000","30,800,000","22,991,000","21,407,000","22,828,000","26,404,000","24,509,000","29,304,000","18,934,000","26,107,000","29,531,000","24,983,000","29,145,000","26,027,000","27,377,000","26,387,000","39,995,000","29,267,000","23,618,000","19,897,000","89,422,000","-6,200,000","-5,100,000","-5,000,000","76,598,000","-4,400,000","-4,300,000","-4,700,000"
	SellingGeneralAndAdministration,"110,222,000","30,917,000","25,682,000","24,111,000","29,512,000","27,464,000","24,129,000","23,963,000","20,582,000","24,683,000","23,972,000","23,720,000","26,315,000","27,652,000","23,577,000","21,465,000","21,995,000","28,834,000","23,972,000","27,077,000","24,305,000","28,054,000","31,412,000","24,931,000","26,827,000","31,338,000","32,496,000","28,556,000","35,612,000","39,438,000","40,269,000","28,621,000","29,541,000","35,156,000","36,659,000","28,761,000","30,250,000","28,973,000","-22,608,000","74,705,000","47,066,000","45,646,000","37,956,000","39,894,000","41,644,000","39,042,000","75,044,000","18,048,000","20,510,000","20,036,000","16,262,000","17,206,000","16,490,000","21,035,000","16,413,000","18,828,000","17,178,000","15,413,000","13,983,000","12,345,000","23,256,000","12,237,000","11,665,000","8,800,000","9,871,000","14,156,000","15,652,000","11,503,000","14,218,000","13,811,000","11,301,000","14,563,000","14,382,000","10,739,000","8,715,000","12,102,000","10,821,000","12,061,000","15,858,000","10,066,000","9,339,000","7,375,000","9,580,000","6,874,000","6,650,000","6,241,000","6,472,000","5,925,000","2,405,000","1,913,000","2,045,000","2,300,000","1,900,000","1,900,000","1,860,000","1,300,000","1,900,000","1,600,000"
		GeneralAndAdministrativeExpense,"110,222,000","30,917,000","25,682,000","24,111,000","29,512,000","27,464,000","24,129,000","23,963,000","20,582,000","24,683,000","23,972,000","23,720,000","26,315,000","27,652,000","23,577,000","21,465,000","21,995,000","28,834,000","23,972,000","27,077,000","24,305,000","28,054,000","31,412,000","24,931,000","26,827,000","31,338,000","32,496,000","28,556,000","35,612,000","39,438,000","40,269,000","28,621,000","29,541,000","35,156,000","36,659,000","28,761,000","30,250,000","28,973,000",,,,,,,,,,,,,,,,,,,,"15,413,000","13,983,000","12,345,000","23,256,000","12,237,000","11,665,000","8,800,000","9,871,000","14,156,000","15,652,000","11,503,000","14,218,000","13,811,000","11,301,000","14,563,000","14,382,000","10,739,000","8,715,000","12,102,000","10,821,000","12,061,000","15,858,000","10,066,000","9,339,000","7,375,000","9,580,000","6,874,000","6,650,000","6,241,000","6,472,000","5,925,000","2,405,000","1,913,000","2,045,000","2,300,000","1,900,000","1,900,000","1,860,000","1,300,000","1,900,000","1,600,000"
			SalariesAndWages,"27,333,000","7,833,000","6,091,000","4,361,000","9,048,000","5,381,000","5,795,000","4,564,000","2,918,000","2,661,000","4,939,000","4,747,000","4,936,000","4,165,000","3,902,000","2,475,000","3,698,000","8,219,000","4,268,000","4,635,000","3,104,000","6,910,000","3,051,000","4,356,000","4,001,000","6,607,000","5,563,000","3,966,000","5,089,000","7,009,000","8,096,000","7,979,000","7,957,000","7,045,000",,,,,,,,,,,,,,,,,,,,,,,,"15,413,000","3,842,000","15,767,000","23,256,000","12,237,000","-24,989,000","22,562,000","29,765,000","14,156,000","15,652,000","11,503,000","14,218,000","13,811,000","11,301,000","14,563,000","14,382,000","10,739,000","8,715,000","12,102,000","10,821,000","12,061,000","15,858,000","10,066,000","9,339,000","7,375,000","9,580,000","6,874,000","6,650,000","6,241,000","6,472,000","5,925,000","2,405,000","1,913,000","2,045,000","2,300,000","1,900,000","1,900,000","1,900,000","1,300,000","1,900,000","1,600,000"
			OtherGandA,"82,889,000","23,084,000","19,591,000","19,750,000","20,464,000","22,083,000","18,334,000","19,399,000","17,664,000","22,022,000","19,033,000","18,973,000","21,379,000","23,487,000","19,675,000","18,990,000","18,297,000","20,615,000","19,704,000","22,442,000","21,201,000","21,144,000","28,361,000","20,575,000","22,826,000","24,731,000","26,933,000","24,590,000","30,523,000","32,429,000","32,173,000","20,642,000","21,584,000","28,111,000","-621,000","28,761,000","30,250,000","28,973,000",,,,,,,,,,,,,,,,,,,,,,"-3,422,000",,,,"-13,762,000","-19,894,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"481,060,000","115,393,000","135,662,000","115,657,000","114,348,000","110,322,000","110,913,000","108,351,000","107,477,000","116,194,000","111,607,000","109,517,000","113,632,000","112,379,000","93,321,000","67,825,000","64,337,000","65,957,000","64,015,000","64,040,000","62,849,000","62,430,000","62,675,000","62,802,000","66,581,000","84,452,000","74,236,000","75,512,000","65,166,000","65,400,000","61,481,000","59,524,000","63,445,000","52,782,000","29,081,000","31,560,000","30,927,000","30,876,000","28,862,000","6,571,000","6,733,000","6,864,000","9,392,000","7,180,000","7,305,000","5,450,000","5,911,000","6,067,000","5,815,000","6,369,000","5,276,000","5,936,000","7,120,000","5,683,000","6,899,000","6,395,000","6,279,000","6,091,000","5,508,000","6,246,000","6,950,000","6,944,000","8,334,000","5,875,000","5,936,000","5,929,000","5,381,000","5,148,000","5,119,000","5,104,000","5,291,000","7,285,000","4,409,000","4,465,000","4,440,000","4,411,000","4,450,000","4,976,000","5,035,000","5,057,000","5,180,000","5,042,000","5,574,000","6,218,000","6,139,000","6,458,000","7,179,000","6,903,000","4,100,000","3,127,000",,,,,,,,
