name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987
TotalAssets,"4,443,000,000","4,696,000,000","4,816,000,000","5,252,000,000","5,375,000,000","5,751,000,000","6,551,000,000","6,613,000,000","6,632,000,000","7,284,000,000","7,606,000,000","8,647,000,000","8,778,000,000","8,076,000,000","8,361,000,000","8,699,000,000","8,893,000,000","9,095,000,000","9,544,000,000","9,767,000,000","11,017,000,000","11,137,000,000","11,787,000,000","12,064,000,000","12,751,000,000","14,855,000,000","15,051,000,000","15,510,000,000","15,915,000,000","16,284,000,000","16,201,000,000","16,024,000,000","16,087,000,000","16,953,000,000","17,633,000,000","18,122,000,000","21,592,000,000","21,724,000,000","22,132,000,000","22,295,000,000","26,126,000,000","26,873,000,000","29,370,000,000","31,668,000,000","32,173,062,000","32,279,011,000","33,272,216,000","33,464,230,000","34,532,873,000","25,684,699,000","27,853,060,000","27,296,467,000","27,907,271,000","29,657,074,000","37,651,801,000","45,340,181,000","49,686,725,000","47,415,074,000","45,329,006,000","43,153,834,000","41,227,486,000","39,763,030,000","37,939,584,000","35,631,577,000","35,716,193,000","34,561,394,000","34,930,060,000","34,784,595,000","33,756,665,000","33,027,410,000","30,800,435,000","29,907,492,000","30,802,005,000","30,267,734,000","30,136,072,000","21,945,406,000","19,300,000,000","18,852,101,000","18,713,239,000","16,870,181,000","15,844,657,000","16,199,685,000","16,113,705,000","14,752,862,000","14,139,028,000","13,894,338,000","13,220,483,000","12,717,247,000","12,437,258,000","12,263,899,000","11,774,800,000","11,809,400,000","11,802,800,000","11,796,564,000","11,666,600,000","11,123,100,000","11,006,300,000","9,810,762,000","9,383,800,000","8,906,300,000","8,496,800,000","8,562,015,000","7,942,000,000","7,869,300,000","7,405,400,000","7,267,450,000","6,758,100,000","6,493,900,000","6,131,700,000","5,456,439,000","5,264,000,000","5,037,200,000","4,363,400,000","4,106,300,000","3,574,300,000","3,391,100,000","3,203,400,000","2,884,800,000","2,599,700,000","2,580,000,000","2,437,500,000","2,278,400,000","2,248,400,000","2,314,800,000","2,073,600,000","2,024,500,000","1,991,300,000","1,930,000,000","1,820,900,000","1,785,800,000","1,392,000,000","1,368,600,000","1,283,100,000","1,159,000,000"
TotalLiabilitiesNetMinorityInterest,"4,995,000,000","4,996,000,000","4,973,000,000","5,275,000,000","5,403,000,000","5,602,000,000","6,308,000,000","6,253,000,000","6,135,000,000","6,445,000,000","6,558,000,000","7,594,000,000","7,577,000,000","6,944,000,000","7,241,000,000","7,584,000,000","7,633,000,000","7,670,000,000","7,824,000,000","7,811,000,000","7,791,000,000","7,898,000,000","8,117,000,000","8,406,000,000","9,112,000,000","11,114,000,000","11,337,000,000","11,669,000,000","11,975,000,000","12,334,000,000","12,299,000,000","12,216,000,000","12,462,000,000","13,654,000,000","14,432,000,000","15,085,000,000","18,283,000,000","18,530,000,000","19,545,000,000","19,770,000,000","24,245,000,000","25,150,000,000","26,995,000,000","29,763,000,000","30,400,254,000","29,432,713,000","30,747,889,000","30,798,822,000","33,163,990,000","23,077,823,000","25,099,491,000","24,514,529,000","26,267,726,000","28,607,458,000","35,028,930,000","41,364,962,000","47,626,551,000","43,759,269,000","38,797,651,000","36,370,000,000","34,180,059,000","32,558,776,000","30,882,826,000","28,963,644,000","29,114,730,000","27,969,750,000","28,435,283,000","28,197,097,000","27,320,654,000","26,448,339,000","24,269,120,000","23,609,124,000","24,248,571,000","24,008,719,000","24,049,892,000","15,872,744,000","13,635,437,000","13,358,750,000","13,231,518,000","11,790,739,000","11,057,814,000","11,417,047,000","11,354,752,000","10,291,026,000","9,734,771,000","9,670,925,000","9,326,717,000","9,000,403,000","8,770,608,000","8,750,798,000","8,233,000,000","8,262,200,000","8,106,800,000","8,004,347,000","7,892,800,000","7,554,600,000","7,578,400,000","6,762,509,000","6,476,600,000","6,284,200,000","6,026,100,000","6,082,318,000","5,579,800,000","5,599,900,000","5,163,400,000","5,033,184,000","4,667,800,000","4,486,900,000","4,259,800,000","3,751,723,000","3,549,800,000","3,346,300,000","2,683,900,000","2,509,900,000","2,015,800,000","1,884,900,000","1,753,100,000","1,502,700,000","1,338,800,000","1,364,000,000","1,267,100,000","1,215,100,000","1,221,900,000","1,324,500,000","1,123,100,000","1,092,800,000","1,077,000,000","1,043,600,000","1,016,600,000","1,009,300,000","638,900,000","636,100,000","578,600,000","539,400,000"
TotalEquityGrossMinorityInterest,"-552,000,000","-300,000,000","-157,000,000","-23,000,000","-28,000,000","149,000,000","243,000,000","360,000,000","497,000,000","839,000,000","1,048,000,000","1,053,000,000","1,201,000,000","1,132,000,000","1,120,000,000","1,115,000,000","1,260,000,000","1,425,000,000","1,720,000,000","1,956,000,000","3,226,000,000","3,239,000,000","3,670,000,000","3,658,000,000","3,639,000,000","3,741,000,000","3,714,000,000","3,841,000,000","3,940,000,000","3,950,000,000","3,902,000,000","3,808,000,000","3,625,000,000","3,299,000,000","3,201,000,000","3,037,000,000","3,309,000,000","3,194,000,000","2,587,000,000","2,525,000,000","1,881,000,000","1,723,000,000","2,375,000,000","1,905,000,000","1,772,808,000","2,846,298,000","2,524,327,000","2,665,408,000","1,368,883,000","2,606,876,000","2,753,569,000","2,781,938,000","1,639,545,000","1,022,018,000","2,622,871,000","3,975,219,000","2,060,174,000","3,655,805,000","6,531,355,000","6,783,834,000","7,047,427,000","7,204,254,000","7,056,758,000","6,667,933,000","6,601,463,000","6,591,644,000","6,494,777,000","6,587,498,000","6,436,011,000","6,579,071,000","6,531,315,000","6,298,368,000","6,553,434,000","6,259,015,000","6,086,180,000","6,072,662,000","5,664,563,000","5,493,351,000","5,481,721,000","5,079,442,000","4,786,843,000","4,782,638,000","4,758,953,000","4,461,836,000","4,404,257,000","4,223,413,000","3,893,766,000","3,716,844,000","3,666,650,000","3,513,101,000","3,541,800,000","3,547,200,000","3,696,000,000","3,792,217,000","3,773,800,000","3,568,500,000","3,427,900,000","3,048,253,000","2,907,200,000","2,622,100,000","2,470,700,000","2,479,697,000","2,362,200,000","2,269,400,000","2,242,000,000","2,234,266,000","2,090,300,000","2,007,000,000","1,871,900,000","1,704,716,000","1,714,200,000","1,690,900,000","1,679,500,000","1,596,400,000","1,558,500,000","1,506,200,000","1,450,300,000","1,382,100,000","1,260,900,000","1,216,000,000","1,170,400,000","1,063,300,000","1,026,500,000","990,300,000","950,500,000","931,700,000","914,300,000","886,400,000","804,300,000","776,500,000","753,100,000","732,500,000","704,500,000","619,600,000"
	StockholdersEquity,"-565,000,000","-313,000,000","-170,000,000","-36,000,000","-41,000,000","136,000,000","230,000,000","347,000,000","484,000,000","826,000,000","1,035,000,000","1,040,000,000","1,188,000,000","1,119,000,000","1,108,000,000","1,103,000,000","1,248,000,000","1,413,000,000","1,708,000,000","1,944,000,000","3,214,000,000","3,227,000,000","3,658,000,000","3,646,000,000","3,627,000,000","3,729,000,000","3,702,000,000","3,829,000,000","3,919,000,000","3,929,000,000","3,881,000,000","3,787,000,000","3,604,000,000","3,278,000,000","3,180,000,000","3,016,000,000","3,288,000,000","3,173,000,000","2,565,000,000","2,503,000,000","1,858,000,000","1,700,000,000","2,352,000,000","1,881,000,000","1,759,090,000","2,832,139,000","2,524,327,000","2,665,408,000","1,368,883,000","2,606,876,000","2,753,569,000","2,781,938,000","1,639,545,000","994,420,000","2,622,871,000","3,975,219,000","2,060,174,000","3,655,805,000","6,531,355,000","6,783,834,000","7,047,427,000","7,204,254,000","7,056,758,000","6,667,933,000","6,601,463,000","6,591,644,000","6,494,777,000","6,587,498,000","6,436,011,000","6,579,071,000","6,531,315,000","6,298,368,000","6,553,434,000","6,259,015,000","6,086,180,000","6,072,662,000","5,664,563,000","5,493,351,000","5,481,721,000","5,079,442,000","4,786,843,000","4,782,638,000","4,758,953,000","4,461,836,000","4,404,257,000","4,223,413,000","3,893,766,000","3,716,844,000","3,666,650,000","3,513,101,000","3,541,800,000","3,547,200,000","3,696,000,000","3,792,217,000","3,773,800,000","3,568,500,000","3,427,900,000","3,048,253,000","2,907,200,000","2,622,100,000","2,470,700,000","2,479,697,000","2,362,200,000","2,269,400,000","2,242,000,000","2,234,266,000","2,090,300,000","2,007,000,000","1,871,900,000","1,704,716,000","1,714,200,000","1,690,900,000","1,679,500,000","1,596,400,000","1,558,500,000","1,506,200,000","1,450,300,000","1,382,100,000","1,260,900,000","1,216,000,000","1,170,400,000","1,063,300,000","1,026,500,000","990,300,000","950,500,000","931,700,000","914,300,000","886,400,000","804,300,000","776,500,000","753,100,000","732,500,000","704,500,000","619,600,000"
		CapitalStock,"283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","283,000,000","282,000,000","282,000,000","282,000,000","282,000,000","281,000,000","281,000,000","281,000,000","281,000,000","278,000,000","278,000,000","278,000,000","278,000,000","277,000,000","275,000,000","275,000,000","275,000,000","275,000,000","275,000,000","275,000,000","274,844,000","274,720,000","288,889,000","288,980,000","289,398,000","291,605,000","291,615,000","274,885,000","274,792,000","273,200,000","273,296,000","273,315,000","271,755,000","160,245,000","160,225,000","160,170,000","159,751,000","158,330,000","157,812,000","157,539,000","157,453,000","156,602,000","156,539,000","156,412,000","156,242,000","155,608,000","155,137,000","155,010,000","154,631,000","153,551,000","153,343,000","153,068,000","152,886,000","152,555,000","152,529,000","152,517,000","152,364,000","151,951,000","151,840,000","151,738,000","151,494,000","100,773,000","100,518,000","100,354,000","100,156,000","100,073,000",,,,"99,570,000",,,,"89,461,000",,,,"43,294,000",,,,"42,077,000",,,,"42,077,000",,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14,159,000","14,159,000","14,319,000","16,778,000","16,778,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","283,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","284,000,000","283,000,000","282,000,000","282,000,000","282,000,000","282,000,000","281,000,000","281,000,000","281,000,000","281,000,000","278,000,000","278,000,000","278,000,000","278,000,000","277,000,000","275,000,000","275,000,000","275,000,000","275,000,000","275,000,000","275,000,000","274,844,000","274,720,000","274,730,000","274,821,000","275,079,000","274,827,000","274,837,000","274,885,000","274,792,000","273,200,000","273,296,000","273,315,000","271,755,000","160,245,000","160,225,000","160,170,000","159,751,000","158,330,000","157,812,000","157,539,000","157,453,000","156,602,000","156,539,000","156,412,000","156,242,000","155,608,000","155,137,000","155,010,000","154,631,000","153,551,000","153,343,000","153,068,000","152,886,000","152,555,000","152,529,000","152,517,000","152,364,000","151,951,000","151,840,000","151,738,000","151,494,000","100,773,000","100,518,000","100,354,000","100,156,000","100,073,000",,,,"99,570,000",,,,"89,461,000",,,,"43,294,000",,,,"42,077,000",,,,"42,077,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherCapitalStock,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"274,730,000","274,821,000","275,079,000","274,827,000","274,837,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"2,919,000,000","2,931,000,000","2,936,000,000","2,934,000,000","2,934,000,000","2,962,000,000","2,960,000,000","2,958,000,000","2,961,000,000","2,999,000,000","2,997,000,000","2,995,000,000","2,996,000,000","3,025,000,000","3,155,000,000","3,154,000,000","3,174,000,000","3,171,000,000","3,170,000,000","3,168,000,000","3,166,000,000","3,160,000,000","3,153,000,000","3,150,000,000","3,147,000,000","3,138,000,000","3,133,000,000","3,129,000,000","3,124,000,000","3,128,000,000","3,123,000,000","3,118,000,000","3,115,000,000","3,115,000,000","3,113,000,000","3,108,000,000","3,107,000,000","3,076,000,000","3,072,000,000","3,071,000,000","3,070,000,000","3,072,000,000","3,070,000,000","3,066,000,000","3,063,717,000","3,063,914,000","3,061,479,000","3,059,376,000","3,059,231,000","3,057,733,000","3,056,500,000","3,054,045,000","3,051,743,000","3,050,506,000","3,056,863,000","3,053,397,000","3,082,349,000","1,649,511,000","1,639,206,000","1,627,913,000","1,588,438,000","1,533,102,000","1,490,066,000","1,467,493,000","1,530,811,000","1,479,447,000","1,473,190,000","1,462,914,000","1,449,944,000","1,410,799,000","1,388,095,000","1,379,199,000","1,350,557,000","1,295,638,000","1,281,359,000","1,266,280,000","1,256,881,000","1,239,313,000","1,221,607,000","1,219,993,000","1,211,922,000","1,195,802,000","1,191,678,000","1,188,197,000","1,180,535,000","1,219,587,000","1,206,786,000","1,200,610,000","1,193,775,000","1,191,108,000",,,,"1,169,192,000",,,,"906,744,000",,,,"803,078,000",,,,"725,153,000",,,,"719,750,000",,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"-531,000,000","-458,000,000","-303,000,000","-180,000,000","-119,000,000","-13,000,000","68,000,000","126,000,000","232,000,000","607,000,000","850,000,000","779,000,000","949,000,000","966,000,000","973,000,000","1,018,000,000","1,164,000,000","1,095,000,000","1,132,000,000","1,399,000,000","2,628,000,000","2,700,000,000","2,965,000,000","2,933,000,000","2,960,000,000","3,038,000,000","2,956,000,000","2,991,000,000","2,927,000,000","2,858,000,000","2,838,000,000","2,665,000,000","2,545,000,000","2,289,000,000","2,157,000,000","2,025,000,000","2,203,000,000","2,039,000,000","1,403,000,000","1,396,000,000","815,000,000","805,000,000","1,431,000,000","986,000,000","986,806,000","2,123,566,000","1,672,719,000","1,886,117,000","590,801,000","2,393,282,000","2,633,690,000","3,361,494,000","2,381,239,000","1,629,187,000","2,789,028,000","3,595,507,000","1,895,148,000","4,301,880,000","6,640,072,000","6,719,357,000","6,550,849,000","6,399,333,000","6,260,164,000","6,084,005,000","5,904,405,000","5,747,171,000","5,601,993,000","5,527,063,000","5,377,327,000","5,215,191,000","5,101,003,000","4,948,873,000","4,766,412,000","4,593,486,000","4,440,290,000","4,278,726,000","4,089,596,000","3,895,112,000","3,802,664,000","3,663,236,000","3,544,634,000","3,415,517,000","3,281,353,000","3,149,041,000","3,028,524,000","2,934,608,000","2,818,471,000","2,707,917,000","2,598,536,000","2,486,478,000","2,380,000,000","2,272,500,000","2,235,700,000","2,246,221,000","2,162,800,000","2,079,600,000","1,982,500,000","1,825,333,000","1,745,100,000","1,666,000,000","1,593,500,000","1,518,994,000","1,454,000,000","1,387,000,000","1,332,100,000","1,261,051,000","1,212,600,000","1,160,500,000","1,108,900,000","1,057,092,000","1,005,300,000","953,900,000","899,900,000","844,900,000","793,100,000","744,200,000","689,200,000","625,200,000","585,700,000","545,500,000","504,700,000","468,500,000","435,300,000","403,500,000","371,900,000","349,300,000","325,400,000","297,500,000","269,200,000","241,500,000","219,300,000","199,500,000","154,300,000","69,400,000"
