name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999
TotalAssets,"1,242,733,000","1,230,996,000","1,064,317,000","1,027,190,000","947,216,000","952,694,000","1,022,512,000","1,017,510,000","976,395,000","961,940,000","521,969,000","499,895,000","463,514,000","482,573,000","494,164,000","470,685,000","439,035,000","463,298,000","473,035,000","455,453,000","304,576,000","301,823,000","328,215,000","330,962,000","284,007,000","267,284,000","290,674,000","307,318,000","301,001,000","306,451,000","335,068,000","329,714,000","280,821,000","273,018,000","354,112,000","329,069,000","316,147,000","331,510,000","375,281,000","352,882,000","308,863,000","303,831,000","404,034,000","375,888,000","366,052,000","367,131,000","371,730,000","379,784,000","378,411,000","385,741,000","308,871,000","324,170,000","295,954,000","289,615,000","296,713,000","293,617,000","267,649,000","274,515,000","187,107,000","178,552,000","168,361,000","167,772,000","171,293,000","152,079,000","144,650,000","118,455,000","122,789,000","108,709,000","96,658,000","89,544,000","84,902,000","76,224,000","78,338,000","75,578,000","85,362,000","80,402,000","82,367,000","72,757,000","69,981,000","62,799,000","64,331,000","56,708,000","15,852,000","15,779,000","18,151,000","23,113,000","22,282,000","21,433,000","20,167,000"
	CurrentAssets,"435,890,000","434,691,000","466,022,000","434,092,000","355,229,000","361,543,000","427,218,000","416,447,000","371,088,000","357,521,000","332,746,000","309,023,000","268,918,000","302,616,000","313,376,000","289,883,000","257,179,000","278,526,000","279,793,000","260,749,000","180,967,000","175,908,000","200,064,000","201,139,000","153,738,000","134,921,000","157,154,000","162,658,000","157,295,000","156,974,000","181,439,000","177,048,000","127,094,000","114,485,000","176,763,000","156,963,000","149,243,000","164,758,000","213,753,000","189,841,000","166,248,000","164,023,000","198,068,000","178,721,000","170,961,000","176,329,000","179,529,000","188,089,000","184,049,000","189,188,000","178,534,000","190,845,000","161,157,000","152,722,000","159,167,000","158,345,000","135,124,000","142,950,000","111,322,000","106,914,000","103,967,000","107,408,000","112,305,000","99,963,000","94,424,000","73,627,000","78,770,000","63,090,000","53,880,000","48,078,000","52,028,000","43,012,000","43,894,000","40,199,000","49,713,000","43,587,000","45,819,000","35,709,000","33,682,000","32,359,000","33,567,000","29,950,000","8,001,000","6,980,000","6,521,000","10,485,000","10,241,000","10,780,000","9,567,000"
		CashCashEquivalentsAndShortTermInvestments,"80,395,000","81,840,000","117,702,000","93,630,000","61,402,000","66,185,000","72,593,000","70,612,000","73,905,000","45,733,000","76,530,000","71,730,000","56,764,000","94,095,000","89,336,000","66,585,000","55,462,000","83,953,000","66,541,000","60,058,000","37,147,000","42,785,000","43,021,000","42,635,000","14,919,000","4,426,000","11,488,000","14,336,000","17,196,000","22,843,000","17,000,000","14,281,000","1,287,000","1,872,000","26,030,000","22,029,000","25,716,000","52,353,000","54,488,000","68,788,000","60,192,000","61,226,000","66,474,000","70,770,000","78,122,000","85,193,000","82,008,000","97,027,000","98,172,000","96,066,000","103,470,000","104,058,000","77,436,000","79,684,000","79,477,000","85,197,000","72,202,000","80,703,000","47,524,000","45,302,000","42,975,000","54,635,000","41,581,000","36,483,000","35,419,000","22,267,000","20,138,000","6,451,000","1,005,000","3,518,000","3,352,000","3,672,000","2,869,000","2,765,000","7,238,000","2,790,000","855,000","2,406,000","1,648,000","1,479,000","976,000","307,000","65,000","86,000","155,000","349,000","308,000","152,000","65,000"
			CashAndCashEquivalents,"80,395,000","81,840,000","117,702,000","93,630,000","61,402,000","66,185,000","72,593,000","70,612,000","73,905,000","45,733,000","76,530,000","71,730,000","56,764,000","94,095,000","89,336,000","66,585,000","55,462,000","83,953,000","66,541,000","60,058,000","37,147,000","42,785,000","43,021,000","42,635,000","14,919,000","4,426,000","11,488,000","14,336,000","17,196,000","22,843,000","17,000,000","14,281,000","1,287,000","1,872,000","5,014,000","1,029,000","4,154,000","3,142,000","1,034,000","19,112,000","16,610,000","16,371,000","16,650,000","10,267,000","12,370,000","49,441,000","13,076,000","36,823,000","46,867,000","54,406,000","62,239,000","78,571,000","57,712,000","55,305,000","62,094,000","85,197,000","72,202,000","80,649,000","14,894,000","15,596,000","15,153,000","28,466,000","18,996,000","15,945,000","35,419,000","22,267,000","20,138,000","6,451,000","1,005,000","3,518,000","3,352,000","3,672,000","2,869,000","2,765,000","7,238,000","2,790,000","855,000","2,406,000","1,648,000","1,479,000","976,000","307,000","65,000","86,000","155,000","349,000","308,000","152,000","65,000"
				CashFinancial,"80,395,000","81,840,000","117,702,000","93,630,000","61,402,000","66,185,000","72,593,000","70,612,000","73,905,000","45,733,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,406,000",,,,,,,,,,,"65,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","21,016,000","21,000,000","21,562,000","49,211,000","53,454,000","49,676,000","43,582,000","44,855,000","49,824,000","60,503,000","65,752,000","35,752,000","68,932,000","60,204,000","51,305,000","41,660,000","41,231,000","25,487,000","19,724,000","24,379,000","17,383,000",,,"54,000","32,630,000","29,706,000","27,822,000","26,169,000","22,585,000","20,538,000",,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"333,554,000","332,359,000","325,837,000","315,724,000","278,461,000","279,052,000","340,454,000","333,870,000","286,848,000","299,998,000","242,765,000","226,090,000","202,759,000","197,288,000","212,043,000","212,619,000","193,375,000","182,423,000","201,505,000","185,964,000","133,454,000","123,967,000","146,873,000","149,351,000","131,262,000","121,947,000","134,042,000","136,903,000","130,133,000","121,452,000","147,668,000","145,411,000","108,292,000","95,047,000","134,404,000","119,563,000","108,172,000","102,412,000","131,245,000","95,677,000","80,439,000","80,932,000","102,410,000","84,676,000","74,052,000","77,045,000","83,423,000","77,360,000","72,954,000","80,283,000","66,387,000","74,802,000","70,141,000","68,090,000","75,232,000","69,521,000","58,802,000","58,346,000","59,745,000","57,377,000","54,758,000","46,538,000","56,497,000","47,462,000","41,021,000","37,111,000","44,058,000","45,606,000","40,903,000","34,495,000","41,276,000","31,049,000","32,895,000","29,704,000","34,037,000","31,607,000","37,686,000","28,106,000","26,103,000","24,865,000","24,707,000","20,282,000","3,256,000","2,592,000","2,310,000","3,942,000","3,647,000","3,690,000","3,947,000"
			AccountsReceivable,"226,397,000","232,153,000","218,683,000","211,529,000","170,186,000","177,424,000","271,342,000","269,406,000","221,268,000","248,247,000","160,512,000","157,813,000","147,001,000","145,026,000","160,247,000","164,465,000","140,877,000","133,931,000","149,052,000","137,913,000","91,089,000","84,132,000","105,415,000","106,595,000","94,758,000","82,112,000","99,666,000","100,563,000","94,608,000","78,896,000","105,302,000","104,609,000","78,345,000","77,245,000","90,663,000","87,693,000","64,391,000","70,815,000",,,,,"101,044,000","83,545,000","71,186,000",,,,,,,,,"68,090,000","75,232,000","69,521,000","58,802,000","58,141,000","59,745,000","57,377,000","54,758,000","46,238,000","56,497,000","47,462,000","41,021,000","2,199,000","3,296,000","3,072,000","4,145,000","2,361,000","2,680,000","2,741,000","4,095,000","1,919,000","2,593,000","2,990,000","4,375,000","3,095,000","5,767,000","5,405,000","5,693,000","20,282,000","3,256,000","2,592,000",,,,,"3,628,000"
				GrossAccountsReceivable,"226,397,000","258,329,000",,"211,529,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,936,000",,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"0","-26,176,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-841,000",,,,,,,,,,,
