name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,12/31/1990,12/31/1989
TotalAssets,"1,724,301,000","1,673,119,000","1,615,848,000","1,269,477,000","1,264,269,000","1,220,661,000","1,158,833,000","1,179,649,000","1,152,784,000","1,041,072,000","1,016,816,000","1,016,257,000","927,482,000","887,557,000","849,062,000","815,848,000","773,048,000","765,924,000","738,018,000","745,034,000","738,601,000","711,792,000","668,005,000","636,974,000","631,209,000","621,865,000","639,305,000","625,293,000","605,186,000","580,368,000","552,186,000","561,887,000","551,215,000","529,169,000","489,592,000","446,503,000","422,947,000","406,309,000","438,668,000","421,176,000","406,739,000","376,693,000","357,730,000","349,907,000","337,123,000","323,159,000","307,747,000","292,328,000","273,760,000","257,402,000","257,484,000","250,368,000","235,241,000","243,422,000","248,761,000","244,437,000","241,581,000","230,655,000","236,756,000","224,527,000","218,528,000","217,758,000","214,197,000","210,132,000","212,638,000","212,156,000","206,866,000","206,719,000","192,429,000","195,404,000","189,987,000","190,957,000","178,306,000","176,606,000","174,239,000","178,242,000","171,977,000","170,128,000","165,107,000","169,953,000","163,063,000","163,163,000","162,582,000","161,783,000","159,267,000","159,879,000","165,805,000","173,473,000","172,221,000","188,000,000","206,300,000","210,400,000","199,900,000","183,900,000","164,300,000","140,800,000","137,500,000","128,700,000","132,300,000","127,500,000","131,500,000","129,000,000","130,000,000","128,000,000","121,500,000","106,500,000","107,400,000","104,100,000","102,300,000","52,100,000","51,500,000","50,400,000","49,700,000","47,400,000","41,800,000","40,500,000","37,800,000","33,000,000","31,300,000","29,800,000","29,100,000","28,900,000","29,400,000","20,100,000","16,300,000"
	CurrentAssets,"1,088,204,000","1,076,582,000","1,013,135,000","974,609,000","966,637,000","922,931,000","870,875,000","886,700,000","854,260,000","754,590,000","724,850,000","724,321,000","634,574,000","629,728,000","601,957,000","584,603,000","540,369,000","532,849,000","554,036,000","565,053,000","564,002,000","551,614,000","512,652,000","489,096,000","484,691,000","478,633,000","503,786,000","492,801,000","476,695,000","455,464,000","438,265,000","453,543,000","449,373,000","432,440,000","399,027,000","363,754,000","345,659,000","329,675,000","363,310,000","349,150,000","337,550,000","310,153,000","292,475,000","287,048,000","277,743,000","267,095,000","252,826,000","238,397,000","219,841,000","203,585,000","203,534,000","197,007,000","182,085,000","190,263,000","195,009,000","190,868,000","187,886,000","176,412,000","181,487,000","169,672,000","163,342,000","161,808,000","158,028,000","154,187,000","154,798,000","154,362,000","149,078,000","149,264,000","135,992,000","139,576,000","136,616,000","140,794,000","130,450,000","129,228,000","127,964,000","132,033,000","126,092,000","124,203,000","118,870,000","123,837,000","113,546,000","112,246,000","110,455,000","107,834,000","103,365,000","102,201,000","106,104,000","115,419,000","114,096,000","128,800,000","147,700,000","151,300,000","143,500,000","127,400,000","109,900,000","89,300,000","86,600,000","80,000,000","84,200,000","79,700,000","83,300,000","81,100,000","81,300,000","79,100,000","73,200,000","62,400,000","64,900,000","63,900,000","62,000,000","44,000,000","43,600,000","42,500,000","42,200,000","40,400,000","35,600,000","34,400,000","32,000,000","27,100,000","25,800,000","24,300,000","23,400,000","23,000,000","21,300,000","14,400,000","12,100,000"
		CashCashEquivalentsAndShortTermInvestments,"53,427,000","58,782,000","57,263,000","155,539,000","166,603,000","155,576,000","170,502,000","359,558,000","161,778,000","68,353,000","54,170,000","38,424,000","40,794,000","43,458,000","53,113,000","74,810,000","75,344,000","71,691,000","116,789,000","129,208,000","156,344,000","149,121,000","95,142,000","87,897,000","86,978,000","78,659,000","79,321,000","67,199,000","64,599,000","47,656,000","44,210,000","53,984,000","64,021,000","60,593,000","48,335,000","39,691,000","35,149,000","27,708,000","66,071,000","65,246,000","59,808,000","50,196,000","45,588,000","38,812,000","34,139,000","30,463,000","18,890,000","23,310,000","15,926,000","10,626,000","5,697,000","4,481,000","4,731,000","5,824,000","7,100,000","7,492,000","6,899,000","6,918,000","6,148,000","5,866,000","7,320,000","5,080,000","4,991,000","4,891,000","2,507,000","2,944,000","3,152,000","2,061,000","5,604,000","7,152,000","8,293,000","17,888,000","19,710,000","25,082,000","16,309,000","16,506,000","17,010,000","19,169,000","15,617,000","24,821,000","22,241,000","21,689,000","16,113,000","12,672,000","10,535,000","7,553,000","2,899,000","2,527,000","799,000","1,500,000","1,900,000","2,200,000","1,000,000","900,000","15,700,000","3,100,000","2,500,000","1,600,000","200,000","1,900,000","3,200,000","900,000","1,900,000","1,700,000","1,800,000","1,200,000","800,000",,,"400,000","2,600,000","1,900,000","1,900,000","4,100,000",,,,,"1,400,000","1,000,000","800,000","700,000","1,000,000",,
			CashAndCashEquivalents,"53,427,000","58,782,000","57,263,000","155,539,000","166,603,000","155,576,000","170,502,000","359,558,000","161,778,000","68,353,000","54,170,000","38,424,000","40,794,000","43,458,000","53,113,000","74,810,000","75,344,000","71,691,000","116,789,000","129,208,000","156,344,000","149,121,000","95,142,000","87,897,000","86,978,000","78,659,000","79,321,000","67,199,000","64,599,000","47,656,000","44,210,000","53,984,000","64,021,000","60,593,000","48,335,000","39,691,000","35,149,000","27,708,000","66,071,000","65,246,000","59,808,000","50,196,000","45,588,000","38,812,000","34,139,000","30,463,000","18,890,000","23,310,000","15,926,000","10,626,000","5,697,000","4,481,000","4,731,000","5,824,000","7,100,000","7,492,000","6,899,000","6,918,000","6,148,000","5,866,000","7,320,000","5,080,000","4,991,000","4,891,000","2,507,000","2,944,000","3,152,000","2,061,000","5,604,000","7,152,000","8,293,000","12,886,000","10,250,000","15,177,000","8,791,000","8,984,000","17,010,000","19,169,000","4,187,000","7,678,000","22,241,000","21,689,000","16,113,000","12,672,000","10,535,000","7,553,000","2,899,000","2,527,000","799,000","1,500,000","1,900,000","2,200,000","1,000,000","900,000","15,700,000","3,100,000","2,500,000","1,600,000","200,000","1,900,000","3,200,000","900,000","1,900,000","1,700,000","1,800,000","1,200,000","800,000",,,"400,000","2,600,000","1,900,000","1,900,000","4,100,000",,,,,"1,400,000","1,000,000","800,000","700,000","1,000,000",,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,002,000","9,460,000","9,905,000","7,518,000","7,522,000",,,"11,430,000","17,143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"456,070,000","472,764,000","463,113,000","446,242,000","452,520,000","460,878,000","405,312,000","241,901,000","423,301,000","391,810,000","372,356,000","376,639,000","297,509,000","310,114,000","301,049,000","282,681,000","250,556,000","241,880,000","231,094,000","230,414,000","232,924,000","230,526,000","245,006,000","216,784,000","207,395,000","203,923,000","199,257,000","197,292,000","201,142,000","206,035,000","189,220,000","188,127,000","186,087,000","180,777,000","178,702,000","151,207,000","146,009,000","133,806,000","140,556,000","125,580,000","140,141,000","124,324,000","101,142,000","102,305,000","103,929,000","101,851,000","113,775,000","107,352,000","99,149,000","88,164,000","88,553,000","92,514,000","80,980,000","77,101,000","84,865,000","82,079,000","84,402,000","76,897,000","85,133,000","83,102,000","75,345,000","77,187,000","66,729,000","61,597,000","62,547,000","64,778,000","60,472,000","66,827,000","56,467,000","60,962,000","57,982,000","62,267,000","51,312,000","44,127,000","51,358,000","53,682,000","48,446,000","48,769,000","49,041,000","45,801,000","36,676,000","36,700,000","43,294,000","40,266,000","36,180,000","36,322,000","41,267,000","43,775,000","42,700,000","50,000,000","57,400,000","66,000,000","60,100,000","55,600,000","40,500,000","36,500,000","38,100,000","37,500,000","41,500,000","36,800,000","34,400,000","35,100,000","34,400,000","33,300,000","29,400,000","23,000,000","26,500,000","24,900,000","24,900,000","18,100,000","16,500,000","16,600,000","14,800,000","14,100,000","15,600,000","15,000,000","13,400,000","9,900,000","8,800,000","9,800,000","10,000,000","9,300,000","8,800,000","5,800,000","4,200,000"
			AccountsReceivable,"456,070,000","472,764,000","463,113,000","446,242,000","452,520,000","460,878,000","405,312,000","241,901,000","423,301,000","391,810,000","372,356,000","376,639,000","297,509,000","310,114,000","301,049,000","282,681,000","250,556,000","241,880,000","231,094,000","230,414,000","232,924,000","230,526,000","245,006,000","216,784,000","207,395,000","203,923,000","199,257,000","197,292,000","201,142,000","206,035,000","189,220,000","188,127,000","186,087,000","180,777,000","178,702,000","151,207,000","146,009,000","133,806,000","140,556,000","125,580,000","140,141,000","124,324,000","101,142,000","102,305,000","103,929,000","101,851,000","113,775,000","107,352,000","99,149,000","88,164,000","88,553,000","92,514,000","80,980,000","77,101,000","84,865,000","82,079,000","84,402,000","76,897,000","85,133,000","83,102,000","75,345,000","77,187,000","66,729,000","61,597,000","62,547,000","64,778,000","60,472,000","66,827,000","56,467,000","60,962,000","57,982,000","62,267,000","51,312,000","44,127,000","51,358,000","53,682,000","48,446,000","48,769,000","49,041,000","45,801,000","36,676,000","36,700,000","43,294,000","40,266,000","36,180,000","36,322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"457,427,000","474,090,000","464,361,000","447,462,000","453,730,000","462,138,000","406,514,000","243,018,000","424,364,000","392,767,000","373,340,000","377,613,000","388,299,000","401,645,000","400,896,000","372,564,000","345,983,000","339,073,000","329,990,000","330,137,000","334,174,000","330,521,000","330,803,000","298,544,000","300,618,000","290,909,000","284,826,000","278,734,000","280,416,000","285,214,000","277,225,000","271,720,000","260,269,000","246,656,000","248,692,000","223,183,000","213,665,000","196,692,000","204,728,000","183,297,000","193,982,000","177,635,000","154,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,357,000","-1,326,000","-1,248,000","-1,220,000","-1,210,000","-1,260,000","-1,202,000","-1,117,000","-1,063,000","-957,000","-984,000","-974,000","-90,790,000","-91,531,000","-99,847,000","-89,883,000","-95,427,000","-97,193,000","-98,896,000","-99,723,000","-101,250,000","-99,995,000","-85,797,000","-81,760,000","-93,223,000","-86,986,000","-85,569,000","-81,442,000","-79,274,000","-79,179,000","-88,005,000","-83,593,000","-74,182,000","-65,879,000","-69,990,000","-71,976,000","-67,656,000","-62,886,000","-64,172,000","-57,717,000","-53,841,000","-53,311,000","-53,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"565,200,000","531,988,000","475,462,000","356,759,000","337,697,000","298,719,000","283,292,000","274,821,000","258,371,000","280,813,000","282,087,000","291,739,000","288,862,000","270,504,000","239,957,000","218,523,000","205,905,000","212,149,000","201,805,000","200,383,000","171,762,000","168,851,000","168,245,000","178,972,000","187,586,000","193,725,000","195,250,000","198,782,000","183,038,000","173,523,000","180,155,000","183,764,000","175,380,000","164,421,000","149,098,000","146,075,000","141,872,000","145,270,000","134,302,000","137,294,000","117,751,000","115,845,000","129,004,000","129,964,000","124,900,000","120,433,000","104,528,000","92,219,000","89,223,000","89,927,000","95,593,000","86,666,000","83,365,000","93,577,000","90,057,000","87,888,000","84,810,000","80,565,000","77,905,000","68,870,000","69,015,000","67,768,000","74,685,000","75,994,000","78,559,000","75,535,000","75,015,000","70,521,000","64,385,000","61,436,000","60,907,000","51,339,000","50,601,000","51,170,000","50,199,000","52,237,000","51,808,000","47,217,000","45,083,000","43,680,000","45,728,000","45,036,000","43,137,000","47,982,000","49,353,000","50,765,000","55,185,000","58,370,000","60,112,000","70,300,000","85,000,000","79,200,000","79,300,000","68,400,000","50,400,000","46,000,000","44,200,000","38,300,000","39,200,000","37,800,000","42,400,000","41,700,000","42,600,000","41,500,000","39,300,000","34,900,000","35,700,000","37,000,000","35,400,000","23,400,000","22,000,000","19,700,000","18,800,000","18,800,000","18,600,000","18,000,000","17,400,000","16,000,000","14,300,000","12,500,000","11,800,000","12,100,000","10,500,000","8,400,000","7,200,000"
