name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"2,971,380,000","2,650,731,000","2,358,458,000","2,224,707,000","1,834,878,000","1,753,435,000","1,574,939,000","1,492,796,000","1,522,158,000","1,470,993,000","1,451,130,000","1,330,913,000","1,355,184,000","1,231,231,000","1,219,111,000","1,190,120,000","1,029,545,000","866,644,000","726,261,000","689,331,000","602,726,000","534,950,000","534,065,000","496,519,000","454,268,000","386,049,000","419,148,000","330,817,000","323,321,000","255,561,000","263,809,000","254,923,000","192,872,000","174,187,000","194,335,000","163,968,000","159,434,000","143,469,000","131,777,000","112,872,000","107,577,000","85,770,000","92,069,000","88,799,000","89,942,000","74,817,000","87,932,000","91,539,000","88,968,000","77,037,000","86,541,000","96,702,000","98,567,000","100,493,000","192,491,000","212,057,000","201,835,000","196,242,000","220,620,000","220,931,000","118,493,000","109,149,000","120,416,000","116,280,000","107,681,000","99,730,000","105,465,040","104,232,280","101,194,930","92,374,675","101,129,435","97,411,055","88,394,070","81,141,960","89,366,860","90,942,070","89,746,675","86,465,860","99,228,040","100,011,010","96,998,445","91,969,820","103,802,250","108,365,365","105,388,760","102,520,170","113,131,610","119,982,440","123,373,884","126,203,100","139,000,000","142,800,000","133,000,000","127,800,000","135,000,000","130,300,000","122,700,000","112,200,000","124,400,000","119,200,000","119,500,000","106,600,000","111,200,000","108,600,000","102,200,000","95,900,000","100,600,000","98,100,000","96,700,000","87,300,000","83,900,000","78,600,000","75,000,000","68,000,000","69,700,000","64,200,000","58,500,000","49,900,000","53,100,000","50,600,000","51,400,000","44,900,000","47,600,000","49,400,000","47,000,000","44,200,000","49,300,000","49,800,000","46,600,000","43,300,000","49,400,000","48,600,000","44,500,000","40,400,000","33,100,000","32,600,000"
	CurrentAssets,"1,174,405,000","974,075,000","862,785,000","763,624,000","591,835,000","528,063,000","531,834,000","537,453,000","548,914,000","516,834,000","528,004,000","411,684,000","428,523,000","385,167,000","389,723,000","384,688,000","360,697,000","273,953,000","271,324,000","251,192,000","237,185,000","172,769,000","198,187,000","197,988,000","181,818,000","139,738,000","170,647,000","138,903,000","149,373,000","114,796,000","131,438,000","128,589,000","107,669,000","87,699,000","108,623,000","94,780,000","90,607,000","73,670,000","76,590,000","64,189,000","63,425,000","44,385,000","51,228,000","52,776,000","55,768,000","37,128,000","49,383,000","52,280,000","48,852,000","36,858,000","41,980,000","50,248,000","50,738,000","51,052,000","69,593,000","87,562,000","76,181,000","68,922,000","90,355,000","87,489,000","68,855,000","63,122,000","76,197,000","74,479,000","65,437,000","56,991,000","63,449,955","64,763,381","62,048,867","53,755,782","64,993,792","60,700,031","51,749,353","47,228,040","56,344,433","57,252,798","55,573,733","51,611,825","62,802,417","62,270,322","60,643,832","54,127,443","61,852,430","64,596,639","60,196,936","55,682,859","64,963,037","70,471,409","72,679,612","67,887,404","81,000,000","83,900,000","74,600,000","68,600,000","75,800,000","71,700,000","66,000,000","56,100,000","70,600,000","71,000,000","72,200,000","61,400,000","68,100,000","66,900,000","63,500,000","57,600,000","62,600,000","61,800,000","61,700,000","55,500,000","60,000,000","55,100,000","51,800,000","45,400,000","47,500,000","42,200,000","36,600,000","28,700,000","32,000,000","29,300,000","30,100,000","23,500,000","26,500,000","28,300,000","25,200,000","22,100,000","27,200,000","27,700,000","24,200,000","21,000,000","27,300,000","26,800,000","23,600,000","21,900,000","19,500,000","19,800,000"
		CashCashEquivalentsAndShortTermInvestments,"63,846,000","122,849,000","44,882,000","58,402,000","6,171,000","44,767,000","62,347,000","111,062,000","94,523,000","139,390,000","116,712,000","23,572,000","8,454,000","6,895,000","306,000","104,000","71,000","2,767,000","6,371,000","11,606,000","10,919,000","6,449,000","1,477,000","35,000","10,659,000","87,000","1,410,000","6,606,000","69,000","123,000","2,712,000","3,323,000","23,000","34,000","10,510,000","5,378,000","1,455,000","434,000","888,000","1,395,000","1,244,000","550,000","240,000","706,000","4,850,000","1,957,000","903,000","352,000","154,000","60,000","271,000","900,000","2,180,000","2,672,000","66,000","13,001,000","66,000","151,000","2,633,000","83,000","455,000","357,000","530,000","609,000","436,000","1,077,000","208,958","52,820","585,250","82,787","40,165","93,773","1,337,429","7,077,390","5,396,358","4,657,525","1,789,788","3,552,232","982,272","5,295,308","5,146,849","5,914,283","1,223,068","6,500,228","5,997,153","6,716,128","1,847,410","992,171","380,722","6,686,182","300,000","900,000","1,200,000","3,700,000","1,600,000","500,000","3,100,000","3,800,000","700,000","300,000","800,000","2,000,000","2,000,000","6,300,000","3,100,000","1,300,000","600,000","400,000","500,000","700,000","200,000","100,000","200,000","500,000","400,000","500,000","100,000","200,000","200,000","100,000","300,000","400,000","100,000","100,000","100,000","500,000","100,000","100,000","100,000","500,000","100,000","200,000","1,100,000","1,100,000","1,400,000","1,300,000"
			CashAndCashEquivalents,"63,846,000","122,849,000","44,882,000","58,402,000","6,171,000","44,767,000","62,347,000","111,062,000","94,523,000","139,390,000","116,712,000","23,572,000","8,454,000","6,895,000","306,000","104,000","71,000","2,767,000","6,371,000","11,606,000","10,919,000","6,449,000","1,477,000","35,000","10,659,000","87,000","1,410,000","6,606,000","69,000","123,000","2,712,000","3,323,000","23,000","34,000","10,510,000","5,378,000","1,455,000","434,000","888,000","1,395,000","1,244,000","550,000","240,000","706,000","4,850,000","1,957,000","903,000","352,000","154,000","60,000","271,000","900,000","2,180,000","2,672,000","66,000","13,001,000","66,000","151,000","2,633,000","83,000","455,000","357,000","530,000","609,000","436,000","1,077,000","208,958","52,820","585,250","82,787","40,165","93,773","1,337,429","7,077,390","5,396,358","4,657,525","1,789,788","3,552,232","982,272","5,295,308","5,146,849","5,914,283","1,223,068","6,500,228","5,997,153","6,716,128","1,847,410","992,171","380,722","6,686,182","300,000","900,000","1,200,000","3,700,000","1,600,000","500,000","3,100,000","3,800,000","700,000","300,000","800,000","2,000,000","2,000,000","6,300,000","3,100,000","1,300,000","600,000","400,000","500,000","700,000","200,000","100,000","200,000","500,000","400,000","500,000","100,000","200,000","200,000","100,000","300,000","400,000","100,000","100,000","100,000","500,000","100,000","100,000","100,000","500,000","100,000","200,000","1,100,000","1,100,000","1,400,000","1,300,000"
		Receivables,"354,489,000","181,094,000","292,932,000","264,296,000","211,974,000","139,032,000","175,533,000","143,614,000","154,571,000","102,955,000","129,837,000","114,722,000","137,318,000","82,499,000","129,850,000","131,691,000","138,685,000","77,784,000","104,574,000","99,337,000","93,759,000","38,455,000","75,739,000","91,293,000","67,443,000","38,213,000","63,301,000","51,345,000","68,718,000","32,637,000","44,076,000","45,475,000","42,842,000","22,644,000","35,518,000","31,963,000","32,955,000","17,858,000","31,650,000","25,672,000","30,645,000","14,171,000","23,624,000","25,913,000","25,804,000","10,190,000","20,437,000","26,094,000","21,819,000","12,507,000","18,494,000","16,971,000","12,152,000","8,327,000","26,111,000","25,348,000","29,558,000","15,251,000","32,893,000","33,713,000","23,351,000","17,988,000","25,584,000","26,426,000","24,242,000","20,339,000","24,426,010","22,438,679","21,858,929","16,720,245","24,466,512","23,499,031","19,905,336","14,240,556","18,870,965","19,461,503","18,573,090","13,137,304","22,826,144","22,785,654","23,880,912","16,769,015","23,725,484","22,979,616","21,977,238","15,312,760","23,660,801","24,879,923","25,833,400","18,498,685","31,000,000","34,000,000","30,600,000","20,800,000","32,900,000","31,900,000","28,800,000","17,100,000","30,500,000","27,400,000","27,600,000","15,200,000","28,600,000","26,600,000","26,300,000","20,400,000","27,400,000","22,700,000","22,600,000","18,400,000","21,800,000","21,800,000","21,400,000","15,400,000","20,500,000","16,500,000","14,900,000","11,400,000","14,300,000","11,700,000","12,200,000","7,700,000","10,800,000","12,100,000","10,100,000","8,100,000","11,900,000","11,300,000","10,500,000","6,600,000","10,900,000","10,800,000","7,600,000","6,600,000","5,500,000","5,800,000"
			AccountsReceivable,"354,489,000","172,392,000","292,932,000","264,296,000","211,974,000","132,505,000","175,533,000","143,614,000","154,571,000","87,536,000","129,837,000","114,722,000","137,318,000","82,499,000","129,850,000","131,691,000","138,685,000","77,784,000","104,574,000","99,337,000","93,759,000","38,455,000","75,739,000","91,293,000","67,443,000","38,213,000","63,301,000","51,345,000","68,718,000","32,637,000","44,076,000","45,475,000","42,842,000","22,644,000","35,518,000","31,963,000","32,955,000","17,858,000","31,650,000","25,672,000","30,645,000","14,171,000","23,624,000","25,913,000","25,804,000","10,190,000","20,437,000","26,094,000","21,819,000","12,507,000","18,494,000","16,971,000","12,115,000","8,290,000","23,073,000","25,348,000","26,197,000","15,251,000","31,243,000","32,682,000","23,351,000","17,988,000","25,584,000","26,426,000","24,242,000","20,339,000","24,426,010","22,438,679","21,858,929","16,720,245","24,466,512","23,499,031","19,905,336","14,240,556","18,585,667","19,176,205","17,519,590","11,544,753","22,826,144","22,775,085","20,834,113","13,722,216",,"21,717,531","19,814,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,"295,763,000",,,,,,,,,,,,,,,"77,964,000",,,,"38,547,000",,,,"38,363,000",,,,"32,812,000",,,,"22,869,000",,,,"18,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,"-2,831,000",,,,,,,,,,,,,,,"-180,000",,,,"-92,000",,,,"-150,000",,,,"-175,000",,,,"-225,000",,,,"-275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,"0",,,,"3,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,"8,702,000",,,,"6,527,000",,,,"11,524,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,000","3,038,000",,"3,361,000",,"1,650,000","1,031,000",,,,,,,,,,,,,,,"285,298","285,298","1,053,500","1,592,551",,"10,569","3,046,799","3,046,799",,"1,262,085","2,163,122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
