name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"461,588,000","-267,401,000","562,619,000","203,535,000","-37,165,000","-172,148,000","484,041,000","182,270,000","104,332,000","-168,136,000","509,766,000","126,667,000","26,708,000","-155,786,000","493,429,000","105,975,000","-2,765,000","-90,119,000","394,218,000","134,354,000","2,122,000","-140,929,000","406,120,000","151,082,000","-11,828,000","-150,823,000","383,583,000","88,581,000","7,718,000","-144,476,000","397,534,000","110,278,000","-59,765,000","-103,059,000","349,666,000","160,195,000","-90,157,000","-68,999,000","357,625,000","189,267,000","-89,719,000","-105,511,000","283,427,000","128,626,000","6,447,000","-58,918,000","214,898,000","144,892,000","-17,739,000","-154,736,000","304,056,000","90,281,000","-35,234,000","-36,329,000","267,413,000","122,011,000","-29,378,000","-14,640,000","222,487,000","95,391,000","-16,064,000","-22,105,000","194,143,000","74,842,000","-3,042,000","-44,529,000","156,842,000","136,248,000","-29,922,000","-54,053,000","176,232,000","245,753,000","-33,902,000","-110,345,000","230,852,000","109,600,000","-42,449,000","-63,097,000","229,541,000","45,913,000","-36,336,000","-75,825,000","229,071,000","37,829,000","-36,243,000","-87,674,000","240,902,000","-13,256,000","-40,502,000","-91,999,000","262,200,000","16,700,000","-35,100,000","-100,500,000","234,500,000","19,200,000","-43,700,000","-62,600,000","229,000,000","1,000,000","-67,200,000","-44,900,000"
	CashFlowFromContinuingOperatingActivities,"461,588,000","-267,401,000","562,619,000","203,535,000","-37,165,000","-172,148,000","484,041,000","182,270,000","104,332,000","-168,136,000","509,766,000","126,667,000","26,708,000","-155,786,000","493,429,000","105,975,000","-2,765,000","-90,119,000","394,218,000","134,354,000","2,122,000","-140,929,000","406,120,000","151,082,000","-11,828,000","-150,823,000","383,583,000","88,581,000","7,718,000","-144,476,000","397,534,000","110,278,000","-59,765,000","-103,059,000","349,666,000","160,195,000","-90,157,000","-68,999,000","357,625,000","189,267,000","-89,719,000","-105,511,000","283,427,000","128,626,000","6,447,000","-58,918,000","214,898,000","144,892,000","-17,739,000","-154,736,000","304,056,000","90,281,000","-35,234,000","-36,329,000","267,413,000","122,011,000","-29,378,000","-14,640,000","222,487,000","95,391,000","-16,064,000","-22,105,000","194,143,000","74,842,000","-3,042,000","-44,529,000","156,842,000","136,248,000","-29,922,000","-54,053,000","176,232,000","245,753,000","-33,902,000","-110,345,000","230,852,000","109,600,000","-42,449,000","-63,097,000","229,541,000","45,913,000","-36,336,000","-75,825,000","229,071,000","37,829,000","-36,243,000","-87,674,000","240,902,000","-13,256,000","-40,502,000","-91,999,000","262,200,000","16,700,000","-35,100,000","-100,500,000","234,500,000","19,200,000","-43,700,000","-62,600,000","229,000,000","1,000,000","-67,200,000","-44,900,000"
		NetIncomeFromContinuingOperations,"370,675,000","84,875,000","85,032,000","106,292,000","94,476,000","73,281,000","60,099,000","112,851,000","78,172,000","57,600,000","34,844,000","81,274,000","30,954,000","46,742,000","38,192,000","84,735,000","55,346,000","45,721,000","146,120,000","72,382,000","27,925,000","23,232,000","23,696,000","69,769,000","33,314,000","26,572,000","26,547,000","70,318,000","42,244,000","33,304,000","23,636,000","83,276,000","44,003,000","31,476,000","23,276,000","77,175,000","59,529,000","25,433,000","29,359,000","78,657,000","10,580,000","32,750,000","37,098,000","78,755,000","51,208,000","26,112,000","16,380,000","65,230,000","36,254,000","26,782,000","24,544,000","73,504,000","33,685,000","27,676,000","24,354,000","52,807,000","33,314,000","21,152,000","19,908,000","47,618,000","26,745,000","28,508,000","20,783,000","49,688,000","16,367,000","17,178,000","13,973,000","45,231,000","15,417,000","12,929,000","16,367,000","38,454,000","18,239,000","11,085,000","-2,434,000","26,764,000","13,538,000","4,166,000","6,192,000","26,198,000","10,075,000","11,343,000","4,814,000","27,279,000","7,447,000","2,225,000","5,504,000","18,485,000","6,244,000","5,291,000","800,000","6,000,000","11,500,000","5,600,000","7,500,000","21,500,000","10,200,000","6,700,000","3,700,000","21,900,000","14,000,000","11,000,000"
		OperatingGainsLosses,"1,970,000","1,481,000","489,000","0","0","883,000","0","0","0","1,481,000","0",,,,"0","0",,,"0","0","4,375,000","2,677,000",,,,,,,,,"0","0","0","1,474,000","0","0","0","2,068,000","0","0",,,"0",,,,"3,011,000","1,800,000","600,000","2,054,000","594,000","113,000","584,000","1,455,000",,,,,,,,,,"1,740,000","6,196,000","2,154,000","1,000","0","11,217,000","282,000","2,412,000","66,000","211,000","990,000","20,513,000","7,653,000","0","457,000","692,000","-2,725,000","2,982,000","-1,347,000","6,410,000","-5,138,000","2,536,000","4,758,000","7,588,000","1,813,000",,,"7,300,000",,,,,,,,"0","12,400,000","4,700,000","5,400,000"
		DepreciationAmortizationDepletion,"258,555,000","69,067,000","64,392,000","63,582,000","61,514,000","60,872,000","55,644,000","59,257,000","53,107,000","51,090,000","49,703,000","52,678,000","52,870,000","51,232,000","45,491,000","48,343,000","48,972,000","48,931,000","44,328,000","46,407,000","45,755,000","37,572,000","32,778,000","37,261,000","36,801,000","36,218,000","32,402,000","36,748,000","36,366,000","36,676,000","33,878,000","37,700,000","38,100,000","38,411,000","40,557,000","41,451,000","41,940,000","43,696,000","39,854,000","41,788,000","41,197,000","42,176,000","37,908,000","41,454,000","41,173,000","38,266,000","34,050,000","36,377,000","36,448,000","36,074,000","35,688,000","36,391,000","36,358,000","36,828,000","35,634,000","36,871,000","35,500,000","35,959,000","37,876,000","34,672,000","34,247,000","32,536,000","33,420,000","31,904,000","32,071,000","30,016,000","30,606,000","31,177,000","30,985,000","30,675,000","31,692,000","30,852,000","30,263,000","29,603,000","28,979,000","30,080,000","29,504,000","26,639,000","25,524,000","25,188,000","24,617,000","22,974,000","25,522,000","23,266,000","24,625,000","23,793,000","24,162,000","22,034,000","22,242,000","22,189,000","23,300,000","21,200,000","21,700,000","21,400,000","22,200,000","21,000,000","18,500,000","17,400,000","16,900,000","16,600,000","17,600,000","15,400,000"
			DepreciationAndAmortization,"258,555,000","69,067,000","64,392,000","63,582,000","61,514,000","60,872,000","55,644,000","59,257,000","53,107,000","51,090,000","49,703,000","52,678,000","52,870,000","51,232,000","45,491,000","48,343,000","48,972,000","48,931,000","44,328,000","46,407,000","45,755,000","37,572,000","32,778,000","37,261,000","36,801,000","36,218,000","32,402,000","36,748,000","36,366,000","36,676,000","33,878,000","37,700,000","38,100,000","38,411,000","40,557,000","41,451,000","41,940,000","43,696,000","39,854,000","41,788,000","41,197,000","42,176,000","37,908,000","41,454,000","41,173,000","38,266,000","34,050,000","36,377,000","36,448,000","36,074,000","35,688,000","36,391,000","36,358,000","36,828,000","35,634,000","36,871,000","35,500,000","35,959,000","37,876,000","34,672,000","34,247,000","32,536,000","33,420,000","31,904,000","32,071,000","30,016,000","30,606,000","31,177,000","30,985,000","30,675,000","31,692,000","30,852,000","30,263,000","29,603,000","28,979,000","30,080,000","29,504,000","26,639,000","25,524,000","25,188,000","24,617,000","22,974,000","25,522,000","23,266,000","24,625,000","23,793,000","24,162,000","22,034,000","22,242,000","22,189,000","23,300,000","21,200,000","21,700,000","21,400,000","22,200,000","21,000,000","18,500,000","17,400,000","16,900,000","16,600,000","17,600,000","15,400,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,518,000","24,437,000","24,111,000","24,022,000","22,366,000","23,765,000","21,331,000","22,770,000","21,906,000",,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,121,000","1,087,000","1,077,000","595,000","608,000","1,757,000","1,935,000","1,855,000","1,887,000",,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,121,000","1,087,000","1,077,000","595,000","608,000","1,757,000","1,935,000","1,855,000","1,887,000",,,,,,,,,,,,,,,,
		StockBasedCompensation,"20,790,000","4,879,000","5,316,000","5,268,000","5,327,000","5,010,000","4,900,000","4,824,000","4,573,000","4,483,000","4,409,000","4,425,000","4,335,000","3,909,000","3,761,000","3,742,000","3,720,000","3,700,000","3,587,000","3,850,000","3,923,000","3,279,000","3,294,000","3,296,000","3,369,000","3,059,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
