name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
OperatingCashFlow,"120,055,000"
	CashFlowFromContinuingOperatingActivities,"120,055,000"
		NetIncomeFromContinuingOperations,"23,647,000"
		OperatingGainsLosses,"30,895,000"
			GainLossOnInvestmentSecurities,"29,964,000"
		DepreciationAmortizationDepletion,"51,497,000"
			DepreciationAndAmortization,"51,497,000"
				AmortizationCashFlow,"426,000"
					AmortizationOfIntangibles,"426,000"
		DeferredTax,"-12,390,000"
			DeferredIncomeTax,"-12,390,000"
		AmortizationOfSecurities,"12,000"
		StockBasedCompensation,"39,422,000"
		OtherNonCashItems,"-26,325,000"
		ChangeInWorkingCapital,"13,297,000"
			ChangeInReceivables,"8,635,000"
				ChangesInAccountReceivables,"12,611,000"
			ChangeInInventory,"9,287,000"
			ChangeInPayablesAndAccruedExpense,"-368,000"
			ChangeInOtherWorkingCapital,"-4,257,000"
InvestingCashFlow,"79,289,000"
	CashFlowFromContinuingInvestingActivities,"79,289,000"
		NetPPEPurchaseAndSale,"-10,232,000"
			PurchaseOfPPE,"-10,232,000"
		NetBusinessPurchaseAndSale,"-750,000"
			PurchaseOfBusiness,"-750,000"
		NetInvestmentPurchaseAndSale,"90,757,000"
			PurchaseOfInvestment,"-147,367,000"
			SaleOfInvestment,"238,124,000"
FinancingCashFlow,"-216,547,000"
	CashFlowFromContinuingFinancingActivities,"-216,547,000"
		NetIssuancePaymentsOfDebt,"-215,694,000"
			NetLongTermDebtIssuance,"-215,694,000"
				LongTermDebtPayments,"-215,694,000"
		ProceedsFromStockOptionExercised,"7,617,000"
		NetOtherFinancingCharges,"-8,470,000"
EndCashPosition,"14,994,000"
	ChangesInCash,"-17,203,000"
	BeginningCashPosition,"32,197,000"
IncomeTaxPaidSupplementalData,"3,378,000"
InterestPaidSupplementalData,"3,146,000"
CapitalExpenditure,"-10,232,000"
RepaymentOfDebt,"-215,694,000"
FreeCashFlow,"109,823,000"
