name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
TotalAssets,"434,195,000,000","432,381,000,000","425,377,000,000","423,420,000,000","425,175,000,000","421,602,000,000","421,883,000,000","421,296,000,000","396,878,000,000","390,365,000,000","378,810,000,000","373,619,000,000","373,191,000,000","372,538,000,000","362,909,000,000","363,989,000,000","362,857,000,000","365,693,000,000","361,402,000,000","350,593,000,000","348,549,000,000","357,033,000,000","345,061,000,000","339,117,000,000","330,346,000,000","334,048,000,000","313,700,000,000","310,510,000,000","306,224,000,000","308,854,000,000","300,202,000,000","298,317,000,000","290,500,000,000","297,048,000,000","289,888,000,000","296,542,000,000","300,163,000,000","312,918,000,000","301,989,000,000","296,572,000,000","294,481,000,000","206,019,000,000","200,148,000,000","199,753,000,000","199,300,000,000","197,503,000,000","196,933,000,000","197,489,000,000","200,707,587,000","169,646,363,000","168,503,921,000","171,911,307,000","177,387,459,000","165,913,452,000","154,803,113,000","151,114,271,000","150,608,527,000","150,590,369,000","147,154,835,000","145,937,957,000","148,698,605,000","149,739,285,000","94,906,746,000","89,530,186,000","89,273,079,000","88,701,411,000","60,424,517,000","56,995,967,000","55,631,566,000","53,747,255,000","51,959,555,000","50,069,661,000","49,146,425,000","46,283,706,000","43,446,337,000","40,366,651,000","37,910,967,000","37,382,380,000","36,909,970,000","33,834,479,000","31,264,711,000","28,184,047,000","23,513,437,000","21,660,329,000","20,802,005,000","18,889,341,000","16,378,825,000","15,126,891,000","12,525,058,000","13,336,400,000","11,372,900,000","10,580,600,000","10,151,600,000","9,419,400,000","8,580,800,000","7,651,400,000","7,223,900,000","7,078,300,000","6,311,800,000","6,159,400,000","6,155,000,000","6,467,400,000","6,593,100,000","5,676,100,000","4,342,700,000","4,759,300,000","5,160,100,000","4,205,700,000","3,794,200,000","3,092,000,000"
TotalLiabilitiesNetMinorityInterest,"377,850,000,000","371,352,000,000","361,833,000,000","358,796,000,000","363,987,000,000","361,398,000,000","363,459,000,000","365,251,000,000","340,048,000,000","332,354,000,000","320,575,000,000","317,852,000,000","319,710,000,000","320,870,000,000","312,271,000,000","314,063,000,000","313,654,000,000","316,963,000,000","311,248,000,000","301,456,000,000","300,509,000,000","309,519,000,000","296,848,000,000","291,009,000,000","282,639,000,000","286,764,000,000","266,015,000,000","263,851,000,000","260,494,000,000","263,801,000,000","256,184,000,000","254,502,000,000","247,699,000,000","255,304,000,000","248,138,000,000","255,501,000,000","258,867,000,000","272,419,000,000","262,317,000,000","259,380,000,000","257,531,000,000","176,353,000,000","170,770,000,000","171,072,000,000","171,750,000,000","170,962,000,000","170,872,000,000","172,219,000,000","176,333,205,000","143,056,953,000","142,281,769,000","146,581,731,000","150,643,298,000","139,301,019,000","129,191,573,000","126,192,806,000","125,989,000,000","126,296,257,000","122,367,983,000","120,751,296,000","122,677,835,000","124,504,079,000","78,229,769,000","73,633,123,000","74,103,833,000","74,572,497,000","49,387,290,000","46,584,186,000","46,651,836,000","45,359,066,000","44,029,495,000","42,848,604,000","42,304,197,000","40,231,895,000","37,823,143,000","35,059,661,000","32,982,302,000","32,759,209,000","32,574,459,000","29,820,573,000","27,585,079,000","24,860,569,000","20,530,144,000","18,918,792,000","18,352,760,000","16,926,827,000","14,603,437,000","13,481,315,000","10,973,977,000","11,820,800,000","9,935,700,000","9,177,700,000","8,832,400,000","8,149,000,000","7,313,800,000","6,484,400,000","6,236,400,000","6,185,000,000","5,372,100,000","5,240,900,000","5,279,700,000","5,727,000,000","5,891,800,000","5,011,800,000","3,712,900,000","4,160,100,000","4,599,200,000","3,673,900,000","3,293,600,000","2,617,400,000"
TotalEquityGrossMinorityInterest,"56,345,000,000","61,029,000,000","63,544,000,000","64,624,000,000","61,188,000,000","60,204,000,000","58,424,000,000","56,045,000,000","56,830,000,000","58,011,000,000","58,235,000,000","55,767,000,000","53,481,000,000","51,668,000,000","50,638,000,000","49,926,000,000","49,203,000,000","48,730,000,000","50,154,000,000","49,137,000,000","48,040,000,000","47,514,000,000","48,213,000,000","48,108,000,000","47,707,000,000","47,284,000,000","47,685,000,000","46,659,000,000","45,730,000,000","45,053,000,000","44,018,000,000","43,815,000,000","42,801,000,000","41,744,000,000","41,750,000,000","41,041,000,000","41,296,000,000","40,499,000,000","39,672,000,000","37,192,000,000","36,950,000,000","29,666,000,000","29,378,000,000","28,681,000,000","27,550,000,000","26,541,000,000","26,061,000,000","25,270,000,000","24,374,382,000","26,589,410,000","26,222,152,000","25,329,576,000","26,744,161,000","26,612,433,000","25,611,540,000","24,921,465,000","24,619,527,000","24,294,112,000","24,786,852,000","25,186,661,000","26,020,770,000","25,235,206,000","16,676,977,000","15,897,063,000","15,169,246,000","14,128,914,000","11,037,227,000","10,411,781,000","8,979,730,000","8,388,189,000","7,930,060,000","7,221,057,000","6,842,228,000","6,051,811,000","5,623,194,000","5,306,990,000","4,928,665,000","4,623,171,000","4,335,511,000","4,013,906,000","3,679,632,000","3,323,478,000","2,983,293,000","2,741,537,000","2,449,245,000","1,962,514,000","1,775,388,000","1,645,576,000","1,551,081,000","1,515,600,000","1,437,200,000","1,402,900,000","1,319,200,000","1,270,400,000","1,267,000,000","1,167,000,000","987,500,000","893,300,000","939,700,000","918,500,000","875,300,000","740,400,000","701,300,000","664,300,000","629,800,000","599,200,000","560,900,000","531,800,000","500,600,000","474,600,000"
	StockholdersEquity,"56,345,000,000","61,029,000,000","63,544,000,000","64,624,000,000","61,188,000,000","60,204,000,000","58,424,000,000","56,045,000,000","56,830,000,000","58,011,000,000","58,235,000,000","55,767,000,000","53,481,000,000","51,668,000,000","50,638,000,000","49,926,000,000","49,203,000,000","48,730,000,000","50,154,000,000","49,137,000,000","48,040,000,000","47,514,000,000","48,213,000,000","48,108,000,000","47,707,000,000","47,284,000,000","47,685,000,000","46,659,000,000","45,730,000,000","45,053,000,000","44,018,000,000","43,815,000,000","42,801,000,000","41,744,000,000","41,750,000,000","41,041,000,000","41,296,000,000","40,499,000,000","39,672,000,000","37,192,000,000","36,950,000,000","29,666,000,000","29,378,000,000","28,681,000,000","27,550,000,000","26,541,000,000","26,061,000,000","25,270,000,000","24,374,382,000","26,589,410,000","26,222,152,000","25,329,576,000","26,744,161,000","26,612,433,000","25,611,540,000","24,921,465,000","24,619,527,000","24,294,112,000","24,786,852,000","25,186,661,000","26,020,770,000","25,235,206,000","16,676,977,000","15,897,063,000","15,169,246,000","14,128,914,000","11,037,227,000","10,411,781,000","8,979,730,000","8,388,189,000","7,930,060,000","7,221,057,000","6,842,228,000","6,051,811,000","5,623,194,000","5,306,990,000","4,928,665,000","4,623,171,000","4,335,511,000","4,013,906,000","3,679,632,000","3,323,478,000","2,983,293,000","2,741,537,000","2,449,245,000","1,962,514,000","1,775,388,000","1,645,576,000","1,551,081,000","1,515,600,000","1,437,200,000","1,402,900,000","1,319,200,000","1,270,400,000","1,169,100,000","1,069,200,000","987,500,000","893,300,000","842,100,000","821,000,000","777,800,000","740,400,000","701,300,000","664,300,000","629,800,000","599,200,000","560,900,000","531,800,000","500,600,000","474,600,000"
		CapitalStock,"7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","859,000,000","6,000,000","6,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,041,000","5,024,000","5,021,000","5,019,000","3,120,147,000","3,100,850,000","4,383,000","4,223,000","4,213,000","4,192,000","4,183,000","4,174,000","4,146,000","4,122,000","3,065,000","3,060,000","3,051,000","3,028,000","2,682,000","2,650,000","2,536,000","2,484,000","2,440,000","2,428,000","2,411,000","2,364,000","2,305,000","2,284,000","2,275,000","2,271,000","2,227,000","2,222,000","2,214,000","2,177,000","2,121,000","2,118,000","2,086,000","1,997,000","1,997,000","1,997,000","1,997,000","2,000,000",,,,,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","853,000,000","0","0","0","0","0",,"0",,"0",,"0","0","0","3,115,722,000","3,096,466,000",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,041,000","5,024,000","5,021,000","5,019,000","4,425,000","4,384,000","4,383,000","4,223,000","4,213,000","4,192,000","4,183,000","4,174,000","4,146,000","4,122,000","3,065,000","3,060,000","3,051,000","3,028,000","2,682,000","2,650,000","2,536,000","2,484,000","2,440,000","2,428,000","2,411,000","2,364,000","2,305,000","2,284,000","2,275,000","2,271,000","2,227,000","2,222,000","2,214,000","2,177,000","2,121,000","2,118,000","2,086,000","1,997,000","1,997,000","1,997,000","1,997,000","2,000,000",,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"34,286,000,000","34,112,000,000","35,051,000,000","35,472,000,000","33,671,000,000","33,480,000,000","33,793,000,000","33,556,000,000","33,450,000,000","32,980,000,000","33,826,000,000","32,262,000,000","32,160,000,000","32,040,000,000","31,978,000,000","31,868,000,000","31,779,000,000","31,656,000,000","31,526,000,000","31,413,000,000","31,326,000,000","31,157,000,000","30,439,000,000","29,786,000,000","29,709,000,000","29,655,000,000","29,594,000,000","29,063,000,000","27,939,000,000","27,869,000,000","27,272,000,000","27,210,000,000","26,605,000,000","26,526,000,000","26,426,000,000","26,339,000,000","26,256,000,000","26,188,000,000","25,265,000,000","25,217,000,000","25,136,000,000","19,274,000,000","19,234,000,000","19,188,000,000","19,141,000,000","19,084,000,000","19,059,000,000","19,029,000,000","18,990,863,000","18,954,823,000","18,928,719,000","18,891,334,000","17,348,217,000","17,278,102,000","16,752,078,000","15,966,810,000","15,918,230,000","15,860,490,000","15,768,525,000","15,682,009,000","15,465,341,000","15,333,137,000","7,237,785,000","7,151,376,000","7,032,073,000","6,848,544,000","3,979,525,000","3,783,074,000","2,878,237,000","2,711,327,000","2,463,629,000","2,348,401,000","2,218,861,000","1,937,302,000","1,833,520,000","1,762,469,000","1,730,883,000","1,704,470,000","1,636,738,000","1,600,489,000","1,532,034,000","1,350,108,000","1,154,211,000","1,089,582,000","974,503,000","575,179,000","559,595,000","578,915,000","598,012,000","613,600,000",,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"53,099,000,000","51,006,000,000","48,944,000,000","46,461,000,000","43,167,000,000","40,088,000,000","37,653,000,000","35,361,000,000","36,552,000,000","40,340,000,000","39,476,000,000","38,386,000,000","37,030,000,000","35,875,000,000","34,883,000,000","33,626,000,000","31,996,000,000","30,700,000,000","31,946,000,000","31,086,000,000","30,326,000,000","29,766,000,000","29,245,000,000","28,479,000,000","27,808,000,000","27,045,000,000","26,407,000,000","25,540,000,000","24,925,000,000","23,973,000,000","23,162,000,000","22,270,000,000","21,259,000,000","20,404,000,000","19,731,000,000","18,804,000,000","17,876,000,000","16,853,000,000","16,054,000,000","14,905,000,000","14,841,000,000","13,462,000,000","13,091,000,000","12,287,000,000","11,399,000,000","10,406,000,000","9,730,000,000","8,969,000,000","8,417,819,000","10,727,368,000","10,404,255,000","10,001,299,000","10,296,686,000","10,621,164,000","12,222,170,000","11,988,877,000","11,676,715,000","11,267,568,000","11,049,042,000","11,141,194,000","10,401,310,000","9,760,184,000","9,377,570,000","8,797,836,000","8,253,334,000","7,378,015,000","7,104,796,000","6,620,729,000","6,096,328,000","5,596,372,000","5,407,883,000","4,924,023,000","4,522,976,000","4,078,508,000","3,820,990,000","3,550,780,000","3,270,029,000","2,966,948,000","2,733,231,000","2,480,363,000","2,273,049,000","2,090,761,000","1,872,520,000","1,759,089,000","1,609,261,000","1,471,106,000","1,348,081,000","1,231,193,000","1,123,823,000","1,022,300,000","929,600,000","839,400,000","757,100,000","679,800,000","612,300,000","547,500,000","485,800,000","427,700,000","373,900,000","328,300,000","291,000,000","258,300,000","223,700,000","190,100,000","158,400,000","128,700,000","93,500,000","65,800,000","35,900,000","11,100,000"
		TreasuryStock,"26,954,000,000","24,470,000,000","21,818,000,000","19,108,000,000","17,440,000,000","16,865,000,000","16,862,000,000","16,860,000,000","16,858,000,000","16,472,000,000","15,527,000,000","15,058,000,000","15,056,000,000","14,991,000,000","14,353,000,000","13,782,000,000","12,980,000,000","12,707,000,000","12,703,000,000","12,686,000,000","12,685,000,000","12,467,000,000","11,599,000,000","10,405,000,000","9,776,000,000","8,806,000,000","8,180,000,000","7,553,000,000","6,928,000,000","6,365,000,000","5,863,000,000","5,300,000,000","4,359,000,000","4,320,000,000","3,574,000,000","3,316,000,000","3,315,000,000","3,287,000,000","3,287,000,000","3,286,000,000","3,286,000,000","3,244,000,000","3,243,000,000","3,241,000,000","3,240,000,000","3,202,000,000","3,202,000,000","3,200,000,000","3,198,257,000","3,180,459,000","3,172,367,000","3,169,297,000","3,168,842,000","3,165,887,000","3,165,411,000","3,165,048,000","3,163,204,000","3,153,386,000","2,381,082,000","1,886,147,000","133,485,000","128,417,000","115,377,000","115,336,000","111,064,000","106,802,000","69,880,000","69,696,000","67,113,000","66,753,000","49,703,000","49,428,000","49,428,000","49,521,000","49,166,000","-40,623,000","49,166,000","34,952,000","34,952,000","34,952,000","34,952,000","34,970,000","45,559,000","45,631,000","47,199,000","88,686,000","108,948,000","132,706,000","140,949,000","91,000,000",,,,,,,,,,,,,,,,,,,,
