name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalRevenue,"2,854,466,000","2,094,110,000","455,881,000","550,303,000","-238,896,000","1,895,193,000","896,503,000","1,044,147,000","979,482,000","-3,504,862,000","1,247,205,000","-719,508,000","-1,732,101,000","-787,732,000","-2,225,639,000","515,339,000","628,760,000","1,356,755,000","785,927,000","397,420,000","37,351,000","463,567,000","1,874,262,000","724,844,000","-219,422,000","-814,857,000","733,841,000","-564,883,000","989,707,000","-424,465,000","-603,392,000","430,807,000","-288,862,000","-153,432,000","1,082,855,000","247,547,000","1,739,127,000","927,997,000","809,464,000","389,011,000","-14,955,000","986,175,000","525,953,000","-841,202,000","190,808,000","764,157,000","1,272,205,000","39,578,000","-168,787,000","328,620,000","769,727,000","323,270,000","632,112,000","385,719,000","263,001,000","367,257,000","343,104,000","272,332,000","176,044,000","129,154,000","100,416,000","84,603,000","21,259,000","57,389,000","41,669,000","34,367,000","-42,661,000","33,408,000","58,941,000","69,185,000","70,078,000","74,958,000","69,972,000","64,633,000","46,922,000","32,589,000","62,353,000","54,472,000","54,330,000","59,936,000","62,905,548","56,297,884","42,011,851","28,338,599","19,987,621","9,250,822","4,763,977","4,332,978","4,346,278","5,430,681","5,020,570","5,100,000","5,400,000","5,000,000","4,200,000","4,200,000","3,900,000","5,200,000"
	OperatingRevenue,"2,854,466,000","2,094,110,000","455,881,000","550,303,000","-238,896,000","1,895,193,000","896,503,000","1,044,147,000","979,482,000","-3,504,862,000","1,247,205,000","-719,508,000","-1,732,101,000","-787,732,000","-2,225,639,000","515,339,000","628,760,000","1,356,755,000","785,927,000","397,420,000","37,351,000","463,567,000","1,874,262,000","724,844,000","-219,422,000","-814,857,000","733,841,000","-564,883,000","989,707,000","-424,465,000","-603,392,000","430,807,000","-288,862,000","-153,432,000","1,082,855,000","247,547,000","1,739,127,000","927,997,000","809,464,000","389,011,000","-14,955,000","986,175,000","525,953,000","-841,202,000","190,808,000","764,157,000","1,272,205,000","39,578,000","-168,787,000","328,620,000","769,727,000","323,270,000","632,112,000","385,719,000","263,001,000","367,257,000","343,104,000","272,332,000","176,044,000","129,154,000","100,416,000","84,603,000","21,259,000","57,389,000","41,669,000","34,367,000","-42,661,000","33,408,000","58,941,000","69,185,000","70,078,000","74,958,000","69,972,000","64,633,000","46,922,000","32,589,000","62,353,000","54,472,000","54,330,000","59,936,000","62,905,548","56,297,884","42,011,851","28,338,599","19,987,621","9,250,822","4,763,977","4,332,978","4,346,278","5,430,681","5,020,570","5,100,000","5,400,000","5,000,000","4,200,000","4,200,000","3,900,000","5,200,000"
PretaxIncome,"2,700,584,000","2,050,442,000","425,089,000","514,767,000","-289,714,000","1,750,813,000","865,140,000","1,025,267,000","858,289,000","-3,666,891,000","1,209,148,000","-754,076,000","-1,782,328,000","-846,670,000","-2,253,831,000","378,187,000","599,149,000","1,328,268,000","751,734,000","368,686,000","14,193,000","441,385,000","1,849,727,000","728,954,000","-278,573,000","-868,917,000","675,751,000","-627,861,000","892,388,000","-476,485,000","-658,481,000","357,241,000","-336,364,000","-199,350,000","1,030,506,000","193,015,000","1,638,305,000","876,085,000","694,368,000","238,679,000","-79,503,000","918,268,000","462,859,000","-906,396,000","133,579,000","712,330,000","1,225,709,000","-3,852,000","-210,327,000","288,239,000","739,824,000","294,846,000","604,855,000","356,327,000","-500,677,000","309,669,000","315,519,000","247,646,000","156,032,000","110,614,000","86,572,000","70,036,000","54,625,000","45,123,000","10,470,000","-8,864,000","-133,967,000","24,539,000","50,015,000","60,911,000","61,678,000","67,775,000","64,329,000",,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"31,544,000","26,548,000","6,629,000","-6,767,000","5,134,000","-321,000","-13,495,000","9,719,000","2,055,000","-26,702,000","-594,000","-6,907,000","-5,915,000","2,581,000","1,041,000","-7,242,000","3,262,000","564,000","4,963,000","1,371,000","-329,000","977,000","1,244,000","-1,926,000","-76,000","-837,000","6,085,000","-370,000","-7,683,000","14,000","-209,000","2,385,000","-852,000","4,001,000","1,757,000","557,000","92,000","5,807,000","-6,127,000","13,921,000","11,656,000","16,462,000","17,297,000","15,417,000","12,762,000","13,575,000","8,207,000","11,076,000","8,837,000","7,314,000","10,489,000","9,657,000","7,801,000","6,434,000","6,302,000","7,538,000","7,527,000","4,610,000","3,100,000","2,327,000","839,000","2,604,000","1,288,000","2,273,000","1,892,000","2,085,000","2,792,000","3,353,000","3,022,000","1,578,000","2,384,000","1,155,000","494,000",,,,,,,,,,,,,,,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,140,000","1,002,000","868,000","935,000","140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"2,553,806,000","1,995,372,000","388,598,000","492,361,000","-322,525,000","1,723,930,000","841,707,000","980,165,000","820,693,000","-3,675,764,000","1,174,165,000","-783,210,000","-1,808,752,000","-881,644,000","-2,287,383,000","353,903,000","564,542,000","1,294,034,000","714,588,000","337,192,000","-8,849,000","417,038,000","1,825,097,000","708,413,000","-296,104,000","-885,910,000","652,047,000","-645,286,000","882,228,000","-494,401,000","-676,068,000","336,864,000","-353,504,000","-221,343,000","1,010,757,000","174,466,000","1,620,221,000","852,286,000","680,778,000","215,391,000","-97,667,000","897,868,000","441,414,000","-925,985,000","116,550,000","695,628,000","1,214,236,000","-18,575,000","-222,854,000","276,440,000","724,710,000","280,564,000","592,429,000","345,267,000","-512,114,000","296,796,000","302,658,000","237,663,000","147,558,000","102,914,000","80,360,000","62,059,000","47,964,000","37,477,000","3,415,000","-14,597,000","-140,407,000","17,538,000","43,345,000","55,685,000","55,629,000","64,538,000","61,837,000","58,843,000","42,697,000","28,479,000","58,152,000","50,775,000","50,426,000","56,668,000","59,369,331","53,042,977","39,007,401","26,345,168","18,594,843","8,330,273","4,093,873","3,806,097","3,838,955","8,103,648","4,439,280","4,500,000","4,900,000","4,300,000","3,700,000","3,700,000","3,400,000","4,700,000"
	NetIncome,"2,661,338,000","2,022,255,000","415,481,000","519,244,000","-295,642,000","1,750,813,000","877,216,000","1,015,674,000","856,202,000","-3,640,255,000","1,209,674,000","-747,059,000","-1,776,330,000","-849,150,000","-2,254,889,000","385,578,000","595,919,000","1,327,800,000","746,922,000","367,547,000","14,624,000","440,511,000","1,848,570,000","731,216,000","-278,112,000","-867,918,000","670,039,000","-627,294,000","900,220,000","-476,409,000","-658,076,000","354,856,000","-335,512,000","-203,351,000","1,028,749,000","192,458,000","1,638,213,000","870,278,000","700,495,000","224,758,000","-91,159,000","901,806,000","445,562,000","-921,813,000","120,817,000","699,895,000","1,218,504,000","-14,060,000","-218,229,000","281,065,000","729,335,000","285,189,000","597,054,000","349,893,000","-506,979,000","302,131,000","307,992,000","243,036,000","152,932,000","108,287,000","85,733,000","67,432,000","53,337,000","42,850,000","8,578,000","-10,949,000","-136,759,000","21,186,000","46,993,000","59,333,000","59,294,000","66,620,000","63,835,000","58,843,000","42,697,000","28,479,000","58,152,000","50,775,000","50,426,000","56,668,000","59,369,331","53,042,977","39,007,401","26,345,168","18,594,843","8,330,273","4,093,873","3,806,097","3,838,955","8,103,648","4,439,280","4,500,000","4,900,000","4,300,000","3,700,000","3,700,000","3,400,000","4,700,000"
		NetIncomeIncludingNoncontrollingInterests,"2,669,040,000","2,023,894,000","418,460,000","521,534,000","-294,848,000","1,751,134,000","878,635,000","1,015,548,000","856,234,000","-3,640,189,000","1,209,742,000","-747,169,000","-1,776,413,000","-849,251,000","-2,254,872,000","385,429,000","595,887,000","1,327,704,000","746,771,000","367,315,000","14,522,000","440,408,000","1,848,483,000","730,880,000","-278,497,000","-868,080,000","669,666,000","-627,491,000","900,071,000","-476,499,000","-658,272,000","354,856,000","-335,512,000","-203,351,000","1,028,749,000","192,458,000","1,638,213,000","870,278,000","700,495,000","224,758,000","-91,159,000","901,806,000","445,562,000","-921,813,000","120,817,000","699,895,000","1,218,504,000","-14,060,000","-218,229,000","281,065,000","729,335,000","285,189,000","597,054,000","349,893,000","-506,979,000","302,131,000","307,992,000","243,094,000","153,177,000","108,393,000","85,746,000","67,718,000","53,661,000","42,850,000","8,578,000","-10,949,000","-136,759,000","21,186,000","46,993,000","59,333,000","59,294,000","66,620,000","63,835,000","58,843,000","42,697,000","28,479,000","58,152,000","50,775,000","50,426,000","56,668,000","59,369,331","53,042,977","39,007,401","26,345,168","18,594,843","8,330,273","4,093,873","3,806,097","3,838,955","8,103,648","4,439,280","4,500,000","4,900,000","4,300,000","3,700,000","3,700,000","3,400,000","4,700,000"
			NetIncomeContinuousOperations,"2,669,040,000","2,023,894,000","418,460,000","521,534,000","-294,848,000","1,751,134,000","878,635,000","1,015,548,000","856,234,000","-3,640,189,000","1,209,742,000","-747,169,000","-1,776,413,000","-849,251,000","-2,254,872,000","385,429,000","595,887,000","1,327,704,000","746,771,000","367,315,000","14,522,000","440,408,000","1,848,483,000","730,880,000","-278,497,000","-868,080,000","669,666,000","-627,491,000","900,071,000","-476,499,000","-658,272,000","354,856,000","-335,512,000","-203,351,000","1,028,749,000","192,458,000","1,638,213,000","870,278,000","700,495,000","224,758,000","-91,159,000","901,806,000","445,562,000","-921,813,000","120,817,000","699,895,000","1,218,504,000","-14,060,000","-218,229,000","281,065,000","729,335,000","285,189,000","597,054,000","349,893,000","-506,979,000","302,131,000","307,992,000","243,036,000","152,932,000","108,287,000","85,733,000","67,432,000","53,337,000","42,850,000","8,578,000","-10,949,000","-136,759,000","21,186,000","46,993,000","59,333,000","59,294,000","66,620,000","63,835,000","58,843,000","42,697,000","28,479,000","58,152,000","50,775,000","50,426,000","56,668,000","59,369,331","53,042,977","39,007,401","26,345,168","18,594,843","8,330,273","4,093,873","3,806,097","3,838,955","4,848,362","4,439,280","4,500,000","4,900,000","4,300,000","3,700,000","3,700,000","3,400,000","4,700,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,255,286",,,,,,,,
