name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
OperatingCashFlow,"275,148,000","-4,642,000","76,070,000","85,888,000","117,832,000","34,128,000","72,894,000","74,089,000","60,996,000","3,382,000","64,854,000","74,702,000","39,305,000","15,913,000","19,701,000","49,066,000","24,427,000","12,725,000","7,361,000","51,831,000","30,138,000","-20,240,000"
	CashFlowFromContinuingOperatingActivities,"275,148,000","-4,642,000","76,070,000","85,888,000","117,832,000","34,128,000","72,894,000","74,089,000","60,996,000","3,382,000","64,854,000","74,702,000","39,305,000","15,913,000","19,701,000","49,066,000","24,427,000","12,725,000","7,361,000","51,831,000","30,138,000","-20,240,000"
		NetIncomeFromContinuingOperations,"61,040,000","39,082,000","14,935,000","1,849,000","5,174,000","2,482,000","7,674,000","3,944,000","3,328,000","34,019,000","-12,691,000","392,000","3,102,000","-2,828,000","17,547,000","-38,924,000","-7,656,000","-12,054,000","-9,690,000","-37,881,000","-5,239,000","4,451,000"
		OperatingGainsLosses,"-336,000","-95,000","-10,000","-91,000","-140,000","-283,000","-52,000","-51,000","-52,000","6,030,000","-59,000","-53,000","-329,000","-314,000","-313,000","4,935,000","-79,000","13,937,000","-341,000","7,748,000","-416,000","-292,000"
			GainLossOnInvestmentSecurities,"751,000",,,,,,,"93,000","27,000","25,000","83,000","50,000","355,000","263,000","379,000","126,000","269,000","344,000","290,000","123,000","283,000","288,000"
			EarningsLossesFromEquityInvestments,"-336,000","-95,000","-10,000","-91,000","-140,000","-283,000","-52,000","-51,000","-52,000","-64,000","-59,000","-53,000","-329,000","-314,000","-313,000","-55,000","-79,000","-74,000","-341,000","-358,000","-416,000","-292,000"
		DepreciationAmortizationDepletion,"219,792,000","63,909,000","58,597,000","49,677,000","47,609,000","46,590,000","42,344,000","40,144,000","39,041,000","38,705,000","38,998,000","37,695,000","33,646,000","31,054,000","27,230,000","25,693,000","24,452,000","21,376,000","20,207,000","20,279,000","15,900,000","14,667,000"
			DepreciationAndAmortization,"219,792,000","63,909,000","58,597,000","49,677,000","47,609,000","46,590,000","42,344,000","40,144,000","39,041,000","38,705,000","38,998,000","37,695,000","33,646,000","31,054,000","27,230,000","25,693,000","24,452,000","21,376,000","20,207,000","20,279,000","15,900,000","14,667,000"
				Depreciation,"14,651,000","3,633,000","3,790,000","3,622,000","3,606,000","3,607,000","3,320,000","3,120,000","3,029,000","2,982,000","3,140,000","2,797,000","2,425,000","2,313,000","2,249,000","2,077,000","2,162,000","1,882,000","1,860,000","1,749,000","1,608,000","1,469,000"
				AmortizationCashFlow,"205,141,000","60,276,000","54,807,000","46,055,000","44,003,000","42,983,000","39,024,000","37,024,000","36,012,000","35,723,000","35,858,000","34,898,000","31,221,000","28,741,000","24,981,000","23,616,000","22,290,000","19,494,000","18,347,000","18,530,000","14,292,000","13,198,000"
					AmortizationOfIntangibles,"205,141,000","60,276,000","54,807,000","46,055,000","44,003,000","42,983,000","39,024,000","37,024,000","36,012,000","35,723,000","35,858,000","34,898,000","31,221,000","28,741,000","24,981,000","23,616,000","22,290,000","19,494,000","18,347,000","18,530,000","14,292,000","13,198,000"
		DeferredTax,"-2,580,000","6,424,000","-7,998,000","-1,995,000","989,000","436,000","-1,530,000","815,000","-771,000","4,104,000",,,,,,,,,,,,
			DeferredIncomeTax,"-2,580,000","6,424,000","-7,998,000","-1,995,000","989,000","436,000","-1,530,000","815,000","-771,000","4,104,000",,,,,,,,,,,,
		StockBasedCompensation,"25,953,000","6,707,000","7,033,000","5,938,000","6,275,000","12,356,000","6,697,000","5,306,000","5,248,000","5,034,000","4,954,000","4,276,000","5,178,000","3,921,000","12,856,000","24,057,000","3,701,000","3,854,000","3,480,000","27,620,000","1,856,000","1,923,000"
		OtherNonCashItems,"81,702,000","-7,884,000","17,277,000","37,345,000","34,964,000","26,788,000","20,527,000","14,989,000","17,181,000","-30,591,000","13,953,000","14,628,000","6,047,000","7,621,000","-15,591,000","12,382,000","13,038,000","6,962,000","12,688,000","5,926,000","2,998,000","806,000"
		ChangeInWorkingCapital,"-111,815,000","-113,210,000","-14,134,000","-7,205,000","22,734,000","-54,417,000","-2,852,000","8,849,000","-3,006,000","-53,944,000","4,312,000","17,714,000","-8,694,000","-23,804,000","-22,407,000","20,797,000","-9,298,000","-21,694,000","-19,273,000","28,016,000","14,756,000","-42,083,000"
			ChangeInReceivables,"-35,091,000","-10,478,000","-9,759,000","-12,209,000","-2,645,000","-7,393,000","-12,197,000","-9,811,000","-6,858,000","-9,047,000","805,000","-12,148,000","2,471,000","-20,690,000","6,425,000","-8,705,000","-10,450,000","-11,017,000","-4,385,000","-8,341,000","-6,199,000","-11,284,000"
				ChangesInAccountReceivables,"-35,091,000","-10,478,000","-9,759,000","-12,209,000","-2,645,000","-7,393,000","-12,197,000","-9,811,000","-6,858,000","-9,047,000","805,000","-12,148,000","2,471,000","-20,690,000","6,425,000","-8,705,000","-10,450,000","-11,017,000","-4,385,000","-8,341,000","-6,199,000","-11,284,000"
			ChangeInPrepaidAssets,"-5,626,000","-12,827,000","19,834,000","-3,281,000","-9,352,000","-5,098,000","4,242,000","-6,948,000","4,485,000","-1,705,000","8,616,000","-8,040,000","9,008,000","-5,788,000","-4,366,000","8,756,000","-6,624,000","-8,167,000","4,028,000","613,000","9,085,000","-3,837,000"
			ChangeInPayablesAndAccruedExpense,"23,852,000","-69,195,000","-6,310,000","53,480,000","45,877,000","-39,286,000","10,477,000","33,261,000","17,510,000","-42,116,000","-15,480,000","32,536,000","-1,089,000","10,126,000","-16,755,000","21,970,000","11,255,000","-3,121,000","-20,510,000","33,195,000","17,111,000","-25,977,000"
				ChangeInPayable,"6,856,000","-73,916,000","14,628,000","34,981,000","31,163,000","-41,455,000","19,895,000","20,567,000","8,298,000","-40,504,000","16,212,000","17,734,000","-22,514,000","6,385,000","325,000","12,946,000","4,280,000","-8,504,000","4,124,000","9,420,000","10,988,000","-16,042,000"
					ChangeInAccountPayable,"5,204,000","3,081,000","-1,488,000","2,501,000","1,110,000","-1,637,000","496,000","1,091,000","-2,262,000","1,281,000","-2,412,000","851,000","-4,273,000","4,662,000","1,122,000","-2,105,000","1,914,000","1,410,000","227,000","-1,633,000","1,368,000","-1,172,000"
				ChangeInAccruedExpense,"16,996,000","4,721,000","-20,938,000","18,499,000","14,714,000","2,169,000","-9,418,000","12,694,000","9,212,000","-1,612,000","-31,692,000","14,802,000","21,425,000","3,741,000","-17,080,000","9,024,000","6,975,000","5,383,000","-24,634,000","23,775,000","6,123,000","-9,935,000"
			ChangeInOtherCurrentLiabilities,"-96,920,000","-22,520,000","-16,242,000","-47,195,000","-10,963,000","-3,023,000","-922,000","-10,355,000","-15,591,000","-2,815,000","11,477,000","2,884,000","-17,311,000","-7,537,000","-4,007,000","-3,715,000","-1,320,000","-1,280,000","1,219,000","1,010,000","-5,132,000","-783,000"
			ChangeInOtherWorkingCapital,"1,970,000","1,810,000","-1,657,000","2,000,000","-183,000","383,000","-4,452,000","2,702,000","-2,552,000","1,739,000","-1,106,000","2,482,000","-1,773,000","85,000","-3,704,000","2,491,000","-2,159,000","1,891,000","375,000","1,539,000","-109,000","-202,000"
		DividendReceivedCFO,"1,392,000","425,000","370,000","370,000","227,000","176,000","86,000","93,000","27,000","25,000","83,000","50,000","355,000","263,000","379,000","126,000","269,000","344,000","290,000","123,000","283,000","288,000"
InvestingCashFlow,"-990,119,000","-11,067,000","-696,717,000","-205,039,000","-77,296,000","-28,260,000","-290,815,000","-17,211,000","-9,571,000","-55,376,000","-41,361,000","-215,933,000","-93,892,000","-205,269,000","-119,003,000","-83,386,000","-212,818,000","-31,243,000","-5,937,000","-253,370,000","-74,885,000","-42,524,000"
	CashFlowFromContinuingInvestingActivities,"-990,119,000","-11,067,000","-696,717,000","-205,039,000","-77,296,000","-28,260,000","-290,815,000","-17,211,000","-9,571,000","-55,376,000","-41,361,000","-215,933,000","-93,892,000","-205,269,000","-119,003,000","-83,386,000","-212,818,000","-31,243,000","-5,937,000","-253,370,000","-74,885,000","-42,524,000"
		NetPPEPurchaseAndSale,"-11,415,000","-3,232,000","-4,458,000","-2,242,000","-1,483,000","-2,835,000","-6,658,000","-6,744,000","-2,759,000","-3,188,000","-4,714,000","-10,698,000","-8,185,000","-1,875,000","-2,780,000","-1,897,000","-2,117,000","-2,312,000","-2,004,000","-5,794,000","-1,789,000","-931,000"
			PurchaseOfPPE,"-11,415,000","-3,232,000","-4,458,000","-2,242,000","-1,483,000","-2,835,000","-6,658,000","-6,744,000","-2,759,000","-3,188,000","-4,714,000","-10,698,000","-8,185,000","-1,875,000","-2,780,000","-1,897,000","-2,117,000","-2,312,000","-2,004,000","-5,794,000","-1,789,000","-931,000"
		NetBusinessPurchaseAndSale,"-973,740,000","-2,603,000","-692,259,000","-204,697,000","-74,181,000","-7,925,000","-279,207,000","-10,467,000","-6,812,000","-52,188,000","-38,177,000","-205,235,000","-85,707,000","-203,394,000","-116,223,000","-81,489,000","-189,801,000","-25,531,000","-3,933,000","-247,576,000","-73,096,000","-41,093,000"
			PurchaseOfBusiness,"-973,740,000","-2,603,000","-692,259,000","-204,697,000","-74,181,000","-7,925,000","-279,207,000","-10,467,000","-6,812,000","-52,188,000","-38,177,000","-205,235,000","-85,707,000","-203,394,000","-116,223,000","-81,489,000","-189,801,000","-25,531,000","-3,933,000","-247,576,000","-73,096,000","-41,093,000"
		NetInvestmentPurchaseAndSale,"-4,964,000","-5,232,000","0","1,900,000","-1,632,000","-17,500,000",,,,,"1,530,000","0",,,"0","0",,,"0","0",,
			PurchaseOfInvestment,,,,"1,900,000","-1,632,000","-17,500,000",,,,,,"0",,,"0","0",,,"0","0",,
			SaleOfInvestment,"1,530,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,"-3,400,000",,,,"-500,000"
FinancingCashFlow,"862,544,000","21,740,000","289,133,000","617,919,000","-66,248,000","97,993,000","240,523,000","-49,748,000","-249,466,000","220,522,000","-9,828,000","154,734,000","8,756,000","239,905,000","34,238,000","100,143,000","193,104,000","-4,998,000","-3,654,000","232,678,000","49,321,000","64,058,000"
	CashFlowFromContinuingFinancingActivities,"862,544,000","21,740,000","289,133,000","617,919,000","-66,248,000","97,993,000","240,523,000","-49,748,000","-249,466,000","220,522,000","-9,828,000","154,734,000","8,756,000","239,905,000","34,238,000","100,143,000","193,104,000","-4,998,000","-3,654,000","232,678,000","49,321,000","64,058,000"
		NetIssuancePaymentsOfDebt,"821,654,000","43,826,000","142,688,000","639,320,000","-4,180,000","115,169,000","247,070,000","-32,941,000","-232,916,000","247,074,000","-2,928,000","166,189,000","27,956,000","247,936,000","37,942,000","-394,573,000","197,453,000","-2,046,000","-2,087,000","423,039,000","51,701,000","67,025,000"
			NetLongTermDebtIssuance,"-25,000","0","-12,000","-7,000","-6,000","-33,000","-38,000","-50,000","-25,000","-34,000","-38,000","-44,000","-37,000","-57,000","-51,000","-31,000","-57,000","-59,000","-100,000","-64,000","-50,000","-57,000"
				LongTermDebtIssuance,,,,,,,"250,000,000","20,000,000","0","285,000,000","30,000,000","569,125,000","75,000,000","295,000,000","50,000,000","50,000,000","200,000,000","0","0","1,008,936,000","93,000,000","80,000,000"
				LongTermDebtPayments,"-25,000","0","-12,000","-7,000","-6,000","-33,000","-38,000","-50,000","-25,000","-34,000","-38,000","-44,000","-37,000","-57,000","-51,000","-31,000","-57,000","-59,000","-100,000","-64,000","-50,000","-57,000"
			NetShortTermDebtIssuance,"821,679,000","43,826,000","142,700,000","639,327,000","-4,174,000","115,202,000","247,108,000","-32,891,000","-232,891,000","247,108,000","-2,890,000","166,233,000","27,993,000","247,993,000","37,993,000","-394,542,000","197,510,000","-1,987,000","-1,987,000","423,103,000","51,751,000","67,082,000"
