name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
		NetPPE,"4,469,000","4,717,000","4,886,000","5,074,000","5,246,000","5,413,000","5,695,000","6,012,000","6,216,000","6,456,000","6,605,000","6,891,000","7,148,000","4,232,000","4,353,000","1,808,000","476,000","400,000"
			GrossPPE,"8,190,000","8,197,000","8,131,000","8,086,000","8,028,000","7,971,000","8,028,000","8,115,000","8,075,000","8,080,000","8,001,000","8,058,000","8,086,000","4,973,000","4,885,000","2,236,000","828,000","704,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"900,000","900,000","741,000","694,000","694,000","694,000","694,000","694,000","608,000","608,000","564,000","564,000","564,000","564,000","551,000","293,000","46,000","46,000"
				OtherProperties,"3,774,000","3,781,000","3,742,000","3,828,000","3,818,000","3,783,000","3,840,000","3,927,000","3,973,000","3,978,000","3,943,000","4,000,000","4,028,000","915,000","894,000","662,000","645,000","640,000"
				ConstructionInProgress,,,"132,000","48,000",,,,,,,,,,,,"309,000","119,000","0"
				Leases,"3,516,000","3,516,000","3,516,000","3,516,000","3,516,000","3,494,000","3,494,000","3,494,000","3,494,000","3,494,000","3,494,000","3,494,000","3,494,000","3,494,000","3,440,000","972,000","18,000","18,000"
			AccumulatedDepreciation,"-3,721,000","-3,480,000","-3,245,000","-3,012,000","-2,782,000","-2,558,000","-2,333,000","-2,103,000","-1,859,000","-1,624,000","-1,396,000","-1,167,000","-938,000","-741,000","-532,000","-428,000","-352,000","-304,000"
		InvestmentsAndAdvances,"0","1,010,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"0","1,010,000",,,,,,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,"0","1,010,000",,,,,,,,,,,,,,,,
		FinancialAssets,"68,000","68,000",,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,"777,000","734,000","288,000",
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,"1,706,000","317,000","0"
		OtherNonCurrentAssets,"500,000","500,000","500,000","500,000","500,000","540,000","500,000","500,000","500,000","582,000","500,000","500,000","500,000","500,000","512,000","511,000","517,000","33,000"
TotalLiabilitiesNetMinorityInterest,"30,242,000","19,071,000","15,769,000","15,489,000","14,070,000","14,526,000","13,095,000","14,348,000","15,447,000","13,238,000","12,986,000","13,048,000","14,369,000","11,190,000","9,160,000","99,880,000","96,305,000","30,620,000"
	CurrentLiabilities,"20,257,000","15,995,000","12,440,000","11,919,000","10,264,000","10,489,000","8,833,000","9,870,000","10,760,000","8,340,000","7,882,000","7,750,000","8,818,000","7,925,000","5,514,000","5,638,000","3,136,000","897,000"
		PayablesAndAccruedExpenses,"12,134,000","8,468,000","6,153,000","7,145,000","6,213,000","5,588,000","4,690,000","6,760,000","8,296,000","5,498,000","4,594,000","5,270,000","6,642,000","5,265,000","3,941,000","4,632,000","2,526,000","582,000"
			Payables,"12,134,000","8,468,000","6,153,000","7,145,000","6,213,000","5,588,000","4,690,000","6,760,000","8,296,000","5,498,000","2,113,000","2,705,000","2,003,000","1,456,000","1,398,000","2,603,000","1,335,000","403,000"
				AccountsPayable,"12,134,000","8,468,000","6,153,000","7,145,000","6,213,000","5,588,000","4,690,000","6,760,000","8,296,000","5,498,000","2,113,000","2,705,000","2,003,000","1,456,000","1,398,000","2,603,000","1,335,000","403,000"
			CurrentAccruedExpenses,,,,,,,,,,,"2,481,000","2,565,000","4,639,000","3,809,000","2,543,000","2,029,000","1,191,000","179,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,452,000","6,588,000","5,375,000","3,888,000","3,191,000","4,066,000","3,333,000","2,328,000","1,711,000","2,118,000","2,592,000","1,802,000","1,511,000","2,279,000","1,573,000","1,006,000","610,000","315,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,"696,000","678,000","665,000",,,,,
			CurrentCapitalLeaseObligation,,,,,,,,,,,"696,000","678,000","665,000",,,,,
		CurrentDeferredLiabilities,"2,706,000",,,,,,,,,,,,,"381,000",,,,
			CurrentDeferredRevenue,"2,706,000",,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"965,000","939,000","912,000","886,000","860,000","835,000","810,000","782,000","753,000","724,000",,,"665,000",,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"9,985,000","3,076,000","3,329,000","3,570,000","3,806,000","4,037,000","4,262,000","4,478,000","4,687,000","4,898,000","5,104,000","5,298,000","5,551,000","3,265,000","3,646,000","94,242,000","93,169,000","29,723,000"
		LongTermDebtAndCapitalLeaseObligation,"2,822,000","3,074,000","3,322,000","3,558,000","3,788,000","4,014,000","4,234,000","4,444,000","4,648,000","4,849,000","5,044,000","5,226,000","5,401,000",,,,,
			LongTermCapitalLeaseObligation,"2,822,000","3,074,000","3,322,000","3,558,000","3,788,000","4,014,000","4,234,000","4,444,000","4,648,000","4,849,000","5,044,000","5,226,000","5,401,000",,,,,
		NonCurrentDeferredLiabilities,"7,163,000",,,,,,,,,"0","0","0","0","3,063,000","3,437,000","1,050,000","22,000","20,000"
			NonCurrentDeferredRevenue,"7,163,000",,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","92,975,000","92,975,000","29,700,000"
		RestrictedCommonStock,"0","2,000","7,000","12,000","18,000","23,000","28,000","34,000","39,000","49,000","60,000","72,000","150,000","202,000","209,000","217,000","172,000","3,000"
		OtherNonCurrentLiabilities,,,,,,,,,,,,"72,000","150,000","202,000","209,000","217,000","172,000","3,000"
TotalEquityGrossMinorityInterest,"303,044,000","331,944,000","193,590,000","201,440,000","149,480,000","168,919,000","187,222,000","202,774,000","108,437,000","117,139,000","129,523,000","142,101,000","152,394,000","160,225,000","167,523,000","-25,177,000","-19,976,000","-15,022,000"
	StockholdersEquity,"303,044,000","331,944,000","193,590,000","201,440,000","149,480,000","168,919,000","187,222,000","202,774,000","108,437,000","117,139,000","129,523,000","142,101,000","152,394,000","160,225,000","167,523,000","-25,177,000","-19,976,000","-15,022,000"
		CapitalStock,"615,118,000","607,581,000","438,063,000","418,040,000","339,976,000","336,508,000","333,151,000","330,300,000","219,432,000","210,793,000","208,578,000","206,690,000","204,645,000","24,000","24,000","2,000","2,000","1,000"
			PreferredStock,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"615,118,000","607,581,000","438,063,000","418,040,000","339,976,000","336,508,000","333,151,000","330,300,000","219,432,000","210,793,000","208,578,000","206,690,000","204,645,000","24,000","24,000","2,000","2,000","1,000"
		AdditionalPaidInCapital,,,,,,,,,,,,,,"203,520,000","202,384,000","2,118,000","1,751,000","1,242,000"
		RetainedEarnings,"-309,882,000","-275,255,000","-244,461,000","-216,610,000","-190,515,000","-167,614,000","-145,973,000","-127,653,000","-111,162,000","-93,802,000","-79,253,000","-64,823,000","-52,396,000","-43,380,000","-34,885,000","-27,297,000","-21,729,000","-16,265,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,192,000","-382,000","-12,000","10,000","19,000","25,000","44,000","127,000","167,000","148,000","198,000","234,000","145,000","61,000",,,,
TotalCapitalization,"303,044,000","331,944,000","193,590,000","201,440,000","149,480,000","168,919,000","187,222,000","202,774,000","108,437,000","117,139,000","129,523,000","142,101,000","152,394,000","160,225,000","167,523,000","-25,177,000","-19,976,000","-15,022,000"
CommonStockEquity,"303,044,000","331,944,000","193,590,000","201,440,000","149,480,000","168,919,000","187,222,000","202,774,000","108,437,000","117,139,000","129,523,000","142,101,000","152,394,000","160,225,000","167,523,000","-25,177,000","-19,976,000","-15,022,000"
CapitalLeaseObligations,"2,822,000","3,074,000","3,322,000","3,558,000","3,788,000","4,014,000","4,234,000","4,444,000","4,648,000","4,849,000","5,740,000","5,904,000","6,066,000",,,,,
NetTangibleAssets,"303,044,000","331,944,000","193,590,000","201,440,000","149,480,000","168,919,000","187,222,000","202,774,000","108,437,000","117,139,000","129,523,000","142,101,000","152,394,000","160,225,000","167,523,000","-25,177,000","-19,976,000","-15,022,000"
WorkingCapital,"307,992,000","328,725,000","191,533,000","199,436,000","147,540,000","167,003,000","185,289,000","200,740,000","106,408,000","114,999,000","127,522,000","140,008,000","150,297,000","158,758,000","165,527,000","64,306,000","71,595,000","14,268,000"
InvestedCapital,"303,044,000","331,944,000","193,590,000","201,440,000","149,480,000","168,919,000","187,222,000","202,774,000","108,437,000","117,139,000","129,523,000","142,101,000","152,394,000","160,225,000","167,523,000","-25,177,000","-19,976,000","-15,022,000"
TangibleBookValue,"303,044,000","331,944,000","193,590,000","201,440,000","149,480,000","168,919,000","187,222,000","202,774,000","108,437,000","117,139,000","129,523,000","142,101,000","152,394,000","160,225,000","167,523,000","-25,177,000","-19,976,000","-15,022,000"
TotalDebt,"2,822,000","3,074,000","3,322,000","3,558,000","3,788,000","4,014,000","4,234,000","4,444,000","4,648,000","4,849,000","5,740,000","5,904,000","6,066,000",,,,,
ShareIssued,"47,801,000","47,597,000","38,620,000","37,679,556","33,017,000","33,016,920","32,941,000","32,906,000","24,614,000","24,296,085","24,258,000","24,244,853","24,209,000","24,187,568","24,168,029","22,007,961","22,007,961","22,007,961"
OrdinarySharesNumber,"47,801,000","47,597,000","38,620,000","37,679,556","33,017,000","33,000,920","32,921,000","32,882,000","24,587,000","24,263,085","24,218,000","24,194,853","24,115,000","24,060,510","24,034,988","22,007,961","22,007,961","22,007,961"
TreasurySharesNumber,,,,,,"16,000","20,000","24,000","27,000","33,000","40,000","50,000","94,000","127,058","133,041",,,
