name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007
MarketCap,"34,865,061,420","40,817,829,214","50,509,826,007","50,155,633,994","43,945,962,147","34,558,027,813","36,871,503,427","29,627,673,383","27,918,506,261","24,188,590,782","21,892,355,027","18,443,126,682","20,220,417,460","16,834,877,481","12,409,793,165","15,759,844,611","14,727,287,963","13,433,902,933","11,397,311,393","10,527,911,712","9,282,399,922","8,790,895,369","7,415,080,211","7,946,848,094","7,325,710,161","7,151,339,320","7,286,078,365","6,239,408,997","6,806,102,428","6,891,772,921","5,316,717,929","5,267,516,875","5,335,363,768","5,020,554,886","5,162,593,612","4,766,942,020","4,016,380,982","4,093,793,646","3,722,351,020","4,359,061,052","4,135,002,846","4,470,994,796","3,970,295,809","3,656,560,899","4,539,027,263","4,422,052,138","4,070,920,784","3,544,937,003","3,113,827,997","3,164,584,829","3,192,689,379","2,946,315,619","2,128,560,962","1,576,991,256","1,543,852,507","2,986,026,093","3,556,190,747","2,973,372,160","2,765,314,878"
EnterpriseValue,"38,488,106,420","43,707,831,214","53,536,060,007","52,292,538,994","46,214,005,147","36,776,625,813","39,087,240,427","31,764,147,383","30,183,261,261","25,918,093,782","23,752,931,027","20,415,673,682","22,322,511,460","18,506,203,481","13,586,011,165","16,965,978,611","15,956,275,963","14,622,493,933","12,675,666,393","11,853,977,712","10,661,351,922","10,074,262,369","8,515,496,211","9,122,749,094","8,460,656,161","7,953,037,320","7,871,439,365","6,584,387,997","7,068,351,428","7,182,973,921","5,661,478,929","5,382,174,875","5,877,753,768","5,469,902,886","5,686,258,612","5,250,431,020","4,582,313,982","4,694,302,646","4,322,860,020","4,875,539,052","4,749,127,846","5,155,180,796","4,720,416,809","4,406,681,899","5,368,996,263","5,363,864,138","5,033,251,784","4,570,320,003","2,970,850,997","3,072,966,829","3,101,071,379","2,969,784,619","2,247,953,962","1,710,709,256","1,704,717,507","3,367,607,093","3,953,699,747","3,370,881,160","3,156,496,878"
PeRatio,"47.125","57.802","74.356","72.768","68.785","58.888","66.646","58.107","53.497","43.848","37.202","32.549","36.737","35.131","32.26","42.749","44.115","45.157","38","37.832","35.514","35.996","30.894","34.261","34.276","35.445","37.963","33.977","35.374","36.065","25.783","25.835","25.472","23.508","23.38","22.367","20.665","22.926","20.939","25.028","22.832","26.106","40.654","37.444","46.519","45.457","42.049","37.375","32.944","37.475","38.088","43.265","32.723","23.522","20.303","35.964","82.197","68.74","28.802"
ForwardPeRatio,"38.462","44.248","54.645","54.054","55.556","44.643","52.632","44.248","47.619","40.161","35.842","30.395","38.168","32.258","24.213","28.902","31.447","27.473","27.624","25.773","28.49","26.247","21.692","23.474","26.247","20.284","26.667","22.523","22.883","13.316","22.883","20.964","18.939","17.361","18.182","17.007","14.493","14.663","15.083","16.313","15.601","16.667","16.584","14.684","18.349","18.939","19.92",,,,,,,,,,,,
PegRatio,"2.975","3.312","3.718","4.058","4.148","3.641","3.683","3.281","3.699","3.519","3.131","4.268","4.466","3.779","1.495","1.711","1.857","1.641","1.651","1.542","1.678","1.815","1.111","1.201","1.462","1.258","1.651","1.544","1.61","1.263","1.616","1.616","1.356","1.658","1.66","1.857","2.118","2.143","2.258","1.729","0.801","1.11","1.106","0.979","1.058","1.07","1.181",,,,,,,,,,,,
PsRatio,"16.822","20.543","26.41","27.602","25.486","20.902","22.882","18.691","17.805","15.866","14.5","12.744","14.446","12.438","9.639","11.919","11.512","10.782","9.474","9.086","8.292","8.154","6.901","7.746","7.531","7.575","7.692","6.557","6.967","7.179","5.082","5.181","5.224","5.029","5.247","4.972","4.201","4.4","4.018","4.784","4.598","4.996","5.631","5.186","6.443","6.296","5.824","5.796","6.714","6.936","7.049","6.939","4.992","3.701","3.543","6.838","9.415","7.874","6.326"
PbRatio,,,,,,,,,,,,,,,"32.792","45.371","34.875","33.494","31.644","34.274","33.29","27.679","13.039","14.85","11.899","7.933","6.511","4.352","4.675","4.81","3.807","3.16","3.412","3.185","3.392","3.064","2.703","2.873","2.612","3.098","3.036","3.426","3.163","2.898","3.754","3.845","3.769","3.428","5.707","6.208","6.297","7.983","6.797","5.507","5.648","11.903","16.007","13.383","13.825"
EnterprisesValueRevenueRatio,"18.111","78.057","97.366","101.127","92.766","76.871","88.102","74.681","73.687","62.187","58.418","51.783","57.897","49.831","37.563","47.4","43.951","41.622","37.863","36.803","33.729","33.446","29.082","31.629","29.115","28.523","28.844","24.498","26.123","27.336","22.546","21.387","23.12","22.821","21.247","20.332","17.768","18.635","17.496","20.708","19.907","22.507","20.874","19.583","23.706","24.021","23.595","22.544","23.735","25.254","26.105","27.279","20.553","16.152","15.87","30.504","36.542","32.119","31.05"
EnterprisesValueEBITDARatio,"32.231","134.816","166.557","193.8","165.838","130.436","150.027","124.835","145.149","112.486","114.417","91.044","103.788","97.693","55.881","84.039","74.216","77.556","72.158","69.827","63.91","66.833","57.897","63.187","58.837","59.489","61.639","48.39","59.753","66.709","53.547","51.994","55.029","55.449","50.644","46.689","38.992","42.622","37.297","47.107","44.193","51.057","45.327","42.168","51.583","58.473","55.434","73.333","54.237","54.929","57.965","62.342","48.577","41.219","42.726","73.152","96.209","79.692","66.611"
