name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
	StockholdersEquity,"793,192,000","821,159,000","812,066,000","786,517,000","745,840,000","709,525,000","697,824,000","695,003,000","661,896,000","767,232,000","850,581,000","1,041,453,000","1,079,974,000","560,914,000","699,520,000","619,813,000","497,178,000","418,647,000","424,763,000","409,409,000","398,778,000","370,853,000","370,393,000","391,916,000","392,077,000","304,391,000","292,181,000","69,053,000","35,148,000","26,318,000","44,372,000","64,170,000","65,001,000","49,613,000","44,815,000","39,268,000","30,596,000","26,485,000","21,235,000","18,452,000","19,243,000","8,646,000","2,367,000","5,327,000","5,009,000","-4,849,000","-9,440,000","2,656,000","2,145,000","3,744,000","-9,497,000","-12,259,000","-14,698,000","-10,365,000","1,954,000","19,021,000","24,534,000","29,115,000","26,290,000","34,232,000","57,402,000","27,352,000","-251,190,000","-238,502,000","-224,358,000","-110,419,000","-108,414,000","-102,390,000","-93,956,000","-75,317,000","40,959,000","47,999,000","60,371,000","70,728,000","62,596,000","27,057,000","38,023,000","74,015,000","80,665,000","87,012,000","31,022,000","-57,875,000","-52,174,000","-45,628,000","-38,228,000","-55,125,000","-30,340,000","-16,809,000","-12,642,000","-25,600,000","-45,000,000","-30,300,000","-15,800,000","-11,400,000","7,300,000","13,700,000","22,800,000","34,300,000","16,100,000","23,100,000","32,200,000","34,500,000","8,500,000","12,700,000","22,200,000","28,100,000","32,700,000","26,100,000","26,300,000","32,700,000","28,500,000","35,900,000"
		CapitalStock,"17,000","17,000","17,000","17,000","17,000","16,000","16,000","16,000","16,000","17,000","17,000","19,000","20,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","28,000","21,000","21,000","20,000","20,000","20,000","20,000","20,000","20,000","21,000","21,000","21,000","22,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","124,000","123,000","123,000","119,000","119,000","119,000","119,000","101,000","101,000","101,000","101,000","100,000","101,000","100,000","100,000","78,000","78,000","78,000","73,000","73,000","73,000","73,000","73,000","74,000","74,000","74,000","73,000","73,000","70,000","70,000","72,000","71,000","71,000","67,000","60,000","60,000","60,000","59,000","57,000","56,000","56,000","55,000","100,000","0",,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"17,000","17,000","17,000","17,000","17,000","16,000","16,000","16,000","16,000","17,000","17,000","19,000","20,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","28,000","21,000","21,000","20,000","20,000","20,000","20,000","20,000","20,000","21,000","21,000","21,000","22,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","21,000","124,000","123,000","123,000","119,000","119,000","119,000","119,000","101,000","101,000","101,000","101,000","100,000","101,000","100,000","100,000","78,000","78,000","78,000","73,000","73,000","73,000","73,000","73,000","74,000","74,000","74,000","73,000","73,000","70,000","70,000","72,000","71,000","71,000","67,000","60,000","60,000","60,000","59,000","57,000","56,000","56,000","55,000","100,000","0",,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"325,368,000","372,969,000","358,418,000","346,578,000","336,621,000","318,358,000","313,057,000","304,404,000","295,940,000","367,326,000","444,587,000","619,255,000","643,317,000","791,114,000","883,477,000","874,183,000","808,765,000","798,205,000","793,724,000","784,376,000","777,102,000","769,653,000","762,576,000","789,315,000","783,890,000","701,478,000","697,061,000","692,765,000","684,355,000","680,660,000","707,180,000","726,758,000","723,279,000","718,017,000","758,080,000","755,305,000","752,952,000","751,503,000","747,316,000","743,365,000","741,889,000","732,676,000","731,899,000","730,966,000","729,723,000","729,271,000","729,048,000","728,389,000","727,465,000","726,816,000","716,785,000","716,049,000","712,021,000","711,195,000","653,883,000","652,956,000","652,055,000","651,038,000","650,196,000","649,289,000","647,232,000","891,446,000","753,947,000","751,547,000","748,742,000","720,988,000","720,943,000","720,924,000","720,752,000","719,952,000","731,841,000","732,096,000","730,178,000","727,410,000","725,244,000","678,577,000","677,561,000","693,213,000","693,153,000","692,465,000","624,556,000","529,374,000","522,316,000","521,466,000","518,579,000","490,484,000","488,662,000","487,680,000","475,780,000","448,800,000","405,100,000",,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"468,838,000","449,090,000","454,506,000","440,783,000","410,058,000","391,952,000","386,192,000","392,893,000","370,807,000","400,105,000","407,470,000","422,721,000","437,140,000","-229,197,000","-183,914,000","-254,240,000","-327,400,000","-400,924,000","-393,914,000","-402,340,000","-408,398,000","-431,127,000","-428,001,000","-401,165,000","-395,402,000","-402,010,000","-410,458,000","-634,997,000","-658,561,000","-659,315,000","-666,371,000","-667,650,000","-669,242,000","-671,339,000","-673,208,000","-675,173,000","-681,263,000","-682,759,000","-683,822,000","-682,654,000","-680,387,000","-681,771,000","-687,273,000","-683,380,000","-682,460,000","-691,947,000","-696,451,000","-684,608,000","-684,330,000","-681,574,000","-684,584,000","-686,387,000","-684,715,000","-679,626,000","-609,999,000","-591,874,000","-585,445,000","-581,512,000","-587,450,000","-588,698,000","-588,879,000","-862,802,000","-1,004,166,000","-989,246,000","-973,288,000","-831,059,000","-828,337,000","-822,056,000","-813,132,000","-794,660,000","-689,922,000","-683,133,000","-668,917,000","-655,778,000","-661,722,000","-650,633,000","-638,636,000","-618,316,000","-611,588,000","-604,541,000","-592,295,000","-585,720,000","-572,665,000","-564,921,000","-554,306,000","-542,725,000","-516,689,000","-501,763,000","-485,304,000","-470,300,000","-447,500,000","-429,200,000","-410,200,000","-395,600,000","-355,000,000","-308,700,000","-291,300,000","-277,700,000","-209,700,000","-198,100,000","-187,700,000","-177,600,000","-165,800,000","-157,400,000","-147,400,000","-140,300,000","-131,900,000","-81,900,000","-76,100,000","-69,600,000","-63,300,000","-56,000,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","42,280,000","42,280,000","42,280,000","42,280,000","42,280,000","42,280,000","42,280,000","42,280,000","42,280,000","42,280,000","42,280,000","42,225,000","42,134,000","42,134,000","42,134,000","42,134,000","42,134,000","42,134,000","42,134,000","42,134,000","42,134,000","42,134,000","42,134,000","40,521,000","36,446,000","26,305,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","911,000","11,000","11,000","11,000",,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,031,000","-917,000","-875,000","-861,000","-856,000","-801,000","-1,441,000","-2,310,000","-4,867,000","-216,000","-1,493,000","-542,000","-503,000","-1,024,000","-64,000","-151,000","-286,000","2,486,000","3,335,000","3,059,000","3,105,000","2,743,000","3,652,000","3,745,000","3,568,000","4,903,000","5,558,000","11,265,000","9,334,000","4,953,000","3,543,000","5,041,000","10,943,000","2,914,000","2,201,000","1,395,000","1,166,000",,,"0","0","0","0","0","5,000","31,000","76,000","885,000","1,021,000","513,000","317,000","94,000","11,000","81,000","103,000","-28,000","-43,000","9,000","-110,000","-155,000","-140,000","-481,000","-138,000","30,000","1,021,000","490,000","-182,000","-420,000","-738,000","229,000","-123,000","-127,000","-53,000","-66,000","-88,000","-46,000","-61,000","-43,000","-60,000","-72,000","-395,000","-678,000","-974,000","-1,322,000","-1,649,000","-2,030,000","-2,358,000","-2,771,000","-3,162,000","-4,100,000","-2,600,000",,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-139,000","-144,000","-135,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,000","-11,000","-5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,"560,914,000",,"619,813,000","16,078,000","18,859,000","21,597,000","24,293,000","26,948,000","29,563,000","32,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,"398,900,000","394,400,000","384,200,000","362,300,000","322,400,000","314,100,000","312,000,000","225,800,000","221,200,000","219,900,000","212,100,000","174,300,000","170,100,000","169,600,000","168,400,000","164,600,000","108,000,000","102,400,000","102,300,000","91,800,000","91,900,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-2,753,000","-1,910,000","-1,589,000","-1,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"969,732,000","1,141,876,000","1,128,955,000","1,101,835,000","1,098,153,000","1,151,818,000","1,152,797,000","1,144,675,000","1,106,328,000","1,406,191,000","1,482,114,000","1,665,662,000","1,696,961,000","1,170,778,000","1,302,359,000","1,215,725,000","497,178,000","418,647,000","424,763,000","409,409,000","398,778,000","370,853,000","370,393,000","391,916,000","596,730,000","509,763,000","495,132,000","269,620,000","233,367,000","222,226,000","238,003,000","64,170,000","65,001,000","49,613,000","44,815,000","41,238,000","36,090,000","39,928,000","39,111,000","50,485,000","45,678,000","28,932,000","43,183,000","25,441,000","25,038,000","18,002,000","19,178,000","32,042,000","31,202,000","34,737,000","35,877,000","33,887,000","32,108,000","-8,187,000","2,126,000","19,287,000","24,937,000","29,742,000","26,290,000","34,232,000","57,402,000","27,352,000","-111,819,000","-99,039,000","-83,805,000","56,326,000","58,420,000","64,529,000","73,046,000","91,772,000","212,217,000","215,255,000","231,217,000","240,780,000","217,846,000","185,710,000","193,273,000","229,265,000","87,716,000","89,652,000","33,901,000","78,883,000","84,887,000","96,545,000","95,116,000","76,580,000","89,856,000","101,912,000","104,467,000","111,100,000","109,600,000","62,500,000","75,300,000","79,100,000","57,000,000","62,600,000","74,900,000","85,700,000","65,800,000","74,600,000","83,000,000","88,500,000","56,600,000","64,000,000","72,800,000","78,000,000","82,300,000","38,100,000","38,600,000","45,000,000","30,800,000","38,200,000"
CommonStockEquity,"793,192,000","821,159,000","812,066,000","786,517,000","745,840,000","709,525,000","697,824,000","695,003,000","661,896,000","767,232,000","850,581,000","1,041,453,000","1,079,974,000","560,914,000","699,520,000","619,813,000","497,178,000","418,647,000","424,763,000","409,409,000","398,778,000","370,853,000","370,393,000","391,916,000","392,077,000","304,391,000","292,181,000","69,053,000","35,148,000","26,318,000","44,372,000","64,170,000","65,001,000","49,613,000","44,815,000","39,268,000","30,596,000","26,485,000","21,235,000","18,452,000","19,243,000","8,646,000","2,367,000","5,327,000","5,009,000","-4,849,000","-9,440,000","2,656,000","2,145,000","3,744,000","-9,497,000","-12,259,000","-14,698,000","-10,365,000","1,954,000","19,021,000","24,534,000","29,115,000","26,290,000","34,232,000","57,402,000","27,352,000","-251,190,000","-238,502,000","-224,358,000","-110,419,000","-108,414,000","-102,390,000","-93,956,000","-75,317,000","40,959,000","47,999,000","60,371,000","70,728,000","62,596,000","27,057,000","38,023,000","74,015,000","80,665,000","87,012,000","31,022,000","-57,875,000","-52,174,000","-45,628,000","-38,228,000","-55,125,000","-30,340,000","-16,809,000","-12,642,000","-25,600,000","-45,000,000","-30,300,000","-15,800,000","-11,400,000","7,300,000","13,700,000","22,800,000","34,300,000","16,100,000","23,100,000","32,200,000","34,500,000","8,500,000","12,700,000","22,200,000","28,100,000","32,700,000","26,100,000","26,300,000","32,700,000","28,500,000","35,900,000"
CapitalLeaseObligations,"18,660,000","17,593,000","13,693,000","7,091,000","13,691,000","14,121,000","4,949,000","10,909,000","10,714,000","11,212,000","10,858,000","11,478,000","1,187,000",,,,,,,,,,,,,,,,,,,,,,,,,,"9,521,000","10,409,000","10,876,000",,"9,171,000","9,861,000","15,848,000","0","5,292,000","9,825,000","9,858,000","5,372,000","172,000","266,000","403,000",,,,,,"889,000","1,259,000","1,641,000","2,156,000","2,699,000","2,851,000","3,251,000","3,430,000","3,361,000","3,910,000","4,113,000","4,003,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"62,158,000","78,803,000","48,763,000","13,356,000","-38,911,000","-86,446,000","360,272,000","365,733,000","350,654,000","441,465,000","505,387,000","700,836,000","745,852,000","223,015,000","376,349,000","291,414,000","165,942,000","84,578,000","132,257,000","114,956,000","98,951,000","68,120,000","64,614,000","83,273,000","97,711,000","235,252,000","222,404,000","-1,318,000","-31,787,000","-41,211,000","-23,751,000","-4,546,000","-4,313,000","-20,295,000","-25,686,000","-31,786,000","-36,961,000","-41,665,000","-47,583,000","-52,715,000","-52,506,000","-63,685,000","-69,870,000","-69,830,000","-71,748,000","-17,800,000","-25,273,000","-13,177,000","-12,313,000","1,229,000","-9,979,000","-13,918,000","-16,883,000","-15,740,000","1,954,000","19,021,000","24,534,000","29,115,000","26,290,000","34,232,000","57,402,000","-55,731,000","-336,180,000","-378,268,000","-367,626,000","-257,189,000","-258,685,000","-256,163,000","-238,231,000","-202,760,000","-88,893,000","-84,521,000","-74,818,000","-67,129,000","-77,930,000","-116,137,000","-107,839,000","74,015,000","80,665,000","50,654,000","-6,096,000","-57,875,000","-90,815,000","-45,628,000","-78,391,000","-55,125,000","-30,340,000","-16,809,000","-12,642,000","-25,600,000","-84,300,000","-30,300,000","-15,800,000","-11,400,000","7,300,000","13,700,000","22,800,000","34,300,000","16,100,000","23,100,000","32,200,000","34,500,000","8,500,000","12,700,000","22,200,000","28,100,000","32,700,000","26,100,000","26,300,000","32,700,000","28,500,000","35,900,000"
WorkingCapital,"233,488,000","423,086,000","395,785,000","358,404,000","341,623,000","400,448,000","815,441,000","834,360,000","810,289,000","1,106,643,000","1,147,408,000","1,333,322,000","1,381,118,000","788,291,000","951,881,000","847,620,000","102,072,000","-1,847,000","-7,482,000","-28,663,000","-52,294,000","-64,076,000","-85,440,000","-93,784,000","120,819,000","194,736,000","194,071,000","178,776,000","173,556,000","162,379,000","180,087,000","9,964,000","12,398,000","-4,058,000","-15,826,000","-18,001,000","-15,277,000","-11,616,000","-12,445,000","-9,323,000","-3,662,000","-11,413,000","-15,637,000","-14,176,000","-13,274,000","3,531,000","-1,393,000","-196,000","8,953,000","15,994,000","6,848,000","21,268,000","14,811,000","23,315,000","34,264,000","51,500,000","57,588,000","58,975,000","55,943,000","64,125,000","87,446,000","64,747,000","-161,888,000","-154,509,000","-143,689,000","-102,244,000","-106,887,000","-104,939,000","-84,515,000","-43,888,000","53,801,000","57,341,000","67,644,000","76,108,000","59,572,000","21,819,000","25,188,000","53,218,000","20,657,000","29,538,000","-27,165,000","21,848,000","27,001,000","32,126,000","34,764,000","16,234,000","21,581,000","31,129,000","36,020,000","36,000,000","35,500,000","23,400,000","38,300,000","51,100,000","27,300,000","32,600,000","49,300,000","62,400,000","42,600,000","51,300,000","62,900,000","71,600,000","39,800,000","46,900,000","55,000,000","57,300,000","63,100,000","32,800,000","33,500,000","39,700,000","26,200,000","33,500,000"
InvestedCapital,"969,732,000","1,141,876,000","1,128,955,000","1,101,835,000","1,098,153,000","1,151,818,000","1,152,797,000","1,144,675,000","1,106,328,000","1,406,191,000","1,482,114,000","1,692,749,000","1,723,717,000","1,197,211,000","1,515,503,000","1,426,095,000","724,725,000","643,176,000","646,320,000","628,039,000","614,526,000","583,763,000","580,508,000","599,279,000","596,730,000","509,763,000","495,132,000","269,620,000","233,715,000","222,560,000","238,340,000","66,868,000","70,770,000","58,722,000","57,190,000","54,838,000","49,302,000","54,763,000","49,383,000","62,725,000","48,614,000","38,932,000","61,213,000","35,441,000","30,038,000","18,002,000","28,958,000","41,819,000","31,202,000","34,737,000","47,802,000","45,405,000","43,305,000","-6,358,000","2,842,000","20,265,000","26,175,000","31,270,000","28,100,000","36,221,000","59,553,000","65,102,000","-111,456,000","-96,537,000","-81,157,000","59,071,000","61,245,000","67,498,000","76,022,000","94,696,000","215,148,000","218,011,000","233,959,000","243,259,000","217,846,000","191,726,000","195,378,000","231,352,000","96,624,000","94,744,000","87,032,000","84,250,000","87,438,000","108,779,000","98,104,000","80,058,000","93,756,000","106,161,000","108,689,000","115,200,000","113,300,000","66,000,000","78,600,000","82,300,000","60,100,000","65,400,000","77,600,000","88,500,000","68,700,000","77,500,000","85,800,000","91,100,000","59,300,000","66,600,000","75,500,000","80,400,000","83,600,000","39,400,000","39,900,000","46,200,000","32,000,000","39,400,000"
TangibleBookValue,"62,158,000","78,803,000","48,763,000","13,356,000","-38,911,000","-86,446,000","360,272,000","365,733,000","350,654,000","441,465,000","505,387,000","700,836,000","745,852,000","223,015,000","376,349,000","291,414,000","165,942,000","84,578,000","132,257,000","114,956,000","98,951,000","68,120,000","64,614,000","83,273,000","97,711,000","235,252,000","222,404,000","-1,318,000","-31,787,000","-41,211,000","-23,751,000","-4,546,000","-4,313,000","-20,295,000","-25,686,000","-31,786,000","-36,961,000","-41,665,000","-47,583,000","-52,715,000","-52,506,000","-63,685,000","-69,870,000","-69,830,000","-71,748,000","-17,800,000","-25,273,000","-13,177,000","-12,313,000","1,229,000","-9,979,000","-13,918,000","-16,883,000","-15,740,000","1,954,000","19,021,000","24,534,000","29,115,000","26,290,000","34,232,000","57,402,000","-55,731,000","-336,180,000","-378,268,000","-367,626,000","-257,189,000","-258,685,000","-256,163,000","-238,231,000","-202,760,000","-88,893,000","-84,521,000","-74,818,000","-67,129,000","-77,930,000","-116,137,000","-107,839,000","74,015,000","80,665,000","50,654,000","-6,096,000","-57,875,000","-90,815,000","-45,628,000","-78,391,000","-55,125,000","-30,340,000","-16,809,000","-12,642,000","-25,600,000","-84,300,000","-30,300,000","-15,800,000","-11,400,000","7,300,000","13,700,000","22,800,000","34,300,000","16,100,000","23,100,000","32,200,000","34,500,000","8,500,000","12,700,000","22,200,000","28,100,000","32,700,000","26,100,000","26,300,000","32,700,000","28,500,000","35,900,000"
TotalDebt,"195,200,000","338,310,000","330,582,000","322,409,000","366,004,000","456,414,000","459,922,000","460,581,000","455,146,000","650,171,000","642,391,000","662,774,000","644,930,000","636,297,000","815,983,000","806,282,000","227,547,000","224,529,000","221,557,000","218,630,000","215,748,000","212,910,000","210,115,000","207,363,000","204,653,000","205,372,000","202,951,000","200,567,000","198,567,000","196,242,000","193,968,000","2,698,000","5,769,000","9,109,000","12,375,000","15,570,000","18,706,000","28,278,000","37,669,000","54,682,000","40,247,000","30,286,000","68,017,000","39,975,000","40,877,000","22,851,000","43,690,000","48,988,000","38,915,000","36,365,000","57,471,000","57,930,000","58,406,000","4,007,000","888,000","1,244,000","1,641,000","2,155,000","2,699,000","3,248,000","3,792,000","39,906,000","142,433,000","144,816,000","146,452,000","172,920,000","173,020,000","173,798,000","174,091,000","174,016,000","174,189,000","170,012,000","173,588,000","172,531,000","155,250,000","164,669,000","157,355,000","157,337,000","15,959,000","7,732,000","56,010,000","142,125,000","139,612,000","154,407,000","136,332,000","135,183,000","124,096,000","122,970,000","121,331,000","140,800,000","158,300,000","96,300,000","94,400,000","93,700,000","52,800,000","51,700,000","54,800,000","54,200,000","52,600,000","54,400,000","53,600,000","56,600,000","50,800,000","53,900,000","53,300,000","52,300,000","50,900,000","13,300,000","13,600,000","13,500,000","3,500,000","3,500,000"
NetDebt,"161,547,000","301,195,000","293,459,000","293,455,000","320,460,000","394,674,000","454,973,000","334,516,000","326,905,000","567,416,000","406,231,000","378,249,000","538,630,000","519,133,000","700,423,000","654,823,000","176,523,000","203,909,000","188,818,000","158,407,000","205,107,000","194,158,000","123,535,000","146,013,000","173,360,000","107,944,000","109,181,000","92,329,000","32,801,000","36,039,000","13,305,000",,,,"9,104,000","9,647,000","13,669,000","15,897,000","21,102,000","35,388,000","19,594,000","23,245,000","56,595,000","26,673,000","18,996,000","19,505,000","34,602,000","35,928,000","25,013,000","14,961,000","52,139,000","54,115,000","53,083,000",,,,,,,,,,"129,705,000","100,350,000","93,393,000","102,734,000","120,071,000","137,308,000","119,022,000","77,703,000","128,169,000","128,092,000","108,030,000","113,501,000","82,248,000","140,421,000","144,376,000","114,914,000",,,"37,819,000","121,384,000","121,857,000","125,807,000","115,360,000","125,959,000","112,127,000","99,813,000","97,454,000","110,900,000","131,600,000","87,900,000","83,400,000","60,900,000","27,900,000","26,100,000","28,700,000",,"39,200,000","36,700,000","30,800,000","21,800,000","43,800,000","42,700,000","36,800,000","36,300,000","38,700,000",,"6,000,000","1,400,000","2,800,000","1,400,000"
ShareIssued,"16,861,000","16,767,000","16,707,000","16,676,000","16,652,000","16,080,000","16,091,000","16,071,000","16,050,000","16,823,000","17,563,000","19,390,000","19,664,000","20,765,533","21,095,174","21,095,174","21,301,980","21,148,665","21,094,836","21,049,741","20,996,049","20,909,301","20,898,889","20,853,127","20,815,636","19,949,012","19,918,334","19,837,109","19,658,357","19,575,150","20,117,080","20,778,526","20,717,058","20,468,521","22,646,506","22,554,069","22,461,110","22,396,828","21,082,678","20,904,962","20,852,523","20,682,506","20,679,544","20,676,547","20,644,234","20,620,917","19,701,557","20,618,321","20,697,882","20,544,875","19,823,397","20,924,508","20,924,508","20,924,508","16,758,681","15,655,381","15,656,103","15,713,400","15,905,611","16,884,477","16,849,457","16,579,976","12,952,706","13,123,517","12,903,745","12,177,107","12,188,977","12,176,670","12,171,464","12,161,802","12,308,819","12,305,949","12,243,198","12,198,515","12,163,481","11,557,333","11,544,566","11,908,023","11,904,293","11,886,219","11,130,229","10,015,186","9,951,103","9,917,185","9,872,027","9,458,331","9,441,502","9,431,516","9,185,284","8,836,184","7,955,183","7,885,515","7,766,682","7,614,849","7,087,514","6,550,512","6,436,846","6,417,180","5,496,177","5,427,344","5,299,843","5,299,843","4,746,009","4,685,176","4,669,509","2,992,339","4,572,175","3,105,006","3,105,006","3,105,006","3,105,006","3,105,006"
OrdinarySharesNumber,"16,861,000","16,767,000","16,707,000","16,676,000","16,652,000","16,080,000","16,091,000","16,071,000","16,050,000","16,823,000","17,563,000","19,390,000","19,664,000","20,765,533","21,095,174","21,095,174","21,301,980","21,148,665","21,094,836","21,049,741","20,996,049","20,909,301","20,898,889","20,853,127","20,815,636","19,949,012","19,918,334","19,837,109","19,658,357","19,575,150","20,117,080","20,778,526","20,717,058","20,468,521","21,528,284","21,435,847","21,342,888","21,278,606","19,964,456","19,786,740","19,734,301","19,564,284","19,561,322","19,558,325","19,526,012","19,508,918","19,518,004","19,517,002","19,596,563","19,443,556","18,722,078","19,823,189","19,823,189","19,823,189","15,657,362","15,655,381","15,656,103","15,713,400","15,905,611","16,884,477","16,849,457","16,579,976","12,952,706","13,123,517","12,903,745","12,177,107","12,188,977","12,176,670","12,171,464","12,161,802","12,308,819","12,305,949","12,243,198","12,198,515","12,163,481","11,557,333","11,544,566","11,908,023","11,904,293","11,886,219","11,130,229","10,015,186","9,951,103","9,917,185","9,872,027","9,458,331","9,441,502","9,431,516","9,185,284","8,836,184","7,955,183","7,885,515","7,766,682","7,614,849","7,087,514","6,550,512","6,436,846","6,417,180","5,496,177","5,427,344","5,299,843","5,299,843","4,746,009","4,685,176","4,669,509","2,992,339","4,572,175","3,105,006","3,105,006","3,105,006","3,105,006","3,105,006"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,118,222","1,118,222","1,118,222","1,118,222","1,118,222","1,118,222","1,118,222","1,118,222","1,118,222","1,118,222","1,118,222","1,111,999","183,553","1,101,319","1,101,319","1,101,319","1,101,319","1,101,319","1,101,319","1,101,319","1,101,319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
