name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"516,492,000","137,839,000","145,776,000","135,962,000","96,915,000","77,149,000","75,638,000","83,709,000","94,309,000","112,840,000","132,921,000","162,221,000","159,005,000","124,627,000","137,900,000","101,155,000","71,979,000","68,844,000","61,430,000","60,362,000","51,194,000","44,673,000","42,346,000","41,726,000","33,195,000","31,453,000","33,798,000","35,233,000","33,564,000","33,973,000","23,419,000","16,080,000","10,735,000","7,696,000"
	OperatingRevenue,"516,492,000","137,839,000","145,776,000","135,962,000","96,915,000","77,149,000","75,638,000","83,709,000","94,309,000","112,840,000","132,921,000","162,221,000","159,005,000","124,627,000","137,900,000","101,155,000","71,979,000","68,844,000","61,430,000","60,362,000","51,194,000","44,673,000","42,346,000","41,726,000","33,195,000","31,453,000","33,798,000","35,233,000","33,564,000","33,973,000","23,419,000","16,080,000","10,735,000","7,696,000"
CostOfRevenue,"215,522,000","58,301,000","56,482,000","53,368,000","47,371,000","44,535,000","45,857,000","42,626,000","41,720,000","42,197,000","43,146,000","43,744,000","42,600,000","39,533,000","39,501,000","34,422,000","32,844,000","29,587,000","25,728,000","24,784,000","20,221,000","17,377,000","16,916,000","15,376,000","14,701,000","13,217,000","12,433,000","11,548,000","10,765,000","10,562,000","7,257,000","4,118,000","2,792,000","1,831,000"
GrossProfit,"300,970,000","79,538,000","89,294,000","82,594,000","49,544,000","32,614,000","29,781,000","41,083,000","52,589,000","70,643,000","89,775,000","118,477,000","116,405,000","85,094,000","98,399,000","66,733,000","39,135,000","39,257,000","35,702,000","35,578,000","30,973,000","27,296,000","25,430,000","26,350,000","18,494,000","18,236,000","21,365,000","23,685,000","22,799,000","23,411,000","16,162,000","11,962,000","7,943,000","5,865,000"
OperatingExpense,"291,727,000","118,771,000","72,945,000","61,060,000","38,951,000","33,239,000","37,641,000","31,960,000","33,716,000","42,873,000","68,248,000","103,030,000","102,770,000","70,488,000","79,276,000","49,525,000","36,661,000","34,904,000","34,518,000","30,898,000","28,530,000","28,741,000","24,409,000","24,379,000","25,143,000","21,294,000","25,771,000","25,053,000","23,074,000","17,481,000","17,104,000","11,459,000","4,615,000","1,515,000"
	SellingGeneralAndAdministration,"19,022,000","9,855,000","-6,868,000","8,267,000","7,768,000","8,242,000","9,273,000","8,832,000","9,144,000","9,429,000","-11,798,000","13,662,000","10,007,000","8,570,000","-7,125,000","7,858,000","4,573,000","3,586,000","3,955,000","3,439,000","3,341,000","3,835,000","3,160,000","3,205,000","3,361,000","2,588,000","2,663,000","2,568,000","1,989,000","348,000","658,000","401,000","721,000","227,000"
		GeneralAndAdministrativeExpense,"19,022,000","9,855,000","-6,868,000","8,267,000","7,768,000","8,242,000","9,273,000","8,832,000","9,144,000","9,429,000","-11,798,000","13,662,000","10,007,000","8,570,000","-7,125,000","7,858,000","4,573,000","3,586,000","3,955,000","3,439,000","3,341,000","3,835,000","3,160,000","3,205,000","3,361,000","2,588,000","2,663,000","2,568,000","1,989,000","348,000","658,000","401,000","721,000","227,000"
			SalariesAndWages,,,,,,,,,"0",,,"3,736,000","0","0",,"0",,,,,,,,,,,,,,,,,,
			OtherGandA,"19,022,000","9,855,000","-6,868,000","8,267,000","7,768,000","8,242,000","9,273,000","8,832,000","9,144,000","9,429,000","-11,798,000","13,662,000","10,007,000","8,570,000","-7,125,000","7,858,000","4,573,000","3,586,000","3,955,000","3,439,000","3,341,000","3,835,000","3,160,000","3,205,000","3,361,000","2,588,000","2,663,000","2,568,000","1,989,000","348,000","658,000","401,000","721,000","227,000"
	DepreciationAmortizationDepletionIncomeStatement,"215,522,000","58,301,000","56,482,000","53,368,000","47,371,000","44,535,000","45,857,000","42,626,000","41,720,000","42,197,000","43,146,000","43,744,000","42,600,000","39,533,000","39,501,000","34,422,000","32,844,000","29,587,000","25,728,000","24,784,000","20,221,000","17,377,000","16,916,000","15,376,000","14,701,000","13,217,000","12,433,000","11,548,000","10,765,000","10,562,000","7,257,000","4,118,000","2,792,000","1,831,000"
