name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,03/31/2017,12/31/2016
TotalRevenue,"276,397,000","69,767,000","67,933,000","66,226,000","72,471,000","65,335,000","68,638,000","64,233,000","62,879,000","57,093,000","56,136,000","51,831,000","47,618,000","48,421,000","49,781,000","45,873,000","46,425,000","43,547,000","41,601,000",,"40,536,000","38,911,000"
	OperatingRevenue,"276,397,000","69,767,000","67,933,000","66,226,000","72,471,000","65,335,000","68,638,000","64,233,000","62,879,000","57,093,000","56,136,000","51,831,000","47,618,000","48,421,000","49,781,000","45,873,000","46,425,000","43,547,000","41,601,000",,"40,536,000","38,911,000"
PretaxIncome,"124,828,000","27,559,000","31,953,000","28,694,000","36,622,000","28,912,000","27,201,000","20,339,000","19,700,000","9,017,000","17,380,000","19,610,000","15,665,000","18,426,000","17,990,000","17,783,000","-17,703,000","15,589,000","12,660,000",,"15,306,000","14,859,000"
TaxProvision,"33,420,000","7,155,000","8,619,000","7,712,000","9,934,000","7,867,000","6,547,000","5,252,000","4,603,000","2,252,000","3,831,000","5,392,000","3,634,000","3,507,000","3,123,000","6,956,000","-2,961,000","3,805,000","8,982,000",,"5,012,000","4,866,000"
NetIncomeCommonStockholders,"91,408,000","20,404,000","23,334,000","20,982,000","26,688,000","21,045,000","20,654,000","15,087,000","15,097,000","6,765,000","13,549,000","14,218,000","12,031,000","14,919,000","14,867,000","10,827,000","-14,742,000","11,784,000","3,678,000",,"10,294,000","9,993,000"
	NetIncome,"91,408,000","20,404,000","23,334,000","20,982,000","26,688,000","21,045,000","20,654,000","15,087,000","15,097,000","6,765,000","13,549,000","14,218,000","12,031,000","14,919,000","14,867,000","10,827,000","-14,742,000","11,784,000","3,678,000",,"10,294,000","9,993,000"
		NetIncomeIncludingNoncontrollingInterests,"91,408,000","20,404,000","23,334,000","20,982,000","26,688,000","21,045,000","20,654,000","15,087,000","15,097,000","6,765,000","13,549,000","14,218,000","12,031,000","14,919,000","14,867,000","10,827,000","-14,742,000","11,784,000","3,678,000",,"10,294,000","9,993,000"
			NetIncomeContinuousOperations,"91,408,000","20,404,000","23,334,000","20,982,000","26,688,000","21,045,000","20,654,000","15,087,000","15,097,000","6,765,000","13,549,000","14,218,000","12,031,000","14,919,000","14,867,000","10,827,000","-14,742,000","11,784,000","3,678,000",,"10,294,000","9,993,000"
DilutedNIAvailtoComStockholders,"91,408,000","20,404,000","23,334,000","20,982,000","26,688,000","21,045,000","20,654,000","15,087,000","15,097,000","6,765,000","13,549,000","14,218,000","12,031,000","14,919,000","14,867,000","10,827,000","-14,742,000","11,784,000","3,678,000",,"10,294,000","9,993,000"
BasicEPS,,"0.2","0.23","0.2","0.26","0.2","0.19","0.14","0.14","0.06","0.12","0.13","0.11","0.13","0.13","0.1","-0.13","0.102","0.032",,"0.089","0.086"
DilutedEPS,,"0.2","0.23","0.2","0.26","0.2","0.19","0.14","0.14","0.06","0.12","0.13","0.11","0.13","0.13","0.1","-0.13","0.102","0.032",,"0.089","0.086"
BasicAverageShares,,"103,148,000","103,175,662","102,977,254","104,537,656","105,977,621","108,499,658","110,983,871","111,102,306","108,438,173","109,958,999","111,371,754","111,553,203","111,536,577","111,423,361","111,391,704","111,346,897","115,889,175","115,889,175","115,889,175","115,889,175","115,889,175"
DilutedAverageShares,,"103,737,000","103,441,082","102,977,254","104,537,656","105,977,621","108,499,658","110,983,871","111,102,306","108,438,173","109,958,999","111,371,754","111,553,203","111,536,577","111,423,361","111,391,704","111,346,897","115,889,175","115,889,175","115,889,175","115,889,175","115,889,175"
NetIncomeFromContinuingAndDiscontinuedOperation,"91,408,000","20,404,000","23,334,000","20,982,000","26,688,000","21,045,000","20,654,000","15,087,000","15,097,000","6,765,000","13,549,000","14,218,000","12,031,000","14,919,000","14,867,000","10,827,000","-14,742,000","11,784,000","3,678,000",,"10,294,000","9,993,000"
NormalizedIncome,"93,664,861.089","20,515,740","25,379,458.455","21,022,205","26,742,675","21,585,176","21,533,281.35","15,401,608","15,427,912","7,571,250","14,759,678.769","14,754,500","12,385,816","14,919,000","14,876,090.439","10,846,482.877","14,220,704.626","11,784,000","3,714,000",,"10,153,343","10,073,760"
