name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"50,400,000","5,000,000","30,600,000","7,700,000","7,100,000","12,700,000","54,100,000","58,200,000","44,200,000","5,100,000","41,400,000","63,900,000","42,000,000","13,000,000","45,900,000","37,100,000","34,100,000","22,000,000","37,700,000","48,400,000","31,900,000","13,000,000","46,700,000","30,800,000","34,600,000","17,600,000","64,500,000","24,500,000","44,500,000","11,200,000","74,100,000","34,400,000","39,100,000","18,300,000","55,000,000","41,300,000","40,500,000","41,300,000","52,200,000","50,100,000","23,900,000","48,400,000","43,600,000","25,700,000","12,400,000","-200,000","35,900,000","30,500,000","43,300,000","31,400,000","9,700,000","30,800,000","11,100,000","11,800,000","5,300,000","15,700,000","20,300,000","-8,000,000","18,700,000","30,700,000","11,800,000","10,100,000","1,300,000","28,300,000","9,400,000","12,800,000","25,800,000","19,400,000","7,100,000","-14,200,000","28,400,000","15,100,000","28,300,000","-14,500,000","20,100,000","31,300,000","1,600,000","11,800,000","18,500,000","31,400,000","4,700,000","9,300,000","31,900,000","25,000,000","25,300,000","24,600,000","28,400,000","25,700,000","8,500,000","9,100,000","21,200,000","16,200,000","20,000,000","3,300,000","20,700,000","18,700,000","17,500,000","10,200,000","29,400,000","20,200,000","17,900,000","-200,000","30,200,000","27,400,000","24,000,000","8,800,000"
	CashFlowFromContinuingOperatingActivities,"50,400,000","5,000,000","30,600,000","7,700,000","7,100,000","12,700,000","54,100,000","58,200,000","44,200,000","5,100,000","41,400,000","63,900,000","42,000,000","13,000,000","45,900,000","37,100,000","33,900,000","22,000,000","37,700,000","48,400,000","31,900,000","12,900,000","46,600,000","30,800,000","34,600,000","17,700,000","64,900,000","24,300,000","44,200,000","11,200,000","75,300,000","34,600,000","37,900,000","18,600,000","54,600,000","40,500,000","40,700,000","40,000,000","51,200,000","50,100,000","23,900,000","48,400,000","45,500,000","27,400,000","12,700,000","2,100,000","39,400,000","49,900,000","43,300,000","31,400,000","9,700,000","30,800,000","11,100,000","11,800,000","5,300,000","15,700,000","20,300,000","-8,000,000","18,700,000","30,700,000","11,800,000","10,100,000","1,300,000","28,300,000","9,400,000","12,800,000","25,800,000","19,400,000","7,100,000","-14,200,000","28,400,000","15,100,000","28,300,000","-14,500,000","20,100,000","31,300,000","1,600,000","11,800,000","18,500,000","31,400,000","4,700,000","9,300,000","31,900,000","25,000,000","25,300,000","24,600,000","28,400,000","25,700,000","8,500,000","9,100,000","21,200,000","16,200,000","20,000,000","3,300,000","20,700,000","18,700,000","17,500,000","10,200,000","29,400,000","20,200,000","17,900,000","-200,000","30,200,000","27,400,000","24,000,000","8,800,000"
		NetIncomeFromContinuingOperations,"68,900,000","1,600,000","53,300,000","12,200,000","1,800,000","21,600,000","15,300,000","24,500,000","21,500,000","22,500,000","20,200,000","27,700,000","20,500,000","17,400,000","7,200,000","40,900,000","25,800,000","20,900,000","-27,300,000","25,700,000","22,300,000","13,700,000","17,000,000","18,700,000","26,000,000","21,100,000","21,600,000","25,600,000","24,500,000","18,800,000","18,400,000","23,100,000","25,000,000","23,200,000","-11,200,000","29,600,000","29,400,000","30,700,000","20,400,000","27,700,000","21,000,000","14,600,000","41,200,000","9,500,000","20,300,000","16,600,000","14,600,000","23,400,000","14,800,000","18,600,000","10,700,000","4,500,000","7,100,000","13,300,000","-6,800,000","6,700,000","2,000,000","-1,200,000","2,500,000","-4,300,000","1,000,000","4,200,000","-4,400,000","-1,700,000","700,000","4,600,000","2,800,000","5,800,000","5,800,000","5,000,000","10,900,000","10,300,000","8,700,000","6,500,000","10,400,000","10,500,000","7,100,000","6,500,000","7,000,000","8,600,000","8,400,000","8,600,000","7,800,000","8,200,000","4,700,000","3,800,000","6,600,000","8,000,000","6,400,000","6,800,000","7,600,000","7,600,000","7,100,000","9,100,000","2,000,000","6,800,000","12,200,000","10,000,000","10,100,000","11,200,000","12,700,000","11,300,000","9,000,000","9,800,000","10,500,000","9,400,000"
		OperatingGainsLosses,"-45,100,000","-4,000,000","-34,700,000","-4,400,000","-2,000,000","100,000","-1,800,000","-300,000","100,000","800,000","-3,200,000","-500,000","1,300,000","900,000","10,800,000","500,000","1,500,000","1,300,000","-900,000","-4,300,000","700,000","900,000","-1,300,000","-900,000","200,000","-800,000","-1,500,000","1,000,000","-6,100,000","-100,000","-3,500,000","1,500,000","-300,000","1,500,000","-6,600,000","-700,000",,,,"-2,000,000","600,000","800,000","-5,400,000","-6,400,000","100,000","500,000","-600,000","-400,000","-200,000","100,000","-16,900,000","-3,800,000","-2,300,000","1,300,000","2,200,000","1,000,000","300,000","700,000","900,000","13,900,000","2,000,000","2,100,000","-2,000,000","3,900,000","800,000","2,600,000","-800,000","-2,600,000","2,100,000","600,000","4,200,000","1,500,000","4,900,000","-2,000,000","-3,100,000","1,400,000","-300,000","2,600,000","2,000,000","-1,700,000","1,200,000","1,800,000","5,800,000","-34,500,000","16,700,000","22,600,000","5,600,000","5,200,000","1,400,000","900,000","2,300,000","-500,000","1,600,000","2,300,000","-1,000,000","3,900,000","3,000,000","2,300,000","1,800,000","2,300,000","2,300,000","2,100,000","900,000","1,700,000","6,700,000","1,900,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-1,800,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-7,500,000","-2,100,000","-300,000","-2,300,000","-2,800,000","-1,000,000","-2,900,000","-1,100,000","-900,000","0","-3,700,000","-1,300,000","700,000","200,000","10,800,000","-300,000","500,000","300,000","-2,100,000","0","-300,000","-100,000","-2,400,000","-1,800,000","-700,000","100,000","-2,300,000","-100,000","-2,800,000","-1,400,000","-1,800,000","700,000","-300,000","-600,000","-4,300,000","-1,700,000","3,000,000","-800,000","1,200,000","-1,300,000","-400,000","-500,000","-1,300,000","-1,400,000","-1,100,000","-900,000","-1,100,000","-800,000","-700,000","-600,000","-2,500,000","-1,000,000","1,100,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"-2,300,000","-1,900,000","900,000","-2,100,000","800,000","1,100,000","1,100,000","800,000","1,000,000","800,000","500,000","800,000","600,000","700,000","0","800,000","1,000,000","1,000,000","1,300,000","500,000","1,000,000","1,000,000","1,100,000","900,000","900,000","900,000","800,000","1,100,000","1,000,000","1,300,000","-1,700,000","800,000","0","2,100,000","-2,300,000","1,000,000","1,600,000","800,000","-600,000","-700,000","1,000,000","1,300,000","-4,100,000","-5,000,000","1,200,000","1,400,000","500,000","400,000","500,000","700,000","-14,400,000","-2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"100,900,000","25,100,000","22,400,000","25,400,000","28,000,000","16,900,000","19,900,000","19,800,000","17,200,000","15,300,000","14,300,000","14,500,000","14,500,000","14,400,000","14,800,000","15,800,000","15,400,000","15,600,000","12,800,000","14,800,000","15,300,000","16,600,000","11,200,000","11,200,000","11,300,000","10,800,000","12,000,000","9,500,000","9,800,000","9,700,000","10,200,000","11,300,000","10,500,000","13,100,000","10,300,000","8,900,000","9,600,000","8,500,000","9,600,000","9,800,000","9,800,000","10,200,000","10,600,000","11,500,000","10,800,000","10,700,000","10,400,000","9,700,000","9,900,000","10,000,000","11,200,000","10,800,000","11,400,000","10,500,000","10,100,000","10,800,000","10,200,000","10,500,000","8,600,000","6,900,000","9,100,000","8,600,000","13,200,000","5,300,000","10,800,000","8,200,000","8,200,000","8,500,000","7,700,000","7,700,000","8,100,000","7,800,000","7,400,000","7,500,000","6,600,000","6,300,000","6,100,000","5,700,000","5,900,000","5,600,000","5,000,000","5,000,000","5,400,000","5,200,000","5,400,000","5,400,000","5,400,000","5,500,000","5,500,000","5,700,000","5,700,000","5,600,000","5,300,000","5,600,000","8,100,000","6,000,000","5,600,000","5,100,000","3,900,000","3,600,000","3,600,000","3,300,000","3,400,000","3,300,000","3,100,000","3,600,000"
			DepreciationAndAmortization,"100,900,000","25,100,000","22,400,000","25,400,000","28,000,000","16,900,000","19,900,000","19,800,000","17,200,000","15,300,000","14,300,000","14,500,000","14,500,000","14,400,000","14,800,000","15,800,000","15,400,000","15,600,000","12,800,000","14,800,000","15,300,000","16,600,000","11,200,000","11,200,000","11,300,000","10,800,000","12,000,000","9,500,000","9,800,000","9,700,000","10,200,000","11,300,000","10,500,000","13,100,000","10,300,000","8,900,000","9,600,000","8,500,000","9,600,000","9,800,000","9,800,000","10,200,000","10,600,000","11,500,000","10,800,000","10,700,000","10,400,000","9,700,000","9,900,000","10,000,000","11,200,000","10,800,000","11,400,000","10,500,000","10,100,000","10,800,000","10,200,000","10,500,000","8,600,000","6,900,000","9,100,000","8,600,000","13,200,000","5,300,000","10,800,000","8,200,000","8,200,000","8,500,000","7,700,000","7,700,000","8,100,000","7,800,000","7,400,000","7,500,000","6,600,000","6,300,000","6,100,000","5,700,000","5,900,000","5,600,000","5,000,000","5,000,000","5,400,000","5,200,000","5,400,000","5,400,000","5,400,000","5,500,000","5,500,000","5,700,000","5,700,000","5,600,000","5,300,000","5,600,000","8,100,000","6,000,000","5,600,000","5,100,000","3,900,000","3,600,000","3,600,000","3,300,000","3,400,000","3,300,000","3,100,000","3,600,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,300,000","12,300,000","11,600,000","12,200,000","9,900,000","8,400,000","10,700,000","10,200,000","14,600,000","6,500,000","12,500,000","9,800,000","9,900,000","10,300,000","9,500,000","9,800,000","9,600,000","9,100,000","9,000,000","8,800,000","8,500,000","7,600,000","7,500,000","7,100,000","6,800,000","6,800,000","6,600,000","6,400,000",,,,,,,,,,,,,,,,,,,,,,,,
