name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
TotalRevenue,"903,763,000","244,133,000","251,376,000","206,767,000","201,487,000","236,934,000","238,289,000","198,384,000","185,768,000","221,655,000","213,247,000","193,289,000","174,820,000","197,287,000","177,548,000","155,454,000","236,818,000","275,681,000","271,418,000","236,209,000","218,301,000","248,206,000","244,663,000","210,444,000","191,279,000","226,958,000","215,954,000","193,393,000","174,726,000","194,127,000","189,973,000","175,056,000","158,594,000","167,432,000","162,443,000","152,399,000","141,463,000","142,030,000","141,298,000","133,568,000","119,260,000","117,131,000","113,005,000","108,909,000","103,118,000","101,709,000","100,031,000","98,946,000","97,522,000","89,326,000","77,454,000","66,084,000","59,400,000","58,964,000","51,683,000","39,351,000","35,138,000","35,138,000","24,831,000","24,832,000","24,832,000","24,832,000","18,028,000","18,028,000","18,028,000","18,028,000"
	OperatingRevenue,"903,763,000","244,133,000","251,376,000","206,767,000","201,487,000","236,934,000","238,289,000","198,384,000","185,768,000","221,655,000","213,247,000","193,289,000","174,820,000","197,287,000","177,548,000","155,454,000","236,818,000","275,681,000","271,418,000","236,209,000","218,301,000","248,206,000","244,663,000","210,444,000","191,279,000","226,958,000","215,954,000","193,393,000","174,726,000","194,127,000","189,973,000","175,056,000","158,594,000","167,432,000","162,443,000","152,399,000","141,463,000","142,030,000","141,298,000","133,568,000","119,260,000","117,131,000","113,005,000","108,909,000","103,118,000","101,709,000","100,031,000","98,946,000","97,522,000","89,326,000","77,454,000","66,084,000","59,400,000","58,964,000","51,683,000","39,351,000","35,138,000","35,138,000","24,831,000","24,832,000","24,832,000","24,832,000","18,028,000","18,028,000","18,028,000","18,028,000"
CostOfRevenue,"391,786,000","103,819,000","95,614,000","97,745,000","94,608,000","93,290,000","90,338,000","88,965,000","84,747,000","86,496,000","85,085,000","80,480,000","76,827,000","72,132,000","62,682,000","68,786,000","102,237,000","111,027,000","108,933,000","104,303,000","95,030,000","102,574,000","102,100,000","91,748,000","84,599,000","94,654,000","92,427,000","83,180,000","75,357,000","78,687,000","78,552,000","71,714,000","67,847,000","70,678,000","67,971,000","64,704,000","61,747,000","59,997,000","58,819,000","57,354,000","53,406,000","50,824,000","50,639,000","48,933,000","45,709,000","45,830,000","36,159,000","35,950,000","36,285,000","31,901,000","26,965,000","23,466,000","20,047,000","18,332,000","17,455,000","12,967,000","12,014,000",,,,,,,,,
GrossProfit,"511,977,000","140,314,000","155,762,000","109,022,000","106,879,000","143,644,000","147,951,000","109,419,000","101,021,000","135,159,000","128,162,000","112,809,000","97,993,000","125,155,000","114,866,000","86,668,000","134,581,000","164,654,000","162,485,000","131,906,000","123,271,000","145,632,000","142,563,000","118,696,000","106,680,000","132,304,000","123,527,000","110,213,000","99,369,000","115,440,000","111,421,000","103,342,000","90,747,000","96,754,000","94,472,000","87,695,000","79,716,000","82,033,000","82,479,000","76,214,000","65,854,000","66,307,000","62,366,000","59,976,000","57,409,000","55,879,000","63,872,000","62,996,000","61,237,000","57,425,000","50,489,000","42,618,000","39,353,000","40,632,000","34,228,000","26,384,000","23,124,000",,,,,,,,,
OperatingExpense,"236,548,000","62,849,000","53,362,000","63,706,000","56,631,000","59,418,000","50,659,000","58,380,000","52,711,000","54,363,000","46,190,000","53,075,000","47,121,000","48,636,000","33,947,000","41,638,000","76,093,000","74,562,000","71,139,000","72,214,000","68,183,000","69,004,000","65,705,000","68,267,000","61,932,000","63,613,000","60,392,000","61,229,000","57,113,000","59,454,000","57,885,000","57,386,000","52,860,000","53,318,000","53,595,000","50,410,000","48,227,000","48,408,000","49,232,000","45,011,000","40,456,000","42,103,000","39,054,000","39,315,000","34,747,000","36,664,000","52,591,000","40,858,000","40,725,000","37,828,000","32,625,000","35,925,000","29,393,000","28,577,000","28,737,000","23,718,000","19,961,000",,,,,,,,,
	SellingGeneralAndAdministration,"228,129,000","60,744,000","51,258,000","61,601,000","54,526,000","57,313,000","48,555,000","56,275,000","50,606,000","52,258,000","44,011,000","50,896,000","44,942,000","46,950,000","33,947,000","41,638,000","76,093,000","74,562,000","71,139,000","72,214,000","68,183,000","69,004,000","65,705,000","68,267,000","61,932,000","63,613,000","60,392,000","61,229,000","57,113,000","59,454,000","57,885,000","57,386,000","52,860,000","53,318,000","53,595,000","50,410,000","48,227,000","48,408,000","49,232,000","45,011,000","40,456,000","42,103,000","39,054,000","39,315,000","34,747,000","36,664,000","52,517,000","40,784,000","40,651,000","37,754,000","32,551,000","35,851,000","29,319,000","28,503,000","28,737,000","23,718,000","19,961,000",,,,,,,,,
		GeneralAndAdministrativeExpense,"42,137,000","9,893,000","8,712,000","14,451,000","9,081,000","9,582,000","10,263,000","14,031,000","9,501,000","9,565,000","10,148,000","13,556,000","9,216,000","11,489,000","6,695,000","10,092,000","46,223,000","46,163,000","44,906,000","44,341,000","41,143,000","41,913,000","42,322,000","42,244,000","37,675,000","40,264,000","39,995,000","40,042,000","36,906,000","37,729,000","39,221,000","38,964,000","35,202,000","34,815,000","37,030,000","33,613,000","32,324,000","31,044,000","11,696,000","8,561,000","7,701,000","7,544,000",,"8,067,000","7,038,000","6,832,000","23,979,000","12,681,000","11,675,000",,"9,542,000","13,756,000","8,688,000","8,833,000",,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,"34,254,000","34,854,000","34,061,000","31,426,000","31,085,000","31,972,000","32,062,000","28,814,000","28,866,000","29,544,000","29,361,000","27,506,000","27,372,000","28,333,000","28,774,000","27,324,000","26,208,000","26,261,000","26,160,000","24,578,000","23,346,000","22,993,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"922,000",,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"42,137,000","9,893,000","8,712,000","14,451,000","9,081,000","9,582,000","10,263,000","14,031,000","9,501,000","9,565,000","10,148,000","13,556,000","9,216,000","11,489,000","6,695,000","10,092,000","11,969,000","11,309,000","10,845,000","12,915,000","10,058,000","9,941,000","10,260,000","13,430,000","8,809,000","10,720,000","10,634,000","12,536,000","9,534,000","9,396,000","10,447,000","11,640,000","8,994,000","8,554,000","10,870,000","9,035,000","8,978,000","8,051,000","11,696,000","8,561,000","7,701,000","7,544,000",,"7,145,000","7,038,000","6,832,000","23,979,000","12,681,000","11,675,000",,"9,542,000","13,756,000","8,688,000","8,833,000",,,,,,,,,,,,
