name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
OtherIncomeExpense,"17,228,000","-339,000","-98,000","16,681,000","984,000","1,185,000","-541,000","-12,596,000","682,000","2,239,000","2,758,000","2,495,000","2,123,000","1,514,000","1,720,000","1,503,000","2,173,000","1,375,000","1,128,000","924,000","1,224,000","1,240,000","1,097,000","1,286,000","796,000","726,000","637,000","889,000","930,000","271,925","307,511","228,247","55,898,913","-226,490,411","1,539,057","-20,634,757","-5,858,848","-3,386,143","-24,099,535","-1,417,690","117,144","680,341","776,283","174,338"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"55,794,796","-226,626,668","1,569,606","-20,756,086","-5,572,081","-3,682,505","-24,625,598",,"109,835","677,907",,
	SpecialIncomeCharges,"16,758,000","0","0","16,509,000","249,000","-161,000","-1,249,000","-13,381,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","438,215","-1,417,690","0","0","776,283","174,338"
		RestructuringAndMergernAcquisition,"-247,000","0","0","2,000","-249,000","161,000","1,249,000","13,381,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0","-16,511,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"470,000","-339,000","-98,000","172,000","735,000","1,346,000","708,000","785,000","682,000","2,239,000","2,758,000","2,495,000","2,123,000","1,514,000","1,720,000","1,503,000","2,173,000","1,375,000","1,128,000","924,000","1,224,000","1,240,000","1,097,000","1,286,000","796,000","726,000","637,000","889,000","930,000","271,925","307,511","228,247","104,117","136,257","-30,549","121,329","-286,767","296,362","61,000",,"7,309","2,434",,
PretaxIncome,"-68,290,000","-17,284,000","-36,280,000","-3,632,000","-11,094,000","-40,420,000","-52,147,000","-66,469,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,895,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","33,470,225","-257,665,818","-12,368,272","-31,737,073","-13,476,917","-10,210,148","-30,691,000",,"-5,085,987","-2,679,692",,
NetIncomeCommonStockholders,"-68,290,000","-17,284,000","-36,280,000","-3,632,000","-11,094,000","-40,420,000","-52,147,000","-66,469,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,896,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","33,470,225","-257,665,818","-12,368,272","-31,737,073","-13,476,917","-10,210,148","-30,820,838","-6,186,988","-5,835,987","-3,429,692","-4,395,808","-3,590,930"
	NetIncome,"-68,290,000","-17,284,000","-36,280,000","-3,632,000","-11,094,000","-40,420,000","-52,147,000","-66,469,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,896,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","33,470,225","-257,665,818","-12,368,272","-31,737,073","-13,476,917","-10,210,148","-30,690,403","-5,186,988","-5,085,987","-2,679,692","-3,645,808","-2,840,930"
		NetIncomeIncludingNoncontrollingInterests,"-68,290,000","-17,284,000","-36,280,000","-3,632,000","-11,094,000","-40,420,000","-52,147,000","-66,469,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,896,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","33,470,225","-257,665,818","-12,368,272","-31,737,073","-13,476,917","-10,210,148","-30,690,403","-5,186,988","-5,085,987","-2,679,692","-3,645,808","-2,840,930"
			NetIncomeContinuousOperations,"-68,290,000","-17,284,000","-36,280,000","-3,632,000","-11,094,000","-40,420,000","-52,147,000","-66,469,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,895,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","33,470,225","-257,665,818","-12,368,272","-31,737,073","-13,476,917","-10,210,148","-30,690,403","-5,186,988","-5,085,987","-2,679,692","-3,645,808","-2,840,930"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,435","1,000,000","750,000","750,000","750,000","750,000"
DilutedNIAvailtoComStockholders,"-68,290,000","-17,284,000","-36,280,000","-3,632,000","-11,094,000","-40,420,000","-52,147,000","-66,469,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,896,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","33,470,225","-257,665,818","-12,368,272","-31,737,073","-13,476,917","-10,210,148","-30,820,838","-6,186,988","-5,835,987","-3,429,692","-4,395,808","-3,590,930"
BasicEPS,,"-0.58","-1.23","-0.11","-0.33","-1.22","-1.58","-2.01","-1.92","-2.86","-2.99","-2.59","-2.28","-3.03","-2.97","-2.18","-2.58","-3.22","-4.43","-2.89","-3.46","-3.61","-4.84","-3.59","-3.14","-5.17","-3.62","-2.1","-1.99","-1.78","-1.63","-1.69","1.6","-13.21",,"-1.65","-0.79","-0.62","-2.02","-1.86","-1.753","-1.03",,"-1.08"
DilutedEPS,,"-0.58","-1.23","-0.11","-0.33","-1.22","-1.58","-2.01","-1.92","-2.86","-2.99","-2.59","-2.28","-3.03","-2.97","-2.18","-2.58","-3.22","-4.43","-2.89","-3.46","-3.61","-4.84","-3.59","-3.14","-5.17","-3.62","-2.1","-1.99","-1.78","-1.63","-1.69","1.51","-13.21",,"-1.65","-0.79","-0.62","-2.02","-1.86","-1.753","-1.03",,"-1.08"
BasicAverageShares,,"29,696,000","29,563,000","31,736,000","33,179,000","33,139,000","33,007,000","32,989,000","32,960,000","32,561,000","32,780,000","32,717,000","31,316,000","29,760,000","29,674,000","29,615,000","29,199,000","25,309,000","25,146,000","25,101,000","25,029,000","24,931,000","24,812,000","24,738,000","24,611,631","24,494,848","24,351,000","24,214,913","24,014,092","22,171,988","21,381,752","21,260,303","20,965,094","19,504,748",,"19,198,923","16,970,519","16,558,297","15,223,010","3,329,266","3,329,266","3,329,266",,"3,329,666"
DilutedAverageShares,,"29,696,000","29,563,000","31,736,000","33,179,000","33,139,000","33,007,000","32,989,000","32,960,000","32,561,000","32,780,000","32,717,000","31,316,000","29,760,000","29,674,000","29,615,000","29,199,000","25,309,000","25,146,000","25,101,000","25,029,000","24,931,000","24,812,000","24,738,000","24,611,631","24,494,848","24,351,000","24,214,913","24,014,092","22,171,988","21,381,752","21,260,303","22,204,934","19,504,748",,"19,198,923","16,970,519","16,558,297","15,223,010","3,329,266","3,329,266","3,329,266",,"3,329,666"
TotalOperatingIncomeAsReported,"-36,598,000","-10,272,000","-20,866,000","-6,220,000","760,000","-29,347,000","-40,602,000","-55,163,000","-52,030,000","-83,445,000","-89,290,000","-75,533,000","-63,659,000","-83,945,000","-81,971,000","-58,286,000","-69,777,000","-75,456,000","-104,969,000","-66,171,000","-80,509,000","-83,963,000","-114,007,000","-83,036,000","-78,095,000","-127,400,000","-88,891,000","-51,785,000","-48,824,000","-39,658,045","-35,131,588","-36,071,521","-22,428,688","-31,175,407","-13,907,329","-11,102,316","-7,618,069","-6,824,005","-6,564,243","-3,786,181","-5,203,131","-3,360,033",,"-3,025,366"
TotalExpenses,"407,234,000","98,854,000","113,270,000","99,045,000","96,065,000","110,847,000","122,621,000","121,303,000","129,279,000","156,097,000","160,790,000","137,483,000","129,959,000","136,197,000","135,251,000","105,272,000","113,352,000","111,419,000","142,656,000","107,505,000","111,396,000","105,011,000","127,815,000","88,213,000","83,615,000","127,845,000","89,337,000","52,229,000","49,269,000","41,103,450","35,576,993","36,516,926","22,874,093","31,580,810","14,312,737","11,507,723","8,023,476","7,229,410","6,969,648","4,309,372","5,961,886","4,118,787","5,198,437","3,666,338"
NetIncomeFromContinuingAndDiscontinuedOperation,"-68,290,000","-17,284,000","-36,280,000","-3,632,000","-11,094,000","-40,420,000","-52,147,000","-66,469,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,896,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","33,470,225","-257,665,818","-12,368,272","-31,737,073","-13,476,917","-10,210,148","-30,690,403","-5,186,988","-5,085,987","-2,679,692","-3,645,808","-2,840,930"
NormalizedIncome,"-85,048,000","-17,284,000","-36,280,000","-20,141,000","-11,343,000","-40,259,000","-50,898,000","-53,088,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,896,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","-2,796,392.4","-31,039,150","-13,937,878","-10,980,987","-7,904,836","-6,527,643","-14,968,604.05","-4,265,489.5","-5,195,822","-3,357,599","-4,150,391.95","-2,954,249.7"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,883",,,"19,204","12,987"
InterestExpense,"46,129,000","6,673,000","14,762,000","13,461,000","11,904,000","12,419,000","12,253,000","12,091,000","11,933,000","11,777,000","11,626,000","11,795,000","9,884,000","7,839,000","7,754,000","7,671,000","7,589,000","7,509,000","7,431,000","7,354,000","7,279,000","7,207,000","7,131,000","7,065,000","0","0","0",,"0",,,,,,,,,,,"0",,,"1,611","2,889"
NetInterestIncome,"-48,673,000","-6,673,000","-15,316,000","-14,095,000","-12,589,000","-12,419,000","-12,253,000","-12,091,000","-11,933,000","-11,777,000","-11,626,000","-11,795,000","-9,884,000","-7,839,000","-7,754,000","-7,671,000","-7,589,000","-7,509,000","-7,431,000","-7,354,000","-7,279,000","-7,207,000","-7,131,000","-7,065,000","0","0","0",,"0",,,,,,,,,,,"16,883",,,"17,593","10,098"
EBIT,"-22,161,000","-10,611,000","-21,518,000","9,829,000","810,000","-28,001,000","-39,894,000","-54,378,000","-51,348,000","-81,206,000","-86,532,000","-73,038,000","-61,536,000","-82,431,000","-80,251,000","-56,783,000","-67,604,000","-74,081,000","-103,841,000","-65,247,000","-79,285,000","-82,723,000","-112,910,000","-81,750,000","-78,095,000","-127,400,000","-88,891,000","-51,784,000","-47,894,000","-39,658,045","-35,131,588","-36,071,521","-22,428,688","-31,175,407","-13,907,329","-11,102,316","-7,618,069","-6,824,005","-6,564,243","-3,786,181","-5,203,131","-3,360,033","-4,439,684","-3,025,366"
EBITDA,"-19,678,000"
ReconciledCostOfRevenue,"3,048,000","758,000","1,014,000","658,000","618,000","810,000","767,000","1,826,000","1,877,000","852,000","2,474,000","487,000","677,000","574,000","1,007,000","519,000","713,000","280,000","823,000","172,000","279,000","97,000","0","0","0","0","0",,"0",,,,,,,,,,,"0",,,"0","0"
ReconciledDepreciation,"2,483,000","375,000","421,000","808,000","879,000","870,000","836,000","710,000","808,000","764,000","824,000","-1,771,000","2,210,000","2,400,000","1,031,000","1,123,000","1,138,000","1,290,000","1,345,000","1,382,000","1,072,000","802,000","1,644,000","643,000","860,000","684,000","632,000","413,000","395,641","250,359","232,601","79,783","68,752","61,661","26,313","26,886","29,834","22,650","22,854","24,378","79,738","74,353","90,076","159,414"
NetIncomeFromContinuingOperationNetMinorityInterest,"-68,290,000","-17,284,000","-36,280,000","-3,632,000","-11,094,000","-40,420,000","-52,147,000","-66,469,000","-63,281,000","-92,983,000","-98,158,000","-84,833,000","-71,420,000","-90,270,000","-88,005,000","-64,454,000","-75,193,000","-81,590,000","-111,272,000","-72,601,000","-86,564,000","-89,930,000","-120,041,000","-88,815,000","-77,299,000","-126,674,000","-88,254,000","-50,896,000","-47,894,000","-39,386,120","-34,824,077","-35,843,274","33,470,225","-257,665,818","-12,368,272","-31,737,073","-13,476,917","-10,210,148","-30,690,403","-5,186,988","-5,085,987","-2,679,692","-3,645,808","-2,840,930"
TotalUnusualItemsExcludingGoodwill,"16,758,000","0","0","16,509,000","249,000","-161,000","-1,249,000","-13,381,000",,,,,,,,,,,,,,,,,,,,,,,"0",,"55,794,796","-226,626,668","1,569,606","-20,756,086","-5,572,081","-3,682,505","-24,187,383","-1,417,690","109,835","677,907","776,283","174,338"
TotalUnusualItems,"16,758,000","0","0","16,509,000","249,000","-161,000","-1,249,000","-13,381,000",,,,,,,,,,,,,,,,,,,,,,,"0",,"55,794,796","-226,626,668","1,569,606","-20,756,086","-5,572,081","-3,682,505","-24,187,383","-1,417,690","109,835","677,907","776,283","174,338"
NormalizedEBITDA,"-36,436,000","-10,236,000","-21,097,000","-5,872,000","1,440,000","-26,970,000","-37,809,000","-40,287,000","-50,540,000","-80,442,000","-85,708,000","-73,038,000","-59,326,000","-80,031,000","-79,220,000","-55,660,000","-66,466,000","-72,791,000","-102,496,000","-63,865,000","-78,213,000","-81,921,000","-111,266,000","-81,107,000","-77,235,000","-126,716,000","-88,259,000","-51,371,000","-47,498,359","-39,407,686","-34,898,987","-35,991,738","-78,154,732","195,512,922","-15,450,622","9,680,656","-2,016,154","-3,118,850","17,645,994","-2,344,113","-5,233,228","-3,963,587","-5,125,891","-3,040,290"
TaxRateForCalcs,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.35","0","0","0","0","0","0.35","0.35","0","0","0.35","0.35"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19,528,178.6","0","0","0","0","0","-8,465,584.05","-496,191.5","0","0","271,699.05","61,018.3"
