name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
OperatingCashFlow,"538,183,000","922,839,000","-403,274,000","82,379,000","-63,761,000","777,266,000","-137,672,000","1,263,761,000","1,041,076,000","259,912,000","-1,461,975,000","-501,794,000","-543,754,000","-379,799,000","-1,235,072,000","-690,411,000","-518,239,000","-236,757,000","-487,957,000","-419,607,000","-534,528,000","-343,856,000","-557,160,000","-461,941,000","-226,293,000","-228,590,000","-244,745,000","-195,969,000","-181,343,000","-127,382,000","-38,461,000","-37,439,000","56,024,000","36,359,000","41,445,000","34,693,000","33,943,000","-12,165,000","-16,186,000","-2,925,000","19,407,000","19,109,000","65,466,000","49,531,000","86,392,000","116,323,000","96,717,000","42,227,000","60,252,000","75,412,000","105,817,000","78,311,000","75,302,000","65,633,000","54,792,000","73,231,000","78,267,000","77,747,000","86,092,000","70,581,000","72,121,000","63,029,000","87,111,000","56,822,000","46,307,000","57,622,000","63,732,000","33,308,000","36,494,000","29,443,000","32,537,000","49,268,000","31,966,000","33,800,000","31,359,000","21,986,000","23,620,000","12,827,000","14,419,000","11,074,000","8,116,000","6,505,000"
	CashFlowFromContinuingOperatingActivities,"538,183,000","922,839,000","-403,274,000","82,379,000","-63,761,000","777,266,000","-137,672,000","1,263,761,000","1,041,076,000","259,912,000","-1,461,975,000","-501,794,000","-543,754,000","-379,799,000","-1,235,072,000","-690,411,000","-518,239,000","-236,757,000","-487,957,000","-419,607,000","-534,528,000","-343,856,000","-557,160,000","-461,941,000","-226,293,000","-228,590,000","-244,745,000","-195,969,000","-181,343,000","-127,382,000","-38,461,000","-37,439,000","56,024,000","36,359,000","41,445,000","34,693,000","33,943,000","-12,165,000","-16,186,000","-2,925,000","19,407,000","19,109,000","65,466,000","49,531,000","86,392,000","116,323,000","96,717,000","42,227,000","60,252,000","75,412,000","105,817,000","78,311,000","75,302,000","65,633,000","54,792,000","73,231,000","78,267,000","77,747,000","86,092,000","70,581,000","72,121,000","63,029,000","87,111,000","56,822,000","46,307,000","57,622,000","63,732,000","33,308,000","36,494,000","29,443,000","32,537,000","49,268,000","31,966,000","33,800,000","31,359,000","21,986,000","23,620,000","12,827,000","14,419,000","11,074,000","8,116,000","6,505,000"
		NetIncomeFromContinuingOperations,"5,006,960,000","1,597,447,000","607,429,000","1,449,071,000","1,353,013,000","1,706,715,000","542,156,000","789,976,000","720,196,000","709,067,000","586,970,000","665,244,000","270,650,000","344,052,000","133,934,000","402,835,000","384,349,000","290,124,000","185,517,000","129,590,000","65,600,000","178,222,000","66,748,000","51,517,000","40,755,000","27,658,000","43,178,000","29,432,000","26,335,000","23,696,000","83,371,000","59,295,000","71,018,000","53,115,000","48,421,000","31,822,000","29,471,000","2,689,000","7,897,000","7,675,000","6,164,000","-4,584,000","35,219,000","62,460,000","68,214,000","60,233,000","47,095,000","37,967,000","43,519,000","32,272,000","30,913,000","30,141,000","32,443,000","22,363,000","22,732,000","20,371,000","26,545,000","13,378,000","15,776,000","15,732,000","25,580,000","9,864,000","14,860,000","12,781,000","17,037,000","4,404,000","38,211,000","6,946,000","5,684,000","-8,814,000","5,569,000","18,925,000","2,891,000","-5,790,000","2,271,000","3,303,000","5,459,000","-4,521,000","-2,315,000","-1,695,000","-13,429,000","-4,508,000"
		OperatingGainsLosses,"-339,152,000","-161,821,000","-103,917,000","-136,488,000","63,074,000","-253,330,000","257,983,000","249,194,000","119,161,000","-93,060,000","122,100,000","-171,360,000","61,284,000","-57,600,000","-21,953,000","-7,670,000","-85,410,000","41,080,000","25,740,000","50,830,000","64,220,000",,,,,,,,,,,,,,"0",,,"25,129,000",,,,,,,,"-192,307,000","230,139,000","-2,094,000","-69,430,000","-3,492,000","-4,444,000","-3,475,000","-9,638,000","-2,461,000","-2,878,000","-2,608,000","-3,981,000","-6,912,000","-3,215,000","-3,979,000","-5,244,000","-2,744,000","-2,770,000","-2,241,000","-4,649,000","548,000","1,899,000","2,475,000","3,226,000","3,150,000","3,500,000","2,730,000","3,992,000","4,082,000","3,576,000","1,925,000","-500,000","4,217,000","2,604,000","1,032,000","12,993,000","2,952,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,428,000","-2,142,000","-3,058,000","-3,228,000","-2,607,000","-2,491,000","-506,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,000","254,000","0","0","0","0","110,000","144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-339,152,000","-161,821,000","-103,917,000","-136,488,000","63,074,000","-253,330,000","257,983,000","249,194,000","119,161,000","-93,060,000","122,100,000","-171,360,000","61,284,000","-57,600,000","-21,953,000","-7,670,000","-85,410,000","41,080,000","25,740,000","50,830,000","64,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-348,000","-206,000","-215,000","-264,000","-1,837,000","-984,000","101,000","-572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"12,924,809,000","3,240,967,000","3,805,301,000","3,033,304,000","2,845,237,000","2,754,937,000","3,014,568,000","2,762,332,000","2,633,820,000","2,511,902,000","2,584,668,000","2,313,335,000","2,265,067,000","2,156,756,000","2,085,844,000","1,942,887,000","1,848,707,000","1,779,019,000","1,745,225,000","1,659,974,000","1,585,856,000","1,339,330,000","1,363,903,000","1,257,802,000","1,209,513,000","1,093,760,000","996,142,000","906,039,000","858,994,000","785,870,000","764,843,000","718,780,000","668,937,000","629,238,000","603,275,000","582,392,000","539,985,000","516,028,000","492,415,000","435,207,000","403,348,000","371,113,000","-480,013,000","222,359,000","178,648,000","122,753,000","-195,328,000","85,824,000","74,452,000","73,151,000","70,499,000","66,308,000","62,248,000","58,479,000","57,345,000","55,821,000","65,602,000","64,068,000","60,817,000","54,037,000","56,147,000","53,985,000","50,115,000","40,344,000","35,775,000","30,902,000","27,476,000","27,040,000","28,088,000","24,398,000","22,809,000","22,472,000","22,918,000","20,005,000","16,675,000","14,214,000","11,340,000","8,762,000","8,095,000","7,047,000","6,255,000","5,080,000"
			DepreciationAndAmortization,"12,924,809,000","3,240,967,000","3,805,301,000","3,033,304,000","2,845,237,000","2,754,937,000","3,014,568,000","2,762,332,000","2,633,820,000","2,511,902,000","2,584,668,000","2,313,335,000","2,265,067,000","2,156,756,000","2,085,844,000","1,942,887,000","1,848,707,000","1,779,019,000","1,745,225,000","1,659,974,000","1,585,856,000","1,339,330,000","1,363,903,000","1,257,802,000","1,209,513,000","1,093,760,000","996,142,000","906,039,000","858,994,000","785,870,000","764,843,000","718,780,000","668,937,000","629,238,000","603,275,000","582,392,000","539,985,000","516,028,000","492,415,000","435,207,000","403,348,000","371,113,000","-480,013,000","222,359,000","178,648,000","122,753,000","-195,328,000","85,824,000","74,452,000","73,151,000","70,499,000","66,308,000","62,248,000","58,479,000","57,345,000","55,821,000","65,602,000","64,068,000","60,817,000","54,037,000","56,147,000","53,985,000","50,115,000","40,344,000","35,775,000","30,902,000","27,476,000","27,040,000","28,088,000","24,398,000","22,809,000","22,472,000","22,918,000","20,005,000","16,675,000","14,214,000","11,340,000","8,762,000","8,095,000","7,047,000","6,255,000","5,080,000"
