name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989
			DeferredIncomeTax,"-3,800,000","900,000","-3,000,000","1,400,000","-3,100,000","-9,600,000","76,500,000","6,900,000","-5,900,000","800,000","700,000","0","-500,000","-1,500,000","3,500,000","-7,400,000","1,000,000","2,000,000","17,400,000","-3,200,000","-4,100,000","4,500,000","-3,500,000",,,"-4,400,000","300,000",,,,,,,,,,,,,,,,,,,,,,,"5,507,000",,,,"9,755,000",,,,"1,787,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"-55,700,000","0","-57,200,000","3,300,000","-1,800,000","32,400,000",,,,"8,600,000",,,,"0",,,,"1,200,000",,,,,,,,,,,,"7,800,000",,,,"1,200,000","2,000,000",,,"800,000","8,352,000",,,,,,,"1,048,000","1,274,000","1,226,000","0","1,431,000","274,000","3,849,000","8,640,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"5,700,000","1,000,000","1,100,000","2,400,000","1,200,000","2,100,000","2,100,000","1,400,000","700,000","1,400,000","800,000","2,700,000","1,700,000","1,100,000","1,600,000","3,200,000","2,000,000","1,900,000","2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"3,100,000","1,100,000","800,000","300,000","900,000","1,600,000","2,200,000","1,200,000","1,300,000","2,100,000","1,500,000","1,100,000","900,000","2,900,000","800,000","1,000,000","600,000","-1,500,000","1,100,000","1,000,000","4,500,000","-4,500,000","1,900,000","2,300,000","800,000","-3,900,000","4,300,000","1,100,000","4,100,000","-8,400,000","5,500,000","10,800,000","4,300,000","-4,700,000","10,900,000","8,600,000","1,600,000","-5,100,000","2,965,000","2,161,000","4,074,000","-14,734,000","10,226,000","4,364,000","2,512,000","3,344,000","-693,000","-1,553,000","6,415,000","-28,384,000","2,163,000","992,000","-1,623,000","1,985,000",,,,"27,575,000",,,,,,,,,,,,,,,,,,,"2,447,000",,,,,,,,,,"26,728,000","22,383,000","22,705,000",,"13,300,000",,,,"24,500,000","8,600,000","300,000","-18,000,000","15,400,000",,,,,,,,,,,"3,300,000","3,300,000","-1,500,000","-2,400,000","-27,900,000","16,900,000",,,,,,,"-16,100,000","14,100,000","6,300,000","-3,900,000","-26,500,000","21,400,000","900,000","1,600,000","-13,300,000","7,700,000","5,300,000","-2,800,000"
		ChangeInWorkingCapital,"-85,500,000","-21,800,000","-3,500,000","-30,000,000","-30,200,000","-23,000,000","23,100,000","37,300,000","6,000,000","-13,800,000","5,700,000","-1,400,000","-28,700,000","7,700,000","-13,000,000","-15,500,000","-49,600,000","-27,200,000","21,400,000","13,600,000","-17,600,000","-27,300,000","5,700,000","5,900,000","-20,600,000","-23,200,000","8,100,000","13,300,000","-22,100,000","-2,600,000","-4,300,000","-4,900,000","-29,200,000","-4,800,000","14,900,000","3,900,000","-12,400,000","-8,800,000","-1,921,000","891,000","-12,470,000","-420,000","-17,699,000","-2,409,000","-44,579,000","-536,000","-6,295,000","4,523,000","-45,434,000","-6,432,000","10,349,000","-4,226,000","-879,000","15,071,000","60,805,000","21,381,000","-11,343,000","9,501,000","-1,526,000","525,000","-28,895,000","9,629,000","3,422,000","3,948,000","-27,444,000","-137,000","17,766,000","-4,602,000","-18,551,000","26,366,000","19,660,000","-2,038,000","-27,632,000","-57,094,000",,,,"-57,232,000","10,777,000","41,667,000","18,405,000",,,,"19,966,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInReceivables,"-55,600,000","-61,400,000","-6,700,000","17,400,000","-4,900,000","-41,600,000","20,100,000","-17,300,000","21,700,000","-16,000,000","32,700,000","18,300,000","1,600,000","-39,100,000","37,000,000","5,400,000","-18,600,000","-48,400,000","21,300,000","15,000,000","-14,000,000","-58,900,000","29,500,000","12,700,000","-9,000,000","-34,300,000","33,700,000","11,400,000","-2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-55,600,000","-61,400,000","-6,700,000","17,400,000","-4,900,000","-41,600,000","20,100,000","-17,300,000","21,700,000","-16,000,000","32,700,000","18,300,000","1,600,000","-39,100,000","37,000,000","5,400,000","-18,600,000","-48,400,000","21,300,000","15,000,000","-14,000,000","-58,900,000","29,500,000","12,700,000","-9,000,000","-34,300,000","33,700,000","11,400,000","-2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-70,700,000","-4,100,000","-11,800,000","-28,100,000","-26,700,000","-14,900,000","-1,100,000","12,500,000","-1,500,000","11,600,000","2,600,000","-11,200,000","-15,000,000","9,200,000","-800,000","-8,700,000","-21,700,000","-2,000,000","-1,400,000","-1,800,000","-7,300,000","-3,300,000","1,900,000","3,600,000","-5,500,000","6,500,000","-2,400,000","-1,100,000","-5,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"55,100,000","30,200,000","20,800,000","-5,100,000","9,200,000","42,900,000","6,800,000","28,400,000","-34,100,000","-5,300,000","-26,800,000","-1,800,000","-3,800,000","28,400,000","-37,300,000","10,100,000","15,400,000","23,000,000","-18,000,000","5,000,000","15,200,000","41,000,000","-13,000,000","-6,400,000","-1,700,000","10,000,000","-16,400,000","2,900,000","-6,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"55,100,000","30,200,000","20,800,000","-5,100,000","9,200,000","42,900,000","6,800,000","28,400,000","-34,100,000","-5,300,000","-26,800,000","-1,800,000","-3,800,000","28,400,000","-37,300,000","10,100,000","15,400,000","23,000,000","-18,000,000","5,000,000","15,200,000","41,000,000","-13,000,000","-6,400,000","-1,700,000","10,000,000","-16,400,000","2,900,000","-6,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"55,100,000","30,200,000","20,800,000","-5,100,000","9,200,000","42,900,000","6,800,000","28,400,000","-34,100,000","-5,300,000","-26,800,000","-1,800,000","-3,800,000","28,400,000","-37,300,000","10,100,000","15,400,000","23,000,000","-18,000,000","5,000,000","15,200,000","41,000,000","-13,000,000","-6,400,000","-1,700,000","10,000,000","-16,400,000","2,900,000","-6,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-2,400,000"
			ChangeInOtherCurrentLiabilities,"-21,700,000"
			ChangeInOtherWorkingCapital,"9,800,000","37,600,000","-5,800,000","-14,200,000","-7,800,000","-15,200,000","-2,700,000","13,700,000","19,900,000","5,800,000","-2,800,000","-6,700,000","-11,500,000","48,800,000","-11,900,000","-22,300,000","-24,700,000","13,000,000","19,500,000","-4,600,000","-11,500,000","14,600,000","-12,700,000","-4,000,000","-4,400,000","14,700,000","-6,800,000","100,000","-7,200,000","33,100,000","-4,300,000","-4,900,000","-29,200,000","3,400,000","14,900,000","3,900,000","-12,400,000","3,600,000",,,,,,,,,,,,,,,,,,"21,381,000","-11,343,000","24,303,000","-1,526,000","525,000","-28,895,000","18,267,000","3,422,000","3,948,000","-27,444,000","1,813,000","17,766,000","-4,602,000","-18,551,000",,"19,660,000","-2,038,000","-27,632,000",,,,,,"10,777,000","41,667,000","18,405,000",,,,"19,966,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-51,000,000","-9,300,000","-12,700,000","-13,500,000","-15,500,000","-8,900,000","-9,100,000","-4,800,000","-8,500,000","-13,400,000","-10,500,000","-18,100,000","-18,500,000","-15,100,000","-20,700,000","-17,300,000","-19,700,000","-15,800,000","-18,100,000","-15,300,000","-22,400,000","-17,000,000","-378,300,000","-13,500,000","-13,400,000","-23,300,000","-17,500,000","-24,500,000","-12,500,000","-21,500,000","-3,300,000","-18,400,000","-14,000,000","-13,700,000","-10,600,000","-7,100,000","-10,100,000","-16,100,000","-12,524,000","-15,011,000","-12,265,000","-19,877,000","-14,395,000","-19,296,000","-11,442,000","-26,103,000","-3,051,000","-7,503,000","-4,486,000","-17,369,000","6,436,000","-4,699,000","-26,327,000","-32,223,000","-29,577,000","-22,102,000","-9,723,000","-28,281,000","-25,123,000","-16,378,000","-9,100,000","-20,368,000","-19,579,000","-20,878,000","-29,011,000","-28,569,000","-22,493,000","-22,758,000","-48,396,000","-40,347,000","-18,190,000","-99,129,000","-12,667,000","-18,792,000","-15,030,000","-20,265,000","-14,256,000","-24,219,000","-5,781,000","-7,522,000","-8,519,000","-1,312,000","-5,196,000","-10,987,000","-12,339,000","-10,784,000","-19,736,000","-20,026,000","-15,744,000","-15,600,000","-27,800,000","-26,400,000","-23,500,000","-23,100,000","-41,100,000","-40,500,000","-24,200,000","-31,700,000","-19,500,000","-16,700,000","-14,700,000","-18,300,000","-12,500,000","-12,000,000","-18,600,000","-16,700,000","-8,500,000","-58,000,000","-16,600,000","-11,900,000","-8,200,000","-8,000,000","-4,700,000","-15,500,000","-20,900,000","-5,900,000","-5,600,000","-8,300,000","-4,500,000","-6,800,000","-4,400,000","-3,500,000","-5,400,000","-5,200,000","-3,600,000","-7,500,000","-49,100,000","-4,700,000","-14,700,000","-10,100,000","-3,200,000","-14,600,000","-7,800,000"
	CashFlowFromContinuingInvestingActivities,"-51,000,000","-9,300,000","-12,700,000","-13,500,000","-15,500,000","-8,900,000","-9,100,000","-4,800,000","-8,500,000","-13,400,000","-10,500,000","-18,100,000","-18,500,000","-15,100,000","-20,700,000","-17,300,000","-19,700,000","-15,800,000","-18,100,000","-15,300,000","-22,400,000","-17,000,000","-378,300,000","-13,500,000","-13,400,000","-23,300,000","-17,500,000","-24,500,000","-12,500,000","-21,500,000","-3,300,000","-18,400,000","-14,000,000","-13,700,000","-10,600,000","-7,100,000","-10,100,000","-16,100,000","-12,524,000","-15,011,000","-12,265,000","-19,877,000","-14,395,000","-19,296,000","-11,442,000","-26,103,000","-3,051,000","-7,503,000","-4,486,000","-17,369,000","6,436,000","-4,699,000","-26,327,000","-32,223,000","-29,577,000","-22,102,000","-9,723,000","-28,281,000","-25,123,000","-16,378,000","-9,100,000","-20,368,000","-19,579,000","-20,878,000","-29,011,000","-28,569,000","-22,493,000","-22,758,000","-48,396,000","-40,347,000","-18,190,000","-99,129,000","-12,667,000","-18,792,000","-15,030,000","-20,265,000","-14,256,000","-24,219,000","-5,781,000","-7,522,000","-8,519,000","-1,312,000","-5,196,000","-10,987,000","-12,339,000","-10,784,000","-19,736,000","-20,026,000","-15,744,000","-15,600,000","-27,800,000","-26,400,000","-23,500,000","-23,100,000","-41,100,000","-40,500,000","-24,200,000","-31,700,000","-19,500,000","-16,700,000","-14,700,000","-18,300,000","-12,500,000","-12,000,000","-18,600,000","-16,700,000","-8,500,000","-58,000,000","-16,600,000","-11,900,000","-8,200,000","-8,000,000","-4,700,000","-15,500,000","-20,900,000","-5,900,000","-5,600,000","-8,300,000","-4,500,000","-6,800,000","-4,400,000","-3,500,000","-5,400,000","-5,200,000","-3,600,000","-7,500,000","-49,100,000","-4,700,000","-14,700,000","-10,100,000","-3,200,000","-14,600,000","-7,800,000"
		CapitalExpenditureReported,,,,,"-11,400,000","-9,000,000","-9,100,000","-5,500,000","-9,100,000","-13,100,000","-16,800,000","-21,100,000","-20,300,000","-15,200,000","-20,800,000","-15,300,000","-22,600,000","-16,000,000","-18,200,000","-15,200,000","-21,600,000","-18,400,000","-14,000,000","-17,500,000","-14,500,000","-20,500,000","-12,100,000","-14,200,000","-16,000,000","-16,400,000","-12,700,000","-16,800,000","-12,400,000","-17,100,000","-14,600,000","-11,200,000","-10,200,000","-16,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-40,300,000","-9,600,000","-10,300,000","-9,000,000","-11,400,000","-9,000,000","-9,100,000","-5,500,000","-9,100,000","-13,100,000","-16,800,000","-21,100,000","-20,300,000","-15,200,000","-20,800,000","-15,300,000","-22,600,000","-16,000,000","-18,200,000","-15,200,000","-21,600,000","-18,400,000","-14,000,000","-17,500,000","-15,500,000","-24,300,000","-21,900,000","-31,300,000","-27,000,000","-23,600,000","-19,100,000","-18,500,000","-13,800,000","-19,100,000","-16,800,000","-11,200,000","-10,200,000","-16,200,000","-12,883,000","-9,068,000","-11,649,000","-20,371,000","-12,722,000","-19,376,000","-11,883,000","-20,227,000","-10,920,000","-11,249,000","-8,950,000","-26,978,000","628,000","-7,236,000","-26,711,000","-23,723,000","-43,969,000","-22,221,000","-13,348,000","-27,615,000","-23,465,000","-15,259,000","-10,654,000","-21,433,000","-21,449,000","-20,876,000","-18,063,000","-29,443,000","-19,428,000","-18,501,000","-11,635,000","-23,691,000","-14,209,000","-15,992,000","-12,653,000","-18,090,000","-15,232,000","-20,338,000","-14,097,000","-20,661,000","-8,580,000","-7,937,000","-8,249,000","-256,000","-5,359,000","-10,847,000","-12,696,000","-11,137,000","-17,766,000","-20,833,000","-15,759,000","-14,707,000","-25,100,000","-25,500,000","-22,700,000","-21,700,000","-40,900,000","-23,500,000","-24,100,000","-30,600,000","-19,400,000","-16,700,000","-14,700,000","-16,300,000","-10,400,000","-12,000,000","-16,600,000","-14,800,000","-8,600,000","-10,000,000","-9,300,000","-10,100,000","-8,100,000","-9,900,000","-4,900,000","-6,000,000","-10,400,000","-5,900,000","-5,800,000","-7,500,000","-4,600,000","-6,600,000","-4,700,000","-3,500,000","-4,600,000","-6,300,000","-2,200,000","-3,800,000","-11,200,000","-5,900,000","-7,400,000","-7,100,000","-4,200,000","-2,700,000","-3,900,000"
