name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,252,000"
	OtherTaxes,,,,,,,,,,"28,692,000","28,692,000","28,798,000","31,201,000","30,597,000","30,641,000","34,382,000","35,537,000","34,499,000","30,477,000","23,618,000","18,152,000","19,158,000","17,249,000","20,575,000","19,302,000","20,155,000","18,900,000","19,458,000","18,281,000","20,043,000","18,379,000","17,874,000","17,938,000","17,252,000","15,698,000","16,651,000","16,574,000","14,786,000","13,749,000","14,234,000","12,474,000","12,634,000","10,654,000","12,463,000","12,615,000",,,"9,677,000","9,467,000",,"6,805,000"
	OtherOperatingExpenses,,,,,,,,,,,,,"101,596,000","97,118,000","96,785,000","105,646,000","108,556,000","106,123,000","109,595,000","78,120,000","59,058,000","57,823,000","57,521,000","62,162,000","61,950,000","60,021,000","58,481,000","61,676,000","59,228,000","60,581,000","80,295,000",,"78,932,000","72,076,000","71,209,000","74,631,000","73,384,000","66,900,000","67,424,000",,,,,,,,,,,,"-453,000"
OperatingIncome,"-2,931,000","348,000","2,251,000","4,433,000","-9,962,000","-46,736,000","-64,193,000","-76,634,000","-104,035,000","-12,388,000","41,594,000","53,214,000","88,576,000","49,474,000","51,809,000","67,240,000","89,310,000","49,742,000","67,680,000","58,768,000","61,757,000","37,331,000","46,395,000","56,941,000","75,981,000","41,270,000","45,092,000","55,401,000","68,196,000","39,287,000","46,861,000","60,269,000","67,781,000","30,533,000","40,075,000","45,660,000","56,709,000","26,558,000","36,691,000","37,976,000","42,579,000","13,370,000","7,972,000","30,628,000","26,253,000","12,128,000","25,561,000","16,599,000","17,991,000","3,165,000","8,102,000"
NetNonOperatingInterestIncomeExpense,"-102,248,000","-24,389,000","-25,002,000","-26,711,000","-26,146,000","-27,511,000","-26,546,000","-25,700,000","-23,586,000","-19,291,000","-18,904,000","-20,185,000","-21,969,000","-21,141,000","-21,319,000","-23,480,000","-24,483,000","-27,471,000","-29,114,000","-18,493,000","-13,884,000","-13,843,000","-14,132,000","-14,122,000","-14,375,000","-14,495,000","-14,521,000","-13,669,000","-11,972,000","-13,063,000","-13,905,000","-13,521,000","-13,180,000","-14,323,000","-13,289,000","-16,270,000","-16,634,000","-16,738,000","-22,411,000","-21,182,000","-19,956,000","-19,762,000","-20,187,000","-21,240,000","-27,742,000","-25,580,000","-21,716,000","-18,850,000","-23,294,000","-21,685,000","-22,271,000"
	InterestIncomeNonOperating,"828,000","216,000","170,000","222,000","220,000","384,000","390,000","1,487,000","579,000","2,966,000","3,785,000","2,691,000","1,073,000","1,171,000","1,552,000","1,149,000","960,000","1,230,000","681,000","1,157,000","664,000","485,000","455,000","430,000","414,000","397,000","382,000","373,000","363,000","445,000","259,000","337,000","962,000","323,000","888,000","241,000","240,000","296,000","411,000","438,000","418,000","419,000","418,000","424,000","358,000","484,000","465,000","2,730,000","68,000","93,000","150,000"
	InterestExpenseNonOperating,"96,829,000","22,921,000","23,499,000","25,406,000","25,002,000","26,574,000","25,734,000","26,040,000","23,120,000","21,236,000","21,607,000","21,760,000","21,932,000","21,520,000","22,055,000","23,749,000","24,563,000","27,772,000","28,893,000","18,757,000","13,687,000","13,485,000","13,725,000","13,671,000","13,580,000","13,879,000","13,850,000","12,987,000","11,311,000","12,477,000","18,280,000","12,807,000","13,068,000","14,646,000","13,180,000","14,613,000","16,874,000","17,034,000","22,822,000","21,620,000","20,374,000","20,181,000","20,605,000","21,664,000","28,100,000","26,064,000","22,181,000","21,580,000","23,362,000","21,778,000","22,421,000"
	TotalOtherFinanceCost,"6,247,000","1,684,000","1,673,000","1,527,000","1,364,000","1,321,000","1,202,000","1,147,000","1,045,000","1,021,000","1,082,000","1,116,000","1,110,000","792,000","816,000","880,000","880,000","929,000","902,000","893,000","861,000","843,000","862,000","881,000","1,209,000","1,013,000","1,053,000","1,055,000","1,024,000","1,031,000",,"1,051,000","1,074,000",,"997,000","1,898,000",,,,,,,,,,,,,,,
OtherIncomeExpense,"-140,997,000","8,762,000","-4,546,000","-129,254,000","-15,959,000","-4,756,000","3,156,000","-6,965,000","-350,000","-300,000","3,995,000","-1,103,000","-29,509,000","1,584,000","-1,630,000","35,053,000","1,124,000","6,699,000","1,576,000","-29,789,000","-3,588,000","-545,000","46,366,000","9,000","-384,000","51,000","4,055,000","-648,000","275,000","22,253,000","1,097,000","-9,310,000","-746,000","-3,931,000","-987,000","4,517,000","-1,164,000","-1,010,000","-205,000","-1,154,000","-3,323,000","65,000","10,210,000","147,000","-565,000","-2,543,000","-14,127,000","-5,278,000","-1,410,000","-339,000","198,000"
	GainOnSaleOfSecurity,"-2,044,000","1,417,000","-5,511,000","1,947,000","103,000","1,083,000","2,594,000","391,000","363,000","-1,454,000","16,598,000","-1,494,000","-27,030,000","2,250,000","-2,016,000","35,895,000",,,"9,029,000","2,651,000","30,000","-60,000","46,084,000","-5,000","22,000","-172,000","4,616,000","812,000","672,000","22,298,000","1,328,000","322,000","1,260,000","-2,557,000","32,000","4,831,000",,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"-57,000","122,000","-7,000","-232,000","60,000","-298,000","-258,000","-7,806,000","-975,000","585,000","1,246,000","-135,000","-2,403,000","-381,000","-1,000","219,000","799,000","-381,000","76,000","57,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-138,102,000","-62,000","7,000","-131,645,000","-6,402,000","-6,006,000","72,000","116,000","-20,000","-10,000","-14,152,000","211,000","-425,000","-559,000","110,000","-1,917,000","-240,000","5,987,000","-7,475,000","-32,607,000","-3,691,000","-625,000","65,000","-98,000","-80,000","-79,000","-1,056,000","-2,017,000","-853,000","-135,000","-475,000","-9,680,000","-2,411,000","-1,484,000","-1,588,000","-478,000","-1,255,000","-1,089,000","-638,000","-1,154,000","-3,323,000","65,000","10,210,000","147,000","-565,000","-2,543,000","-14,127,000","-5,278,000","-1,410,000","-339,000","198,000"
		RestructuringAndMergernAcquisition,"96,000","62,000","-7,000","-154,000","195,000","60,000","-72,000","-116,000","20,000","10,000","438,000","-211,000","425,000","559,000","-124,000","261,000","247,000","1,672,000","7,475,000","32,607,000","3,691,000","625,000","-65,000","98,000","80,000","79,000","53,000","2,017,000","853,000","135,000","475,000","480,000","2,411,000","1,484,000","1,588,000","478,000","1,255,000","1,089,000","380,000","326,000","2,795,000","19,000","382,000","282,000","634,000","2,698,000",,"5,455,000","1,536,000","447,000",
		ImpairmentOfCapitalAssets,"138,899,000","0","0","138,899,000","0","5,946,000",,,,,"13,500,000",,,,,,,,,,,,"0",,,,"1,003,000","0",,,"0","9,200,000",,,,"0",,,"0","896,000",,,,,,,"0",,,,"0"
		OtherSpecialCharges,,,"0","-7,100,000","6,207,000",,,,,,"214,000",,,,"14,000","1,656,000","-7,000","-7,659,000","54,000","-2,780,000","-73,000","-140,000","-215,000","-112,000","326,000","-302,000","-495,000","-557,000","-456,000","-90,000","-244,000",,"-405,000","-110,000",,"-4,995,000","-91,000","-79,000","-175,000","-68,000","528,000","-84,000","-10,592,000","-429,000","-69,000","-155,000","-218,000","-177,000","-126,000","-108,000","-198,000"
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"9,029,000","-19,000","30,000","-60,000","46,084,000","-5,000","22,000","-172,000","4,616,000","812,000","672,000","22,298,000","1,328,000","322,000","1,260,000","-2,557,000","0","0","0",,"0",,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-794,000","7,285,000","965,000","676,000","-9,720,000","465,000","748,000","334,000","282,000","579,000","303,000","315,000","349,000","274,000","277,000","856,000","565,000","1,093,000","-54,000","110,000","73,000","140,000","217,000","112,000","-326,000","302,000","495,000","557,000","456,000","90,000","244,000","48,000","405,000","110,000","569,000","164,000","91,000","79,000","175,000",,,,,,,,,,,,
PretaxIncome,"-246,176,000","-15,279,000","-27,297,000","-151,532,000","-52,067,000","-79,003,000","-87,583,000","-109,299,000","-127,971,000","-31,979,000","26,685,000","31,926,000","37,098,000","29,917,000","28,860,000","78,813,000","65,951,000","28,970,000","40,142,000","10,486,000","44,285,000","22,943,000","78,629,000","42,828,000","61,222,000","26,826,000","34,626,000","41,084,000","56,499,000","48,477,000","34,053,000","37,438,000","53,855,000","12,279,000","25,799,000","33,907,000","38,911,000","8,810,000","14,075,000","15,640,000","19,300,000","-6,327,000","-2,005,000","9,535,000","-2,054,000","-15,995,000","-10,282,000","-7,529,000","-6,713,000","-18,859,000","-13,971,000"
TaxProvision,"1,264,000","190,000","634,000","286,000","154,000","114,000","305,000","64,620,000","-11,805,000","-1,150,000","-8,226,000","-529,000","3,417,000","1,586,000","941,000","4,156,000","2,354,000","1,342,000","32,756,000","6,375,000","1,821,000","1,166,000","2,793,000","1,439,000","2,482,000","1,476,000","-39,741,000","151,000","89,000","375,000","-17,000","374,000","494,000","294,000","127,000","181,000","345,000","226,000","155,000","339,000","281,000","594,000","-806,000","858,000","407,000","281,000","47,000","382,000","262,000","254,000","1,210,000"
NetIncomeCommonStockholders,"-267,561,000","-21,552,000","-34,007,000","-154,286,000","-57,752,000","-84,264,000","-93,221,000","-179,380,000","-121,368,000","-35,616,000","28,093,000","25,842,000","26,787,000","20,974,000","19,805,000","67,696,000","57,100,000","17,082,000","638,000","1,821,000","42,246,000","21,758,000","75,434,000","41,174,000","58,447,000","25,298,000","73,786,000","40,594,000","55,991,000","47,850,000","33,845,000","36,760,000","52,904,000","11,932,000","27,445,000","36,469,000","40,510,000","8,493,000","13,730,000","15,196,000","18,885,000","-6,513,000","-1,273,000","31,319,000","-2,568,000","-16,132,000","-10,302,000","-8,546,000","14,707,000","-18,324,000","-15,287,000"
	NetIncome,"-242,430,000","-15,247,000","-27,728,000","-148,007,000","-51,447,000","-77,985,000","-86,942,000","-173,101,000","-115,074,000","-29,324,000","34,682,000","32,463,000","33,444,000","28,592,000","27,639,000","74,349,000","64,084,000","24,055,000","7,291,000","4,036,000","42,246,000","21,758,000","75,434,000","41,174,000","58,447,000","25,298,000","73,786,000","40,594,000","55,991,000","47,850,000","33,845,000","36,760,000","52,904,000","11,932,000","27,445,000","36,469,000","40,510,000","8,493,000","13,326,000","15,196,000","18,885,000","-6,513,000","-1,273,000","31,319,000","-2,523,000","-16,116,000","-10,288,000","-8,530,000","14,723,000","-18,308,000","-15,273,000"
		NetIncomeIncludingNoncontrollingInterests,"-247,440,000","-15,469,000","-27,931,000","-151,818,000","-52,221,000","-79,117,000","-87,888,000","-173,919,000","-116,166,000","-30,829,000","34,911,000","32,455,000","33,681,000","28,331,000","27,919,000","74,657,000","64,393,000","23,894,000","7,386,000","4,111,000","42,464,000","21,777,000","75,836,000","41,389,000","58,740,000","25,350,000","74,367,000","40,933,000","56,410,000","48,102,000","34,070,000","37,064,000","53,361,000","11,985,000","27,682,000","36,928,000","40,981,000","8,584,000","13,920,000","15,301,000","19,019,000","-6,921,000","-1,201,000","31,647,000","-2,461,000","-16,276,000","-10,501,000","-8,530,000","14,723,000","-18,308,000","-15,273,000"
			NetIncomeContinuousOperations,"-247,440,000","-15,469,000","-27,931,000","-151,818,000","-52,221,000","-79,117,000","-87,888,000","-173,919,000","-116,166,000","-30,829,000","34,911,000","32,455,000","33,681,000","28,331,000","27,919,000","74,657,000","63,597,000","27,628,000","7,386,000","4,111,000","42,464,000","21,777,000","75,836,000","41,389,000","58,740,000","25,350,000","74,367,000","40,933,000","56,410,000","48,102,000","34,070,000","37,064,000","53,361,000","11,985,000","25,672,000","33,726,000","38,566,000","8,584,000","13,920,000","15,301,000","19,019,000","-6,921,000","-1,199,000","8,677,000","-2,461,000","-16,276,000","-10,329,000","-7,911,000","-6,975,000","-19,113,000","-15,181,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,"796,000","-3,734,000","9,029,000","-19,000","30,000","-60,000","46,084,000","-5,000","22,000","-172,000","4,616,000","812,000","672,000","22,298,000","0","0","0","0","2,010,000","3,202,000","2,415,000","0","0","0","0","0","-2,000","22,970,000","0","0","-172,000","-619,000","21,698,000","805,000","-92,000"
		MinorityInterests,"5,010,000","222,000","203,000","3,811,000","774,000","1,132,000","946,000","818,000","1,092,000","1,505,000","-229,000","8,000","-237,000","261,000","-280,000","-308,000","-309,000","161,000","-95,000","-75,000","-218,000","-19,000","-402,000","-215,000","-293,000","-52,000","-581,000","-339,000","-419,000","-252,000","-225,000","-304,000","-457,000","-53,000","-237,000","-459,000","-471,000","-91,000","-594,000","-105,000","-134,000","408,000","-72,000","-328,000","-62,000","160,000",,"0","0","0",
	PreferredStockDividends,"25,115,000","6,279,000","6,279,000","6,279,000","6,279,000","6,279,000","6,279,000","6,279,000","6,279,000","6,279,000","6,279,000","6,279,000","6,279,000","6,465,000","6,653,000","6,653,000","6,649,000","6,645,000","6,653,000","2,215,000","280,000","282,000","394,000","205,000",,,,,,,,,,,,,,"-48,000","48,000","0","0","0","0","0","45,000","16,000","14,000","16,000","16,000","16,000","14,000"
	OtherunderPreferredStockDividend,"16,000","26,000",,,"26,000",,"0","0","15,000","13,000","310,000","342,000","378,000","1,153,000",,,"335,000","328,000",,,,,,,,,,,,"306,000",,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-267,561,000","-21,552,000","-34,007,000","-154,286,000","-57,752,000","-84,264,000","-93,221,000","-179,380,000","-121,368,000","-35,616,000","28,093,000","25,842,000","26,787,000","20,974,000","19,805,000","67,696,000","57,100,000","17,082,000","638,000","1,821,000","42,246,000","21,758,000","75,434,000","41,174,000","58,447,000","25,298,000","73,786,000","40,594,000","55,991,000","47,850,000","33,845,000","36,760,000","52,904,000","11,932,000","27,445,000","36,469,000","40,510,000","8,493,000","13,730,000","15,196,000","18,885,000","-6,513,000","-1,273,000","31,319,000","-2,568,000","-16,132,000","-10,302,000","-8,546,000","14,707,000","-18,324,000","-15,287,000"
BasicEPS,,"-0.13","-0.21","-0.94","-0.35","-0.51",,"-1.1","-0.74","-0.21","0.17","0.15","0.16","0.12","0.12","0.39","0.33","0.1","0.004","0.01","0.34","0.17","0.61","0.33","0.47","0.2","0.58","0.32","0.43","0.36","0.26","0.28","0.42","0.1",,"0.3","0.33","0.08","0.13","0.14","0.18","-0.06",,"0.3","-0.03","-0.158",,"-0.084","0.144","-0.179",
DilutedEPS,,"-0.13","-0.21","-0.94","-0.35","-0.51",,"-1.1","-0.74","-0.21","0.17","0.15","0.16","0.12","0.12","0.39","0.33","0.1","0.004","0.01","0.34","0.17","0.61","0.33","0.47","0.2","0.58","0.31","0.42","0.36","0.25","0.28","0.42","0.1",,"0.3","0.33","0.08","0.13","0.14","0.18","-0.06",,"0.3","-0.03","-0.158",,"-0.084","0.144","-0.179",
BasicAverageShares,,"164,179,661","164,099,763","164,068,011","163,996,003","163,826,009",,"163,609,865","163,543,701","167,149,733","169,241,536","170,495,699","172,661,878","172,796,998","174,141,263","174,326,198","174,238,854","174,193,671","174,147,522","140,249,961","123,785,735","123,734,173","123,698,633","123,621,323","123,544,034","123,739,823","124,256,834","127,663,480","130,670,629","131,272,611","131,189,673","131,106,440","125,260,607","121,740,962",,"121,594,219","121,520,253","106,815,375","105,517,515","105,453,978","105,388,743","105,332,812",,"105,228,305","88,767,570","102,226,781",,"102,226,781","102,226,781","102,226,781",
DilutedAverageShares,,"164,179,661","164,099,763","164,068,011","163,996,003","163,826,009",,"163,609,865","163,543,701","167,149,733","169,376,667","170,600,787","172,766,091","172,856,230","174,194,141","174,479,341","174,364,547","174,268,815","174,210,578","140,307,269","123,871,762","123,841,400","123,757,660","123,836,452","123,942,846","124,141,824","124,679,650","128,143,154","131,618,693","132,286,542","132,186,832","132,386,843","126,475,051","122,867,755",,"122,750,121","122,280,431","107,423,195","105,865,104","105,509,104","105,454,679","105,332,812",,"105,228,305","88,767,570","102,226,781",,"102,226,781","102,226,781","102,226,781",
TotalOperatingIncomeAsReported,,,,,,,"-64,121,000","-76,518,000",,,,,,,,"66,979,000","89,063,000","48,070,000","60,205,000","26,161,000","58,066,000","36,706,000","46,460,000","56,843,000","75,901,000","41,191,000","44,036,000","53,384,000","67,343,000","39,152,000","46,386,000","50,589,000","65,370,000","29,049,000","38,487,000","45,182,000","55,454,000","25,469,000","36,311,000","36,754,000","39,784,000","13,351,000","17,923,000","30,257,000","25,619,000","9,430,000","11,216,000","11,144,000","16,455,000","2,718,000","8,102,000"
TotalExpenses,"911,942,000","242,551,000","235,838,000","229,336,000","204,216,000","166,288,000","155,275,000","160,566,000","136,626,000","277,869,000","305,480,000","317,910,000","360,151,000","349,793,000","348,088,000","379,802,000","395,381,000","379,851,000","394,810,000","282,487,000","230,527,000","222,901,000","225,058,000","239,318,000","241,131,000","233,901,000","230,171,000","234,019,000","233,056,000","231,118,000","233,250,000","237,397,000","227,266,000","205,840,000","201,674,000","206,735,000","204,866,000","189,329,000","185,847,000","187,241,000","180,678,000","169,823,000","181,289,000","166,623,000","185,277,000","162,162,000","121,776,000","119,853,000","121,417,000","112,320,000","109,194,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-242,430,000","-15,247,000","-27,728,000","-148,007,000","-51,447,000","-77,985,000","-86,942,000","-173,101,000","-115,074,000","-29,324,000","34,682,000","32,463,000","33,444,000","28,592,000","27,639,000","74,349,000","64,084,000","24,055,000","7,291,000","4,036,000","42,246,000","21,758,000","75,434,000","41,174,000","58,447,000","25,298,000","73,786,000","40,594,000","55,991,000","47,850,000","33,845,000","36,760,000","52,904,000","11,932,000","27,445,000","36,469,000","40,510,000","8,493,000","13,326,000","15,196,000","18,885,000","-6,513,000","-1,273,000","31,319,000","-2,523,000","-16,116,000","-10,288,000","-8,530,000","14,723,000","-18,308,000","-15,273,000"
NormalizedIncome,"-158,342,400","-16,060,000","-23,710,080","-53,327,460","-46,848,730","-74,391,210","-88,888,180","-173,471,110","-115,385,444","-27,912,704","32,896,420","33,399,590","58,400,595","26,990,645.553","29,482,853.569","42,162,742.073","63,519,600","22,119,311","6,358,600","22,009,600","45,756,899","22,408,065","30,924,269.951","41,273,498","58,502,622","25,535,195","71,650,000","41,794,571.147","56,171,714.88","25,858,444.706","33,290,550","46,024,514.985","54,044,442.132","15,876,245.053","26,983,340.323","28,937,236.883","39,338,872.684","9,554,064.245","13,956,974.067","16,324,986.829","22,159,618.497","-6,555,250","-7,397,000","8,215,227.687","-2,155,750","-14,463,050","-933,450","-4,480,300","-6,058,500","-18,892,650","-15,309,700"
InterestIncome,"828,000","216,000","170,000","222,000","220,000","384,000","390,000","1,487,000","579,000","2,966,000","3,785,000","2,691,000","1,073,000","1,171,000","1,552,000","1,149,000","960,000","1,230,000","681,000","1,157,000","664,000","485,000","455,000","430,000","414,000","397,000","382,000","373,000","363,000","445,000","259,000","337,000","962,000","323,000","888,000","241,000","240,000","296,000","411,000","438,000","418,000","419,000","418,000","424,000","358,000","484,000","465,000","2,730,000","68,000","93,000","150,000"
InterestExpense,"96,829,000","22,921,000","23,499,000","25,406,000","25,002,000","26,574,000","25,734,000","26,040,000","23,120,000","21,236,000","21,607,000","21,760,000","21,932,000","21,520,000","22,055,000","23,749,000","24,563,000","27,772,000","28,893,000","18,757,000","13,687,000","13,485,000","13,725,000","13,671,000","13,580,000","13,879,000","13,850,000","12,987,000","11,311,000","12,477,000","18,280,000","12,807,000","13,068,000","14,646,000","13,180,000","14,613,000","16,874,000","17,034,000","22,822,000","21,620,000","20,374,000","20,181,000","20,605,000","21,664,000","28,100,000","26,064,000","22,181,000","21,580,000","23,362,000","21,778,000","22,421,000"
