name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997
TotalRevenue,"1,842,233,000","362,350,000","507,803,000","558,225,000","413,855,000","435,481,000","472,897,000","425,571,000","368,923,000","255,207,000","513,020,000","524,796,000","420,470,000","412,382,000","530,558,000","522,495,000","448,718,000","436,314,000","569,972,000","490,026,000","373,601,000","436,676,000","520,772,000","473,777,000","371,416,000","419,351,000","498,544,000","455,913,000","366,455,000","404,865,000","479,243,000","487,304,000","384,628,000","410,149,000","467,497,000","492,680,000","382,448,000","423,164,000","509,224,000","500,928,000","360,826,000","438,508,000","457,463,000","484,085,000","343,508,000","430,806,000","453,170,000","453,395,000","345,301,000","422,133,000","462,835,000","463,175,000","315,676,000","401,901,000","441,459,000","450,623,000","338,029,000","400,212,000","670,871,000","588,528,000","424,297,000","478,863,000","645,180,000","550,410,000","395,614,000","426,509,000","539,718,000","441,051,000","318,750,000","369,217,000","462,108,000","280,496,000","189,165,000","225,779,000","234,569,000","223,277,000","159,082,000","181,010,000","196,664,000","173,403,000","128,295,000","173,047,000","198,744,000","181,433,000","116,318,000","160,461,000","183,839,000","165,774,000","107,690,000","130,082,000","135,496,000","119,400,000","73,900,000","92,600,000","97,400,000","82,500,000","48,000,000","56,000,000","65,400,000","54,500,000","36,400,000","36,300,000"
	OperatingRevenue,"1,842,233,000","362,350,000","507,803,000","558,225,000","413,855,000","435,481,000","472,897,000","425,571,000","368,923,000","255,207,000","513,020,000","524,796,000","420,470,000","412,382,000","530,558,000","522,495,000","448,718,000","436,314,000","569,972,000","490,026,000","373,601,000","436,676,000","520,772,000","473,777,000","371,416,000","419,351,000","498,544,000","455,913,000","366,455,000","404,865,000","479,243,000","487,304,000","384,628,000","410,149,000","467,497,000","492,680,000","382,448,000","423,164,000","509,224,000","500,928,000","360,826,000","438,508,000","457,463,000","484,085,000","343,508,000","430,806,000","453,170,000","453,395,000","345,301,000","422,133,000","462,835,000","463,175,000","315,676,000","401,901,000","441,459,000","450,623,000","338,029,000","400,212,000","670,871,000","588,528,000","424,297,000","478,863,000","645,180,000","550,410,000","395,614,000","426,509,000","539,718,000","441,051,000","318,750,000","369,217,000","462,108,000","280,496,000","189,165,000","225,779,000","234,569,000","223,277,000","159,082,000","181,010,000","196,664,000","173,403,000","128,295,000","173,047,000","198,744,000","181,433,000","116,318,000","160,461,000","183,839,000","165,774,000","107,690,000","130,082,000","135,496,000","119,400,000","73,900,000","92,600,000","97,400,000","82,500,000","48,000,000","56,000,000","65,400,000","54,500,000","36,400,000","36,300,000"
CostOfRevenue,"1,093,794,000","220,445,000","313,961,000","313,394,000","245,994,000","247,275,000","333,118,000","279,506,000","301,843,000","274,880,000","346,661,000","326,671,000","281,624,000","260,406,000","366,363,000","318,129,000","293,912,000","276,122,000","360,046,000","287,593,000","245,196,000","266,085,000","332,918,000","279,260,000","247,545,000","254,000,000","321,038,000","275,400,000","251,451,000","252,756,000","314,433,000","297,193,000","265,510,000","261,888,000","303,187,000","290,919,000","256,266,000","259,896,000","315,017,000","294,725,000","246,583,000","261,721,000","292,862,000","284,034,000","227,943,000","247,159,000","265,643,000","271,052,000","231,727,000","242,429,000","276,987,000","261,348,000","210,377,000","235,374,000","265,671,000","254,239,000","209,480,000","229,120,000","420,332,000","361,853,000","293,994,000","287,917,000","363,192,000","308,262,000","258,300,000","258,926,000","304,251,000","255,883,000","219,675,000","227,687,000","274,381,000","166,513,000","130,866,000","133,921,000","133,952,000","131,987,000","108,612,000","111,120,000","125,229,000","111,663,000","91,909,000","93,919,000","112,119,000","97,363,000","75,499,000","92,299,000","105,485,000","93,173,000","67,160,000","73,224,000","75,788,000","64,900,000","47,100,000","53,300,000","53,400,000","46,400,000","32,500,000","33,900,000",,,,
GrossProfit,"748,439,000","141,905,000","193,842,000","244,831,000","167,861,000","188,206,000","139,779,000","146,065,000","67,080,000","-19,673,000","166,359,000","198,125,000","138,846,000","151,976,000","164,195,000","204,366,000","154,806,000","160,192,000","209,926,000","202,433,000","128,405,000","170,591,000","187,854,000","194,517,000","123,871,000","165,351,000","177,506,000","180,513,000","115,004,000","152,109,000","164,810,000","190,111,000","119,118,000","148,261,000","164,310,000","201,761,000","126,182,000","163,268,000","194,207,000","206,203,000","114,243,000","176,787,000","164,601,000","200,051,000","115,565,000","183,647,000","187,527,000","182,343,000","113,574,000","179,704,000","185,848,000","201,827,000","105,299,000","166,527,000","175,788,000","196,384,000","128,549,000","171,092,000","250,539,000","226,675,000","130,303,000","190,946,000","281,988,000","242,148,000","137,314,000","167,583,000","235,467,000","185,168,000","99,075,000","141,530,000","187,727,000","113,983,000","58,299,000","91,858,000","100,617,000","91,290,000","50,470,000","69,890,000","71,435,000","61,740,000","36,386,000","79,128,000","86,625,000","84,070,000","40,819,000","68,162,000","78,354,000","72,601,000","40,530,000","56,858,000","59,708,000","54,500,000","26,800,000","39,300,000","44,000,000","36,100,000","15,500,000","22,100,000",,,,
OperatingExpense,"517,938,000","122,651,000","135,508,000","129,767,000","130,012,000","122,299,000","124,792,000","122,448,000","131,020,000","116,379,000","132,094,000","139,335,000","134,889,000","146,590,000","150,089,000","139,365,000","140,805,000","135,877,000","157,553,000","135,077,000","124,206,000","127,819,000","138,382,000","132,028,000","123,794,000","125,673,000","148,148,000","121,933,000","133,594,000","128,908,000","139,277,000","131,288,000","132,668,000","127,947,000","134,684,000","139,994,000","140,001,000","135,832,000","156,338,000","154,855,000","137,790,000","139,370,000","141,579,000","145,234,000","130,363,000","134,473,000","135,591,000","131,948,000","125,480,000","131,080,000","137,406,000","136,749,000","123,657,000","129,417,000","136,773,000","145,461,000","123,629,000","137,062,000","337,418,000","206,429,000","174,981,000","168,333,000","228,732,000","177,160,000","159,105,000","143,637,000","161,993,000","142,314,000","129,367,000","124,896,000","149,806,000","84,503,000","74,628,000","72,977,000","76,750,000","72,237,000","65,863,000","60,919,000","66,893,000","59,249,000","53,038,000","54,643,000","56,296,000","53,172,000","47,086,000","47,121,000","53,560,000","44,547,000","37,592,000","41,330,000","38,071,000","32,800,000","24,500,000","27,100,000","27,000,000","21,500,000","16,100,000","17,500,000",,,,
	SellingGeneralAndAdministration,"461,467,000","109,036,000","121,248,000","115,563,000","115,620,000","106,738,000","108,792,000","106,639,000","114,312,000","98,491,000","113,183,000","120,514,000","116,417,000","128,006,000","132,410,000","123,207,000","124,210,000","118,471,000","137,844,000","118,288,000","108,227,000","112,127,000","121,586,000","115,442,000","107,903,000","109,212,000","131,245,000","105,797,000","118,342,000","114,514,000","123,735,000","116,120,000","117,111,000","113,720,000","118,716,000","123,521,000","124,408,000","119,008,000","136,626,000","131,832,000","120,308,000","122,152,000","121,728,000","126,741,000","111,885,000","116,722,000","117,513,000","114,210,000","107,281,000","113,455,000","119,217,000","118,579,000","106,093,000","111,893,000","119,383,000","126,716,000","105,920,000","119,410,000","219,305,000","184,930,000","155,777,000","150,598,000","192,774,000","160,416,000","143,247,000","129,430,000","149,075,000","128,492,000","116,096,000","112,021,000","129,002,000","74,010,000","64,231,000","62,673,000","65,831,000","62,083,000","55,988,000","51,391,000","53,988,000","49,949,000","44,597,000","46,373,000","48,446,000","45,798,000","40,613,000","41,252,000","47,730,000","39,022,000","32,538,000","36,859,000","33,722,000","29,500,000","21,600,000","23,800,000","23,900,000","19,500,000","14,300,000","15,800,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,"56,471,000","13,615,000","14,260,000","14,204,000","14,392,000","15,561,000","16,000,000","15,809,000","16,708,000","17,888,000","18,911,000","18,821,000","18,472,000","18,584,000","17,479,000","17,404,000","16,595,000","17,406,000","19,699,000","16,789,000","15,979,000","15,692,000","16,796,000","16,586,000","15,891,000","16,461,000","16,903,000","16,136,000","15,252,000","14,394,000","15,542,000","15,168,000","15,557,000","14,227,000","15,968,000","16,473,000","15,593,000","16,824,000","19,712,000","23,023,000","17,482,000","17,218,000","19,851,000","18,493,000","18,478,000","17,751,000","18,078,000","17,738,000","18,199,000","17,625,000","18,189,000","18,170,000","17,564,000","17,524,000","17,940,000","17,983,000","17,709,000","17,663,000","22,861,000","20,592,000","18,649,000","17,815,000","19,394,000","16,416,000","15,938,000","14,207,000","12,918,000","13,822,000","13,271,000","12,875,000","20,640,000","10,493,000","10,397,000","10,304,000","10,471,000","10,154,000","9,875,000","9,528,000","9,735,000","9,300,000","8,441,000","8,270,000","7,850,000","7,374,000","6,473,000","5,869,000","5,830,000","5,525,000","5,054,000","4,471,000","4,349,000","3,300,000","2,900,000","3,300,000","3,100,000","2,000,000","1,800,000","1,700,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"56,471,000","13,615,000","14,260,000","14,204,000","14,392,000","15,561,000","16,000,000","15,809,000","16,708,000","17,888,000","18,911,000","18,821,000","18,472,000","18,584,000","17,479,000","17,404,000","16,595,000","17,406,000","19,699,000","16,789,000","15,979,000","15,692,000","16,796,000","16,586,000","15,891,000","16,461,000","16,903,000","16,136,000","15,252,000","14,394,000","15,542,000","15,168,000","15,557,000","14,227,000","15,968,000","16,473,000","15,593,000","16,824,000","19,712,000","23,023,000","17,482,000","17,218,000","19,851,000",,"18,478,000","17,751,000","18,078,000","17,738,000","18,199,000","17,625,000","18,189,000","18,170,000","17,564,000","17,524,000","17,940,000","17,983,000","17,709,000","17,663,000","22,861,000","20,592,000","18,649,000","17,815,000","19,394,000","16,416,000","15,938,000","14,207,000","12,918,000","13,822,000","13,271,000","12,875,000","20,640,000","10,493,000","10,397,000","10,304,000","10,471,000","10,154,000","9,875,000","9,528,000","9,735,000","9,300,000","8,441,000","8,270,000","7,850,000","7,374,000","6,473,000","5,869,000","5,830,000","5,525,000","5,054,000","4,471,000","4,349,000","3,300,000","2,900,000","3,300,000","3,100,000","2,000,000","1,800,000","1,700,000",,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,791,000",,"17,652,000","22,844,000","20,552,000","18,569,000","17,735,000","19,309,000","16,327,000","15,858,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,000",,"11,000","17,000","40,000","80,000","80,000","85,000","89,000","80,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
