name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
MarketCap,"1,575,328,647","1,785,365,382","1,806,948,640","1,748,921,842","1,449,565,308","1,545,260,004","1,090,780,378","714,735,164","814,130,351","742,868,887","1,278,477,326","1,095,434,654","1,118,224,972","1,095,729,464","858,411,383","1,228,146,650","1,246,852,207","1,083,261,212","1,041,377,977","993,657,922","958,052,054","993,759,964","860,490,243","624,624,781","557,220,362","540,611,504","567,485,323","502,372,183","454,193,622","411,866,500","391,394,249","330,805,567","356,948,098","395,491,552","394,590,137","325,770,568","288,974,616","259,065,106","235,418,826","243,093,757","195,453,417","208,665,139","262,693,340","241,128,905","240,004,854","210,219,546","155,743,134","138,141,381","143,191,711","164,266,161","99,326,542","118,712,437","116,659,032","125,257,663","193,959,099","286,376,549","238,535,835","312,174,875","295,395,360","302,487,370","311,952,527","350,950,516","375,958,180","353,406,868","267,439,161","286,650,839","237,206,763","214,561,828","237,824,447","190,612,788","180,899,604","142,087,054","142,355,167","130,635,112","134,658,748","126,138,692","128,650,904","131,976,617","118,722,425","96,843,547","87,297,346","95,483,372","106,612,670","111,053,952","103,873,455","128,059,946","145,160,336","139,047,400","125,391,630","128,736,432"
PeRatio,"10.242","12.256","13.416","11.61","14.362","17.913","12.35","8.443","9.262","7.862","13.893","12.201","11.556","10.645","12.022","18.549","22.386","22.657","18.657","18.333","16.79","17.593","19.027","14.535","14.157","14.307","17.182","15.83","15.079","15.304","15.911","13.165","12.04","11.601","11.472","9.769","10.038","10.467","9.54","9.784","7.718","8.761","7.4","6.795","8.102","12.451","23.244","186","137.714","553",,,,,"44.824","21.486","14.067","17.606","17.007","18.164","18.552","20.588","26.274","26.603","21.94","24.9","22.909","21.434","23.65","21.111","22.561","18.961","21.94","18.493","20","18.786","20.379","25.091","24.038",,,,,"22.222","20.455","25.926","33.333","32.292","36.458","37.5"
ForwardPeRatio,"8.905","10.32","11.211","11.05","11.124","13.55","11.198","8.237","11.074","8.019","12.18","9.643","11.099","10.142",,"13.441","14.903","13.193","14.104","14.205","15.723","16.502","17.422","13.441","12.788","12.723","14.925","13.459","13.28","11.806","12.484","11.001","10.406","11.588","12.019","10.071","10.417","10.299","7.032","8.757","6.165","6.944","8.772","8.285","9.302","9.479","8.977",,,,"17.825","15.221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.127",,"1.494","1.656","1.466","1.568","1.579","1.747","1.833","1.934",,"1.422","1.414","1.658","1.496","1.475","1.312","1.387","1.222","1.156","1.288","1.335","1.119","1.157","1.144","1.004","1.251","0.881","0.992","1.253","1.184","1.328","0.948","0.898",,,,"1.783","1.523",,,"-0.255","-0.378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.554","4.013","3.868","3.756","3.907","4.197","3.091","2.427","2.816","2.584","4.483","3.93","4.138","4.124","3.862","5.519","5.715","5.151","5.145","4.979","4.944","5.228","5.504","4.165","3.861","3.894","4.169","3.762","3.469","3.101","2.927","2.397","2.59","2.753","2.779","2.151","1.978","1.736","1.582","1.898","1.525","1.624","1.797","1.65","1.672","1.832","1.428","1.369","1.513","1.719","1.205","1.231","1.249","1.354","2.11","3.207","2.789","3.748","3.705","3.968","4.117","4.675","6.123","5.664","4.671","5.259","4.693","4.391","5.022","4.182","4.242","3.521","3.531","3.102","3.231","2.996","3.127","3.481","3.232","3.212","3.072","3.427","3.845","2.488","2.883","4.247","34.368","33.294","37.59","38.664"
PbRatio,"1.124","1.218","1.237","1.554","1.324","1.432","1.236","0.823","0.963","0.842","1.512","1.314","1.403","1.815","1.463","2.134","2.25","1.976","1.908","1.78","1.781","2.567","2.262","1.681","1.55","1.541","1.652","1.511","1.393","1.302","1.268","1.097","1.225","1.414","1.421","1.315","1.193","1.101","0.999","0.955","0.796","0.872","1.067","0.978","1.013","1.101","1.033","0.932","0.989","0.937","0.752","0.712","0.866","0.923","1.039","1.548","1.304","1.751","1.706","1.855","1.966","2.639","2.933","3.563","2.696","3.001","2.841","2.57","2.957","2.484","2.487","2","2.113","1.945","2.059","1.958","2.038","2.194","2.019","1.695","1.661","1.84","2.054","1.959","1.883","2.394","2.839","2.82","2.543","3.831"
