name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,10/31/1996,07/31/1996,04/30/1996,10/31/1995
TotalAssets,"6,093,863,000","6,047,494,000","5,818,687,000","5,715,298,000","5,650,497,000","5,791,441,000","5,761,668,000","5,981,581,000","6,393,001,000","5,941,155,000","5,931,736,000","5,799,165,000","5,794,544,000","4,544,641,000","4,124,620,000","4,119,970,000","4,114,527,000","4,214,345,000","4,003,230,000","3,946,077,000","3,924,595,000","3,900,466,000","3,902,520,000","3,912,521,000","3,894,512,000","3,391,778,000","3,416,400,000","3,369,706,000","3,355,224,000","3,318,818,000","3,369,760,000","3,376,470,000","3,426,578,000","3,401,618,000","3,625,422,000","3,558,521,000","3,510,658,000","3,514,030,000","3,393,194,000","3,460,550,000","3,416,831,000","3,427,353,000","3,501,751,000","3,538,249,000","3,577,463,000","3,648,961,000","3,718,944,000","3,781,153,000","3,822,331,000","3,943,541,000","3,970,927,000","4,143,692,000","4,235,020,000","4,117,025,000","4,189,024,000","4,189,301,000","4,086,299,000","4,069,421,000","4,005,037,000","3,985,490,000","3,942,389,000","3,924,228,000","3,897,781,000","3,860,519,000","3,780,481,000","3,737,079,000","3,766,243,000","3,748,748,000","3,765,069,000","3,689,472,000","3,672,681,000","3,618,336,000","3,623,121,000","3,637,347,000","3,701,153,000","4,036,584,000","3,619,041,000","3,888,106,000","3,728,526,000","3,747,608,000","3,738,749,000","3,665,707,000","3,720,917,000","3,739,753,000","3,662,432,000","3,637,773,000","3,611,253,000","3,512,045,000","3,264,037,000","3,206,900,000","3,227,200,000","1,410,900,000","1,358,500,000","1,413,400,000","866,500,000","832,000,000","699,500,000","651,300,000","646,500,000","524,800,000","369,300,000","173,200,000","150,300,000","142,400,000","133,900,000"
	CurrentAssets,"407,646,000","388,607,000","370,432,000","348,193,000","287,351,000","380,570,000","319,283,000","444,237,000","784,585,000","310,169,000","316,553,000","302,159,000","287,836,000","363,669,000","365,898,000","381,689,000","355,999,000","420,519,000","370,510,000","385,338,000","350,344,000","315,835,000","355,242,000","363,653,000","327,257,000","281,732,000","320,843,000","316,696,000","309,852,000","273,144,000","314,876,000","332,161,000","343,117,000","282,058,000","461,682,000","401,392,000","335,703,000","301,235,000","297,112,000","360,582,000","281,629,000","256,625,000","286,939,000","279,872,000","274,124,000","309,409,000","321,422,000","320,571,000","307,225,000","367,936,000","325,197,000","425,345,000","456,010,000","260,983,000","284,803,000","284,099,000","263,169,000","300,525,000","251,120,000","243,526,000","220,289,000","230,770,000","249,545,000","248,096,000","196,901,000","187,275,000","215,917,000","202,702,000","189,015,000","182,580,000","177,700,000","178,932,000","156,706,000","144,117,000","161,832,000","470,194,000","154,247,000","418,483,000","215,185,000","206,014,000","183,018,000","143,215,000","159,125,000","157,517,000","143,403,000","195,916,000","149,610,000","149,628,000","134,777,000","125,500,000","134,900,000","66,500,000","66,800,000","183,100,000","53,500,000","56,300,000","47,100,000","49,400,000","48,700,000","42,300,000","104,600,000","25,500,000","20,400,000","18,200,000","19,800,000"
		CashCashEquivalentsAndShortTermInvestments,"115,878,000","99,788,000","87,569,000","68,726,000","43,046,000","121,569,000","68,128,000","177,093,000","496,639,000","26,188,000","23,287,000","17,254,000","32,828,000","21,494,000","10,609,000","19,588,000","10,046,000","115,471,000","29,419,000","42,884,000","31,622,000","35,530,000","37,479,000","41,737,000","28,420,000","22,327,000","29,078,000","27,455,000","32,546,000","26,035,000","27,957,000","34,417,000","68,741,000","33,212,000","182,665,000","118,880,000","75,474,000","58,911,000","38,448,000","98,922,000","35,865,000","33,503,000","41,516,000","18,663,000","32,441,000","91,679,000","38,415,000","26,876,000","32,964,000","112,253,000","47,700,000","157,570,000","193,752,000","14,139,000","21,510,000","12,059,000","18,861,000","76,048,000","10,758,000","12,160,000","279,000","11,796,000","6,939,000","5,446,000","7,139,000","19,419,000","18,909,000","19,089,000","7,551,000","44,201,000","11,986,000","17,775,000","6,120,000","7,797,000","6,492,000","10,692,000","7,870,000","282,267,000","58,646,000","40,601,000","27,121,000","12,885,000","6,015,000","2,770,000","4,230,000","72,340,000","6,676,000","11,561,000","9,905,000","8,400,000","10,800,000","4,200,000","8,200,000","128,600,000","6,200,000","6,400,000","4,000,000","7,200,000","4,600,000","7,700,000","78,400,000","8,400,000","2,000,000","1,800,000","5,900,000"
			CashAndCashEquivalents,"115,878,000","99,788,000","87,569,000","68,726,000","43,046,000","121,569,000","68,128,000","177,093,000","496,639,000","26,188,000","23,287,000","17,254,000","32,828,000","21,494,000","10,609,000","19,588,000","10,046,000","115,471,000","29,419,000","42,884,000","31,622,000","35,530,000","37,479,000","41,737,000","28,420,000","22,327,000","29,078,000","27,455,000","32,546,000","26,035,000","27,957,000","34,417,000","68,741,000","33,212,000","182,665,000","118,880,000","75,474,000","58,911,000","38,448,000","98,922,000","35,865,000","33,503,000","41,516,000","18,663,000","32,441,000","91,679,000","38,415,000","26,876,000","32,964,000","112,253,000","47,700,000","157,570,000","193,752,000","14,139,000","21,510,000","12,059,000","18,861,000","76,048,000","10,758,000","12,160,000","279,000","11,796,000","6,939,000","5,446,000","7,139,000","19,419,000","18,909,000","19,089,000","7,551,000","44,201,000","11,986,000","17,775,000","6,120,000","7,797,000","6,492,000","10,692,000","7,870,000","282,267,000","58,646,000","40,601,000","27,121,000","12,885,000","6,015,000","2,770,000","4,230,000","72,340,000","6,676,000","11,561,000","9,905,000","8,400,000","10,800,000","4,200,000","8,200,000","128,600,000","6,200,000","6,400,000","4,000,000","7,200,000","4,600,000","7,700,000","78,400,000","8,400,000","2,000,000","1,800,000","5,900,000"
		Receivables,"255,641,000","269,917,000","262,661,000","257,412,000","218,603,000","240,854,000","225,748,000","232,176,000","251,149,000","254,930,000","265,061,000","249,281,000","218,114,000","235,576,000","227,960,000","228,381,000","209,232,000","201,699,000","223,088,000","218,944,000","189,515,000","189,935,000","207,507,000","207,435,000","181,080,000","174,398,000","187,700,000","183,310,000","168,527,000","169,610,000","180,584,000","184,405,000","162,260,000","161,741,000","179,434,000","177,699,000","158,168,000","159,829,000","164,747,000","159,538,000","144,940,000","147,436,000","160,921,000","165,876,000","144,100,000","141,166,000","158,128,000","161,287,000","140,507,000","142,518,000","158,294,000","156,954,000","152,455,000","155,043,000","171,182,000","178,745,000","147,820,000","134,959,000","153,777,000","139,832,000","125,365,000","127,552,000","133,325,000","126,258,000","114,925,000","114,733,000","132,132,000","116,408,000","112,231,000","87,962,000","103,260,000","101,575,000","92,023,000","90,567,000","98,200,000","98,594,000","91,190,000","92,382,000","102,877,000","109,843,000","99,956,000","95,135,000","109,140,000","108,224,000","96,777,000","91,674,000","102,930,000","93,114,000","81,275,000","81,200,000","83,600,000","46,600,000","41,000,000","40,400,000","34,300,000","34,600,000","29,600,000","31,900,000","32,700,000","25,800,000","20,100,000","13,500,000","15,500,000","13,700,000","11,400,000"
			AccountsReceivable,"255,641,000","269,917,000","262,661,000","257,412,000","218,603,000","240,854,000","225,748,000","232,176,000","251,149,000","254,930,000","265,061,000","249,281,000","218,114,000","235,576,000","227,960,000","228,381,000","209,232,000","201,699,000","223,088,000","218,944,000","189,515,000","189,935,000","207,507,000","207,435,000","181,080,000","174,398,000","187,700,000","183,310,000","168,527,000","169,610,000","180,584,000","184,405,000","162,260,000","161,741,000","179,434,000","177,699,000","158,168,000","159,829,000","164,747,000","159,538,000","144,940,000","154,936,000","170,321,000","174,576,000","144,100,000",,,,,,,,,,"171,182,000","178,745,000","147,820,000","134,959,000","153,777,000","139,832,000","125,365,000","127,552,000","133,325,000","126,258,000","114,925,000","114,733,000","132,132,000","116,408,000","112,231,000","87,962,000","103,260,000","101,575,000","92,023,000","90,567,000","98,200,000","98,594,000","91,190,000","92,382,000","102,877,000","109,843,000","99,956,000","95,135,000","109,140,000","108,224,000","96,777,000",,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"265,934,000","281,112,000","275,119,000","270,615,000","232,041,000","255,800,000","242,358,000","249,837,000","266,116,000","268,115,000","279,576,000","262,924,000","231,280,000","246,737,000","239,602,000","239,609,000","220,232,000","211,754,000","234,617,000","229,164,000","198,932,000","199,291,000","218,175,000","217,644,000","190,622,000","183,382,000","197,215,000","193,461,000","177,303,000","177,567,000","189,064,000","192,518,000","170,517,000","169,356,000","188,434,000","186,199,000","166,168,000","167,444,000","172,847,000","167,138,000","152,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-10,293,000","-11,195,000","-12,458,000","-13,203,000","-13,438,000","-14,946,000","-16,610,000","-17,661,000","-14,967,000","-13,185,000","-14,515,000","-13,643,000","-13,166,000","-11,161,000","-11,642,000","-11,228,000","-11,000,000","-10,055,000","-11,529,000","-10,220,000","-9,417,000","-9,356,000","-10,668,000","-10,209,000","-9,542,000","-8,984,000","-9,515,000","-10,151,000","-8,776,000","-7,957,000","-8,480,000","-8,113,000","-8,257,000","-7,615,000","-9,000,000","-8,500,000","-8,000,000","-7,615,000","-8,100,000","-7,600,000","-7,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,500,000","-9,400,000","-8,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,"0","0","0","0","80,684,000","75,690,000","75,897,000","77,429,000","51,074,000","72,816,000","74,025,000","75,255,000","48,815,000","70,186,000","71,362,000","71,119,000","44,437,000","63,610,000","65,839,000","65,368,000","42,713,000","60,956,000","62,800,000","63,248,000","42,048,000","60,133,000","61,771,000","61,735,000","41,132,000","55,428,000","59,068,000","59,171,000","39,514,000","56,783,000","59,063,000","59,094,000","40,046,000","56,437,000","58,491,000","59,012,000","40,588,000","57,874,000","62,659,000","61,175,000","44,377,000","62,703,000","64,720,000","60,094,000","40,657,000","56,183,000","58,475,000","57,146,000","38,215,000","52,517,000","54,250,000","53,401,000","35,763,000","49,763,000","50,933,000","50,984,000","35,287,000","47,035,000","46,731,000","44,958,000","32,377,000","43,914,000","43,293,000","41,874,000","30,091,000","41,344,000","41,509,000","39,659,000","27,176,000","36,638,000","36,703,000","33,898,000",,,,,,,,,,,,,,,,,,,,
