name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
MarketCap,"14,085,570,902","16,960,566,779","22,749,181,966","17,410,972,085","18,406,745,896","13,839,379,021","14,986,498,225","13,432,880,632","10,886,132,357","7,857,215,392","8,510,950,100","8,072,077,567","7,596,582,262","6,532,648,844","5,872,576,859","6,737,772,323","6,131,356,045","5,930,902,676","5,207,625,620","4,459,134,096","4,860,376,837","4,931,737,661","4,313,337,136","3,942,607,653","3,943,862,019","3,690,284,561","3,450,195,872","3,081,440,026","3,012,890,912","3,045,025,604","2,760,343,739","2,337,583,946","2,496,179,674","2,766,949,595","2,638,322,559","2,583,084,736","2,440,245,500","2,233,531,200","1,959,573,768","1,941,851,821","1,927,131,324","1,782,258,582","1,433,334,067","1,246,027,361","1,438,439,100","1,164,479,752","1,113,063,022","997,227,623","1,086,101,454","1,119,308,536","934,762,189","1,087,476,219","805,652,793","646,975,128","861,428,195","1,118,239,422","849,642,538","902,667,452","942,261,891","1,197,252,780","1,917,716,724","1,772,436,096","1,994,914,978","1,960,087,206","2,292,668,577","2,480,640,954","1,950,881,945","1,843,248,031","1,845,882,676","1,672,076,583","1,664,756,080","1,412,393,082","1,583,883,030","1,323,447,056","1,158,968,266","1,000,510,260","809,149,213","697,883,391","688,289,449","639,472,125","750,239,414","847,731,711","684,696,879","533,889,987","588,179,195","554,419,284","509,960,010","502,461,041","397,910,941","345,414,518","295,355,281","267,155,257","298,201,185","160,611,361","175,649,784","150,893,800","189,541,126","173,879,147","148,621,763","109,920,691","89,663,646","89,516,540","87,378,142","85,268,011","75,772,489","61,049,616","44,024,753"
EnterpriseValue,"15,818,686,902","18,364,024,779","23,252,326,966","17,999,385,085","19,023,685,896","14,429,090,021","15,433,683,225","14,012,361,632","11,630,539,357","8,518,374,392","9,199,239,100","8,878,792,567","8,445,492,262","7,183,051,844","6,417,586,859","7,352,725,323","6,690,663,045","6,420,612,676","5,735,800,620","4,985,948,096","5,337,184,837","5,347,823,661","4,673,234,136","4,412,662,653","4,384,354,019","4,006,762,561","3,815,557,872","3,537,746,026","3,402,401,912","3,351,033,604","3,139,626,739","2,740,991,946","2,813,152,674","3,005,370,595","2,874,547,559","2,856,594,736","2,705,935,500","2,451,973,200","2,178,015,768","2,201,375,821","2,205,484,324","2,012,093,582","1,681,400,067","1,494,093,361","1,707,303,100","1,433,280,752","1,302,176,022","1,196,059,623","1,315,467,454","1,386,187,536","1,167,855,189","1,330,503,219","1,098,054,793","1,015,206,128","1,173,569,195","1,430,822,422","1,265,314,538","1,292,453,452","1,277,727,891","1,577,030,780","2,247,033,724","2,022,495,096","2,213,495,978","2,229,080,206","2,561,661,577","2,712,214,954","1,990,757,945","1,883,124,031","1,980,771,676","1,799,440,583","1,737,359,080","1,480,629,082","1,720,083,030","1,468,303,056","1,232,431,266","1,076,984,260","933,378,213","856,927,391","809,217,449","775,974,125","852,075,414","929,298,711","766,263,879","617,703,987","675,359,195","591,979,284","552,036,010","548,191,041","443,640,941","390,419,518","319,155,281","305,555,257","351,101,185","216,811,361","204,449,784","192,893,800","248,541,126","211,579,147","166,121,763","158,820,691","155,563,646","129,016,540","134,078,142","138,068,011","102,972,489","85,549,616","81,224,753"
PeRatio,"19.595","26.478","38.347","33.085","43.107","38.488","46.796","47.791","42.814","30.745","33.236","33.12","33.686","29.354","25.541","31.31","31.962","32.421","32.657","28.096","32.568","34.389","30.156","28.556","30.43","30.255","28.85","26.877","27.63","28.59","26.655","23.753","27.324","29.912","29.364","31.858","30.829","28.07","24.749","24.174","25.936","25.456","20.903","18.181","21.446","19.135","19.6","18.245","48.711","56.6","48.923","60.054","16.235","11.964","15.229","18.516","14.208","14.874","14.474","15.139","23.655","20.69","21.059","22.126","25.356","30.265","25.669","24.09","25.929","26.331","26.807","22.534","26.786","25.875","23.854","20.535","18.101","18.454","18.025","17.147","20.413","23.608","20.639","17.142","21.938","20.57","19.132","20.127","15.965","16.377","14.25","13.085","16.014","10.643","13.149","10.888","15.424","21.953","17.991","19.102","20.123","25.088","19.765","99.865","266.262","13","4.91"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,"28.736","29.499","27.397","24.51","28.571","22.727","24.753","22.676","21.186","21.142","22.371","18.904","20.704","22.422","23.202","22.075","20.576","18.315","19.194","18.797","18.797","17.825","18.215","15.798","17.794","15.361","16.949",,,"16.367",,,"13.717",,"17.483",,"17.301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.691","1.79","1.514","1.655","1.795","1.858","1.767","1.645","1.466","1.535","1.505","1.504","1.782","1.366","1.193","1.343","1.16","1.256",,,"1.153",,,"1.154",,"1.473",,"1.456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.515","3.232","4.529","3.676","4.336","3.584","4.14","3.979","3.393","2.513","2.75","2.701","2.627","2.294","2.096","2.413","2.261","2.226","2.028","1.735","1.937","1.995","1.78","1.65","1.7","1.643","1.545","1.408","1.38","1.411","1.321","1.159","1.263","1.401","1.355","1.341","1.277","1.181","1.041","1.066","1.074","1.022","0.843","0.733","0.864","0.729","0.701","0.626","0.692","0.728","0.608","0.688","0.493","0.378","0.488","0.624","0.469","0.495","0.522","0.676","1.088","1.03","1.142","1.203","1.379","1.595","1.417","1.33","1.397","1.328","1.366","1.167","1.333","1.166","1.051","0.931","0.79","0.741","0.758","0.743","0.846","0.98","0.857","0.733","0.87","0.861","0.824","0.848","0.673","0.595","0.541","0.502","0.582","0.359","0.394","0.341","0.446","0.467","0.379","0.337","0.309","0.367","0.379","0.348","0.19","0.135","0.104"
PbRatio,"11.995","15.83","23.091","19.904","27.977","21.642","25.422","27.595","31.246","19.156","20.964","23.522","33.887","29.276","15.755","21.527","24.486","26.583","24.762","14.312","21.829","24.033","15.763","14.817","19.123","14.43","13.208","11.909","12.476","12.462","10.925","8.616","9.539","9.668","7.856","7.452","8.583","7.929","6.958","6.408","6.934","6.369","4.682","4.092","4.748","4.647","3.903","3.214","3.727","4.609","3.707","4.031","2.886","2.795","3.564","4.138","3.338","4.483","4.513","4.363","8.785","6.383","6.68","6.303","7.373","8.437","6.575","6.212","6.761","7.452","7.556","5.844","7.037","6.628","5.936","5.099","4.595","4.948","4.849","4.343","5.069","5.864","4.736","3.52","4.668","4.5","4.06","4.354","3.448","3.602","3.026","2.645","3.116","2.041","2.179","1.803","2.436","2.655","2.232","2.379","2.1","2.473","2.374","2.126","2.339","1.89","14.675"
EnterprisesValueRevenueRatio,"2.801","13","22.454","12.752","10.641","13.603","18.39","12.3","9.08","12.577","15.8","9.882","7.532","12.023","11.817","9.063","6.325","10.959","11.243","6.707","5.401","9.787","10.496","6.382","4.771","7.776","9.192","5.478","3.994","7.44","8.34","4.453","3.316","7.396","8.435","4.941","3.424","6.62","7.099","4.169","2.913","5.559","6.218","2.967","2.417","4.581","5.394","2.629","2.032","5.137","5.055","3.094","1.824","3.67","4.532","2.899","1.826","3.821","4.248","2.99","3.093","5.412","6.95","4.151","3.63","7.781","6.64","4.444","3.512","6.786","8.276","4.089","3.412","6.257","6.488","3.19","2.161","4.363","5.089","2.687","2.34","5.423","5.803","2.613","2.033","3.807","5.273","2.878","1.747","3.236","3.873","1.871","1.56","2.192","2.867","1.441","1.392","2.859","3.447","1.612","1.247","2.029","2.89","2.216","1.199","2.081","3.796"
EnterprisesValueEBITDARatio,"16.273","74.779","171.192","73.539","55","105.835","188.69","90.089","54.56","198.448","275.633","79.299","46.979","158.182","194.608","73.958","39.567","159.281","239.941","56.245","33.228","144.849","303.22","55.161","29.659","115.786","357.396","50.551","25.513","171.076","943.965","43.811","22.246","242.212","-1,006.494","50.069","23.416","237.456","-317.31","49.741","19.807","223.442","-148.115","34.066","16.965","444.153","-92.92","29.941","14.34","-271.961","-61.899","38.037","12.972","-1,309.943","-95.786","34.033","13.534","228.834","-136.714","36.65","22.022","168.037","-3,581.709","39.584","24.08","148.941","299.587","41.993","23.293","132.996","-480.464","40.072","23.696","191.385","-315.846","34.497","16.321","243.445","-181.195","31.741","17.614","214.569","-514.616","27.188","15.524","152.533","-762.481","31.473","13.219","125.175","-145.071","21.671","12.45","98.551","-85.187","18.728","11.892","-264.474","-110.748","22.369","13.183","322.541","-43.251","32.109","10.195","95.055","-0.624"
