name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231,000","19,000","626,000","402,000","-20,000",,"-233,000","-510,000","-286,000","-32,000","-819,000","-1,006,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"101,298,000","11,468,000","27,436,000","34,478,000","27,917,000","20,723,000","15,688,000","24,425,000","11,401,000","403,000","31,571,000","33,357,000","36,371,000","28,454,000","30,710,000","34,508,000","33,072,000","30,428,000","29,299,000","33,821,000","33,749,000","20,090,000","33,074,000","31,925,000","31,295,000","26,448,000","26,435,000","34,099,000","33,607,000","23,493,000","27,959,000","28,927,000","29,410,000","21,402,000","26,926,000","23,911,000","23,108,000","15,463,000","18,828,000","19,725,000","19,689,000","17,451,000","22,633,000","25,053,000","25,971,000","13,957,000","18,851,000","22,701,000","22,624,000","10,479,000","14,251,000","17,527,000","17,118,000","6,030,000","9,919,000","13,768,000","13,946,000","4,186,000","8,978,000","11,781,000","14,041,000","6,494,000","10,069,000","11,996,000","11,424,000","5,589,000","7,425,000","12,967,000","13,802,000","4,398,000","6,492,000","11,543,000","11,981,000","4,279,000","5,277,000","10,359,000","10,184,000","4,598,000","4,511,000","8,521,000","6,923,000","4,308,000","3,786,000","7,023,000","6,976,000","16,944,000","3,910,000","7,450,000","7,430,000","4,447,000","4,200,000","7,400,000","6,500,000","1,200,000","500,000","5,300,000","7,300,000","3,600,000","3,900,000","6,600,000","6,700,000","3,400,000","3,700,000","7,100,000","6,400,000","3,200,000","2,500,000","5,700,000","4,100,000","2,300,000","3,100,000","6,100,000","5,600,000","2,100,000","2,800,000","4,800,000","4,700,000","2,000,000","2,000,000","4,200,000","4,000,000","-42,600,000","15,900,000","19,200,000","19,300,000"
NetNonOperatingInterestIncomeExpense,"-24,631,000","-5,738,000","-5,676,000","-6,276,000","-6,941,000","-6,709,000","-6,819,000","-7,322,000","-7,385,000","-7,113,000","-6,983,000","-6,961,000","-7,157,000","-6,833,000","-6,797,000","-6,803,000","-6,580,000","-6,299,000","-6,138,000","-6,117,000","-5,742,000","-5,535,000","-5,261,000","-4,488,000","-4,485,000","-4,539,000","-3,853,000","-3,758,000","-3,392,000","-3,505,000","-2,929,000","-2,772,000","-2,137,000","-2,396,000","-3,216,000","-2,048,000","-1,809,000","-3,072,000","-1,473,000","-1,370,000","-1,299,000","-1,557,000","-1,208,000","-1,332,000","-1,124,000","-1,232,000","-1,183,000","-1,208,000","-1,471,000","-1,617,000","-998,000","-1,442,000","-1,897,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000","2,000","5,000","3,000","20,000","11,000","23,000","17,000","16,000","13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"24,631,000","5,738,000","5,676,000","6,276,000","6,941,000","6,708,000","6,819,000","7,322,000","7,385,000","7,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,473,000","1,370,000","1,299,000","1,565,000","1,208,000","1,335,000","1,126,000","1,237,000","1,186,000","1,228,000","1,482,000","1,640,000","1,015,000","1,458,000","1,910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"24,631,000","5,738,000","5,676,000",,"6,941,000",,,,"7,385,000","7,113,000","6,983,000","6,961,000","7,157,000","6,833,000","6,797,000","6,803,000","6,580,000","6,299,000","6,138,000","6,117,000","5,742,000","5,535,000","5,261,000","4,488,000","4,485,000","4,539,000","3,853,000","3,758,000","3,392,000","3,505,000","2,929,000","2,772,000","2,137,000","2,396,000","3,216,000","2,048,000","1,809,000","3,071,000","1,473,000",,,,,,,,,"1,208,000","-1,471,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"618,000","480,000","43,000","50,000","44,000","56,000","65,000","77,000","-9,000","130,000","274,000","207,000","175,000","-179,000","321,000","261,000","227,000","118,000","99,000","226,000","11,000","183,000","165,000","126,000","154,000","-22,000","193,000","97,000","106,000","97,000","506,000","227,000","80,000","76,000","352,000","179,000","52,000","82,000","59,000","139,000","-53,000","233,000","34,000","15,000","271,000","516,000","242,000","73,000","-67,000","-468,000","71,000","-75,000","-96,000","-758,000","609,000","474,000","104,000","932,000","1,120,000","-86,000","239,000","1,238,000","-451,000","-2,148,000","627,000","835,000","-30,000","122,000","-425,000","-160,000","37,000","-195,000","-147,000","-181,000","123,000","44,000","-44,000","67,000","2,000","-32,000","151,000","-455,000","-78,000","-110,000","-190,000","-395,000","-239,000","-157,000","-105,000","-891,000","-500,000","-400,000","-300,000","-100,000","-300,000","-100,000","-100,000","0","-100,000","-100,000","-100,000","-200,000","-200,000","-100,000",,"-200,000",,,"-100,000",,,,,"0",,"-100,000",,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,000","139,000","-53,000","233,000","34,000","15,000","271,000","516,000","242,000","73,000","-67,000","-468,000","71,000","-75,000","-96,000","-758,000","609,000","474,000","104,000","932,000","1,120,000","-86,000","239,000","1,238,000","-451,000","-2,148,000","627,000","835,000","-30,000","122,000","-425,000","-160,000","37,000","-195,000","-147,000","-181,000","123,000","44,000","-44,000","67,000","2,000","-32,000","151,000","-455,000","-78,000","-110,000","-190,000","-395,000","-239,000","-157,000","-105,000","-891,000","-500,000","-400,000","-300,000","-100,000","-300,000","-100,000","-100,000","0","-100,000","-100,000","-100,000","-200,000","-200,000","-100,000",,"-200,000",,,"-100,000",,,,,"0",,"-100,000",,,,,,,,,
	OtherNonOperatingIncomeExpenses,"618,000","480,000","43,000","50,000","44,000","56,000","65,000","77,000","-9,000","130,000","274,000","207,000","175,000","-179,000","321,000","261,000","227,000","118,000","99,000","226,000","11,000","183,000","165,000","126,000","154,000","-22,000","193,000","97,000","106,000","97,000","506,000","227,000","80,000","76,000","352,000","179,000","52,000","81,000","59,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"77,285,000","6,210,000","21,803,000","28,252,000","21,020,000","14,070,000","8,934,000","17,180,000","4,007,000","-6,580,000","24,862,000","26,603,000","29,389,000","21,442,000","24,234,000","27,966,000","26,719,000","24,247,000","23,260,000","27,930,000","28,018,000","14,738,000","27,978,000","27,563,000","26,964,000","21,887,000","22,775,000","30,438,000","30,321,000","20,085,000","25,536,000","26,382,000","27,353,000","19,082,000","24,062,000","22,042,000","21,351,000","12,473,000","17,414,000","18,494,000","18,443,000","16,127,000","21,459,000","23,982,000","25,118,000","13,241,000","17,910,000","21,566,000","21,220,000","8,816,000","13,324,000","16,160,000","15,125,000","4,769,000","8,482,000","12,364,000","12,499,000","2,498,000","7,584,000","10,440,000","13,091,000","6,532,000","7,785,000","8,953,000","11,415,000","5,483,000","6,550,000","12,279,000","12,495,000","3,501,000","5,891,000","10,760,000","11,249,000","3,481,000","4,885,000","9,514,000","9,547,000","4,096,000","3,890,000","7,847,000","6,308,000","3,075,000","2,873,000","5,953,000","5,628,000","2,342,000","2,272,000","5,768,000","5,725,000","1,825,000","1,900,000","5,300,000","4,500,000","-900,000","-1,500,000","4,000,000","6,400,000","2,500,000","2,800,000","5,600,000","5,700,000","2,400,000","2,700,000","6,200,000","5,600,000","2,200,000","1,900,000","5,100,000","3,400,000","1,700,000","2,500,000","5,700,000","5,200,000","1,800,000","2,100,000","4,200,000","4,100,000","1,600,000","1,500,000","3,700,000","3,500,000",,,,
TaxProvision,"15,717,000","-2,405,000","5,516,000","7,267,000","5,339,000","2,267,000","2,251,000","4,334,000","1,020,000","-2,804,000","5,982,000","6,289,000","6,783,000","4,626,000","3,703,000","6,205,000","6,075,000","6,764,000","11,659,000","10,663,000","10,433,000","5,077,000","10,412,000","10,019,000","10,209,000","7,984,000","7,544,000","11,566,000","11,522,000","7,534,000","9,550,000","10,052,000","10,421,000","7,173,000","8,733,000","8,392,000","7,779,000","4,346,000","6,159,000","6,946,000","6,806,000","5,625,000","7,907,000","8,865,000","9,676,000","4,993,000","6,852,000","8,242,000","8,009,000","2,945,000","5,417,000","6,158,000","5,714,000","1,725,000","2,904,000","4,692,000","4,705,000","562,000","2,282,000","3,939,000","4,909,000","2,285,000","2,919,000","3,357,000","3,853,000","2,237,000","2,489,000","4,666,000","4,748,000","1,130,000","2,239,000","4,089,000","4,275,000","1,323,000","1,854,000","3,618,000","3,628,000","1,557,000","1,477,000","2,982,000","2,397,000","1,168,000","1,092,000","2,260,000","1,775,000","933,000","904,000","2,296,000","2,278,000","718,000","800,000","2,100,000","1,800,000","-300,000","-600,000","1,600,000","2,500,000","1,100,000","1,100,000","2,200,000","2,300,000","900,000","1,100,000","2,500,000","2,200,000","900,000","700,000","2,000,000","1,300,000","600,000","1,000,000","2,300,000","2,100,000","700,000","800,000","1,700,000","1,600,000","600,000","600,000","1,500,000","1,400,000",,,,
NetIncomeCommonStockholders,"61,099,000","8,496,000","16,167,000","20,865,000","15,571,000","11,702,000","6,571,000","12,734,000","2,875,000","-3,888,000","18,768,000","20,202,000","22,494,000","16,714,000","20,429,000","21,659,000","20,542,000","17,391,000","11,509,000","17,175,000","17,493,000","9,575,000","17,464,000","17,415,000","16,626,000","13,789,000","15,117,000","18,758,000","18,685,000","12,452,000","15,888,000","16,231,000","16,833,000","11,825,000","15,246,000","13,567,000","13,488,000","7,823,000","11,255,000","11,548,000","11,561,000","10,502,000","13,552,000","15,117,000","15,381,000","8,248,000","11,058,000","13,324,000","13,211,000","5,871,000","7,907,000","10,002,000","9,411,000","3,044,000","5,578,000","7,672,000","7,794,000","1,706,000","5,302,000","6,501,000","8,182,000","4,200,000","4,819,000","5,596,000","7,562,000","3,246,000","4,061,000","7,613,000","7,747,000","2,371,000","3,652,000","6,671,000","6,974,000","2,158,000","3,031,000","5,896,000","5,919,000","2,539,000","2,413,000","4,865,000","3,911,000","1,907,000","1,781,000","3,693,000","3,853,000","1,409,000","1,368,000","3,472,000","3,447,000","1,107,000","1,100,000","3,200,000","2,700,000","-600,000","-900,000","2,400,000","3,900,000","1,400,000","1,700,000","3,400,000","3,400,000","1,500,000","1,600,000","3,700,000","3,400,000","1,300,000","1,200,000","3,100,000","2,100,000","1,100,000","1,500,000","3,400,000","3,100,000","1,100,000","1,300,000","2,500,000","2,500,000","1,000,000","900,000","2,200,000","2,100,000",,,,
	NetIncome,"61,568,000","8,615,000","16,287,000","20,985,000","15,681,000","11,803,000","6,683,000","12,846,000","2,987,000","-3,776,000","18,880,000","20,314,000","22,606,000","16,816,000","20,531,000","21,761,000","20,644,000","17,483,000","11,601,000","17,267,000","17,585,000","9,661,000","17,566,000","17,544,000","16,755,000","13,903,000","15,231,000","18,872,000","18,799,000","12,551,000","15,986,000","16,330,000","16,932,000","11,909,000","15,329,000","13,650,000","13,572,000","8,127,000","11,255,000","11,548,000","11,637,000","10,502,000","13,552,000","15,117,000","15,442,000","8,248,000","11,058,000","13,324,000","13,211,000","5,871,000","7,907,000","10,002,000","9,411,000","3,044,000","5,578,000","7,672,000","7,794,000","1,936,000","5,302,000","6,501,000","8,182,000","4,247,000","4,866,000","5,596,000","7,562,000","3,246,000","4,061,000","7,613,000","7,747,000","2,371,000","3,652,000","6,671,000","6,974,000","2,158,000","3,031,000","5,896,000","5,919,000","2,539,000","2,413,000","4,865,000","3,911,000","1,907,000","1,781,000","3,693,000","3,853,000","1,409,000","1,368,000","3,472,000","3,447,000","1,107,000","1,100,000","3,200,000","2,700,000","-600,000","-900,000","2,400,000","3,900,000","1,400,000","1,700,000","3,400,000","3,400,000","1,500,000","1,600,000","3,700,000","3,400,000","1,300,000","1,200,000","3,100,000","2,100,000","1,100,000","1,500,000","3,400,000","3,100,000","1,100,000","1,300,000","2,500,000","2,500,000","1,000,000","900,000","2,200,000","2,100,000",,,,
