name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"5,430,839,504","8,653,117,929","13,093,122,044","12,794,006,474","15,234,261,225"
PeRatio,"7.086"
PsRatio,"4.851","5.054","14.628","15.784","3.937"
PbRatio,"1.042","1.977","3.082","3.041",
