name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalEquityGrossMinorityInterest,"802,788,000","830,993,000","-436,323,000","21,310,144","31,490,661"
	StockholdersEquity,"-58,660,000","-162,308,000","-436,450,000","20,847,576","30,774,097"
		CapitalStock,"12,000","12,000","11,000","318,655,000","318,655,000"
			PreferredStock,"0","0","0",,
			CommonStock,"12,000","12,000","11,000","318,655,000","318,655,000"
		AdditionalPaidInCapital,"122,075,000","0","0",,
		RetainedEarnings,"-180,747,000","-162,320,000","-436,461,000","-14,331,403","-4,155,904"
		GainsLossesNotAffectingRetainedEarnings,,,,"-1,155,000","-1,349,000"
		OtherEquityInterest,,,,"35,178,979","34,930,001"
	MinorityInterest,"861,448,000","993,301,000","127,000","462,568","716,564"
TotalCapitalization,"269,108,000","169,088,000","-107,196,000","155,362,147","45,547,121"
CommonStockEquity,"-58,660,000","-162,308,000","-436,450,000","20,847,576","30,774,097"
CapitalLeaseObligations,"4,873,000",,,,
NetTangibleAssets,"-725,030,000","-829,990,000","-1,055,584,000","9,500,393","19,326,914"
WorkingCapital,"30,042,000","91,712,000","205,877,000","21,457,638","-16,410,798"
InvestedCapital,"281,714,000","180,466,000","-98,650,000","167,455,554","46,849,505"
TangibleBookValue,"-725,030,000","-829,990,000","-1,055,584,000","9,500,393","19,326,914"
TotalDebt,"345,247,000","342,774,000","337,800,000","146,607,978","16,075,408"
NetDebt,"309,558,000","264,914,000","184,156,000","146,034,311","14,579,564"
ShareIssued,"80,281,754","65,122,200","52,847,195","52,847,195","52,847,195"
OrdinarySharesNumber,"80,281,754","65,122,200","52,847,195","52,847,195","52,847,195"
