name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,12/31/1996,09/30/1996,06/30/1996,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,12/31/1991,12/31/1990,12/31/1989
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"417,000",,,"142,000",,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"2,021,895,000","2,056,946,000","2,042,379,000","1,931,067,000","1,945,765,000","1,950,315,000","1,907,721,000","1,918,656,000","1,929,492,000","1,949,272,000","2,073,685,000","1,978,618,000","1,979,882,000","1,996,504,000","2,019,695,000","2,031,377,000","1,926,108,000","1,951,339,000","1,959,200,000","1,959,251,000","1,958,456,000","1,959,027,000","1,963,038,000","1,946,533,000","1,951,804,000","1,967,185,000","1,980,460,000","2,006,688,000","2,016,454,000","2,045,759,000","2,152,858,000","2,137,010,000","2,153,164,000","2,175,927,000","2,086,912,000","2,076,518,000","2,086,437,000","2,108,851,000","2,136,599,000","2,104,928,000","2,111,826,000","2,130,441,000","1,604,635,000","1,613,139,000","1,597,142,000","1,590,587,000","1,460,593,000","1,455,580,000","1,395,187,000","1,356,593,000","1,344,187,000","1,378,459,000","1,394,788,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,093,668,000","2,065,044,000","2,074,831,000","2,090,692,000","1,567,729,000","1,579,412,000","1,564,637,000","1,577,453,000","1,447,452,000","1,422,788,000","1,366,337,000","1,325,633,000","1,337,007,000","1,348,778,000","1,364,938,000","1,374,385,000","1,400,625,000","1,416,279,000","1,430,519,000","1,446,910,000","1,461,105,000","1,447,853,000","1,462,919,000","1,360,894,000","1,315,354,000","1,328,836,000","1,284,555,000","1,232,728,000","1,203,992,000","1,215,030,000","1,275,607,000","1,303,536,000","1,288,237,000","1,343,205,000","1,322,497,000","1,336,285,000","1,112,309,000","1,117,633,000","1,084,261,000","1,089,534,000","1,110,450,000","1,122,595,000","1,130,350,000","1,136,209,000","941,998,000","947,374,000","859,912,000","864,711,000","830,066,000","822,054,000","828,207,000","802,276,000","779,100,000","764,100,000","722,300,000","698,137,000","644,700,000","635,500,000","417,700,000","25,937,000","26,100,000","26,300,000","26,644,000","26,800,000","26,900,000","29,000,000","29,200,000","29,400,000","29,700,000","29,800,000","30,100,000","30,500,000","31,400,000","32,400,000"
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,011,396,000","2,958,927,000","2,946,664,000","2,937,491,000","2,395,875,000","2,389,222,000","2,360,184,000","2,354,293,000","2,205,908,000","2,163,513,000","2,089,954,000","2,032,842,000","2,034,886,000","2,028,769,000","2,024,503,000","2,012,333,000","2,014,267,000","2,005,936,000","1,995,823,000","1,986,767,000","1,974,282,000","1,935,745,000","1,925,895,000","1,802,230,000","1,734,302,000","1,725,574,000","1,660,342,000","1,589,351,000","1,540,598,000","1,532,288,000","1,590,077,000","1,598,951,000","1,567,080,000","1,611,434,000","1,572,368,000","1,561,884,000","1,323,939,000","1,313,956,000","1,267,628,000","1,266,763,000","1,272,627,000","1,272,343,000","1,265,861,000","1,257,818,000","1,055,222,000","1,049,749,000","953,323,000","948,552,000","905,069,000","888,158,000","887,484,000","853,252,000","779,100,000","764,100,000","722,300,000","720,654,000","644,700,000","635,500,000","417,700,000","39,135,000","26,100,000","26,300,000","38,644,000","26,800,000","26,900,000","29,000,000","29,200,000","29,400,000","29,700,000","29,800,000","30,100,000","30,500,000","31,400,000","32,400,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,201,000","1,195,000","0","0","0","6,686,000","0","0","0","0","0","4,260,000","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"798,975,000","779,402,000","779,762,000","779,762,000","577,350,000","575,954,000","571,680,000","571,680,000","524,245,000","514,360,000","505,910,000","500,538,000","501,678,000","501,678,000","502,718,000","494,849,000","494,849,000","494,849,000",,"494,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,211,220,000","2,178,330,000","2,166,902,000","2,157,729,000","1,818,525,000","1,806,582,000","1,788,504,000","1,782,613,000","1,681,663,000","1,649,153,000","1,584,044,000","1,528,044,000",,"1,527,091,000","1,521,785,000",,,,,"1,484,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,533,208,000",,,"1,517,484,000","1,519,418,000","1,511,087,000",,"7,869,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-917,728,000","-893,883,000","-871,833,000","-846,799,000","-828,146,000","-809,810,000","-795,547,000","-776,840,000","-758,456,000","-740,725,000","-723,617,000","-707,209,000","-697,879,000","-679,991,000","-659,565,000","-637,948,000","-613,642,000","-589,657,000","-565,304,000","-539,857,000","-513,177,000","-487,892,000","-462,976,000","-441,336,000","-418,948,000","-396,738,000","-375,787,000","-356,623,000","-336,606,000","-317,258,000","-314,470,000","-295,415,000","-278,843,000","-268,229,000","-249,871,000","-225,599,000","-211,630,000","-196,323,000","-183,367,000","-177,229,000","-162,177,000","-149,748,000","-135,511,000","-121,609,000","-113,224,000","-102,375,000","-93,411,000","-83,841,000","-75,003,000","-66,104,000","-59,277,000","-50,976,000",,,,"-22,517,000",,,,"-13,198,000",,,"-12,000,000",,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","76,000","151,000","227,000","302,000","378,000","453,000","528,000","604,000","679,000","755,000","830,000","905,000","981,000","1,056,000","1,132,000","1,207,000","1,282,000","1,400,000","1,400,000","1,500,000","1,583,000","1,700,000","1,700,000","1,800,000",,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,000","151,000","227,000","302,000","378,000","453,000","528,000","604,000","679,000","755,000","830,000","905,000","981,000","1,056,000","1,132,000","1,207,000","1,282,000","1,400,000","1,400,000","1,500,000","1,583,000","1,700,000","1,700,000","1,800,000",,,,,,,,,,,,,,,
		InvestmentProperties,"2,008,719,000","2,040,684,000","2,023,488,000","1,915,902,000","1,931,049,000","1,935,981,000","1,894,373,000","1,907,898,000","1,917,175,000","1,932,612,000","2,052,563,000","1,965,094,000","1,965,070,000","1,981,331,000","2,003,303,000","2,016,408,000","1,919,473,000","1,843,024,000","1,853,828,000","1,861,381,000","1,870,646,000","1,883,632,000","1,896,905,000","1,898,473,000","1,915,344,000","1,932,562,000","1,970,478,000","1,998,195,000","2,009,821,000","2,035,444,000","2,139,967,000","2,129,976,000","2,145,374,000","2,162,653,000","2,072,017,000","2,064,619,000","2,075,803,000","2,092,990,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,"0","0","0","0","100,898,000","96,593,000","91,259,000","82,104,000","67,190,000","55,536,000","39,976,000","30,676,000","26,736,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","100,000","214,000","5,838,000","6,335,000","6,279,000","6,548,000","6,976,000","10,108,000","8,657,000","8,605,000","5,696,000","6,065,000","26,475,000","24,804,000",,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,"0","0","0","0","100,898,000","96,593,000","91,259,000","82,104,000","67,190,000","55,536,000","39,976,000","30,676,000","26,736,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,,,,,,,,,,,,,"0","0","0","0","100,898,000","96,593,000","91,259,000","82,104,000","67,190,000","55,536,000","39,976,000","30,676,000","26,736,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","200,000","200,000","200,000","7,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,843,000","25,078,000","24,296,000","23,388,000","22,819,000","22,660,000","22,558,000",,,"22,010,000","21,619,000","21,596,000",,"21,817,000","21,978,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"13,176,000","16,262,000","18,891,000","15,165,000","14,716,000","14,334,000","13,348,000","10,758,000","12,317,000","16,660,000","21,122,000","13,524,000","14,812,000","15,173,000","16,392,000","14,969,000","6,635,000","7,417,000","8,779,000","6,611,000","5,706,000","8,205,000","10,597,000","8,084,000","5,784,000","7,887,000","9,982,000","8,493,000","6,633,000","10,315,000","12,891,000","7,034,000","7,790,000","13,274,000","14,895,000","11,899,000","10,634,000","15,861,000","17,088,000","14,806,000","12,699,000","16,361,000","14,087,000","11,067,000","9,947,000","13,134,000","13,141,000","10,782,000","7,231,000","6,860,000","7,180,000","7,864,000","7,872,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"115,509,000","129,151,000","99,208,000","88,989,000","82,925,000","82,065,000","87,808,000","84,185,000","78,644,000","84,632,000","142,252,000","80,367,000","80,344,000","85,141,000","85,978,000","91,296,000","81,313,000","210,223,000","302,618,000","178,643,000","182,824,000","308,657,000","143,093,000","128,335,000","324,194,000","326,059,000","405,662,000","320,014,000","318,612,000","318,905,000","330,454,000","319,813,000","321,014,000","323,919,000","415,114,000","405,095,000","406,154,000","537,556,000","687,354,000","590,010,000","703,068,000","778,024,000","249,480,000","233,237,000","221,285,000","197,932,000","106,590,000","102,144,000","98,187,000","99,185,000","103,923,000","102,312,000","102,213,000","105,736,000","114,070,000","109,866,000","109,590,000","111,783,000","107,752,000","105,366,000","107,737,000","159,442,000","88,624,000","87,131,000","67,159,000","65,019,000","49,002,000","59,441,000","48,591,000","49,820,000","90,897,000","59,023,000","183,698,000","300,395,000","106,323,000","106,681,000","103,351,000","107,181,000","111,029,000","124,784,000","218,973,000","210,333,000","65,556,000","62,977,000","56,281,000","59,935,000","58,184,000","57,964,000","54,020,000","58,310,000","65,000,000","65,400,000","81,600,000","66,509,000","43,400,000","41,200,000","24,600,000","1,475,000","1,600,000","1,500,000","1,512,000","1,400,000","1,500,000","1,500,000","1,400,000","1,400,000","1,500,000","1,700,000","1,400,000","1,500,000","700,000","500,000"
	CurrentLiabilities,"115,509,000","129,151,000","99,208,000","88,989,000","82,925,000","82,065,000","87,808,000","84,185,000","78,644,000","84,632,000","142,252,000","80,367,000","80,344,000","85,141,000","85,978,000","91,296,000","81,313,000","80,223,000","82,618,000","178,643,000","182,824,000","78,657,000","143,093,000","128,335,000","74,194,000","76,059,000","80,662,000","70,014,000","68,612,000","68,905,000","80,454,000","69,813,000","71,014,000","73,919,000","75,114,000","65,095,000","66,154,000","69,454,000","73,656,000","68,348,000","65,194,000","60,940,000","55,630,000","51,553,000","51,773,000","53,421,000","106,590,000","49,937,000","45,643,000","99,185,000","50,727,000","48,793,000","48,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"95,509,000","97,151,000","99,208,000","88,989,000","82,925,000","82,065,000","87,808,000","84,185,000","78,644,000","84,632,000","92,252,000","80,367,000","80,344,000","85,141,000","85,978,000","81,296,000","78,813,000","80,223,000","82,618,000","77,643,000","75,824,000","78,657,000","83,093,000","74,335,000","74,194,000","76,059,000","80,662,000","70,014,000","68,612,000","68,905,000","80,454,000","69,813,000","71,014,000","73,919,000","75,114,000","65,095,000","66,154,000","69,454,000","73,656,000","68,348,000","65,194,000","60,940,000","55,630,000","51,553,000","51,773,000","53,421,000","54,726,000","49,937,000","45,643,000","46,298,000","50,727,000","48,793,000","48,373,000","46,428,000","0","0","49,209,000","51,058,000","46,688,000","43,974,000","46,021,000","42,394,000","45,357,000","43,634,000","41,433,000","39,126,000","37,947,000","36,280,000","37,326,000","38,453,000","41,672,000","39,639,000","37,585,000","35,701,000","36,479,000","36,689,000","33,214,000","36,902,000","33,309,000","36,852,000","40,833,000","39,822,000","35,202,000","32,414,000","25,512,000","28,964,000","27,016,000","26,602,000","22,468,000","21,195,000",,,,"15,953,000",,,,"1,296,000",,,"1,314,000",,,,,,,,,,,
			Payables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,296,000",,,"1,314,000",,,,,,,,,,,
				AccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"615,000",,,"633,000",,,,,,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"681,000",,,"681,000",,,,,,,,,,,
			CurrentAccruedExpenses,"95,509,000","97,151,000","99,208,000","88,989,000","82,925,000","82,065,000","87,808,000","84,185,000","78,644,000","84,632,000","92,252,000","80,367,000","80,344,000","85,141,000","85,978,000","81,296,000","78,813,000","80,223,000","82,618,000","77,643,000","75,824,000","78,657,000","83,093,000","74,335,000","74,194,000","76,059,000","80,662,000","70,014,000","68,612,000","68,905,000","80,454,000","69,813,000","71,014,000","73,919,000","75,114,000","65,095,000","66,154,000","69,454,000","73,656,000","68,348,000","65,194,000","60,940,000","55,630,000","51,553,000","51,773,000","53,421,000","54,726,000","49,937,000","45,643,000","46,298,000","50,727,000","48,793,000","48,373,000","46,428,000",,,"49,209,000","51,058,000","46,688,000","43,974,000","46,021,000","42,394,000","45,357,000","43,634,000","41,433,000","39,126,000","37,947,000","36,280,000","37,326,000","38,453,000","41,672,000","39,639,000","37,585,000","35,701,000","36,479,000","36,689,000","33,214,000","36,902,000","33,309,000","36,852,000","40,833,000","39,822,000","35,202,000","32,414,000","25,512,000","28,964,000","27,016,000","26,602,000","22,468,000","21,195,000",,,,"15,953,000",,,,,,,,,,,,,,,,,,
