name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
		DeferredTax,"-87,800,000","-33,300,000","-5,500,000","-35,300,000","-13,700,000","-33,500,000","-39,500,000","-31,800,000","-51,800,000","-32,300,000","-13,500,000","-8,900,000","-35,100,000","-29,600,000","100,000","-16,100,000","-77,375,000","-12,425,000","-127,351,000","-9,691,000","-7,675,000","-7,295,000","-9,356,000","-36,871,000","-33,368,000","-14,448,000","-34,595,000","-25,711,000","-7,490,000","-4,970,000","-6,641,000","-8,611,000","-9,891,000","-3,894,000","-13,418,000","-12,430,000","-2,817,000","-6,598,000","-2,158,000","-5,566,000","-525,000","-1,632,000","-3,642,000","-2,877,000","-3,128,000","-2,776,000","-1,233,000","-6,377,000","-3,731,000","-2,359,000","-134,000","-3,099,000","-3,539,000","-2,089,000","65,000","-2,078,000","-321,000","-3,390,000","-326,000","1,544,000","-9,729,000","97,000","-2,024,000"
			DeferredIncomeTax,"-87,800,000","-33,300,000","-5,500,000","-35,300,000","-13,700,000","-33,500,000","-39,500,000","-31,800,000","-51,800,000","-32,300,000","-13,500,000","-8,900,000","-35,100,000","-29,600,000","100,000","-16,100,000","-77,375,000","-12,425,000","-127,351,000","-9,691,000","-7,675,000","-7,295,000","-9,356,000","-36,871,000","-33,368,000","-14,448,000","-34,595,000","-25,711,000","-7,490,000","-4,970,000","-6,641,000","-8,611,000","-9,891,000","-3,894,000","-13,418,000","-12,430,000","-2,817,000","-6,598,000","-2,158,000","-5,566,000","-525,000","-1,632,000","-3,642,000","-2,877,000","-3,128,000","-2,776,000","-1,233,000","-6,377,000","-3,731,000","-2,359,000","-134,000","-3,099,000","-3,539,000","-2,089,000","65,000","-2,078,000","-321,000","-3,390,000","-326,000","1,544,000","-9,729,000","97,000","-2,024,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,369,000","6,387,000","58,000","2,262,000","415,000","415,000","1,393,000","496,000","493,000","1,819,000","584,000","582,000","579,000","575,000","570,000","572,000","589,000","583,000","579,000","566,000","530,000","959,000","612,000","653,000"
		ProvisionandWriteOffofAssets,"8,900,000","2,800,000","1,700,000","2,000,000","2,400,000","2,100,000","1,700,000","1,200,000","2,500,000","2,300,000","2,200,000","1,800,000","1,600,000","600,000","2,200,000","200,000","1,556,000","44,000","-418,000","-389,000","2,064,000","1,154,000","802,000","1,427,000","578,000","679,000","536,000","302,000","-138,000","437,000","-62,000","199,000","289,000","184,000","138,000","214,000","130,000","184,000","-60,000","201,000","176,000","96,000","14,000","139,000",,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"126,100,000","39,900,000","31,300,000","27,200,000","27,700,000","27,800,000","21,900,000","21,300,000","22,100,000","22,500,000","16,700,000","17,100,000","18,200,000","20,400,000","20,800,000","18,400,000","44,998,000","12,702,000","9,915,000","10,294,000","10,378,000","10,900,000","10,162,000","12,489,000","12,566,000","15,347,000","12,644,000","23,121,000","4,208,000","4,106,000","2,929,000","2,784,000","2,795,000","2,975,000","2,376,000","1,975,000","1,929,000","2,106,000","1,792,000","1,386,000","1,183,000","1,229,000","4,278,000","3,780,000","3,638,000","1,797,000","4,073,000","3,949,000","3,882,000","1,350,000","1,244,000","1,569,000","1,525,000","1,269,000","1,918,000","4,466,000","1,973,000","3,727,000","813,000","2,164,000","1,707,000","0","0"
		OtherNonCashItems,"12,800,000","2,600,000","3,800,000","3,300,000","3,100,000","400,000","3,400,000","3,500,000","3,400,000","3,500,000","15,100,000","4,500,000","4,500,000","4,300,000","4,100,000","3,500,000","3,374,000","2,626,000","2,637,000","2,634,000","2,625,000","2,656,000","2,686,000","2,682,000","2,659,000","2,653,000","2,653,000","2,599,000","1,439,000","1,435,000","1,442,000","1,441,000","1,436,000","1,520,000","1,422,000","1,420,000","1,600,000","1,388,000","-17,660,000","16,344,000","-2,987,000","13,518,000","13,260,000","14,899,000","22,432,000","430,000","251,000","126,000","308,000","146,000","-87,000","-27,000","-22,000","349,000","162,000","-253,000","181,000","163,000","245,000","-344,000","125,000","-119,000","306,000"
		ChangeInWorkingCapital,"-87,300,000","-167,900,000","51,800,000","35,700,000","-6,900,000","-141,900,000","65,900,000","-122,600,000","91,900,000","-148,900,000","226,700,000","28,100,000","10,300,000","-136,800,000","42,700,000","5,700,000","-37,847,000","-45,653,000","52,669,000","-14,190,000","20,095,000","-58,567,000","62,298,000","21,727,000","51,743,000","-47,889,000","66,730,000","1,323,000","6,301,000","-22,292,000","28,639,000","10,170,000","6,851,000","-13,668,000","11,254,000","24,933,000","-2,918,000","-22,611,000","28,642,000","-13,488,000","2,621,000","-10,337,000","11,914,000","3,666,000","4,176,000","-8,962,000","4,811,000","6,090,000","-8,932,000","-3,311,000","-2,096,000","10,347,000","-1,183,000","-1,540,000","-458,000","-746,000","4,049,000","-1,706,000","6,797,000","-5,846,000","8,784,000","-7,060,000","10,158,000"
			ChangeInReceivables,"-84,200,000","-39,400,000","-2,500,000","-9,200,000","-33,100,000","-31,400,000","5,800,000","31,600,000","22,100,000","-37,700,000","-29,200,000","-4,400,000","-5,900,000","1,300,000","-3,300,000","-35,000,000","59,371,000","7,029,000","-3,668,000","-1,591,000","10,498,000","-7,087,000","3,753,000","-1,145,000","19,745,000","-33,203,000","-6,926,000","-3,430,000","10,254,000","-12,058,000","4,297,000","-1,927,000","-1,424,000","2,956,000","-5,097,000","12,329,000","-4,667,000","-1,751,000","601,000","-6,366,000","-2,527,000","-5,759,000","-2,399,000","-725,000","10,635,000","-9,329,000","3,075,000","4,252,000","-2,094,000","-4,167,000","-4,470,000","3,494,000","7,192,000","-8,092,000","7,136,000","2,044,000","-4,285,000","3,517,000","-7,911,000","2,044,000","3,188,000","4,242,000","879,000"
				ChangesInAccountReceivables,"-79,700,000","-32,400,000","400,000","-8,900,000","-38,800,000","-24,900,000","4,300,000","31,900,000","15,300,000","-27,200,000","-9,200,000","4,600,000","17,400,000","-2,900,000","10,400,000","-3,000,000","62,818,000","-19,818,000","-3,668,000","-1,591,000","10,498,000","-7,087,000","3,753,000","-1,145,000","19,745,000","-33,203,000","-6,926,000","-3,430,000","10,254,000","-12,058,000","4,297,000","-1,927,000","-1,424,000","2,956,000","-5,097,000","12,329,000","-4,667,000","-1,751,000","601,000","-6,366,000","-2,527,000","-5,759,000","-2,399,000","-725,000","10,878,000","-9,572,000","3,075,000","414,000","-1,245,000","-1,178,000","766,000","945,000","5,872,000","-4,223,000","7,136,000","2,044,000","-4,285,000","273,000","-4,667,000","2,372,000","-1,036,000","6,343,000","-5,170,000"
			ChangeInPrepaidAssets,"71,300,000","7,900,000","33,700,000","33,300,000","-3,600,000","-13,900,000","-700,000","-69,700,000","-29,700,000","13,200,000","24,400,000","-2,800,000","5,600,000","21,900,000","8,000,000","-21,600,000","45,530,000","-30,000","-8,758,000","2,742,000","1,206,000","-2,532,000","-249,000","-1,079,000","-295,000","-1,221,000","-910,000","-7,597,000","-2,256,000","4,744,000","-1,117,000","-3,899,000","-2,568,000","1,165,000","3,710,000","-3,693,000","-7,336,000","2,624,000","-1,294,000","2,636,000","6,759,000","-522,000","-136,000","108,000","-253,000","-43,000","-213,000","-738,000","625,000","193,000","-416,000","-1,502,000","1,426,000","208,000","-1,738,000","-777,000","-815,000","185,000","-316,000","-123,000","-772,000","-1,182,000","33,000"
			ChangeInPayablesAndAccruedExpense,"-25,000,000","-178,300,000","56,200,000","29,000,000","68,100,000","-150,300,000","69,100,000","-2,600,000","76,800,000","-164,600,000","66,000,000","23,400,000","24,900,000","-158,200,000","4,100,000","32,900,000","-65,963,000","-64,937,000","36,082,000","2,601,000","27,154,000","-66,802,000","35,198,000","2,162,000","31,270,000","-49,251,000","28,679,000","-7,601,000","3,025,000","-25,616,000","11,666,000","14,717,000","13,390,000","-28,108,000","85,000","14,071,000","11,237,000","-27,730,000","16,843,000","-13,172,000","13,372,000","-12,193,000","12,667,000","8,318,000","-1,967,000","-10,483,000","2,825,000","7,318,000","-3,649,000","-8,122,000","2,112,000","8,364,000","-3,957,000","-3,324,000","-4,795,000","1,036,000","10,054,000","-2,204,000","4,750,000","-5,267,000","9,656,000","-5,773,000","-2,065,000"
				ChangeInPayable,"11,400,000","8,200,000","3,900,000","-3,200,000","2,500,000","-2,600,000","-3,600,000","-13,500,000","-2,400,000","6,400,000","-12,100,000","4,400,000","3,400,000","3,600,000","-4,200,000","11,400,000","-87,652,000","-10,548,000","5,244,000","-6,298,000","8,789,000","6,106,000","-3,910,000","-5,260,000","4,278,000","3,592,000","-3,831,000","650,000","-2,072,000","-333,000","889,000","-153,000","2,554,000","-1,765,000","-9,221,000","7,437,000","2,019,000","-4,267,000","8,408,000","-6,109,000","-1,829,000","1,365,000","7,423,000","250,000","-2,648,000","-566,000","5,575,000","-3,686,000","109,000","-966,000","3,957,000","-2,263,000","-190,000","45,000","-1,848,000","1,206,000","-431,000","929,000","1,187,000","-1,676,000","1,607,000","-1,281,000","989,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"392,000","6,610,000","1,028,000",,,"4,465,000","-2,392,000",,,,,,,"-340,000","796,000","-152,000","2,351,000","-205,000","-1,746,000","1,746,000","-111,000","-136,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"392,000","6,610,000","1,028,000",,,"4,465,000","-2,392,000",,,,,,,"-340,000","796,000","-152,000","2,351,000","-205,000","-1,746,000","1,746,000","-111,000","-136,000"
					ChangeInAccountPayable,"11,400,000","8,200,000","3,900,000","-3,200,000","2,500,000","-2,600,000","-3,600,000","-13,500,000","-2,400,000","6,400,000","-12,100,000","4,400,000","3,400,000","3,600,000","-4,200,000","11,400,000","-87,652,000","-10,548,000","5,244,000","-6,298,000","8,789,000","6,106,000","-3,910,000","-5,260,000","4,278,000","3,592,000","-3,831,000","650,000","-2,072,000","-333,000","889,000","-153,000","2,554,000","-1,765,000","-9,221,000","7,437,000","2,019,000","-4,267,000","4,075,000","-1,776,000","-1,437,000","973,000","813,000","-778,000","809,000","-566,000","1,110,000","-1,294,000","109,000","-966,000","1,733,000","-39,000","-190,000","45,000","-1,508,000","410,000","-279,000","-1,422,000","1,392,000","70,000","-139,000","-1,170,000","1,125,000"
				ChangeInAccruedExpense,"-36,400,000","-186,500,000","52,300,000","32,200,000","65,600,000","-147,700,000","72,700,000","10,900,000","79,200,000","-171,000,000","78,100,000","19,000,000","21,500,000","-161,800,000","8,300,000","21,500,000","21,689,000","-54,389,000","30,838,000","8,899,000","18,365,000","-72,908,000","39,108,000","7,422,000","26,992,000","-52,843,000","32,510,000","-8,251,000","5,097,000","-25,283,000","10,777,000","14,870,000","10,836,000","-26,343,000","9,306,000","6,634,000","9,218,000","-23,463,000","8,435,000","-7,063,000","15,201,000","-13,558,000","5,244,000","8,068,000","681,000","-9,917,000","-2,750,000","11,004,000","-3,758,000","-7,156,000","-1,845,000","10,627,000","-3,767,000","-3,369,000","-2,947,000","-170,000","10,485,000","-3,133,000","3,563,000","-3,591,000","8,049,000","-4,492,000","-3,054,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,782,000","-4,035,000","-4,239,000","10,893,000","-876,000","-4,742,000","-3,814,000","8,785,000","678,000","-9,000","-5,844,000","9,668,000","-1,061,000","-3,049,000","-905,000","-3,204,000","10,274,000","-2,500,000","-3,288,000","-4,347,000","11,311,000"
			ChangeInOtherWorkingCapital,"-49,400,000","41,900,000","-35,600,000","-17,400,000","-38,300,000","53,700,000","-8,300,000","-81,900,000","22,700,000","40,200,000","165,500,000","11,900,000","-14,300,000","-1,800,000","33,900,000","29,400,000","-76,785,000","12,285,000","29,013,000","-17,942,000","-18,763,000","17,854,000","23,596,000","21,789,000","1,023,000","35,786,000","45,887,000","19,951,000","-4,722,000","10,638,000","13,793,000","1,279,000","-2,547,000","10,319,000","12,556,000","2,226,000","-2,152,000","4,246,000","12,492,000","3,414,000","-14,983,000","8,137,000",,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,,,"0","0","10,000,000","0","0","0","6,000,000","2,000,000",,,,"100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,713,800,000","-1,583,500,000","-90,000,000","-40,300,000","0","-17,900,000","-14,600,000","-27,800,000","-94,800,000","-73,300,000","-100,200,000","-13,600,000","-10,600,000","-16,100,000","-2,433,500,000","-20,300,000","-4,637,501,000","-11,299,000","-27,242,000","-12,943,000","-15,736,000","-7,462,000","-160,617,000","740,000","-12,881,000","-322,529,000","-120,751,000","-2,612,156,000","-12,228,000","-3,177,000","-90,886,000","-3,377,000","-7,549,000","-2,631,000","-6,468,000","-3,345,000","-5,858,000","-2,239,000","-11,065,000","-11,324,000","-961,342,000","-1,249,000","-3,790,000","-6,589,000","-2,099,000","-16,876,000","-36,342,000","-1,100,000","-1,288,000","-12,369,000","-42,572,000","-617,000","-7,293,000","-3,652,000","-18,407,000","-2,340,000","-1,729,000","-1,488,000","-7,282,000","-1,719,000","-3,465,000","-864,000","-12,578,000"
	CashFlowFromContinuingInvestingActivities,"-1,713,800,000","-1,583,500,000","-90,000,000","-40,300,000","0","-17,900,000","-14,600,000","-27,800,000","-94,800,000","-73,300,000","-100,200,000","-13,600,000","-10,600,000","-16,100,000","-2,433,500,000","-20,300,000","-4,637,501,000","-11,299,000","-27,242,000","-12,943,000","-15,736,000","-7,462,000","-160,617,000","740,000","-12,881,000","-322,529,000","-120,751,000","-2,612,156,000","-12,228,000","-3,177,000","-90,886,000","-3,377,000","-7,549,000","-2,631,000","-6,468,000","-3,345,000","-5,858,000","-2,239,000","-11,065,000","-11,324,000","-961,342,000","-1,249,000","-3,790,000","-6,589,000","-2,099,000","-16,876,000","-36,342,000","-1,100,000","-1,288,000","-12,369,000","-42,572,000","-617,000","-7,293,000","-3,652,000","-18,407,000","-2,340,000","-1,729,000","-1,488,000","-7,282,000","-1,719,000","-3,465,000","-864,000","-12,578,000"
		CapitalExpenditureReported,"-87,800,000","-24,800,000","-20,100,000","-23,100,000","-19,800,000","-22,300,000","-17,000,000","-18,700,000","-17,900,000","-18,000,000","-16,300,000","-18,600,000","-16,100,000","-16,400,000","-26,200,000","-12,800,000","-12,555,000","-3,945,000","-2,236,000","-2,532,000","-2,359,000","-3,277,000","-3,484,000","-2,831,000","-1,137,000","-2,169,000","-903,000","-1,578,000","-864,000","-928,000","-829,000","-984,000","-848,000","-856,000","-829,000","-1,142,000","-226,000","-202,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-47,700,000","-10,800,000","-15,200,000","-13,200,000","-8,500,000","-9,100,000","-7,100,000","-9,400,000","-7,500,000","-8,500,000","-8,800,000","-21,000,000","-10,700,000","-16,300,000","-5,000,000","-1,200,000","-10,537,000","-7,163,000","-5,788,000","-10,411,000","-13,377,000","-5,990,000","-9,054,000","-5,251,000","-10,744,000","-2,806,000","-4,130,000","-3,656,000","-3,501,000","-2,249,000","-3,146,000","-2,393,000","-6,701,000","-2,758,000","-1,982,000","-2,203,000","-5,632,000","-2,037,000","-7,974,000","-4,022,000","-3,585,000","-1,232,000","-1,785,000","-1,335,000","-1,536,000","-1,566,000","-1,561,000","-1,028,000","-1,240,000","-946,000","-1,367,000","-571,000","-516,000","-102,000","-543,000","-2,340,000","-1,935,000","-1,199,000","-2,235,000","-1,282,000","-998,000","-846,000","-1,096,000"
			PurchaseOfPPE,"-53,000,000","-10,800,000","-20,300,000","-13,400,000","-8,500,000","-9,100,000","-9,400,000","-9,400,000","-7,500,000","-8,500,000","-15,000,000","-21,000,000","-10,700,000","-16,300,000","-5,100,000","-6,100,000","-15,237,000","-7,163,000","-5,791,000","-10,411,000","-13,378,000","-5,990,000","-9,056,000","-5,277,000","-10,785,000","-2,808,000","-4,138,000","-3,712,000","-3,501,000","-2,249,000","-3,161,000","-2,419,000","-6,702,000","-2,758,000","-1,988,000","-2,209,000","-5,680,000","-2,044,000","-8,348,000","-4,022,000","-3,585,000","-1,232,000","-1,785,000","-1,335,000","-1,536,000","-1,566,000","-1,569,000","-1,027,000","-1,240,000","-998,000","-1,367,000","-571,000","-519,000","-102,000","-543,000","-2,342,000","-1,941,000","-1,199,000","-2,235,000","-1,282,000","-997,000","-848,000","-1,096,000"
			SaleOfPPE,,,"5,100,000",,,,,,,,"6,200,000","0",,,"100,000","4,900,000",,,"3,000","0","1,000","0","2,000","26,000","41,000","2,000","8,000","56,000",,,"15,000","26,000","1,000","0","6,000","6,000","48,000","7,000",,,,,,"0","0","0","8,000","-1,000","0","52,000","0","0","3,000","0","0","2,000","6,000",,,"0","-1,000",,
		NetIntangiblesPurchaseAndSale,,,,,"-19,800,000","-22,300,000","-17,000,000","-18,700,000","-17,900,000","-18,000,000","-16,300,000","-18,600,000","-16,100,000","-16,400,000","-26,200,000","-12,800,000","-12,555,000","-3,945,000","-2,236,000","-2,532,000","-2,359,000","-3,277,000","-3,484,000","-2,831,000","-1,137,000","-2,169,000","-903,000","-1,578,000","-864,000","-928,000","-829,000","-984,000","-848,000","-856,000","-829,000","-1,142,000","-226,000","-202,000","-465,000","-318,000","-237,000","-85,000","-142,000","-189,000","-536,000","-539,000","-338,000","-72,000","-48,000","-51,000",,,"0","0",,,,,,,,,
			PurchaseOfIntangibles,,,,,"-19,800,000","-22,300,000","-17,000,000","-18,700,000","-17,900,000","-18,000,000","-16,300,000","-18,600,000","-16,100,000","-16,400,000","-26,200,000","-12,800,000","-12,555,000","-3,945,000","-2,236,000","-2,532,000","-2,359,000","-3,277,000","-3,484,000","-2,831,000","-1,137,000","-2,169,000","-903,000","-1,578,000","-864,000","-928,000","-829,000","-984,000","-848,000","-856,000","-829,000","-1,142,000","-226,000","-202,000","-465,000","-318,000","-237,000","-85,000","-142,000","-189,000","-536,000","-539,000","-338,000","-72,000","-48,000","-51,000",,,"0","0",,,,,,,,,
		NetBusinessPurchaseAndSale,"-1,619,100,000","-1,553,100,000","-66,000,000","0","0","7,300,000","-2,500,000","600,000","-97,800,000","-16,300,000","-99,400,000","0","2,100,000","3,200,000","-2,433,100,000","-11,600,000","-4,621,809,000","-191,000","-19,218,000","0","0","1,805,000","-148,079,000","8,122,000","0","-317,554,000","-116,171,000","-2,606,922,000",,,,,,,"-3,657,000","0","0","0","-2,626,000","-6,984,000","-957,520,000","-19,000","-714,000","-5,065,000","-27,000","-14,771,000","-34,443,000","0","0","-11,372,000","-41,150,000","0","-6,777,000","-3,550,000","-17,864,000","0","6,000","-89,000","-5,047,000","-12,000","-2,467,000","-18,000","-11,482,000"
			PurchaseOfBusiness,,"-1,553,100,000",,,,,,,"-97,800,000","-16,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,984,000","-957,520,000","-19,000","-714,000","-5,065,000","-27,000","-14,771,000","-34,443,000","0","0","-11,372,000","-41,150,000","0","-6,777,000","-3,550,000","-17,864,000","0","6,000","-89,000","-5,047,000","-12,000","-2,467,000","-18,000","-11,482,000"
			SaleOfBusiness,,,"0","0","0","7,300,000",,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"29,900,000","2,500,000","8,600,000","-6,700,000","25,500,000","3,400,000","9,400,000","-2,900,000","26,000,000","-33,100,000","19,000,000","23,500,000","11,500,000","10,800,000","23,800,000","5,300,000",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-10,100,000","0","0","-10,100,000","0","-10,000,000","-100,000","-20,000,000","-800,000","-40,000,000","0","-100,000",,,"-1,000,000","-11,100,000",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"40,000,000","2,500,000","8,600,000","3,400,000","25,500,000","13,400,000","9,500,000","17,100,000","26,800,000","6,900,000","19,000,000","23,600,000","11,700,000","10,800,000","24,800,000","16,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
