name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
MarketCap,"1,440,968,756","1,609,385,788","1,428,718,477","1,242,192,623","2,539,798,032","2,126,866,998","3,044,866,949","2,660,774,321","3,066,370,722","2,181,147,076","3,817,417,309","698,216,163","857,611,732","473,579,451","84,845,940","90,572,373","82,193,574","62,457,830","142,547,372","131,040,866","129,844,462","91,820,301","129,285,564","150,928,925","144,386,604","164,684,986","177,515,095"
EnterpriseValue,"1,406,540,887","1,572,623,131","1,364,149,409","1,151,026,836","2,425,262,298","1,993,114,688","2,890,532,765","2,490,383,794","2,889,169,884","1,981,115,827","3,793,532,115","664,042,769","834,340,604","466,521,523","77,351,107","78,691,617","64,768,378","38,369,058","120,966,470","103,019,275","94,680,087","64,941,411","131,023,414","152,666,775","148,881,162","169,179,544","182,009,653"
PbRatio,"98.038","101.888","33.445","17.389","26.376","18.612","22.493","17.251","19.636","12.204","559.526","28.688","50.882","505.284","114.231",,"6.675","3.744","8.478","5.772","4.435","4.257","4.589","4.324","3.502","3.546","45.474"
EnterprisesValueEBITDARatio,"-10.5","-41.41","-42.233","-34.766","-79.334","-72.285","-104.618","-111.335","-162.557","-60.984","-155.328","-35.324","-62.092","-44.815","-8.285","-9.839","-8.12","-8.568","-17.088","-16.945","-14.047","-8.476","-18.347","-21.197","-21.816","-28.768","-187.832"
