name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
MarketCap,"945,740,017","1,396,559,961","1,549,398,240","2,841,252,596","2,798,346,867","2,036,771,490","1,898,484,035","929,941,702","941,940,780","560,393,400","646,649,780","448,085,280","762,822,260","1,047,893,430","720,873,000","427,465,740","437,474,180"
EnterpriseValue,"987,400,017","1,437,182,961","1,588,687,240","2,877,862,596","2,818,470,867","2,050,950,490","1,920,081,035","960,897,702","967,658,780","562,657,400","630,798,780","413,332,280","706,977,260","968,165,430","612,968,000","285,766,740","461,666,180"
PeRatio,,,,,,,,,,,,"5.255",,,,,
PsRatio,"3.356","5.142","6.019","11.611","11.932","8.965","9.138","4.714","4.954","3.087","3.946","2.786","5.014","4.399","5.342","3.431","3.566"
PbRatio,,,,,,,,,,,,,"35.406","23.534","10.782","4.524",
EnterprisesValueRevenueRatio,"3.625","19.3","22.698","44.22","44.862","34.147","33.779","17.912","18.925","11.587","13.662","9.233","16.97","23.731","15.554","7.756","13.473"
EnterprisesValueEBITDARatio,"-10.263","-53.174","-56.007","-122.739","-162.28","-147.275","-123.137","-54.138","-67.645","-27.217","-24.675","-16.561","-26.657","-30.925","-23.839","-10.285","-11.232"
