name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996
OperatingIncome,"-11,822,000","-7,273,000","4,141,000","-4,961,000","-3,729,000","-3,305,000","12,289,000","3,517,000","-8,358,000","-5,076,000","9,210,000","3,097,000","-20,200,000","-3,358,000","5,995,000","-1,336,000","-4,246,000","-4,322,000","1,191,000","-4,031,000","-2,521,000","-9,623,000","-3,251,000","-6,380,000","-4,984,000","-1,992,000","-4,957,000","-4,877,000","-2,265,000","-4,572,000","-2,346,000","-8,022,000","-8,522,000","-4,645,000","-4,924,000","-3,641,000","-5,234,000","-7,165,000","-7,617,000","-8,285,000","-9,300,000","-8,558,000","-7,834,000","-7,439,000","-7,507,000","-6,260,000","-5,853,000","-5,140,000","-4,263,000","-4,585,000","-3,816,000","-3,986,000","-4,012,000","-4,152,000","-4,019,000","-4,993,000","-5,289,000","-5,537,000","-5,400,000","-5,223,000","-4,922,000","-4,740,000","-4,584,000","-4,801,000","-4,799,000","-4,339,000","-3,794,000","-3,605,000","-3,553,000","-2,550,000","-2,709,000","-2,803,000","-2,528,000","-2,440,000","-2,886,000","-2,768,000","-2,132,000","-2,320,000","-2,493,000","-2,007,000","-2,133,000","-2,126,000","-2,015,000","-2,007,000","-1,863,000","-1,094,000","-1,615,000","-1,493,000","-2,461,000","-2,184,000","-3,616,000","-2,174,000","-3,423,000","-3,654,000","-3,581,000","-4,037,000","-5,608,000","-4,622,000","-3,840,000","-3,900,000","-4,700,000","-2,900,000","-3,500,000"
NetNonOperatingInterestIncomeExpense,"215,000","70,000","60,000","43,000","42,000","75,000","116,000","119,000","146,000","304,000","319,000","383,000","426,000","478,000","115,000","-153,000","-365,000","-432,000","-221,000","-315,000","-296,000","-261,000","-221,000","-86,000","-1,000","2,000","4,000","5,000","7,000","11,000","13,000","2,000","2,000","2,000","2,000","1,000","0","2,000","8,000","10,000","17,000","3,000","2,000","9,000","15,000","18,000","20,000","25,000","25,000","10,000","15,000","28,000","40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"236,000","88,000","61,000","44,000","43,000","76,000","117,000","121,000","147,000","306,000","321,000","385,000","428,000","480,000","507,000","307,000","83,000","0","8,000","2,000","3,000","1,000","1,000",,"2,000","5,000","7,000","7,000","9,000","13,000","15,000","3,000","4,000","4,000","4,000","4,000","3,000","5,000","10,000","14,000","20,000","6,000","5,000","12,000","17,000","20,000","25,000","32,000","34,000","21,000","28,000","43,000","57,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"21,000","18,000","1,000","1,000","1,000","1,000","1,000","2,000","1,000","2,000","2,000","2,000","2,000","2,000","392,000","460,000","448,000","432,000","229,000","317,000","299,000","262,000","222,000","86,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","1,000","2,000","2,000","2,000","3,000","3,000","3,000","2,000","4,000","3,000","3,000","3,000","3,000","2,000","2,000","5,000","7,000","9,000","11,000","13,000","15,000","17,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"80,000","112,000","7,000","-13,000","-27,000","84,000","-5,000","-18,000","-57,000","67,000","-28,000","-10,000","-18,000","36,000","-868,000","420,000","-40,000","-2,905,000","-683,000","-1,061,000","429,000","106,000","-2,725,000","-209,000","1,941,000","-1,660,000","43,000","456,000","106,000","-301,000","-37,000","1,103,000","3,882,000","-1,352,000","2,006,000","1,367,000","345,000","1,619,000","959,000","2,241,000","1,948,000","-900,000","5,043,000","5,496,000","-2,465,000","1,254,000",,,,,,,,,,,,,,,,,,,,,,"0","12,000",,,,,,,,,"125,000",,,"232,000","187,000","151,000",,,,,,,,,"0",,"1,237,000",,,,,,"300,000","200,000","100,000","100,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,"49,000","420,000","-42,000","-2,951,000","275,000","-1,066,000","428,000","106,000","-87,000","-209,000","1,941,000","-1,650,000","-4,000","456,000","106,000","-301,000","126,000","1,103,000","248,000","-1,352,000","2,006,000","1,367,000","345,000","1,619,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,"0",,,,"-838,000",,,,"-860,000",,,,"-2,638,000",,,,,"0","0",,"-161,000","0","3,634,000",,,,,,,"2,241,000","1,948,000","-900,000","5,043,000","5,496,000","-2,465,000","1,254,000","0",,,"0","0",,,,,,,,,,,,,,,,,"0","12,000",,,,,,,,,"125,000",,,"232,000","187,000","151,000",,,,,,,,,"0",,"1,237,000",,,,,,"300,000","200,000","100,000","100,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"161,000","0","-3,634,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,"2,638,000",,,,,"0","0",,"161,000","0","-3,634,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,"838,000",,,,"860,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"80,000","112,000","7,000","-13,000","-27,000","84,000","-5,000","-18,000","-57,000","67,000","-28,000","-10,000","-18,000","36,000","-79,000",,"2,000","46,000","-98,000","5,000","1,000",,"0",,,"-10,000","47,000",,,,"-162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-11,527,000","-7,091,000","4,208,000","-4,931,000","-3,714,000","-3,146,000","12,400,000","3,618,000","-8,269,000","-4,705,000","9,501,000","3,470,000","-19,792,000","-2,844,000","5,242,000","-1,069,000","-4,651,000","-7,659,000","287,000","-5,407,000","-2,388,000","-9,778,000","-6,197,000","-6,675,000","-3,044,000","-3,650,000","-4,910,000","-4,416,000","-2,152,000","-4,862,000","-2,370,000","-6,917,000","-4,638,000","-5,995,000","-2,916,000","-2,273,000","-4,889,000","-5,544,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"-254,000","0","-326,000","0","72,000","143,000","180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-11,273,000","-7,091,000","4,535,000","-4,931,000","-3,786,000","-3,289,000","12,220,000","3,618,000","-8,269,000","-4,705,000","9,501,000","3,470,000","-19,792,000","-2,844,000","5,242,000","-1,069,000","-4,651,000","-7,659,000","287,000","-5,407,000","-2,388,000","-9,778,000","-8,185,000","-8,606,000","-4,900,000","-5,454,000","-6,681,000","-6,137,000","-3,806,000","-6,452,000","-3,949,000","-8,451,000","-6,112,000","-7,413,000","-4,323,000","-3,641,000","-4,889,000","-6,807,000","-7,905,000","-7,252,000","-8,566,000","-9,744,000","-2,789,000","-1,934,000","-9,957,000","-4,988,000","-5,833,000","-5,115,000","-4,238,000","-4,575,000","-3,801,000","-3,958,000","-3,972,000","-4,103,000","-3,913,000","-4,863,000","-5,048,000","-5,172,000","-5,050,000","-4,829,000","-4,483,000","-4,225,000","-4,057,000","-4,296,000","-4,549,000","-4,142,000","-3,488,000","-3,360,000","-3,349,000","-2,453,000","-2,649,000","-2,747,000","-2,500,000","-2,403,000","-2,838,000","-2,738,000","-2,102,000","-2,287,000","-2,452,000","-1,954,000","-2,072,000","-2,020,000","-1,893,000","-1,889,000","-1,715,000","-916,000","-1,406,000","-1,440,000","-2,401,000","-2,218,000","-3,631,000","-2,224,000","-3,362,000","-2,339,000","-3,582,000","-3,997,000","-5,355,000","-4,408,000","-3,625,000","-3,700,000","-4,500,000","-2,900,000","-3,300,000"
	NetIncome,"-11,273,000","-7,091,000","4,534,000","-4,931,000","-3,786,000","-3,289,000","12,220,000","3,618,000","-8,269,000","-4,705,000","9,501,000","3,470,000","-19,792,000","-2,844,000","5,242,000","-1,069,000","-4,651,000","-7,659,000","287,000","-5,407,000","-2,388,000","-9,778,000","-6,197,000","-6,675,000","-3,044,000","-3,650,000","-4,910,000","-4,416,000","-2,152,000","-4,862,000","-2,370,000","-6,917,000","-4,638,000","-5,995,000","-2,916,000","-2,273,000","-4,889,000","-5,544,000","-6,650,000","-6,034,000","-7,335,000","-9,455,000","-2,789,000","-1,934,000","-9,957,000","-4,988,000","-5,833,000","-5,115,000","-4,238,000","-4,575,000","-3,801,000","-3,958,000","-3,972,000","-4,103,000","-3,913,000","-4,863,000","-5,048,000","-5,172,000","-5,050,000","-4,829,000","-4,483,000","-4,225,000","-4,057,000","-4,296,000","-4,549,000","-4,142,000","-3,488,000","-3,360,000","-3,349,000","-2,453,000","-2,649,000","-2,747,000","-2,500,000","-2,403,000","-2,838,000","-2,738,000","-2,102,000","-2,287,000","-2,452,000","-1,954,000","-2,072,000","-2,020,000","-1,893,000","-1,889,000","-1,715,000","-916,000","-1,406,000","-1,348,000","-2,381,000","-2,126,000","-3,535,000","-2,083,000","-3,307,000","-2,276,000","-3,362,000","-3,845,000","-5,355,000","-4,408,000","-3,625,000","-3,700,000","-4,500,000","-2,900,000","-3,300,000"
		NetIncomeIncludingNoncontrollingInterests,"-11,273,000","-7,091,000","4,534,000","-4,931,000","-3,786,000","-3,289,000","12,220,000","3,618,000","-8,269,000","-4,705,000","9,501,000","3,470,000","-19,792,000","-2,844,000","5,242,000","-1,069,000","-4,651,000","-7,659,000","287,000","-5,407,000","-2,388,000","-9,778,000","-6,197,000","-6,675,000","-3,044,000","-3,650,000","-4,910,000","-4,416,000","-2,152,000","-4,862,000","-2,370,000","-6,917,000","-4,638,000","-5,995,000","-2,916,000","-2,273,000","-4,889,000","-5,544,000","-6,650,000","-6,034,000","-7,335,000","-9,455,000","-2,789,000","-1,934,000","-9,957,000","-4,988,000","-5,833,000","-5,115,000","-4,238,000","-4,575,000","-3,801,000","-3,958,000","-3,972,000","-4,103,000","-3,913,000","-4,863,000","-5,048,000","-5,172,000","-5,050,000","-4,829,000","-4,483,000","-4,225,000","-4,057,000","-4,296,000","-4,549,000","-4,142,000","-3,488,000","-3,360,000","-3,349,000","-2,453,000","-2,649,000","-2,747,000","-2,500,000","-2,403,000","-2,838,000","-2,738,000","-2,102,000","-2,287,000","-2,452,000","-1,954,000","-2,072,000","-2,020,000","-1,893,000","-1,889,000","-1,715,000","-916,000","-1,406,000","-1,348,000","-2,381,000","-2,126,000","-3,535,000","-2,083,000","-3,307,000","-2,276,000","-3,362,000","-3,845,000","-5,355,000","-4,408,000","-3,625,000","-3,700,000","-4,500,000","-2,900,000","-3,300,000"
			NetIncomeContinuousOperations,"-11,273,000","-7,091,000","4,534,000","-4,931,000","-3,786,000","-3,289,000","12,220,000","3,618,000","-8,269,000","-4,705,000","9,501,000","3,470,000","-19,792,000","-2,844,000","5,242,000","-1,069,000","-4,651,000","-7,659,000","287,000","-5,407,000","-2,388,000","-9,778,000","-6,197,000","-6,675,000","-3,044,000","-3,650,000","-4,910,000","-4,416,000","-2,152,000","-4,862,000","-2,370,000","-6,917,000","-4,638,000","-5,995,000","-2,916,000","-2,273,000","-4,889,000","-5,544,000","-6,650,000","-6,034,000","-7,335,000","-9,455,000","-2,789,000","-1,934,000","-9,957,000","-4,988,000","-5,833,000","-5,115,000","-4,238,000","-4,575,000","-3,801,000","-3,958,000","-3,972,000","-4,103,000","-3,913,000","-4,863,000","-5,048,000","-5,172,000","-5,050,000","-4,829,000","-4,483,000","-4,225,000","-4,057,000","-4,296,000","-4,549,000","-4,142,000","-3,488,000","-3,360,000","-3,349,000","-2,453,000","-2,649,000","-2,747,000","-2,500,000","-2,403,000","-2,838,000","-2,738,000","-2,102,000","-2,287,000","-2,452,000","-1,954,000","-2,072,000","-2,020,000","-1,893,000","-1,889,000","-1,715,000","-916,000","-1,406,000","-1,348,000","-2,381,000","-2,126,000","-3,535,000","-2,083,000","-3,307,000","-2,276,000","-3,362,000","-3,845,000","-5,355,000","-4,408,000","-3,625,000","-3,700,000","-4,500,000","-2,900,000","-3,300,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,"1,931,000","1,856,000","1,804,000",,"1,721,000","1,654,000","1,590,000",,"1,534,000","1,474,000",,,,,,,"1,218,000","1,231,000","289,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,000","20,000","92,000","96,000","141,000","55,000","63,000","220,000","152,000",,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,418,000","1,407,000","1,368,000","0","1,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-11,273,000","-7,091,000","4,535,000","-4,931,000","-3,786,000","-3,289,000","12,220,000","3,618,000","-8,269,000","-4,705,000","9,501,000","3,470,000","-19,792,000","-2,844,000","5,242,000","-1,069,000","-4,651,000","-7,659,000","287,000","-5,407,000","-2,388,000","-9,778,000","-8,185,000","-8,606,000","-4,900,000","-5,454,000","-6,681,000","-6,137,000","-3,806,000","-6,452,000","-3,949,000","-8,451,000","-6,112,000","-7,413,000","-4,323,000","-3,641,000","-4,889,000","-6,807,000","-7,905,000","-7,252,000","-8,566,000","-9,744,000","-2,789,000","-1,934,000","-9,957,000","-4,988,000","-5,833,000","-5,115,000","-4,238,000","-4,575,000","-3,801,000","-3,958,000","-3,972,000","-4,103,000","-3,913,000","-4,863,000","-5,048,000","-5,172,000","-5,050,000","-4,829,000","-4,483,000","-4,225,000","-4,057,000","-4,296,000","-4,549,000","-4,142,000","-3,488,000","-3,360,000","-3,349,000","-2,453,000","-2,649,000","-2,747,000","-2,500,000","-2,403,000","-2,838,000","-2,738,000","-2,102,000","-2,287,000","-2,452,000","-1,954,000","-2,072,000","-2,020,000","-1,893,000","-1,889,000","-1,715,000","-916,000","-1,406,000","-1,440,000","-2,401,000","-2,218,000","-3,631,000","-2,224,000","-3,362,000","-2,339,000","-3,582,000","-3,997,000","-5,355,000","-4,408,000","-3,625,000","-3,700,000","-4,500,000","-2,900,000","-3,300,000"
BasicEPS,,"-0.15","0.1","-0.11","-0.08","-0.07","0.27","0.08","-0.18","-0.1","0.21","0.08","-0.45","-0.07","0.12","-0.02","-0.12","-0.21","0.01","-0.16","-0.07","-0.31","-0.34","-0.38","-0.22","-0.24","-0.28","-0.26","-0.16","-0.27","-0.17","-0.82","-0.94","-1.26",,"-1.2","-2.2","-3",,"-3.4","-4.4","-5",,"-1","-5.2","-2.6","-4.2",,"-3.2","-4.8","-3.2",,"-4.8","-4.8","-4.8",,"-6.4","-6.4","-6.4",,"-6.4","-6.4","-4.8",,"-6.4","-6.4","-4.8",,"-4.8","-4.8","-4.8",,"-4.8","-4.8","-6.4",,"-6.4","-8","-8",,"-8","-8","-8",,"-8","-4.8","-6.4",,"-14.4","-19.2","-33.6",,"-32","-25.6","-43.2",,"-65.6","-94.4","-43.2",,"-60.8","-46.4","-51.2"
DilutedEPS,,"-0.15","0.09","-0.11","-0.08","-0.07","0.25","0.08","-0.18","-0.1","0.2","0.07","-0.45","-0.07","0.11","-0.02","-0.12","-0.21","0.01","-0.16","-0.07","-0.31","-0.34","-0.38","-0.22","-0.24","-0.28","-0.26","-0.16","-0.27","-0.17","-0.82","-0.94","-1.26",,"-1.2","-2.2","-3",,"-3.4","-4.4","-5",,"-1","-5.2","-2.6","-4.2",,"-3.2","-4.8","-3.2",,"-4.8","-4.8","-4.8",,"-6.4","-6.4","-6.4",,"-6.4","-6.4","-4.8",,"-6.4","-6.4","-4.8",,"-4.8","-4.8","-4.8",,"-4.8","-4.8","-6.4",,"-6.4","-8","-8",,"-8","-8","-8",,"-8","-4.8","-6.4",,"-14.4","-19.2","-33.6",,"-32","-25.6","-43.2",,"-65.6","-94.4","-43.2",,"-60.8","-46.4","-51.2"
