name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"7,555,921,675","6,826,271,365","6,664,499,069","6,518,856,695","7,158,019,645","6,780,193,279","5,681,850,494","4,417,229,516","3,402,216,966","3,031,247,138","2,049,203,150","1,509,224,536","1,727,644,221"
EnterpriseValue,"11,967,728,675","11,399,603,365","11,337,431,069","11,265,952,695","11,913,036,645","11,572,285,279","10,648,897,494","9,423,999,516","7,980,884,966","3,051,494,138","2,073,178,150","1,505,815,536","1,724,235,221"
ForwardPeRatio,"14.684","13.967","14.327","15.291","16.722","14.164","13.141","13.736","12.346","7.072","11.534","7.943",
PegRatio,"1.211","1.124","1.736","1.853",,,,"915.602",,,,,
PsRatio,"2.208","2.062","2.066","2.062","2.391","2.607","2.747","3.227","7.797",,,,
PbRatio,"2.306","2.102","2.054","1.997","2.201","2.097","1.77","1.364","1.036","1.554","1.086","1.334","1.526"
EnterprisesValueRevenueRatio,"3.438","12.389","13.091","13.627","13.727","13.532","13.563","12.467","11.497","15.506",,,
EnterprisesValueEBITDARatio,"14.71","49.328","57.974","66.021","55.087","58.471","50.546","61.798","61.805","-3.068","31.05","-14.113","-6,869.463"
