name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986,01/31/1986,10/31/1985
MarketCap,"2,980,437,082","3,934,713,673","4,943,401,762","4,077,986,123","3,568,183,653","3,560,864,079","3,121,471,677","2,932,312,128","2,616,045,369","2,090,703,583","2,886,536,842","2,048,163,679","1,840,829,616","1,755,707,433","1,620,130,589","1,667,439,806","1,709,379,261","1,508,821,296","1,416,015,027","1,468,764,377","1,171,086,190","1,162,792,319","1,255,317,702","1,041,739,073","910,753,235","970,843,969","1,106,442,809","1,038,329,492","1,163,097,284","1,369,842,615","1,312,086,406","1,137,934,200","1,363,384,614","1,220,540,819","1,099,803,723","1,142,679,926","1,195,578,682","965,472,640","798,287,640","782,403,867","854,234,318","1,054,733,902","971,692,453","817,267,834","1,186,886,511","1,534,922,415","1,205,448,864","758,120,363","702,463,728","982,054,752","892,515,094","787,065,400","647,521,415","439,209,597","250,755,624","753,711,780","1,129,137,864","885,483,132","1,207,987,014","1,286,226,584","1,105,820,093","912,896,795","920,645,423","736,844,065","1,057,914,411","1,058,417,493","783,872,650","577,621,954","462,638,254","387,004,421","319,896,118","345,441,747","315,156,219","286,748,415","247,014,667","176,160,727","162,850,280","88,158,961","78,862,335","59,816,928","69,730,638","74,590,615","61,260,497","47,899,827","95,762,530","77,458,809","84,179,215","157,600,789","291,339,705","200,586,828","108,287,460","28,950,346","42,176,036","24,564,449","25,176,434","25,176,434","34,628,213","49,346,613","48,498,827","65,286,228","43,363,804","38,367,264","35,878,463","34,024,433","41,440,652","44,246,789","51,963,663","64,632,324","52,809,035","25,974,489","23,076,318","24,859,741","38,288,328","33,901,003","24,295,651","14,080,739","9,789,882","8,315,037","5,899,831","5,899,831","6,972,684","6,437,545","4,291,410","4,826,549","4,826,549","6,341,731","4,958,999","5,458,439","6,921,109","5,587,190","8,370,114","6,108,395","6,527,060","8,500,372","10,084,212","12,575,855","12,091,037","7,342,411","5,354,283","7,666,244","7,401,264","7,369,578","8,131,724","7,369,578","11,435,847","7,532,839","6,302,523"
EnterpriseValue,"2,899,572,082","3,899,123,673","4,907,588,762","4,079,247,123","3,696,548,653","3,775,136,079","2,947,304,677","2,784,445,128","2,437,754,369","1,979,476,583","2,796,816,842","1,993,568,679","1,761,022,616","1,731,165,433","1,641,131,589","1,697,917,806","1,749,383,261","1,569,579,296","1,527,806,027","1,586,970,377","1,289,874,190","1,312,630,319","1,417,377,702","1,215,121,073","1,080,934,235","1,153,946,969","986,872,809","918,556,492","1,032,969,284","1,256,967,615","1,210,614,406","1,050,002,200","1,299,142,614","1,189,596,819","1,081,513,723","1,142,977,926","1,212,873,682","860,900,640","693,715,640","658,724,867","731,851,318","937,162,902","851,124,453","696,699,834","1,043,253,511","1,390,987,415","1,068,279,864","626,007,363","588,087,728","865,128,752","780,498,094","685,291,400","578,229,415","718,212,597","557,573,624","1,092,883,780","1,463,729,864","1,065,214,132","1,066,972,014","1,174,874,584","1,011,282,093","814,535,795","818,661,423","648,963,065","970,033,411","971,975,493","690,712,650","484,461,954","442,206,254","376,702,421","320,777,118","350,682,747","320,303,219","294,996,415","257,733,667","190,367,727","179,873,280","105,722,961","95,671,335","80,267,928","96,703,638","102,487,615","89,157,497","84,191,827","133,247,530","111,589,809","97,261,215","166,528,789","300,267,705","211,421,828","114,887,460","36,450,346","47,476,036","30,464,449","31,676,434","30,476,434","39,728,213","53,646,613","50,398,827","64,486,228","44,663,804","39,167,264","39,378,463","40,724,433","48,440,652","43,946,789","55,363,663","67,232,324","55,409,035","26,474,489","21,976,318","23,759,741","37,588,328","34,901,003","24,095,651","15,680,739","10,989,882","9,015,037","6,199,831","6,399,831","6,772,684","6,237,545","4,091,410","4,626,549","5,626,549","7,141,731","4,958,999","5,458,439","6,921,109","8,387,190","11,170,114","8,908,395","8,027,060","10,000,372","11,584,212","14,075,855","15,191,037","10,442,411","8,454,283","10,766,244","10,501,264","8,869,578","9,631,724","8,869,578","12,935,847","6,932,839","5,702,523"
PeRatio,"11.516","17.398","26.333","28.398","33.658","42.468","31.9","23.326","18.64","13.728","21.433","16.06","15.882","17.01","38.405","62.811","111.194",,"47.783","56.472","63.237","75.156","128.35","711.333","85.409","41.02","24.71","16.827","18.128","21.802","25.064","24.162","35.753","46.643","46.196","61.25","70.189","41.137","34.02","32.094","24.377","21.266","13.831","11.636","14.663","19.243","16.065","11.47","13.225","29.474","120.059","100.5","1,564","30.314","6.659","18.45","16.752","14.322","21.326","26.168","22.337","20.029","19.283","26.703","25.633","29.157","24.513","19.305","17.086","15.156","13.715","18.226","19.313","24.738","27.143","21.673","21.539","12.501","14.784","18.721","699.317","809.54","664.867","3.876","6.94","5.189","5.429","13.002","24.172","24.945","21.077","10.731","16.948","10.114","9.997","5.702","7.611","10.619","10.484","21.645","14.944","13.798","13.181","8.064","9.366","9.934","68.045","107.221","86.154","51.242","46.791","51.487","85.524","109.898","78.76","95.73","105.303","130.582","92.653","154.474","182.564","168.553","112.361","126.373","126.373","168.553",,,,,,,,,"442.456","109.521",,,,,,,,,,"130.565","78.237"
ForwardPeRatio,,"14.045","18.797","17.483",,"24.213","21.978","21.882","24.155",,,"13.477",,"11.494",,"11.521","13.569","14.641","15.015","16.103","19.231","22.075","19.305","14.62","15.038","14.265","15.221","11.877","12.69","14.286","15.576","11.287","16.835","15.385","17.094","15.898","17.301","16.208","19.011","13.387","12.346","15.129","18.45","10.905","12.151","15.314","15.06",,,,"20.576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.952","1.038","0.752","1.123","1.025","1.139","1.059","1.153","1.08","1.268","0.892","0.823","1.454","1.266","0.606","0.722","0.91","0.803",,,,"1.285",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.614","2.206","3.068","2.905","2.949","3.386","3.139","2.474","2.152","1.687","2.302","1.637","1.498","1.456","1.371","1.452","1.549","1.411","1.413","1.522","1.26","1.271","1.379","1.2","1.071","1.172","1.321","1.186","1.328","1.558","1.515","1.324","1.622","1.506","1.434","1.601","1.82","1.552","1.284","1.308","1.42","1.705","1.515","1.275","1.835","2.451","2.006","1.362","1.339","2.021","2.042","1.937","1.628","1.081","0.597","1.743","2.1","2.024","3.173","3.556","3.2","2.809","2.236","3.453","3.315","4.153","3.725","2.934","2.565","2.19","1.885","2.222","1.678","2.163","1.999","1.525","1.438","0.795","0.736","0.57","0.307","0.755","0.62","0.299","0.73","0.654","0.922","1.5","2.788","2.211","1.483","0.414","0.672","0.416","0.445","0.403","0.534","0.748","0.814","1.022","0.707","0.647","0.694","0.616","0.724","0.802","0.893","1.344","1.08","0.594","0.633","0.696","1.16","1.13","0.92","0.592","0.46","0.426","0.321","0.343","0.428","0.421","0.292","0.471","0.471","0.628","0.349","0.41","0.541","0.447","0.67","0.459","0.466","0.599","0.691","0.827","0.805","0.275","0.389","0.564","0.602","0.641","0.707","0.67","1.03","0.655","0.548"
PbRatio,"2.297","3.18","4.276","3.767","3.559","3.695","2.604","2.565","2.325","1.89","2.803","2.04","1.905","1.885","1.785","1.894","1.978","1.816","1.651","1.778","1.465","1.498","1.55","1.315","1.14","1.221","1.366","1.279","1.491","1.783","1.746","1.54","1.91","1.737","1.547","1.669","1.797","1.426","1.179","1.204","1.336","1.664","1.604","1.355","1.978","2.651","2.226","1.521","1.512","2.188","2.026","1.87","1.689","1.179","0.673","2.042","2.946","2.34","3.268","3.897","3.576","3.103","3.323","2.887","4.145","4.403","3.882","2.86","3.479","3.199","2.852","3.653","3.651","3.647","3.457","2.681","2.604","1.472","1.367","1.078","1.346","1.459","1.198","0.91","1.84","1.511","1.767","3.674","6.791","5.227","3.094","0.943","1.454","0.871","0.916","0.932","1.312","1.913","1.98","2.802","1.98","1.862","1.84","1.819","2.395","2.682","3.584","5.049","4.126","2.239","2.285","2.461","4.254","4.084","3.115","2.071","1.506","1.32","0.983","1","1.245","1.15","0.766","0.862","0.911","1.197","0.936","1.03","1.306","1.363","2.041","1.49","0.919","1.197","1.42","1.771","3.023","1.836","1.339","1.917","1.85","1.638","1.807","1.638","2.541","1.638","1.37"
EnterprisesValueRevenueRatio,"1.547","8.087","10.221","8.653","8.393","9.138","8.412","8.998","8.445","7.052","9.287","6.159","5.469","5.727","5.219","5.29","5.753","5.718","5.692","5.563","4.882","5.555","6.107","4.847","4.568","5.181","4.603","4.397","4.707","6.096","5.412","4.491","5.82","5.665","5.126","5.091","5.658","4.865","4.248","3.954","4.596","6.478","5.939","4.339","6.144","8.61","6.523","3.838","3.943","6.322","5.991","5.612","5.565","9.202","6.399","8.153","12.616","11.145","9.917","11.161","10.503","8.852","8.669","7.01","11.728","13.208","11.255","8.938","8.74","7.751","6.696","7.106","6.813","7.12","6.588","5.448","5.387","3.59","3.338","2.65","3.229","3.807","3.458","3.709","6.345","4.323","3.727","5.151","9.211","7.706","4.931","1.672","2.638","1.953","2.185","2.087","2.778","3.193","3.018","3.816","2.882","2.374","2.643","2.828","3.588","3.329","3.927","4.366","3.821","1.864","2.155","2.4","3.999","3.966","3.17","2.178","1.717","1.734","1.24","1.362","1.472","1.521","1.077","1.25","1.563","2.04","1.24","1.475","2.036","2.706","3.603","2.784","2.589","3.226","2.97","3.804","4.34","2.984","2.062","2.626","3","3.058","3.107","3.168","4.62","2.476","2.037"
EnterprisesValueEBITDARatio,"6.013","32.351","34.916","34.668","35.72","45.312","43.548","43.855","43.838","37.187","31.21","36.076","32.357","35.575","33.081","33.204","40.085","46.4","53.7","56.506","46.139","126.885","127.405","49.735","61.392","205.841","-374.241","69.472","46.957","74.364","43.494","41.993","56.135","82.939","109.365","56.41","118.468","227.993","66.98","87.573","88.132","170.393","-3,445.848","52.125","41.147","53.8","26.486","14.408","17.006","26.172","22.806","32.63","35.301","228.876","20.018","53.636","54.046","49.469","42.169","50.247","48.479","40.34","35.429","30.495","52.049","62.639","43.43","33.569","33.114","28.935","23.76","26.911","29.715","30.544","34.246","31.903","30.679","19.388","16.041","15.119","20.35","40.128","-0.897","201.416","51.053","36.16","19.633","22.75","47.601","43.209","28.021","12.15","31.651","25.387","24.366","27.706","44.142","28.235","21.913","32.243","26.273","20.614","24.612","33.937","53.823","33.805","27.682","32.015","30.783","16.547","27.47","21.6","46.985","49.859","60.239","26.135","27.475",,"61.998","63.998","1.472","1.521","20.457",,"1.563","2.04","1.24","1.475","-0.714","2.706","3.603","2.784","-0.73","3.226","2.97","3.804","-1.407","2.984","2.062","2.626","-1.18","3.058","3.107","3.168","-1.47","2.476","2.037"
