name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalAssets,"11,760,389,000","11,718,707,000","11,789,385,000","11,949,333,000","11,850,887,000","11,596,642,000","12,503,951,000","11,728,535,000","11,108,862,000","10,717,160,000","10,372,724,000","10,201,943,000","10,061,562,000","7,980,789,000","7,894,714,000","7,766,740,000","7,666,657,000","7,571,885,000","7,479,328,000","7,345,698,000","7,203,724,000","7,204,189,000","7,522,340,000","7,210,640,000","7,419,773,000","6,676,684,000","6,775,266,000","6,668,147,000","6,785,710,000","6,540,301,000","6,475,176,000","6,507,876,000","6,429,773,000","6,067,208,000","6,167,176,000","6,123,646,000","5,789,541,000","5,749,187,000","5,849,356,000","5,710,092,000","5,754,125,000","5,500,501,000","5,396,783,000","5,365,902,000","5,248,086,000","5,047,827,000","5,023,419,000","4,916,519,000","4,837,865,000","4,781,471,000","4,681,111,000","4,567,482,000","4,377,794,000","4,193,317,000","4,025,147,000","2,462,767,000","2,397,736,000","2,279,737,000","2,260,550,000","2,184,704,000","2,093,628,000","1,977,496,000","1,945,868,000","1,916,326,000","1,802,994,000","1,713,899,000","1,662,010,000","1,608,109,000","1,505,067,000","1,432,357,000","1,405,328,000","1,352,715,000","1,252,977,000","1,187,592,000","1,140,617,000","1,093,802,000","1,028,663,000","1,009,419,000","974,963,000","944,445,000","894,783,000","856,859,000","789,990,000","758,003,000","730,015,000","715,995,000","722,007,000","676,988,000","633,535,000","610,400,000","581,300,000","557,300,000","513,500,000","493,300,000","454,100,000","421,500,000","404,200,000","247,600,000","229,700,000","215,300,000","199,300,000","183,600,000","180,500,000","173,300,000","173,100,000","153,600,000","118,900,000","111,700,000","94,400,000","87,300,000","85,300,000","80,900,000","78,900,000","73,100,000","71,500,000","68,300,000","63,000,000"
	CurrentAssets,"4,523,381,000","4,504,262,000","4,562,209,000","4,738,347,000","4,687,639,000","4,499,787,000","5,533,441,000","4,784,485,000","4,201,800,000","3,833,662,000","3,724,489,000","3,700,573,000","3,649,646,000","3,543,102,000","3,560,031,000","3,500,717,000","3,446,411,000","3,397,672,000","3,358,481,000","3,289,589,000","3,205,533,000","3,257,975,000","3,669,764,000","3,438,133,000","3,701,463,000","3,010,026,000","3,157,564,000","3,109,033,000","3,274,121,000","3,066,978,000","3,070,751,000","3,171,967,000","3,161,273,000","2,835,201,000","2,975,773,000","3,005,157,000","2,741,188,000","2,732,948,000","2,882,850,000","2,763,992,000","2,830,382,000","2,607,610,000","2,536,514,000","2,554,184,000","2,467,411,000","2,301,252,000","2,309,596,000","2,257,497,000","2,231,558,000","2,226,719,000","2,174,660,000","2,085,770,000","1,956,569,000","1,875,433,000","1,802,349,000","1,181,305,000","1,166,617,000","1,102,304,000","1,125,835,000","1,106,623,000","1,070,689,000","1,000,676,000","1,006,204,000","1,015,863,000","963,002,000","910,655,000","895,413,000","868,172,000","850,141,000","813,477,000","814,084,000","792,763,000","722,638,000","687,485,000","689,326,000","666,473,000","626,592,000","631,045,000","619,818,000","608,220,000","573,531,000","550,663,000","504,863,000","476,628,000","457,929,000","449,204,000","429,161,000","398,351,000","371,805,000","364,400,000","350,300,000","351,500,000","321,800,000","310,900,000","277,100,000","256,900,000","252,100,000","134,100,000","126,400,000","119,100,000","108,500,000","100,200,000","105,600,000","105,300,000","111,800,000","98,600,000","71,500,000","70,300,000","59,900,000","57,200,000","59,000,000","58,000,000","58,700,000","55,200,000","55,600,000","54,100,000","35,100,000"
		CashCashEquivalentsAndShortTermInvestments,"191,546,000","362,113,000","449,302,000","631,618,000","610,880,000","465,640,000","1,627,098,000","872,423,000","287,067,000","40,406,000","42,804,000","55,809,000","56,717,000","31,315,000","40,019,000","36,868,000","38,525,000","46,348,000","37,287,000","26,528,000","27,539,000","146,598,000","560,320,000","398,259,000","716,008,000","116,301,000","276,916,000","260,042,000","473,646,000","250,560,000","298,283,000","453,431,000","511,831,000","231,318,000","363,008,000","365,930,000","205,410,000","248,128,000","422,705,000","367,717,000","575,196,000","361,552,000","276,717,000","268,792,000","230,048,000","29,721,000","43,193,000","31,611,000","29,872,000","26,935,000","29,535,000","41,024,000","37,404,000","31,301,000","26,410,000","117,214,000","113,287,000","47,555,000","109,783,000","92,484,000","90,217,000","29,903,000","40,823,000","55,247,000","55,290,000","31,384,000","51,591,000","36,452,000","89,270,000","69,028,000","83,619,000","88,117,000","45,337,000","21,094,000","33,045,000","26,230,000","19,744,000","29,333,000","32,381,000","27,852,000","20,891,000","15,541,000","33,779,000","17,301,000","12,039,000","9,704,000","12,769,000","11,485,000","9,932,000","10,300,000","3,200,000","4,100,000","3,200,000","1,700,000","1,600,000","1,400,000","1,900,000","2,300,000","1,600,000","2,000,000","3,800,000","1,200,000","3,700,000","3,500,000","2,800,000","2,800,000","3,100,000","700,000","2,000,000","3,400,000","900,000","2,000,000","3,700,000","3,200,000","3,900,000","10,100,000",
			CashAndCashEquivalents,"191,546,000","362,113,000","449,302,000","631,618,000","610,880,000","465,640,000","1,627,098,000","872,423,000","287,067,000","40,406,000","42,804,000","55,809,000","56,717,000","31,315,000","40,019,000","36,868,000","38,525,000","46,348,000","37,287,000","26,528,000","27,539,000","146,598,000","560,320,000","398,259,000","716,008,000","116,301,000","276,916,000","260,042,000","473,646,000","250,560,000","298,283,000","453,431,000","511,831,000","231,318,000","363,008,000","365,930,000","205,410,000","248,128,000","422,705,000","367,717,000","575,196,000","361,552,000","276,717,000","268,792,000","230,048,000","29,721,000","43,193,000","31,611,000","29,872,000","26,935,000","29,535,000","41,024,000","37,404,000","31,301,000","26,410,000","117,214,000","113,287,000","47,555,000","109,783,000","92,484,000","90,217,000","29,903,000","40,823,000","55,247,000","55,290,000","31,384,000","51,591,000","36,452,000","89,270,000","69,028,000","83,619,000","88,117,000","45,337,000","21,094,000","33,045,000","26,230,000","19,744,000","29,333,000","31,881,000","27,352,000","20,391,000","15,041,000","33,279,000","16,801,000","11,539,000","9,204,000","12,269,000","10,985,000","9,432,000","9,800,000","2,700,000","4,100,000","3,200,000","1,700,000","1,600,000","1,400,000","1,900,000","2,300,000","1,600,000","2,000,000","3,800,000","1,200,000","3,700,000","3,500,000","2,800,000","2,800,000","3,100,000","700,000","2,000,000","3,400,000","900,000","2,000,000","3,700,000","3,200,000","3,900,000","10,100,000",
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"404,374,000","385,674,000","393,765,000","386,322,000","380,611,000","330,294,000","333,533,000","330,173,000","304,613,000","294,407,000","300,140,000","339,977,000","317,132,000","270,181,000","325,929,000","320,092,000","302,618,000","292,487,000","299,122,000","265,549,000","266,808,000","279,379,000","287,523,000","265,016,000","246,768,000","233,687,000","240,750,000","250,306,000","231,565,000","213,211,000","219,852,000","217,220,000","211,737,000","198,123,000","214,294,000","258,112,000","204,884,000","181,174,000","222,746,000","213,645,000","213,198,000","203,753,000","201,555,000","203,991,000","196,865,000","183,652,000","194,159,000","196,592,000","187,191,000","170,997,000","178,650,000","183,266,000","162,435,000","165,811,000","165,596,000","139,757,000","140,416,000","132,505,000","136,988,000","141,041,000","134,137,000","128,838,000","130,629,000","144,946,000","134,947,000","131,073,000","111,249,000","122,785,000","105,811,000","113,904,000","105,769,000","112,176,000","105,741,000","102,930,000","107,585,000","103,536,000","99,328,000","88,339,000","90,965,000","95,767,000","86,150,000","79,926,000","73,875,000","57,952,000","58,808,000","61,848,000","63,740,000","53,177,000","50,474,000","54,800,000","54,800,000","51,900,000","49,300,000","27,600,000","26,500,000","25,600,000","23,700,000","12,500,000","13,600,000","14,400,000","11,600,000","11,300,000","11,900,000","12,800,000","10,800,000","9,500,000","10,600,000","11,300,000","9,200,000","9,700,000","14,100,000","14,400,000","14,900,000","15,400,000","7,600,000","16,400,000","6,500,000"
			AccountsReceivable,"305,358,000","272,562,000","282,883,000","273,148,000","265,914,000","229,679,000","243,192,000","243,660,000","221,167,000","214,915,000","224,033,000","262,227,000","250,680,000","192,026,000","242,692,000","241,142,000","224,386,000","216,251,000","219,631,000","203,673,000","195,651,000","197,274,000","190,908,000","186,192,000","178,282,000","161,078,000","163,889,000","175,289,000","162,020,000","143,900,000","152,779,000","156,605,000","142,703,000","131,504,000","141,928,000","175,877,000","153,189,000","122,989,000","222,746,000","213,645,000","213,198,000","203,753,000","201,555,000","203,991,000","196,865,000","183,652,000","194,159,000","196,592,000","187,191,000","170,997,000","178,650,000","183,266,000","162,435,000","165,811,000","108,661,000","97,186,000","93,123,000","84,242,000","136,988,000","141,041,000","134,137,000","128,838,000","130,629,000","144,946,000","134,947,000","73,849,000","72,791,000","75,481,000","63,180,000","60,928,000","61,493,000","60,573,000","58,068,000","52,235,000","55,870,000","56,344,000","51,644,000","45,421,000","50,133,000","52,777,000","46,244,000","41,486,000","39,109,000","41,401,000","58,808,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"284,432,000","294,799,000","285,443,000","278,313,000","242,349,000","256,146,000","257,135,000",,"229,332,000",,,,"205,264,000",,,,"228,968,000",,,,"209,314,000",,,,"170,715,000",,,,"152,613,000",,,,"138,165,000",,,,"129,436,000",,,,"210,156,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-11,870,000","-11,916,000","-12,295,000","-12,399,000","-12,670,000","-12,954,000","-13,475,000",,"-14,417,000",,,,"-13,238,000",,,,"-12,717,000",,,,"-12,040,000",,,,"-9,637,000",,,,"-8,713,000",,,,"-6,661,000",,,,"-6,447,000",,,,"-6,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"99,016,000","113,112,000","110,882,000","113,174,000","114,697,000","100,615,000","90,341,000","86,513,000","83,446,000","79,492,000","76,107,000","77,750,000","66,452,000","78,155,000","83,237,000","78,950,000","78,232,000","76,236,000","79,491,000","61,876,000","71,157,000","82,105,000","96,615,000","78,824,000","68,486,000","72,609,000","76,861,000","75,017,000","69,545,000","69,311,000","67,073,000","60,615,000","69,034,000","66,619,000","72,366,000","82,235,000","51,695,000","58,185,000",,,,,,,,,,,,,,,,,"56,935,000","42,571,000","47,293,000","48,263,000",,,,,,,,"57,224,000","38,458,000","47,304,000","42,631,000","52,976,000","44,276,000","51,603,000","47,673,000","50,695,000","51,715,000","47,192,000","47,684,000","42,918,000","40,832,000","42,990,000","39,906,000","38,440,000","34,766,000","16,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"3,845,881,000","3,686,383,000","3,646,988,000","3,647,413,000","3,622,201,000","3,653,195,000","3,527,495,000","3,528,683,000","3,556,723,000","3,454,092,000","3,348,631,000","3,262,426,000","3,228,901,000","3,193,344,000","3,139,621,000","3,091,719,000","3,052,748,000","3,009,800,000","2,987,592,000","2,959,315,000","2,872,646,000","2,778,976,000","2,789,892,000","2,741,030,000","2,701,760,000","2,631,015,000","2,606,813,000","2,560,975,000","2,527,982,000","2,554,789,000","2,517,927,000","2,462,781,000","2,397,042,000","2,375,047,000","2,364,538,000","2,345,377,000","2,295,846,000","2,276,331,000","2,207,454,000","2,145,339,000","2,004,917,000","1,985,748,000","2,009,407,000","2,035,282,000","2,001,314,000","2,023,488,000","1,997,718,000","1,932,479,000","1,903,108,000","1,913,218,000","1,856,049,000","1,736,140,000","1,626,199,000","1,570,144,000","1,517,744,000","904,152,000","892,583,000","881,761,000","856,586,000","853,127,000","825,206,000","812,938,000","816,661,000","800,459,000","755,026,000","726,390,000","715,257,000","695,842,000","649,297,000","625,320,000","612,699,000","582,993,000","561,914,000","554,309,000","538,463,000","528,006,000","502,506,000","504,098,000","490,402,000","479,546,000","462,061,000","447,793,000","395,694,000","397,709,000","383,136,000","372,069,000","347,922,000","328,143,000","307,947,000","293,900,000","288,800,000","285,400,000","260,800,000","246,000,000","234,800,000","213,900,000","204,700,000","111,800,000","107,300,000","100,100,000","90,200,000","83,900,000","80,300,000","77,800,000","74,200,000","59,000,000","53,600,000","53,800,000","45,800,000","42,500,000","42,800,000","40,400,000","38,900,000","34,800,000","28,700,000","26,800,000","26,200,000"
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","20,823,000","16,238,000","10,018,000","33,877,000","39,261,000","62,588,000","74,056,000","85,934,000","76,344,000","92,619,000","75,604,000",,"50,751,000",,,,,,,,"838,000",,,,"4,783,000",,,,"5,854,000","2,393,000","427,000","4,753,000","5,514,000","3,681,000",,"5,040,000","2,588,000","1,303,000",,"3,908,000","204,000",,"92,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
