name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,09/30/1991
TotalAssets,"29,021,500,000","28,833,900,000","31,392,600,000","29,476,800,000","28,371,700,000","29,968,400,000","29,374,500,000","29,140,600,000","27,478,900,000","27,731,300,000","19,219,600,000","20,894,400,000","17,641,900,000","19,981,300,000","24,156,400,000","17,182,100,000","17,553,500,000","18,518,500,000","14,365,600,000","14,522,700,000","14,227,900,000","14,017,300,000","14,329,500,000","13,833,200,000","12,519,400,000","12,943,500,000","12,446,100,000","12,868,800,000","12,190,700,000","12,351,100,000","10,752,900,000","10,385,300,000","10,097,000,000","10,255,200,000","11,516,700,000","9,062,400,000","8,502,800,000","8,490,100,000","8,219,200,000","8,308,900,000","8,006,500,000","7,835,600,000","7,360,400,000","7,097,800,000","7,027,600,000","6,931,100,000","6,385,900,000","6,206,900,000","6,144,700,000","6,101,600,000","5,576,800,000","5,333,100,000","5,281,300,000","5,530,400,000","5,672,600,000","5,552,300,000","5,534,100,000","5,506,400,000","5,343,878,000","4,903,923,000","4,636,875,000","4,527,634,000","4,428,941,000","4,052,442,000","3,817,699,000","3,711,505,000","3,514,065,000","3,327,981,000","3,603,417,000","3,819,834,000","3,328,168,000","3,224,292,000","3,095,655,000","3,077,058,000","2,729,746,000","2,604,125,000","2,420,927,000","2,353,952,000","2,292,736,000","2,215,760,000","2,019,602,000","1,964,446,000","1,851,039,000","1,782,842,000","1,668,269,000","1,601,848,000","1,493,131,000","1,455,030,000","1,383,951,000","1,324,600,000","1,252,500,000","1,168,500,000","1,094,300,000","1,056,500,000","992,800,000","949,500,000","911,000,000","905,800,000","850,700,000","805,800,000","770,900,000","752,800,000","726,600,000","680,200,000","652,000,000","643,900,000","468,200,000","444,000,000","422,900,000","420,300,000","231,400,000","222,200,000","207,400,000","204,300,000","193,000,000","102,500,000","96,700,000","99,000,000","87,900,000","52,600,000","51,500,000","37,800,000"
	CurrentAssets,"7,541,100,000","7,255,100,000","9,756,400,000","7,931,700,000","6,979,500,000","8,357,500,000","7,806,400,000","7,581,000,000","5,749,900,000","5,899,700,000","5,653,900,000","7,734,800,000","4,952,300,000","7,676,300,000","12,494,200,000","5,583,400,000","5,657,000,000","6,883,500,000","5,283,400,000","5,509,300,000","4,919,400,000","4,616,200,000","4,760,500,000","4,856,200,000","3,883,500,000","4,727,700,000","4,352,700,000","4,760,700,000","4,245,400,000","4,546,100,000","4,168,700,000","3,356,900,000","3,579,000,000","3,759,400,000","5,471,400,000","4,239,700,000","3,810,200,000","4,416,000,000","4,199,600,000","4,569,600,000","4,351,500,000","4,237,100,000","3,794,900,000","3,587,000,000","3,540,300,000","3,400,400,000","2,756,400,000","2,610,900,000","2,490,400,000","2,583,900,000","2,035,800,000","1,717,700,000","1,604,100,000","1,693,900,000","1,748,000,000","1,657,300,000","1,579,200,000","1,737,600,000","1,696,487,000","1,467,796,000","1,384,862,000","1,429,536,000","1,529,788,000","1,369,672,000","1,267,414,000","1,351,929,000","1,209,334,000","1,140,375,000","1,412,457,000","1,652,720,000","1,368,485,000","1,371,691,000","1,221,288,000","1,224,719,000","924,029,000","1,062,892,000","906,970,000","869,042,000","847,538,000","818,692,000","661,802,000","650,703,000","593,925,000","624,794,000","558,023,000","527,291,000","459,819,000","416,092,000","391,966,000","398,600,000","386,500,000","386,500,000","357,300,000","368,100,000","337,300,000","329,500,000","330,400,000","346,500,000","316,600,000","323,600,000","327,500,000","340,900,000","339,500,000","332,500,000","335,100,000","347,000,000","205,700,000","211,500,000","219,200,000","253,300,000","84,600,000","81,000,000","68,500,000","85,000,000","66,200,000","49,400,000","51,100,000","60,700,000","53,200,000","20,800,000","23,600,000","11,400,000"
		CashCashEquivalentsAndShortTermInvestments,"3,995,500,000","4,056,800,000","6,617,900,000","4,906,700,000","4,003,700,000","5,263,600,000","4,632,100,000","4,195,800,000","2,625,200,000","3,108,900,000","2,757,100,000","4,835,400,000","2,131,700,000","4,991,800,000","8,937,800,000","1,976,600,000","2,242,500,000","3,768,000,000","2,690,900,000","3,006,100,000","2,394,900,000","2,175,400,000","2,263,200,000","2,316,300,000","1,417,600,000","2,379,900,000","1,611,400,000","2,175,200,000","1,849,800,000","1,953,100,000","1,843,800,000","1,196,300,000","1,489,500,000","1,702,800,000","3,233,800,000","2,044,300,000","1,697,700,000","2,459,700,000","2,037,000,000","2,497,600,000","2,234,300,000","2,273,200,000","2,050,700,000","1,952,500,000","1,927,500,000","2,050,600,000","1,449,700,000","1,395,100,000","1,293,900,000","1,356,700,000","666,100,000","336,700,000","294,500,000","395,500,000","322,300,000","349,700,000","371,500,000","535,400,000","438,694,000","330,023,000","343,831,000","436,470,000","453,644,000","441,979,000","445,448,000","538,530,000","307,036,000","348,541,000","700,604,000","978,420,000","653,009,000","719,113,000","657,634,000","665,029,000","350,011,000","565,306,000","506,387,000","456,911,000","402,234,000","426,416,000","323,290,000","308,664,000","220,549,000","273,967,000","266,169,000","227,729,000","132,153,000","123,563,000","128,184,000","150,200,000","117,800,000","90,900,000","127,500,000","128,400,000","101,700,000","91,400,000","107,900,000","104,400,000","70,100,000","90,800,000","90,800,000","127,800,000","126,200,000","139,900,000","131,100,000","165,000,000","20,900,000","24,100,000","34,700,000","123,900,000","8,400,000","14,700,000","10,000,000","26,900,000","16,400,000","7,000,000","5,200,000","17,000,000","20,800,000","9,400,000","12,600,000","1,100,000"
			CashAndCashEquivalents,"3,913,400,000","3,969,400,000","6,455,700,000","4,753,100,000","3,880,700,000","5,028,100,000","4,350,900,000","3,965,900,000","2,572,300,000","3,040,500,000","2,686,600,000","4,763,300,000","2,055,100,000","4,761,600,000","8,756,300,000","1,892,100,000","2,142,000,000","3,661,400,000","2,462,300,000","2,716,200,000","2,163,900,000","2,034,600,000","2,128,800,000","2,141,800,000","1,294,400,000","2,263,500,000","1,530,100,000","2,080,500,000","1,750,400,000","1,857,000,000","1,708,400,000","1,019,400,000","1,190,300,000","1,545,800,000","2,575,700,000","1,430,800,000","1,223,200,000","1,852,100,000","1,188,600,000","1,501,300,000","1,432,200,000","1,569,600,000","1,148,100,000","1,720,800,000","1,645,200,000","1,792,000,000","1,164,000,000","1,125,200,000","1,086,000,000","1,306,300,000","599,800,000","292,000,000","253,200,000","356,800,000","269,800,000","297,000,000","303,400,000","349,300,000","281,261,000","172,789,000","200,179,000","270,873,000","312,606,000","215,739,000","202,671,000","251,435,000","173,809,000","130,112,000","177,142,000","643,548,000","299,128,000","383,373,000","370,081,000","448,312,000","200,907,000","263,638,000","250,401,000","251,461,000","174,572,000","209,143,000","161,844,000","226,833,000","113,237,000","151,991,000","215,180,000","177,441,000","70,817,000","67,436,000","85,258,000","77,400,000","66,400,000","90,900,000","127,500,000","128,400,000","101,700,000","91,400,000","107,900,000","104,400,000","70,100,000","90,800,000","90,800,000","127,800,000","126,200,000","139,900,000","131,100,000","165,000,000","20,900,000","24,100,000","34,700,000","123,900,000","8,400,000","14,700,000","10,000,000","26,900,000","16,400,000","7,000,000","5,200,000","17,000,000","20,800,000","9,400,000","12,600,000","1,100,000"
			OtherShortTermInvestments,"82,100,000","87,400,000","162,200,000","153,600,000","123,000,000","235,500,000","281,200,000","229,900,000","52,900,000","68,400,000","70,500,000","72,100,000","76,600,000","230,200,000","181,500,000","84,500,000","100,500,000","106,600,000","228,600,000","289,900,000","231,000,000","140,800,000","134,400,000","174,500,000","123,200,000","116,400,000","81,300,000","94,700,000","99,400,000","96,100,000","135,400,000","176,900,000","299,200,000","157,000,000","658,100,000","613,500,000","474,500,000","607,600,000","848,400,000","996,300,000","802,100,000","703,600,000","902,600,000","231,700,000","282,300,000","258,600,000","285,700,000","269,900,000","207,900,000","50,400,000","66,300,000","44,700,000","41,300,000","38,700,000","52,500,000","52,700,000","68,100,000","186,100,000","157,433,000","157,234,000","143,652,000","165,597,000","141,038,000","226,240,000","242,777,000","287,095,000","133,227,000","218,429,000","523,462,000","334,872,000","353,881,000","335,740,000","287,553,000","216,717,000","149,104,000","301,668,000","255,986,000","205,450,000","227,662,000","217,273,000","161,446,000","81,831,000","107,312,000","121,976,000","50,989,000","50,288,000","61,336,000","56,127,000","42,926,000","72,800,000","51,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,282,300,000","1,151,500,000","1,133,100,000","1,140,800,000","1,219,400,000","1,369,900,000","1,395,400,000","1,524,900,000","1,331,800,000","1,049,100,000","1,020,300,000","898,100,000","900,000,000","843,200,000","1,648,500,000","1,811,100,000","869,600,000","1,467,300,000","870,400,000","791,100,000","791,000,000","865,100,000","768,800,000","747,300,000","743,700,000","764,400,000","719,000,000","672,700,000","655,600,000","664,900,000","631,000,000","580,900,000","590,000,000","589,800,000","561,400,000","506,800,000","520,000,000","469,200,000","485,900,000","433,000,000","437,400,000","431,000,000","386,500,000","361,500,000","355,700,000","316,100,000","302,700,000","282,500,000","299,700,000","263,400,000","271,000,000","295,200,000","309,300,000","332,000,000","329,500,000","284,100,000","300,300,000","316,200,000","287,925,000","250,866,000","240,775,000","227,823,000","224,271,000","184,941,000","190,631,000","197,765,000","190,762,000","148,982,000","151,638,000","149,406,000","140,226,000","122,760,000","118,587,000","122,809,000","114,448,000","107,472,000","103,142,000","111,249,000","97,573,000","93,770,000","85,971,000","89,713,000","90,425,000","95,943,000","75,982,000","78,349,000","76,385,000","63,149,000","58,599,000","48,600,000","47,600,000","41,500,000","38,000,000","45,000,000","51,000,000","34,000,000","34,100,000","34,100,000","30,500,000","17,600,000","21,400,000","18,400,000","17,600,000","15,100,000","12,100,000","9,800,000","10,200,000","8,300,000","8,600,000","7,800,000","5,400,000","4,700,000","3,700,000","3,500,000","2,900,000","2,400,000","2,000,000","1,600,000","1,600,000","1,100,000","1,000,000","900,000"
			AccountsReceivable,"1,001,900,000","1,031,100,000","940,000,000","911,200,000","880,200,000","888,000,000","883,400,000","881,100,000","941,000,000","908,100,000","879,200,000","790,600,000","703,600,000","721,400,000","693,100,000","854,800,000","869,600,000","851,800,000","870,400,000","791,100,000","791,000,000","865,100,000","768,800,000","747,300,000","743,700,000","764,400,000","719,000,000","672,700,000","655,600,000","664,900,000","631,000,000","580,900,000","590,000,000","589,800,000","561,400,000","506,800,000","520,000,000","469,200,000","485,900,000","433,000,000","437,400,000","431,000,000","386,500,000","361,500,000","355,700,000","316,100,000","302,700,000","282,500,000","299,700,000","263,400,000","271,000,000","295,200,000","309,300,000","332,000,000","329,500,000","284,100,000","300,300,000","316,200,000","287,925,000","250,866,000","240,775,000","227,823,000","224,271,000","184,941,000","190,631,000","197,765,000","190,762,000","148,982,000","151,638,000","149,406,000","140,226,000","122,760,000","118,587,000","122,809,000","114,448,000","107,472,000","103,142,000","111,249,000","97,573,000","93,770,000","85,971,000","89,713,000","90,425,000","95,943,000","75,982,000","78,349,000","76,385,000","63,149,000","58,599,000","48,600,000","47,600,000","41,500,000","38,000,000","45,000,000","51,000,000","34,000,000","34,100,000","34,100,000","30,500,000","17,600,000","21,400,000","18,400,000","17,600,000","15,100,000","12,100,000","9,800,000","10,200,000","8,300,000","8,600,000","7,800,000","5,400,000","4,700,000","3,700,000","3,500,000","2,900,000","2,400,000","2,000,000","1,600,000","1,600,000","1,100,000","1,000,000","900,000"
				GrossAccountsReceivable,,,"965,600,000",,,,"910,500,000",,,,"885,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,"-25,600,000",,,,"-27,100,000",,,,"-6,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"183,300,000","21,600,000","20,700,000","67,900,000","180,600,000","332,600,000","356,900,000","429,800,000","390,800,000","141,000,000","141,100,000","107,500,000","196,400,000","121,800,000","955,400,000","956,300,000",,"438,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
